,task,item,choice,gt,num_previous_points
0,data/test/anatomy_test.csv,0,C,A,6
1,data/test/anatomy_test.csv,0,D,A,7
2,data/test/anatomy_test.csv,0,B,A,8
3,data/test/anatomy_test.csv,1,B,B,6
4,data/test/anatomy_test.csv,1,C,B,7
5,data/test/anatomy_test.csv,1,B,B,8
6,data/test/anatomy_test.csv,2,B,A,6
7,data/test/anatomy_test.csv,2,D,A,7
8,data/test/anatomy_test.csv,2,D,A,8
9,data/test/anatomy_test.csv,3,A,C,6
10,data/test/anatomy_test.csv,3,D,C,7
11,data/test/anatomy_test.csv,3,C,C,8
12,data/test/anatomy_test.csv,4,D,B,6
13,data/test/anatomy_test.csv,4,A,B,7
14,data/test/anatomy_test.csv,4,A,B,8
15,data/test/anatomy_test.csv,5,A,B,6
16,data/test/anatomy_test.csv,5,D,B,7
17,data/test/anatomy_test.csv,5,B,B,8
18,data/test/anatomy_test.csv,6,D,A,6
19,data/test/anatomy_test.csv,6,D,A,7
20,data/test/anatomy_test.csv,6,B,A,8
21,data/test/anatomy_test.csv,7,C,B,6
22,data/test/anatomy_test.csv,7,D,B,7
23,data/test/anatomy_test.csv,7,B,B,8
24,data/test/anatomy_test.csv,8,D,C,6
25,data/test/anatomy_test.csv,8,A,C,7
26,data/test/anatomy_test.csv,8,A,C,8
27,data/test/anatomy_test.csv,9,B,D,6
28,data/test/anatomy_test.csv,9,D,D,7
29,data/test/anatomy_test.csv,9,B,D,8
30,data/test/anatomy_test.csv,10,A,D,6
31,data/test/anatomy_test.csv,10,D,D,7
32,data/test/anatomy_test.csv,10,A,D,8
33,data/test/anatomy_test.csv,11,D,D,6
34,data/test/anatomy_test.csv,11,A,D,7
35,data/test/anatomy_test.csv,11,B,D,8
36,data/test/anatomy_test.csv,12,D,D,6
37,data/test/anatomy_test.csv,12,B,D,7
38,data/test/anatomy_test.csv,12,D,D,8
39,data/test/anatomy_test.csv,13,C,B,6
40,data/test/anatomy_test.csv,13,A,B,7
41,data/test/anatomy_test.csv,13,C,B,8
42,data/test/anatomy_test.csv,14,C,A,6
43,data/test/anatomy_test.csv,14,C,A,7
44,data/test/anatomy_test.csv,14,C,A,8
45,data/test/anatomy_test.csv,15,A,C,6
46,data/test/anatomy_test.csv,15,B,C,7
47,data/test/anatomy_test.csv,15,B,C,8
48,data/test/anatomy_test.csv,16,B,B,6
49,data/test/anatomy_test.csv,16,C,B,7
50,data/test/anatomy_test.csv,16,D,B,8
51,data/test/anatomy_test.csv,17,B,D,6
52,data/test/anatomy_test.csv,17,A,D,7
53,data/test/anatomy_test.csv,17,C,D,8
54,data/test/anatomy_test.csv,18,C,D,6
55,data/test/anatomy_test.csv,18,B,D,7
56,data/test/anatomy_test.csv,18,D,D,8
57,data/test/anatomy_test.csv,19,D,C,6
58,data/test/anatomy_test.csv,19,D,C,7
59,data/test/anatomy_test.csv,19,C,C,8
60,data/test/anatomy_test.csv,20,B,C,6
61,data/test/anatomy_test.csv,20,C,C,7
62,data/test/anatomy_test.csv,20,C,C,8
63,data/test/anatomy_test.csv,21,B,C,6
64,data/test/anatomy_test.csv,21,C,C,7
65,data/test/anatomy_test.csv,21,A,C,8
66,data/test/anatomy_test.csv,22,C,B,6
67,data/test/anatomy_test.csv,22,B,B,7
68,data/test/anatomy_test.csv,22,D,B,8
69,data/test/anatomy_test.csv,23,D,B,6
70,data/test/anatomy_test.csv,23,D,B,7
71,data/test/anatomy_test.csv,23,B,B,8
72,data/test/anatomy_test.csv,24,A,B,6
73,data/test/anatomy_test.csv,24,C,B,7
74,data/test/anatomy_test.csv,24,C,B,8
75,data/test/anatomy_test.csv,25,B,C,6
76,data/test/anatomy_test.csv,25,B,C,7
77,data/test/anatomy_test.csv,25,A,C,8
78,data/test/anatomy_test.csv,26,B,C,6
79,data/test/anatomy_test.csv,26,D,C,7
80,data/test/anatomy_test.csv,26,D,C,8
81,data/test/anatomy_test.csv,27,D,A,6
82,data/test/anatomy_test.csv,27,D,A,7
83,data/test/anatomy_test.csv,27,B,A,8
84,data/test/anatomy_test.csv,28,D,C,6
85,data/test/anatomy_test.csv,28,A,C,7
86,data/test/anatomy_test.csv,28,A,C,8
87,data/test/anatomy_test.csv,29,C,B,6
88,data/test/anatomy_test.csv,29,C,B,7
89,data/test/anatomy_test.csv,29,A,B,8
90,data/test/anatomy_test.csv,30,B,C,6
91,data/test/anatomy_test.csv,30,B,C,7
92,data/test/anatomy_test.csv,30,A,C,8
93,data/test/anatomy_test.csv,31,B,A,6
94,data/test/anatomy_test.csv,31,C,A,7
95,data/test/anatomy_test.csv,31,A,A,8
96,data/test/anatomy_test.csv,32,C,B,6
97,data/test/anatomy_test.csv,32,D,B,7
98,data/test/anatomy_test.csv,32,A,B,8
99,data/test/anatomy_test.csv,33,C,B,6
100,data/test/anatomy_test.csv,33,A,B,7
101,data/test/anatomy_test.csv,33,B,B,8
102,data/test/anatomy_test.csv,34,B,C,6
103,data/test/anatomy_test.csv,34,B,C,7
104,data/test/anatomy_test.csv,34,A,C,8
105,data/test/anatomy_test.csv,35,B,C,6
106,data/test/anatomy_test.csv,35,D,C,7
107,data/test/anatomy_test.csv,35,B,C,8
108,data/test/anatomy_test.csv,36,B,D,6
109,data/test/anatomy_test.csv,36,C,D,7
110,data/test/anatomy_test.csv,36,B,D,8
111,data/test/anatomy_test.csv,37,C,C,6
112,data/test/anatomy_test.csv,37,A,C,7
113,data/test/anatomy_test.csv,37,B,C,8
114,data/test/anatomy_test.csv,38,D,D,6
115,data/test/anatomy_test.csv,38,B,D,7
116,data/test/anatomy_test.csv,38,B,D,8
117,data/test/anatomy_test.csv,39,A,C,6
118,data/test/anatomy_test.csv,39,B,C,7
119,data/test/anatomy_test.csv,39,C,C,8
120,data/test/anatomy_test.csv,40,A,C,6
121,data/test/anatomy_test.csv,40,D,C,7
122,data/test/anatomy_test.csv,40,C,C,8
123,data/test/anatomy_test.csv,41,D,C,6
124,data/test/anatomy_test.csv,41,B,C,7
125,data/test/anatomy_test.csv,41,A,C,8
126,data/test/anatomy_test.csv,42,D,B,6
127,data/test/anatomy_test.csv,42,C,B,7
128,data/test/anatomy_test.csv,42,C,B,8
129,data/test/anatomy_test.csv,43,B,C,6
130,data/test/anatomy_test.csv,43,D,C,7
131,data/test/anatomy_test.csv,43,A,C,8
132,data/test/anatomy_test.csv,44,C,A,6
133,data/test/anatomy_test.csv,44,A,A,7
134,data/test/anatomy_test.csv,44,A,A,8
135,data/test/anatomy_test.csv,45,C,C,6
136,data/test/anatomy_test.csv,45,B,C,7
137,data/test/anatomy_test.csv,45,A,C,8
138,data/test/anatomy_test.csv,46,C,B,6
139,data/test/anatomy_test.csv,46,A,B,7
140,data/test/anatomy_test.csv,46,A,B,8
141,data/test/anatomy_test.csv,47,D,C,6
142,data/test/anatomy_test.csv,47,A,C,7
143,data/test/anatomy_test.csv,47,B,C,8
144,data/test/anatomy_test.csv,48,D,A,6
145,data/test/anatomy_test.csv,48,D,A,7
146,data/test/anatomy_test.csv,48,B,A,8
147,data/test/anatomy_test.csv,49,C,C,6
148,data/test/anatomy_test.csv,49,C,C,7
149,data/test/anatomy_test.csv,49,D,C,8
150,data/test/anatomy_test.csv,50,D,D,6
151,data/test/anatomy_test.csv,50,B,D,7
152,data/test/anatomy_test.csv,50,C,D,8
153,data/test/anatomy_test.csv,51,D,D,6
154,data/test/anatomy_test.csv,51,D,D,7
155,data/test/anatomy_test.csv,51,B,D,8
156,data/test/anatomy_test.csv,52,A,B,6
157,data/test/anatomy_test.csv,52,D,B,7
158,data/test/anatomy_test.csv,52,D,B,8
159,data/test/anatomy_test.csv,53,A,B,6
160,data/test/anatomy_test.csv,53,A,B,7
161,data/test/anatomy_test.csv,53,B,B,8
162,data/test/anatomy_test.csv,54,C,B,6
163,data/test/anatomy_test.csv,54,B,B,7
164,data/test/anatomy_test.csv,54,C,B,8
165,data/test/anatomy_test.csv,55,B,D,6
166,data/test/anatomy_test.csv,55,C,D,7
167,data/test/anatomy_test.csv,55,B,D,8
168,data/test/anatomy_test.csv,56,B,A,6
169,data/test/anatomy_test.csv,56,D,A,7
170,data/test/anatomy_test.csv,56,A,A,8
171,data/test/anatomy_test.csv,57,C,C,6
172,data/test/anatomy_test.csv,57,B,C,7
173,data/test/anatomy_test.csv,57,B,C,8
174,data/test/anatomy_test.csv,58,C,D,6
175,data/test/anatomy_test.csv,58,D,D,7
176,data/test/anatomy_test.csv,58,C,D,8
177,data/test/anatomy_test.csv,59,A,D,6
178,data/test/anatomy_test.csv,59,B,D,7
179,data/test/anatomy_test.csv,59,A,D,8
180,data/test/anatomy_test.csv,60,A,D,6
181,data/test/anatomy_test.csv,60,B,D,7
182,data/test/anatomy_test.csv,60,D,D,8
