,task,item,choice,gt,meta_tasks
0,data/test/high_school_government_and_politics_test.csv,0,C,D,['high school psychology' 'human sexuality']
1,data/test/high_school_government_and_politics_test.csv,1,C,B,['econometrics' 'high school psychology']
2,data/test/high_school_government_and_politics_test.csv,2,D,B,['sociology' 'high school microeconomics']
3,data/test/high_school_government_and_politics_test.csv,3,C,A,['public relations' 'sociology']
4,data/test/high_school_government_and_politics_test.csv,4,B,A,['high school microeconomics' 'human sexuality']
5,data/test/high_school_government_and_politics_test.csv,5,A,A,['public relations' 'security studies']
6,data/test/high_school_government_and_politics_test.csv,6,A,B,['professional psychology' 'human sexuality']
7,data/test/high_school_government_and_politics_test.csv,7,B,D,['high school microeconomics' 'high school macroeconomics']
8,data/test/high_school_government_and_politics_test.csv,8,A,B,['econometrics' 'high school geography']
9,data/test/high_school_government_and_politics_test.csv,9,A,C,['high school geography' 'high school microeconomics']
10,data/test/high_school_government_and_politics_test.csv,10,C,D,['sociology' 'public relations']
11,data/test/high_school_government_and_politics_test.csv,11,A,A,['public relations' 'high school psychology']
12,data/test/high_school_government_and_politics_test.csv,12,B,B,['high school microeconomics' 'security studies']
13,data/test/high_school_government_and_politics_test.csv,13,D,D,['sociology' 'high school geography']
14,data/test/high_school_government_and_politics_test.csv,14,B,D,['sociology' 'public relations']
15,data/test/high_school_government_and_politics_test.csv,15,B,D,['econometrics' 'security studies']
16,data/test/high_school_government_and_politics_test.csv,16,B,B,['sociology' 'human sexuality']
17,data/test/high_school_government_and_politics_test.csv,17,A,D,['high school microeconomics' 'professional psychology']
18,data/test/high_school_government_and_politics_test.csv,18,B,C,['public relations' 'high school psychology']
19,data/test/high_school_government_and_politics_test.csv,19,C,A,['sociology' 'security studies']
20,data/test/high_school_government_and_politics_test.csv,20,D,B,['professional psychology' 'high school psychology']
21,data/test/high_school_government_and_politics_test.csv,21,D,D,['public relations' 'high school microeconomics']
22,data/test/high_school_government_and_politics_test.csv,22,C,D,['public relations' 'sociology']
23,data/test/high_school_government_and_politics_test.csv,23,A,D,['us foreign policy' 'high school macroeconomics']
24,data/test/high_school_government_and_politics_test.csv,24,A,D,['human sexuality' 'security studies']
25,data/test/high_school_government_and_politics_test.csv,25,C,B,['high school psychology' 'econometrics']
26,data/test/high_school_government_and_politics_test.csv,26,C,C,['us foreign policy' 'high school microeconomics']
27,data/test/high_school_government_and_politics_test.csv,27,B,D,['security studies' 'high school psychology']
28,data/test/high_school_government_and_politics_test.csv,28,B,D,['security studies' 'sociology']
29,data/test/high_school_government_and_politics_test.csv,29,C,A,['econometrics' 'human sexuality']
30,data/test/high_school_government_and_politics_test.csv,30,C,B,['high school psychology' 'high school microeconomics']
31,data/test/high_school_government_and_politics_test.csv,31,C,B,['human sexuality' 'high school microeconomics']
