,task,item,choice,gt,num_previous_points
0,data/test/college_physics_test.csv,0,A,B,6
1,data/test/college_physics_test.csv,0,C,B,7
2,data/test/college_physics_test.csv,0,D,B,8
3,data/test/college_physics_test.csv,1,A,C,6
4,data/test/college_physics_test.csv,1,B,C,7
5,data/test/college_physics_test.csv,1,D,C,8
6,data/test/college_physics_test.csv,2,D,C,6
7,data/test/college_physics_test.csv,2,B,C,7
8,data/test/college_physics_test.csv,2,A,C,8
9,data/test/college_physics_test.csv,3,A,A,6
10,data/test/college_physics_test.csv,3,A,A,7
11,data/test/college_physics_test.csv,3,D,A,8
12,data/test/college_physics_test.csv,4,A,B,6
13,data/test/college_physics_test.csv,4,D,B,7
14,data/test/college_physics_test.csv,4,A,B,8
15,data/test/college_physics_test.csv,5,C,C,6
16,data/test/college_physics_test.csv,5,A,C,7
17,data/test/college_physics_test.csv,5,C,C,8
18,data/test/college_physics_test.csv,6,C,D,6
19,data/test/college_physics_test.csv,6,B,D,7
20,data/test/college_physics_test.csv,6,C,D,8
21,data/test/college_physics_test.csv,7,C,A,6
22,data/test/college_physics_test.csv,7,B,A,7
23,data/test/college_physics_test.csv,7,C,A,8
24,data/test/college_physics_test.csv,8,B,A,6
25,data/test/college_physics_test.csv,8,B,A,7
26,data/test/college_physics_test.csv,8,B,A,8
27,data/test/college_physics_test.csv,9,D,D,6
28,data/test/college_physics_test.csv,9,B,D,7
29,data/test/college_physics_test.csv,9,B,D,8
30,data/test/college_physics_test.csv,10,D,D,6
31,data/test/college_physics_test.csv,10,B,D,7
32,data/test/college_physics_test.csv,10,C,D,8
33,data/test/college_physics_test.csv,11,D,D,6
34,data/test/college_physics_test.csv,11,A,D,7
35,data/test/college_physics_test.csv,11,C,D,8
36,data/test/college_physics_test.csv,12,B,D,6
37,data/test/college_physics_test.csv,12,C,D,7
38,data/test/college_physics_test.csv,12,B,D,8
39,data/test/college_physics_test.csv,13,A,B,6
40,data/test/college_physics_test.csv,13,B,B,7
41,data/test/college_physics_test.csv,13,B,B,8
42,data/test/college_physics_test.csv,14,D,A,6
43,data/test/college_physics_test.csv,14,D,A,7
44,data/test/college_physics_test.csv,14,D,A,8
45,data/test/college_physics_test.csv,15,A,D,6
46,data/test/college_physics_test.csv,15,D,D,7
47,data/test/college_physics_test.csv,15,B,D,8
48,data/test/college_physics_test.csv,16,A,B,6
49,data/test/college_physics_test.csv,16,A,B,7
50,data/test/college_physics_test.csv,16,C,B,8
51,data/test/college_physics_test.csv,17,B,A,6
52,data/test/college_physics_test.csv,17,D,A,7
53,data/test/college_physics_test.csv,17,C,A,8
54,data/test/college_physics_test.csv,18,C,B,6
55,data/test/college_physics_test.csv,18,C,B,7
56,data/test/college_physics_test.csv,18,A,B,8
57,data/test/college_physics_test.csv,19,D,A,6
58,data/test/college_physics_test.csv,19,A,A,7
59,data/test/college_physics_test.csv,19,C,A,8
60,data/test/college_physics_test.csv,20,A,C,6
61,data/test/college_physics_test.csv,20,B,C,7
62,data/test/college_physics_test.csv,20,B,C,8
63,data/test/college_physics_test.csv,21,D,D,6
64,data/test/college_physics_test.csv,21,A,D,7
65,data/test/college_physics_test.csv,21,C,D,8
66,data/test/college_physics_test.csv,22,B,B,6
67,data/test/college_physics_test.csv,22,A,B,7
68,data/test/college_physics_test.csv,22,D,B,8
69,data/test/college_physics_test.csv,23,B,C,6
70,data/test/college_physics_test.csv,23,C,C,7
71,data/test/college_physics_test.csv,23,C,C,8
72,data/test/college_physics_test.csv,24,A,B,6
73,data/test/college_physics_test.csv,24,D,B,7
74,data/test/college_physics_test.csv,24,C,B,8
75,data/test/college_physics_test.csv,25,B,D,6
76,data/test/college_physics_test.csv,25,B,D,7
77,data/test/college_physics_test.csv,25,D,D,8
78,data/test/college_physics_test.csv,26,B,A,6
79,data/test/college_physics_test.csv,26,D,A,7
80,data/test/college_physics_test.csv,26,A,A,8
81,data/test/college_physics_test.csv,27,A,B,6
82,data/test/college_physics_test.csv,27,C,B,7
83,data/test/college_physics_test.csv,27,A,B,8
84,data/test/college_physics_test.csv,28,D,B,6
85,data/test/college_physics_test.csv,28,D,B,7
86,data/test/college_physics_test.csv,28,A,B,8
87,data/test/college_physics_test.csv,29,D,D,6
88,data/test/college_physics_test.csv,29,D,D,7
89,data/test/college_physics_test.csv,29,B,D,8
90,data/test/college_physics_test.csv,30,B,D,6
91,data/test/college_physics_test.csv,30,B,D,7
92,data/test/college_physics_test.csv,30,A,D,8
93,data/test/college_physics_test.csv,31,D,D,6
94,data/test/college_physics_test.csv,31,B,D,7
95,data/test/college_physics_test.csv,31,D,D,8
96,data/test/college_physics_test.csv,32,B,B,6
97,data/test/college_physics_test.csv,32,C,B,7
98,data/test/college_physics_test.csv,32,D,B,8
99,data/test/college_physics_test.csv,33,B,D,6
100,data/test/college_physics_test.csv,33,C,D,7
101,data/test/college_physics_test.csv,33,D,D,8
102,data/test/college_physics_test.csv,34,D,D,6
103,data/test/college_physics_test.csv,34,C,D,7
104,data/test/college_physics_test.csv,34,A,D,8
105,data/test/college_physics_test.csv,35,A,D,6
106,data/test/college_physics_test.csv,35,D,D,7
107,data/test/college_physics_test.csv,35,B,D,8
108,data/test/college_physics_test.csv,36,C,D,6
109,data/test/college_physics_test.csv,36,B,D,7
110,data/test/college_physics_test.csv,36,D,D,8
111,data/test/college_physics_test.csv,37,B,A,6
112,data/test/college_physics_test.csv,37,B,A,7
113,data/test/college_physics_test.csv,37,C,A,8
114,data/test/college_physics_test.csv,38,B,C,6
115,data/test/college_physics_test.csv,38,A,C,7
116,data/test/college_physics_test.csv,38,A,C,8
117,data/test/college_physics_test.csv,39,D,D,6
118,data/test/college_physics_test.csv,39,D,D,7
119,data/test/college_physics_test.csv,39,D,D,8
120,data/test/college_physics_test.csv,40,B,D,6
121,data/test/college_physics_test.csv,40,B,D,7
122,data/test/college_physics_test.csv,40,C,D,8
123,data/test/college_physics_test.csv,41,B,B,6
124,data/test/college_physics_test.csv,41,C,B,7
125,data/test/college_physics_test.csv,41,C,B,8
126,data/test/college_physics_test.csv,42,C,C,6
127,data/test/college_physics_test.csv,42,C,C,7
128,data/test/college_physics_test.csv,42,A,C,8
129,data/test/college_physics_test.csv,43,D,B,6
130,data/test/college_physics_test.csv,43,B,B,7
131,data/test/college_physics_test.csv,43,B,B,8
132,data/test/college_physics_test.csv,44,B,B,6
133,data/test/college_physics_test.csv,44,B,B,7
134,data/test/college_physics_test.csv,44,B,B,8
135,data/test/college_physics_test.csv,45,D,B,6
136,data/test/college_physics_test.csv,45,A,B,7
137,data/test/college_physics_test.csv,45,A,B,8
138,data/test/college_physics_test.csv,46,B,C,6
139,data/test/college_physics_test.csv,46,D,C,7
140,data/test/college_physics_test.csv,46,B,C,8
141,data/test/college_physics_test.csv,47,D,D,6
142,data/test/college_physics_test.csv,47,C,D,7
143,data/test/college_physics_test.csv,47,A,D,8
144,data/test/college_physics_test.csv,48,C,D,6
145,data/test/college_physics_test.csv,48,D,D,7
146,data/test/college_physics_test.csv,48,C,D,8
147,data/test/college_physics_test.csv,49,C,D,6
148,data/test/college_physics_test.csv,49,B,D,7
149,data/test/college_physics_test.csv,49,A,D,8
150,data/test/college_physics_test.csv,50,A,B,6
151,data/test/college_physics_test.csv,50,C,B,7
152,data/test/college_physics_test.csv,50,B,B,8
153,data/test/college_physics_test.csv,51,A,A,6
154,data/test/college_physics_test.csv,51,A,A,7
155,data/test/college_physics_test.csv,51,D,A,8
156,data/test/college_physics_test.csv,52,B,A,6
157,data/test/college_physics_test.csv,52,B,A,7
158,data/test/college_physics_test.csv,52,A,A,8
159,data/test/college_physics_test.csv,53,A,D,6
160,data/test/college_physics_test.csv,53,B,D,7
161,data/test/college_physics_test.csv,53,B,D,8
162,data/test/college_physics_test.csv,54,B,C,6
163,data/test/college_physics_test.csv,54,D,C,7
164,data/test/college_physics_test.csv,54,D,C,8
165,data/test/college_physics_test.csv,55,A,D,6
166,data/test/college_physics_test.csv,55,A,D,7
167,data/test/college_physics_test.csv,55,A,D,8
168,data/test/college_physics_test.csv,56,D,C,6
169,data/test/college_physics_test.csv,56,D,C,7
170,data/test/college_physics_test.csv,56,C,C,8
171,data/test/college_physics_test.csv,57,A,D,6
172,data/test/college_physics_test.csv,57,B,D,7
173,data/test/college_physics_test.csv,57,B,D,8
174,data/test/college_physics_test.csv,58,B,D,6
175,data/test/college_physics_test.csv,58,D,D,7
176,data/test/college_physics_test.csv,58,B,D,8
177,data/test/college_physics_test.csv,59,A,C,6
178,data/test/college_physics_test.csv,59,B,C,7
179,data/test/college_physics_test.csv,59,B,C,8
180,data/test/college_physics_test.csv,60,D,D,6
181,data/test/college_physics_test.csv,60,A,D,7
182,data/test/college_physics_test.csv,60,A,D,8
183,data/test/college_physics_test.csv,61,C,A,6
184,data/test/college_physics_test.csv,61,C,A,7
185,data/test/college_physics_test.csv,61,D,A,8
186,data/test/college_physics_test.csv,62,B,D,6
187,data/test/college_physics_test.csv,62,A,D,7
188,data/test/college_physics_test.csv,62,D,D,8
189,data/test/college_physics_test.csv,63,A,D,6
190,data/test/college_physics_test.csv,63,A,D,7
191,data/test/college_physics_test.csv,63,C,D,8
192,data/test/college_physics_test.csv,64,A,A,6
193,data/test/college_physics_test.csv,64,D,A,7
194,data/test/college_physics_test.csv,64,B,A,8
195,data/test/college_physics_test.csv,65,A,D,6
196,data/test/college_physics_test.csv,65,D,D,7
197,data/test/college_physics_test.csv,65,A,D,8
198,data/test/college_physics_test.csv,66,A,B,6
199,data/test/college_physics_test.csv,66,C,B,7
200,data/test/college_physics_test.csv,66,B,B,8
201,data/test/college_physics_test.csv,67,C,A,6
202,data/test/college_physics_test.csv,67,B,A,7
203,data/test/college_physics_test.csv,67,B,A,8
204,data/test/college_physics_test.csv,68,A,A,6
205,data/test/college_physics_test.csv,68,B,A,7
206,data/test/college_physics_test.csv,68,C,A,8
207,data/test/college_physics_test.csv,69,D,A,6
208,data/test/college_physics_test.csv,69,C,A,7
