,task,item,choice,gt,num_previous_points
0,data/test/machine_learning_test.csv,0,B,D,6
1,data/test/machine_learning_test.csv,0,A,D,7
2,data/test/machine_learning_test.csv,0,B,D,8
3,data/test/machine_learning_test.csv,1,D,C,6
4,data/test/machine_learning_test.csv,1,A,C,7
5,data/test/machine_learning_test.csv,1,D,C,8
6,data/test/machine_learning_test.csv,2,B,B,6
7,data/test/machine_learning_test.csv,2,C,B,7
8,data/test/machine_learning_test.csv,2,C,B,8
9,data/test/machine_learning_test.csv,3,C,D,6
10,data/test/machine_learning_test.csv,3,C,D,7
11,data/test/machine_learning_test.csv,3,C,D,8
12,data/test/machine_learning_test.csv,4,A,A,6
13,data/test/machine_learning_test.csv,4,D,A,7
14,data/test/machine_learning_test.csv,4,A,A,8
15,data/test/machine_learning_test.csv,5,B,B,6
16,data/test/machine_learning_test.csv,5,A,B,7
17,data/test/machine_learning_test.csv,5,D,B,8
18,data/test/machine_learning_test.csv,6,D,A,6
19,data/test/machine_learning_test.csv,6,C,A,7
20,data/test/machine_learning_test.csv,6,C,A,8
21,data/test/machine_learning_test.csv,7,C,B,6
22,data/test/machine_learning_test.csv,7,D,B,7
23,data/test/machine_learning_test.csv,7,B,B,8
24,data/test/machine_learning_test.csv,8,C,C,6
25,data/test/machine_learning_test.csv,8,B,C,7
26,data/test/machine_learning_test.csv,8,A,C,8
27,data/test/machine_learning_test.csv,9,A,A,6
28,data/test/machine_learning_test.csv,9,A,A,7
29,data/test/machine_learning_test.csv,9,C,A,8
30,data/test/machine_learning_test.csv,10,B,A,6
31,data/test/machine_learning_test.csv,10,D,A,7
32,data/test/machine_learning_test.csv,10,B,A,8
33,data/test/machine_learning_test.csv,11,B,C,6
34,data/test/machine_learning_test.csv,11,A,C,7
35,data/test/machine_learning_test.csv,11,C,C,8
36,data/test/machine_learning_test.csv,12,D,A,6
37,data/test/machine_learning_test.csv,12,B,A,7
38,data/test/machine_learning_test.csv,12,C,A,8
39,data/test/machine_learning_test.csv,13,C,B,6
40,data/test/machine_learning_test.csv,13,B,B,7
41,data/test/machine_learning_test.csv,13,D,B,8
42,data/test/machine_learning_test.csv,14,B,B,6
43,data/test/machine_learning_test.csv,14,A,B,7
44,data/test/machine_learning_test.csv,14,B,B,8
45,data/test/machine_learning_test.csv,15,A,B,6
46,data/test/machine_learning_test.csv,15,B,B,7
47,data/test/machine_learning_test.csv,15,D,B,8
48,data/test/machine_learning_test.csv,16,A,C,6
49,data/test/machine_learning_test.csv,16,A,C,7
50,data/test/machine_learning_test.csv,16,A,C,8
51,data/test/machine_learning_test.csv,17,D,A,6
52,data/test/machine_learning_test.csv,17,A,A,7
53,data/test/machine_learning_test.csv,17,C,A,8
54,data/test/machine_learning_test.csv,18,B,A,6
55,data/test/machine_learning_test.csv,18,B,A,7
56,data/test/machine_learning_test.csv,18,A,A,8
57,data/test/machine_learning_test.csv,19,B,A,6
58,data/test/machine_learning_test.csv,19,B,A,7
59,data/test/machine_learning_test.csv,19,D,A,8
60,data/test/machine_learning_test.csv,20,A,C,6
61,data/test/machine_learning_test.csv,20,D,C,7
62,data/test/machine_learning_test.csv,20,C,C,8
63,data/test/machine_learning_test.csv,21,B,A,6
64,data/test/machine_learning_test.csv,21,A,A,7
65,data/test/machine_learning_test.csv,21,A,A,8
66,data/test/machine_learning_test.csv,22,C,B,6
67,data/test/machine_learning_test.csv,22,B,B,7
68,data/test/machine_learning_test.csv,22,A,B,8
69,data/test/machine_learning_test.csv,23,C,C,6
70,data/test/machine_learning_test.csv,23,D,C,7
71,data/test/machine_learning_test.csv,23,C,C,8
72,data/test/machine_learning_test.csv,24,D,B,6
73,data/test/machine_learning_test.csv,24,B,B,7
74,data/test/machine_learning_test.csv,24,A,B,8
75,data/test/machine_learning_test.csv,25,B,A,6
76,data/test/machine_learning_test.csv,25,A,A,7
77,data/test/machine_learning_test.csv,25,A,A,8
78,data/test/machine_learning_test.csv,26,C,B,6
79,data/test/machine_learning_test.csv,26,D,B,7
80,data/test/machine_learning_test.csv,26,C,B,8
81,data/test/machine_learning_test.csv,27,B,C,6
82,data/test/machine_learning_test.csv,27,D,C,7
83,data/test/machine_learning_test.csv,27,A,C,8
84,data/test/machine_learning_test.csv,28,D,D,6
85,data/test/machine_learning_test.csv,28,B,D,7
86,data/test/machine_learning_test.csv,28,B,D,8
87,data/test/machine_learning_test.csv,29,D,C,6
88,data/test/machine_learning_test.csv,29,B,C,7
89,data/test/machine_learning_test.csv,29,C,C,8
90,data/test/machine_learning_test.csv,30,D,C,6
91,data/test/machine_learning_test.csv,30,C,C,7
92,data/test/machine_learning_test.csv,30,C,C,8
93,data/test/machine_learning_test.csv,31,B,C,6
94,data/test/machine_learning_test.csv,31,D,C,7
95,data/test/machine_learning_test.csv,31,D,C,8
96,data/test/machine_learning_test.csv,32,D,B,6
97,data/test/machine_learning_test.csv,32,A,B,7
98,data/test/machine_learning_test.csv,32,B,B,8
99,data/test/machine_learning_test.csv,33,B,D,6
100,data/test/machine_learning_test.csv,33,A,D,7
101,data/test/machine_learning_test.csv,33,D,D,8
102,data/test/machine_learning_test.csv,34,D,A,6
103,data/test/machine_learning_test.csv,34,B,A,7
104,data/test/machine_learning_test.csv,34,B,A,8
105,data/test/machine_learning_test.csv,35,D,D,6
106,data/test/machine_learning_test.csv,35,A,D,7
107,data/test/machine_learning_test.csv,35,A,D,8
108,data/test/machine_learning_test.csv,36,B,D,6
109,data/test/machine_learning_test.csv,36,A,D,7
110,data/test/machine_learning_test.csv,36,A,D,8
111,data/test/machine_learning_test.csv,37,C,B,6
112,data/test/machine_learning_test.csv,37,A,B,7
113,data/test/machine_learning_test.csv,37,C,B,8
114,data/test/machine_learning_test.csv,38,B,B,6
115,data/test/machine_learning_test.csv,38,D,B,7
116,data/test/machine_learning_test.csv,38,A,B,8
117,data/test/machine_learning_test.csv,39,C,A,6
118,data/test/machine_learning_test.csv,39,D,A,7
119,data/test/machine_learning_test.csv,39,B,A,8
120,data/test/machine_learning_test.csv,40,B,A,6
121,data/test/machine_learning_test.csv,40,C,A,7
122,data/test/machine_learning_test.csv,40,B,A,8
123,data/test/machine_learning_test.csv,41,B,C,6
124,data/test/machine_learning_test.csv,41,C,C,7
125,data/test/machine_learning_test.csv,41,B,C,8
126,data/test/machine_learning_test.csv,42,D,B,6
127,data/test/machine_learning_test.csv,42,A,B,7
128,data/test/machine_learning_test.csv,42,B,B,8
129,data/test/machine_learning_test.csv,43,C,B,6
130,data/test/machine_learning_test.csv,43,C,B,7
131,data/test/machine_learning_test.csv,43,A,B,8
132,data/test/machine_learning_test.csv,44,D,D,6
133,data/test/machine_learning_test.csv,44,B,D,7
134,data/test/machine_learning_test.csv,44,C,D,8
135,data/test/machine_learning_test.csv,45,B,A,6
136,data/test/machine_learning_test.csv,45,B,A,7
137,data/test/machine_learning_test.csv,45,C,A,8
138,data/test/machine_learning_test.csv,46,D,D,6
139,data/test/machine_learning_test.csv,46,D,D,7
140,data/test/machine_learning_test.csv,46,C,D,8
