,task,item,choice,gt,num_previous_points
0,data/test/elementary_mathematics_test.csv,0,B,C,6
1,data/test/elementary_mathematics_test.csv,0,C,C,7
2,data/test/elementary_mathematics_test.csv,0,A,C,8
3,data/test/elementary_mathematics_test.csv,1,B,C,6
4,data/test/elementary_mathematics_test.csv,1,B,C,7
5,data/test/elementary_mathematics_test.csv,1,D,C,8
6,data/test/elementary_mathematics_test.csv,2,A,D,6
7,data/test/elementary_mathematics_test.csv,2,A,D,7
8,data/test/elementary_mathematics_test.csv,2,D,D,8
9,data/test/elementary_mathematics_test.csv,3,A,B,6
10,data/test/elementary_mathematics_test.csv,3,D,B,7
11,data/test/elementary_mathematics_test.csv,3,A,B,8
12,data/test/elementary_mathematics_test.csv,4,B,B,6
13,data/test/elementary_mathematics_test.csv,4,A,B,7
14,data/test/elementary_mathematics_test.csv,4,B,B,8
15,data/test/elementary_mathematics_test.csv,5,D,C,6
16,data/test/elementary_mathematics_test.csv,5,B,C,7
17,data/test/elementary_mathematics_test.csv,5,A,C,8
18,data/test/elementary_mathematics_test.csv,6,B,C,6
19,data/test/elementary_mathematics_test.csv,6,B,C,7
20,data/test/elementary_mathematics_test.csv,6,B,C,8
21,data/test/elementary_mathematics_test.csv,7,B,B,6
22,data/test/elementary_mathematics_test.csv,7,C,B,7
23,data/test/elementary_mathematics_test.csv,7,C,B,8
24,data/test/elementary_mathematics_test.csv,8,C,D,6
25,data/test/elementary_mathematics_test.csv,8,B,D,7
26,data/test/elementary_mathematics_test.csv,8,C,D,8
27,data/test/elementary_mathematics_test.csv,9,C,D,6
28,data/test/elementary_mathematics_test.csv,9,B,D,7
29,data/test/elementary_mathematics_test.csv,9,C,D,8
30,data/test/elementary_mathematics_test.csv,10,C,C,6
31,data/test/elementary_mathematics_test.csv,10,C,C,7
32,data/test/elementary_mathematics_test.csv,10,B,C,8
33,data/test/elementary_mathematics_test.csv,11,D,D,6
34,data/test/elementary_mathematics_test.csv,11,D,D,7
35,data/test/elementary_mathematics_test.csv,11,C,D,8
36,data/test/elementary_mathematics_test.csv,12,B,A,6
37,data/test/elementary_mathematics_test.csv,12,D,A,7
38,data/test/elementary_mathematics_test.csv,12,C,A,8
39,data/test/elementary_mathematics_test.csv,13,B,A,6
40,data/test/elementary_mathematics_test.csv,13,B,A,7
41,data/test/elementary_mathematics_test.csv,13,C,A,8
42,data/test/elementary_mathematics_test.csv,14,B,C,6
43,data/test/elementary_mathematics_test.csv,14,D,C,7
44,data/test/elementary_mathematics_test.csv,14,D,C,8
45,data/test/elementary_mathematics_test.csv,15,D,B,6
46,data/test/elementary_mathematics_test.csv,15,C,B,7
47,data/test/elementary_mathematics_test.csv,15,A,B,8
48,data/test/elementary_mathematics_test.csv,16,B,B,6
49,data/test/elementary_mathematics_test.csv,16,D,B,7
50,data/test/elementary_mathematics_test.csv,16,D,B,8
51,data/test/elementary_mathematics_test.csv,17,D,B,6
52,data/test/elementary_mathematics_test.csv,17,D,B,7
53,data/test/elementary_mathematics_test.csv,17,D,B,8
54,data/test/elementary_mathematics_test.csv,18,C,D,6
55,data/test/elementary_mathematics_test.csv,18,A,D,7
56,data/test/elementary_mathematics_test.csv,18,A,D,8
57,data/test/elementary_mathematics_test.csv,19,A,A,6
58,data/test/elementary_mathematics_test.csv,19,B,A,7
59,data/test/elementary_mathematics_test.csv,19,D,A,8
60,data/test/elementary_mathematics_test.csv,20,D,C,6
61,data/test/elementary_mathematics_test.csv,20,C,C,7
62,data/test/elementary_mathematics_test.csv,20,D,C,8
63,data/test/elementary_mathematics_test.csv,21,A,B,6
64,data/test/elementary_mathematics_test.csv,21,A,B,7
65,data/test/elementary_mathematics_test.csv,21,A,B,8
66,data/test/elementary_mathematics_test.csv,22,C,A,6
67,data/test/elementary_mathematics_test.csv,22,A,A,7
68,data/test/elementary_mathematics_test.csv,22,B,A,8
69,data/test/elementary_mathematics_test.csv,23,B,C,6
70,data/test/elementary_mathematics_test.csv,23,A,C,7
71,data/test/elementary_mathematics_test.csv,23,B,C,8
72,data/test/elementary_mathematics_test.csv,24,A,B,6
73,data/test/elementary_mathematics_test.csv,24,C,B,7
74,data/test/elementary_mathematics_test.csv,24,B,B,8
75,data/test/elementary_mathematics_test.csv,25,A,A,6
76,data/test/elementary_mathematics_test.csv,25,A,A,7
77,data/test/elementary_mathematics_test.csv,25,B,A,8
78,data/test/elementary_mathematics_test.csv,26,A,D,6
79,data/test/elementary_mathematics_test.csv,26,D,D,7
80,data/test/elementary_mathematics_test.csv,26,C,D,8
81,data/test/elementary_mathematics_test.csv,27,A,D,6
82,data/test/elementary_mathematics_test.csv,27,B,D,7
83,data/test/elementary_mathematics_test.csv,27,A,D,8
84,data/test/elementary_mathematics_test.csv,28,A,A,6
85,data/test/elementary_mathematics_test.csv,28,D,A,7
86,data/test/elementary_mathematics_test.csv,28,A,A,8
87,data/test/elementary_mathematics_test.csv,29,C,A,6
88,data/test/elementary_mathematics_test.csv,29,C,A,7
89,data/test/elementary_mathematics_test.csv,29,C,A,8
90,data/test/elementary_mathematics_test.csv,30,D,B,6
91,data/test/elementary_mathematics_test.csv,30,A,B,7
92,data/test/elementary_mathematics_test.csv,30,A,B,8
93,data/test/elementary_mathematics_test.csv,31,D,B,6
94,data/test/elementary_mathematics_test.csv,31,C,B,7
95,data/test/elementary_mathematics_test.csv,31,D,B,8
96,data/test/elementary_mathematics_test.csv,32,B,A,6
97,data/test/elementary_mathematics_test.csv,32,D,A,7
98,data/test/elementary_mathematics_test.csv,32,D,A,8
99,data/test/elementary_mathematics_test.csv,33,D,C,6
100,data/test/elementary_mathematics_test.csv,33,C,C,7
101,data/test/elementary_mathematics_test.csv,33,B,C,8
102,data/test/elementary_mathematics_test.csv,34,B,D,6
103,data/test/elementary_mathematics_test.csv,34,A,D,7
104,data/test/elementary_mathematics_test.csv,34,C,D,8
105,data/test/elementary_mathematics_test.csv,35,D,A,6
106,data/test/elementary_mathematics_test.csv,35,C,A,7
107,data/test/elementary_mathematics_test.csv,35,D,A,8
108,data/test/elementary_mathematics_test.csv,36,D,A,6
109,data/test/elementary_mathematics_test.csv,36,B,A,7
110,data/test/elementary_mathematics_test.csv,36,A,A,8
111,data/test/elementary_mathematics_test.csv,37,B,D,6
112,data/test/elementary_mathematics_test.csv,37,A,D,7
113,data/test/elementary_mathematics_test.csv,37,D,D,8
114,data/test/elementary_mathematics_test.csv,38,A,C,6
115,data/test/elementary_mathematics_test.csv,38,D,C,7
116,data/test/elementary_mathematics_test.csv,38,C,C,8
117,data/test/elementary_mathematics_test.csv,39,B,C,6
118,data/test/elementary_mathematics_test.csv,39,D,C,7
119,data/test/elementary_mathematics_test.csv,39,C,C,8
120,data/test/elementary_mathematics_test.csv,40,C,B,6
121,data/test/elementary_mathematics_test.csv,40,D,B,7
122,data/test/elementary_mathematics_test.csv,40,D,B,8
123,data/test/elementary_mathematics_test.csv,41,B,D,6
124,data/test/elementary_mathematics_test.csv,41,B,D,7
125,data/test/elementary_mathematics_test.csv,41,B,D,8
126,data/test/elementary_mathematics_test.csv,42,A,A,6
127,data/test/elementary_mathematics_test.csv,42,C,A,7
