x,y,machine,trial,y_pred,subject
60,674.9,1,1,100.0,1
66,787.2,1,2,674.0,1
30,261.7,1,3,100.0,1
41,383.4,1,4,394.0,1
47,464.7,1,5,429.0,1
99,1076.3,2,1,1000.0,1
38,247.7,2,2,411.0,1
46,315.3,2,3,374.0,1
90,907.4,2,4,1000.0,1
9,110.8,2,5,100.0,1
76,899.9,3,1,814.0,1
83,1042.2,3,2,993.0,1
89,1170.6,3,3,1144.0,1
59,603.7,3,4,681.0,1
7,117.0,3,5,81.8,1
5,105.8,4,1,117.0,1
17,136.3,4,2,192.0,1
75,751.4,4,3,899.0,1
85,936.1,4,4,910.0,1
93,1098.4,4,5,1020.0,1
93,954.5,5,1,1098.0,1
73,632.1,5,2,811.0,1
51,365.6,5,3,411.0,1
56,417.7,5,4,411.0,1
48,336.6,5,5,381.0,1
78,554.8,1,1,100.0,2
12,111.9,1,2,12.0,2
85,639.4,1,3,100.0,2
69,458.5,1,4,554.0,2
41,231.5,1,5,222.0,2
46,282.4,2,1,111.0,2
87,893.8,2,2,641.0,2
99,1150.6,2,3,1000.0,2
30,157.7,2,4,151.0,2
53,355.0,2,5,321.0,2
77,1020.3,3,1,554.0,2
13,137.6,3,2,111.0,2
37,332.1,3,3,254.0,2
73,933.8,3,4,597.0,2
10,125.0,3,5,111.0,2
45,260.0,4,1,277.0,2
76,582.8,4,2,1000.0,2
12,106.2,4,3,111.0,2
75,575.2,4,4,641.0,2
47,276.2,4,5,272.0,2
61,340.3,5,1,400.0,2
46,231.2,5,2,279.0,2
35,170.3,5,3,200.0,2
55,291.9,5,4,365.0,2
40,194.1,5,5,200.0,2
98,1204.1,1,1,100.0,3
8,111.5,1,2,1204.0,3
79,829.1,1,3,100.0,3
94,1118.5,1,4,1049.0,3
45,348.7,1,5,545.0,3
86,1086.3,2,1,1116.0,3
52,464.7,2,2,425.0,3
37,286.6,2,3,293.0,3
67,702.8,2,4,576.0,3
99,1403.0,2,5,1199.0,3
24,190.9,3,1,24.0,3
36,285.5,3,2,260.0,3
72,770.0,3,3,692.0,3
89,1105.6,3,4,1000.0,3
6,110.6,3,5,55.1,3
8,97.1,4,1,111.0,3
8,96.6,4,2,97.1,3
38,187.1,4,3,334.0,3
18,108.6,4,4,120.0,3
54,298.8,4,5,454.0,3
72,485.0,5,1,770.0,3
72,485.1,5,2,485.0,3
11,114.4,5,3,111.0,3
33,192.1,5,4,243.0,3
80,568.5,5,5,800.0,3
95,1081.1,1,1,100.0,4
52,409.9,1,2,1081.0,4
11,120.2,1,3,10.1,4
61,520.9,1,4,510.0,4
83,856.7,1,5,720.0,4
71,554.4,2,1,720.0,4
16,135.5,2,2,120.0,4
19,146.4,2,3,159.0,4
58,414.9,2,4,494.0,4
38,250.4,2,5,292.0,4
29,182.8,3,1,170.0,4
43,282.2,3,2,300.0,4
88,861.2,3,3,716.0,4
34,213.2,3,4,204.0,4
43,282.9,3,5,282.0,4
19,155.2,4,1,146.0,4
77,819.2,4,2,647.0,4
67,650.7,4,3,593.0,4
54,467.2,4,4,424.0,4
16,140.5,4,5,135.0,4
78,433.6,5,1,718.0,4
20,108.2,5,2,150.0,4
21,108.7,5,3,112.0,4
12,99.7,5,4,100.0,4
4,99.7,5,5,40.2,4
43,235.8,1,1,10.0,5
32,179.8,1,2,123.0,5
47,257.6,1,3,245.0,5
74,463.4,1,4,323.0,5
61,353.5,1,5,391.0,5
0,100.4,2,1,0.0,5
42,235.4,2,2,235.0,5
27,149.5,2,3,179.0,5
16,112.2,2,4,100.0,5
38,208.5,2,5,207.0,5
72,531.5,3,1,462.0,5
24,152.0,3,2,151.0,5
21,138.3,3,3,131.0,5
35,207.5,3,4,225.0,5
48,295.8,3,5,256.0,5
27,144.6,4,1,149.0,5
40,205.8,4,2,220.0,5
41,210.2,4,3,210.0,5
66,399.7,4,4,373.0,5
3,101.7,4,5,100.0,5
6,105.5,5,1,102.0,5
72,868.5,5,2,531.0,5
89,1273.5,5,3,989.0,5
17,143.8,5,4,123.0,5
21,165.2,5,5,138.0,5
19,113.3,1,1,10.0,6
14,100.2,1,2,113.0,6
63,444.5,1,3,100.0,6
61,420.3,1,4,444.0,6
19,112.8,1,5,113.0,6
67,451.8,2,1,450.0,6
11,90.1,2,2,100.0,6
81,648.4,2,3,555.0,6
6,89.3,2,4,50.1,6
57,337.1,2,5,433.0,6
92,1107.3,3,1,666.0,6
73,773.0,3,2,555.0,6
38,329.8,3,3,220.0,6
16,165.2,3,4,100.0,6
68,696.0,3,5,558.0,6
65,645.9,4,1,453.0,6
23,172.6,4,2,223.0,6
28,205.9,4,3,228.0,6
4,103.8,4,4,10.1,6
96,1279.3,4,5,1007.0,6
22,156.0,5,1,168.0,6
48,318.3,5,2,448.0,6
74,577.5,5,3,780.0,6
14,130.6,5,4,100.0,6
50,334.7,5,5,300.0,6
8,100.4,1,1,10.0,7
59,407.6,1,2,100.0,7
3,98.3,1,3,1.2,7
93,905.2,1,4,100.0,7
16,113.2,1,5,100.0,7
93,892.9,2,1,100.0,7
90,846.7,2,2,892.0,7
16,137.7,2,3,113.0,7
40,273.7,2,4,393.0,7
11,120.4,2,5,100.0,7
42,260.1,3,1,310.0,7
95,908.0,3,2,900.0,7
50,325.5,3,3,350.0,7
98,960.5,3,4,932.0,7
84,731.3,3,5,884.0,7
34,178.8,4,1,211.0,7
68,493.7,4,2,427.0,7
32,169.1,4,3,160.0,7
48,278.1,4,4,288.0,7
8,98.2,4,5,100.0,7
62,418.0,5,1,454.0,7
59,390.9,5,2,407.0,7
38,237.4,5,3,181.0,7
82,624.8,5,4,754.0,7
75,546.2,5,5,550.0,7
9,116.1,1,1,10.0,8
12,125.3,1,2,116.0,8
55,484.7,1,3,116.0,8
61,568.4,1,4,490.0,8
2,102.0,1,5,1.1,8
15,140.1,2,1,150.0,8
79,913.3,2,2,649.0,8
7,112.9,2,3,102.0,8
26,204.9,2,4,284.0,8
51,454.5,2,5,471.0,8
24,134.3,3,1,204.0,8
33,159.7,3,2,150.0,8
89,503.4,3,3,813.0,8
95,556.7,3,4,520.0,8
68,337.5,3,5,494.0,8
12,129.6,4,1,125.0,8
69,622.5,4,2,558.0,8
20,164.6,4,3,151.0,8
36,268.7,4,4,220.0,8
96,1053.6,4,5,893.0,8
24,162.9,5,1,134.0,8
42,282.5,5,2,211.0,8
44,299.9,5,3,300.0,8
20,145.4,5,4,164.0,8
74,647.2,5,5,693.0,8
82,800.1,1,1,100.0,9
55,439.9,1,2,500.0,9
18,155.7,1,3,179.0,9
78,739.1,1,4,699.0,9
70,626.2,1,5,650.0,9
29,98.5,2,1,259.0,9
19,84.9,2,2,100.0,9
15,84.4,2,3,71.1,9
14,84.9,2,4,84.3,9
0,98.7,2,5,0.0,9
76,530.5,3,1,739.0,9
44,214.6,3,2,330.0,9
69,444.8,3,3,399.0,9
18,103.3,3,4,155.0,9
63,380.1,3,5,371.0,9
55,217.3,4,1,439.0,9
48,185.0,4,2,217.0,9
95,493.2,4,3,300.0,9
93,471.8,4,4,491.0,9
89,438.1,4,5,450.0,9
76,588.9,5,1,530.0,9
2,100.5,5,2,100.0,9
53,336.5,5,3,214.0,9
26,155.0,5,4,164.0,9
23,143.5,5,5,149.0,9
44,261.6,1,1,10.0,10
73,555.9,1,2,261.0,10
14,114.6,1,3,100.0,10
0,100.4,1,4,0.0,10
8,103.7,1,5,100.0,10
68,573.4,2,1,114.0,10
25,169.4,2,2,114.0,10
92,951.2,2,3,555.0,10
39,260.2,2,4,390.0,10
35,230.4,2,5,211.0,10
15,95.6,3,1,115.0,10
30,128.9,3,2,180.0,10
91,616.0,3,3,951.0,10
62,312.5,3,4,421.0,10
95,669.5,3,5,320.0,10
14,112.8,4,1,114.0,10
83,532.6,4,2,599.0,10
97,690.6,4,3,673.0,10
31,161.5,4,4,152.0,10
85,552.4,4,5,550.0,10
39,207.0,5,1,259.0,10
97,870.1,5,2,690.0,10
88,728.7,5,3,591.0,10
6,98.0,5,4,10.4,10
48,270.8,5,5,292.0,10
67,624.9,1,1,10.0,11
77,803.5,1,2,624.0,11
39,265.2,1,3,390.0,11
79,841.2,1,4,803.0,11
29,185.2,1,5,187.0,11
72,319.9,2,1,720.0,11
98,476.2,2,2,423.0,11
96,464.0,2,3,469.0,11
22,133.2,2,4,123.0,11
27,147.8,2,5,151.0,11
77,849.6,3,1,803.0,11
11,116.0,3,2,100.0,11
80,907.4,3,3,880.0,11
16,133.0,3,4,136.0,11
16,133.2,3,5,133.0,11
75,767.4,4,1,824.0,11
22,170.1,4,2,133.0,11
96,1164.6,4,3,464.0,11
41,317.1,4,4,291.0,11
11,122.3,4,5,116.0,11
82,519.1,5,1,924.0,11
60,327.5,5,2,431.0,11
19,126.6,5,3,116.0,11
36,187.4,5,4,243.0,11
91,613.9,5,5,641.0,11
9,100.8,1,1,10.0,12
51,319.7,1,2,100.0,12
92,883.1,1,3,100.0,12
30,165.2,1,4,100.0,12
71,551.2,1,5,291.0,12
28,136.2,2,1,100.0,12
20,113.2,2,2,100.0,12
18,107.3,2,3,100.0,12
77,543.0,2,4,493.0,12
94,782.6,2,5,890.0,12
95,1078.0,3,1,783.0,12
49,372.7,3,2,318.0,12
84,870.4,3,3,793.0,12
76,734.8,3,4,560.0,12
22,162.9,3,5,141.0,12
75,631.4,4,1,551.0,12
69,548.9,4,2,590.0,12
36,218.2,4,3,211.0,12
62,458.9,4,4,503.0,12
