run,trial,ytrue,ypred,x,name
0,0,-0.05,2.5739708,"[-0.98, -0.99, -0.96, -0.97, 0.33]",algae
0,1,-0.77,1.7558138,"[-0.75, -0.74, -0.79, -0.8, 0.29]",algae
0,2,-0.93,2.8402371,"[-0.9, -0.91, -0.9, -0.94, 0.55]",algae
0,3,-0.47,1.9394431,"[-0.86, -0.95, -0.8, -0.79, 0.61]",algae
0,4,-0.45,0.29679596,"[-0.57, -0.76, -0.78, -0.52, -0.71]",algae
1,0,0.47,-0.23830771,"[-1.0, -1.0, -0.97, -1.0, 0.58]",algae
1,1,0.17,1.3493352,"[-0.99, -0.99, -0.96, -0.98, 0.48]",algae
1,2,-0.73,2.0592103,"[-0.99, -1.0, -0.97, -0.96, 0.64]",algae
1,3,-0.85,2.0087676,"[-0.64, -0.66, -0.83, -0.87, 0.48]",algae
1,4,-0.94,0.6142484,"[-0.94, -0.97, -0.93, -0.94, 0.51]",algae
2,0,-0.8,1.8807613,"[-0.87, -0.96, -0.96, -0.81, 0.41]",algae
2,1,0.17,-0.56784666,"[-0.99, -0.99, -0.96, -0.98, 0.48]",algae
2,2,-0.6,1.0699371,"[-0.91, -0.95, -0.86, -0.93, 0.53]",algae
2,3,-0.12,3.421552,"[-0.86, -0.94, -0.94, -0.79, 0.11]",algae
2,4,-0.31,1.2675039,"[-0.98, -0.98, -0.94, -0.97, 0.73]",algae
3,0,-1.0,1.3021253,"[-0.9, -0.92, -0.98, -0.76, -0.36]",algae
3,1,0.17,0.48722386,"[-0.99, -0.99, -0.96, -0.98, 0.48]",algae
3,2,-1.0,2.0873046,"[-0.84, -0.91, -0.89, -0.64, -0.03]",algae
3,3,-1.0,0.70280343,"[-0.66, -0.79, -0.81, -0.48, 0.09]",algae
3,4,-0.8,1.0571241,"[-0.89, -0.92, -0.54, -0.72, 0.26]",algae
4,0,0.21,1.0453495,"[-0.96, -0.98, -0.8, -0.66, 0.78]",algae
4,1,-0.72,2.381705,"[-0.71, -0.69, -0.82, -0.78, 0.21]",algae
4,2,-0.68,0.92920256,"[-0.7, -0.91, -0.68, -0.71, 0.19]",algae
4,3,0.65,-0.8116362,"[-0.95, -0.98, -0.94, -0.98, 0.55]",algae
4,4,-0.85,1.6398259,"[-0.64, -0.66, -0.83, -0.87, 0.48]",algae
