run,trial,ytrue,ypred,x,name
0,0,-0.14,0.4114945,"[-0.75, 0.68, -0.76, -0.18, -0.08]",rebellion
0,1,0.52,1.5813208,"[1.0, 0.52, -0.91, 0.26, 0.85]",rebellion
0,2,0.0,0.57289267,"[-0.51, 0.6, -0.87, 0.83, 0.7]",rebellion
0,3,-0.48,3.0460687,"[-0.15, -0.36, -0.76, 0.5, -0.59]",rebellion
0,4,-0.67,1.9894278,"[-0.19, 0.84, -0.93, -0.73, 0.43]",rebellion
1,0,0.0,1.6530521,"[-0.51, 0.6, -0.87, 0.83, 0.7]",rebellion
1,1,-0.14,0.16768116,"[-0.84, 0.68, -0.91, 0.53, -0.39]",rebellion
1,2,-0.76,0.6552752,"[-0.19, 0.36, -0.88, 0.36, -0.66]",rebellion
1,3,-0.48,1.8911062,"[0.54, 0.52, -0.98, 0.11, 0.65]",rebellion
1,4,-0.1,2.4592123,"[-0.48, 0.92, -0.95, 0.88, -0.43]",rebellion
2,0,1.0,1.7606311,"[-0.98, 0.6, -0.61, -0.57, 0.0]",rebellion
2,1,-0.48,1.930035,"[-1.0, 0.76, -0.81, 0.13, -0.5]",rebellion
2,2,-0.67,2.488823,"[0.05, 0.28, -0.96, 0.09, 0.05]",rebellion
2,3,-0.48,-0.9583154,"[0.54, 0.52, -0.98, 0.11, 0.65]",rebellion
2,4,-0.1,0.6078458,"[-0.48, 0.92, -0.95, 0.88, -0.43]",rebellion
3,0,-0.76,1.931594,"[-0.8, 0.28, -0.94, -0.97, -1.0]",rebellion
3,1,0.0,0.1827119,"[-0.51, 0.6, -0.87, 0.83, 0.7]",rebellion
3,2,0.38,-0.02962482,"[-0.11, 0.28, -0.9, 0.54, 0.98]",rebellion
3,3,-0.48,-0.3535142,"[-1.0, 0.76, -0.81, 0.13, -0.5]",rebellion
3,4,-1.0,-0.18917406,"[-0.96, -1.0, 0.67, -0.46, -0.09]",rebellion
4,0,-0.14,-0.12430215,"[-0.75, 0.68, -0.76, -0.18, -0.08]",rebellion
4,1,0.0,0.7365638,"[-0.51, 0.6, -0.87, 0.83, 0.7]",rebellion
4,2,0.33,0.13289046,"[-0.53, 0.84, -0.96, 0.42, -0.34]",rebellion
4,3,-0.57,1.6358027,"[0.42, 0.68, -0.97, -0.05, -0.1]",rebellion
4,4,-0.1,1.7620039,"[-0.48, 0.92, -0.95, 0.88, -0.43]",rebellion
5,0,-0.29,0.47771466,"[-0.59, 0.04, -0.91, -0.13, -0.77]",rebellion
5,1,-0.67,0.2309612,"[-0.19, 0.84, -0.93, -0.73, 0.43]",rebellion
5,2,-1.0,0.32200676,"[-0.96, -1.0, 0.67, -0.46, -0.09]",rebellion
5,3,-0.48,-0.029414415,"[0.54, 0.52, -0.98, 0.11, 0.65]",rebellion
5,4,-1.0,1.4812919,"[-0.75, -0.36, 1.0, -0.17, -0.76]",rebellion
6,0,-1.0,1.183151,"[-0.96, -1.0, 0.67, -0.46, -0.09]",rebellion
