run,trial,ytrue,ypred,x,name
0,0,-0.39,-0.20503366,"[-0.9, -0.33, -0.55, -1.0, -0.01]",prostate
0,1,-0.22,-0.63345456,"[-1.0, -1.0, -0.73, -1.0, -0.37]",prostate
0,2,0.08,1.7676551,"[-0.6, -0.33, -1.0, -1.0, -0.27]",prostate
0,3,-0.91,-1.4590862,"[-0.6, -0.33, -1.0, -1.0, -0.68]",prostate
0,4,-0.19,1.1912876,"[-1.0, -1.0, -1.0, -1.0, -0.41]",prostate
1,0,-0.57,1.88768,"[-1.0, -1.0, -1.0, -1.0, -0.21]",prostate
1,1,0.07,1.2764177,"[-1.0, -1.0, -1.0, -1.0, -0.3]",prostate
1,2,0.27,-0.35326362,"[0.2, -0.33, -0.12, -1.0, 0.3]",prostate
1,3,-0.25,0.64038604,"[-0.6, -0.33, -1.0, -1.0, -0.63]",prostate
1,4,0.03,2.473702,"[-1.0, -1.0, -1.0, -1.0, 0.16]",prostate
2,0,0.31,0.5902363,"[0.0, -0.33, -0.18, -1.0, 0.6]",prostate
2,1,-0.51,0.71447873,"[-1.0, -1.0, -1.0, -1.0, -0.39]",prostate
2,2,0.7,0.42594415,"[-0.2, -0.33, 0.66, 1.0, 1.0]",prostate
2,3,0.07,1.1435794,"[-0.92, -0.33, -0.12, -1.0, -0.1]",prostate
2,4,0.16,1.2444537,"[-0.6, -0.33, -0.25, 1.0, -0.01]",prostate
3,0,0.03,0.88339233,"[0.0, -0.33, -1.0, -1.0, -0.06]",prostate
3,1,-0.31,1.9646853,"[-0.6, -0.33, 0.27, -1.0, 0.32]",prostate
3,2,0.15,1.4192085,"[0.2, -0.33, 0.26, 1.0, 0.24]",prostate
3,3,0.34,1.1466247,"[-0.4, -0.33, 0.02, -1.0, 0.13]",prostate
3,4,-0.0,0.89677906,"[1.0, 1.0, 0.88, 1.0, 0.58]",prostate
4,0,-0.44,-0.66394055,"[-0.4, -0.33, -0.63, -1.0, 0.15]",prostate
4,1,-0.57,1.1030941,"[-1.0, -1.0, -1.0, -1.0, -0.21]",prostate
4,2,0.09,1.1200923,"[-0.2, -0.33, 0.54, 1.0, 0.29]",prostate
4,3,0.07,1.4268804,"[-0.92, -0.33, -0.12, -1.0, -0.1]",prostate
4,4,-0.19,0.17200613,"[-1.0, -1.0, -1.0, -1.0, -0.41]",prostate
5,0,0.07,2.0257769,"[-1.0, -1.0, -1.0, -1.0, -0.3]",prostate
5,1,0.1,2.2641058,"[0.2, -0.33, 0.63, 1.0, 0.31]",prostate
5,2,0.15,1.4760184,"[0.2, -0.33, 0.26, 1.0, 0.24]",prostate
