run,trial,ytrue,ypred,x,name
0,0,-0.03,-0.056063652,"[-0.99, -0.99, -0.69, -0.93, -0.95]",lake
0,1,-0.24,0.22585225,"[-1.0, -0.95, -0.98, -0.7, -0.94]",lake
0,2,-0.03,1.4431992,"[-1.0, -0.99, -0.77, -1.0, -0.79]",lake
0,3,-0.52,0.8368918,"[-1.0, -0.99, -0.95, -0.89, -0.98]",lake
0,4,-1.0,3.6066997,"[-1.0, -1.0, 1.0, 0.1, 0.92]",lake
1,0,1.0,-0.16500854,"[0.41, -0.86, -1.0, -0.89, -0.09]",lake
1,1,-0.03,2.6525817,"[-1.0, -0.9, -0.95, -0.71, -0.89]",lake
1,2,-0.52,1.2595923,"[-1.0, -1.0, -0.59, -0.87, -0.97]",lake
1,3,-0.52,1.4717128,"[-1.0, -0.99, -0.95, -0.89, -0.98]",lake
1,4,-0.72,1.3457463,"[-1.0, -0.99, -0.91, 1.0, -0.99]",lake
2,0,-0.03,-0.67568374,"[-1.0, -0.99, -0.84, -0.85, -0.92]",lake
2,1,0.1,0.6930294,"[-0.31, 1.0, -1.0, -0.91, 1.0]",lake
2,2,-0.52,1.0241925,"[-1.0, -0.99, -0.95, -0.89, -0.98]",lake
2,3,-0.1,3.6941872,"[-1.0, -0.95, -0.98, -0.71, -0.97]",lake
2,4,1.0,3.0935373,"[0.41, -0.86, -1.0, -0.89, -0.09]",lake
3,0,-0.72,2.071966,"[-1.0, -0.99, -0.91, 1.0, -0.99]",lake
3,1,-1.0,0.22056001,"[-1.0, -0.99, -0.89, -0.98, -0.91]",lake
3,2,0.1,1.7447855,"[-0.31, 1.0, -1.0, -0.91, 1.0]",lake
3,3,-0.38,1.688174,"[-1.0, -1.0, -0.98, -0.76, -0.98]",lake
3,4,-0.03,-1.037725,"[-1.0, -0.99, -0.84, -0.85, -0.92]",lake
4,0,-0.59,1.2928941,"[-1.0, -0.96, -0.91, -0.7, -0.94]",lake
4,1,-0.24,1.1393603,"[-1.0, -0.97, -0.73, -0.84, -0.96]",lake
4,2,-0.59,1.6775622,"[-1.0, -0.99, -0.93, -0.72, -0.87]",lake
4,3,-0.17,1.4876692,"[-1.0, -0.99, -0.98, -0.88, -0.62]",lake
4,4,1.0,-0.19978023,"[0.41, -0.86, -1.0, -0.89, -0.09]",lake
5,0,-0.45,-0.5739989,"[-1.0, -0.96, -0.91, -0.7, -0.94]",lake
5,1,1.0,1.7742201,"[0.41, -0.86, -1.0, -0.89, -0.09]",lake
5,2,-0.52,0.395396,"[-1.0, -0.99, -0.78, -0.82, -0.98]",lake
5,3,-0.52,-0.0063329935,"[-1.0, -0.99, -0.95, -0.89, -0.98]",lake
5,4,0.93,2.376959,"[-0.37, -0.98, -1.0, -0.9, -0.8]",lake
6,0,-0.24,1.1511492,"[-1.0, -0.97, -0.73, -0.84, -0.96]",lake
6,1,-0.52,0.81796217,"[-1.0, -0.99, -0.78, -0.82, -0.98]",lake
6,2,-0.72,1.5773404,"[-1.0, -0.99, -0.64, 0.8, -1.0]",lake
6,3,-0.59,1.3471818,"[-1.0, -0.96, -0.91, -0.7, -0.94]",lake
6,4,-0.52,0.25191307,"[-1.0, -0.99, -0.95, -0.89, -0.98]",lake
7,0,-0.52,2.15301,"[-1.0, -0.99, -0.96, -0.7, -0.92]",lake
7,1,-0.72,0.08079922,"[-1.0, -0.99, -0.91, 1.0, -0.99]",lake
7,2,-1.0,2.0382018,"[-1.0, -1.0, 1.0, 0.1, 0.92]",lake
7,3,-0.79,1.4082541,"[-1.0, -1.0, -0.86, -0.8, -1.0]",lake
7,4,-0.31,1.8303266,"[-1.0, -0.99, -0.62, -1.0, -1.0]",lake
8,0,0.52,0.053493798,"[-0.42, -0.93, -1.0, -0.87, -0.88]",lake
8,1,-0.17,1.5331712,"[-1.0, -1.0, -0.91, -0.85, -0.98]",lake
8,2,-0.24,-0.32196236,"[-1.0, -0.95, -0.98, -0.7, -0.94]",lake
8,3,-0.24,1.3702117,"[-1.0, -0.97, -0.73, -0.84, -0.96]",lake
8,4,-0.52,-0.34935117,"[-1.0, -1.0, -0.59, -0.87, -0.97]",lake
9,0,-1.0,0.16647506,"[-1.0, -1.0, 1.0, 0.1, 0.92]",lake
9,1,-0.79,3.9630742,"[-1.0, -1.0, -0.86, -0.8, -1.0]",lake
9,2,-0.24,0.91458166,"[-1.0, -0.97, -0.73, -0.84, -0.96]",lake
9,3,-0.52,1.5795109,"[-1.0, -0.99, -0.96, -0.7, -0.92]",lake
9,4,-0.24,0.9743174,"[-0.99, -0.98, -0.95, -0.89, -0.91]",lake
10,0,-0.45,1.7612803,"[-1.0, -0.96, -0.91, -0.7, -0.94]",lake
10,1,0.93,1.1180985,"[-0.37, -0.98, -1.0, -0.9, -0.8]",lake
10,2,-0.03,0.27745324,"[-1.0, -0.9, -0.95, -0.71, -0.89]",lake
10,3,-0.03,0.88208044,"[-1.0, -0.99, -0.84, -0.85, -0.92]",lake
10,4,-0.59,2.8001308,"[-1.0, -0.96, -0.91, -0.7, -0.94]",lake
11,0,-0.1,1.0342146,"[-1.0, -0.95, -0.98, -0.71, -0.97]",lake
11,1,-0.38,0.24721491,"[-1.0, -1.0, -0.98, -0.76, -0.98]",lake
11,2,0.86,2.3685107,"[1.0, -0.5, -1.0, -0.89, 0.32]",lake
11,3,-0.03,2.0225673,"[-0.99, -0.99, -0.69, -0.93, -0.95]",lake
11,4,-0.17,0.0017165542,"[-1.0, -1.0, -0.95, -0.83, -0.95]",lake
12,0,-0.59,-0.19760835,"[-1.0, -0.99, -0.93, -0.72, -0.87]",lake
12,1,-0.38,0.5415218,"[-0.99, -0.98, -0.98, 0.12, 0.32]",lake
12,2,-0.72,-0.03130448,"[-1.0, -0.99, -0.64, 0.8, -1.0]",lake
12,3,-0.52,0.9255607,"[-1.0, -0.99, -0.78, -0.82, -0.98]",lake
12,4,-0.72,-0.09065354,"[-1.0, -0.99, -0.91, 1.0, -0.99]",lake
13,0,0.86,1.0917363,"[1.0, -0.5, -1.0, -0.89, 0.32]",lake
13,1,-0.52,1.6392139,"[-1.0, -1.0, -0.59, -0.87, -0.97]",lake
13,2,-0.17,1.3207175,"[-1.0, -0.99, -0.98, -0.88, -0.62]",lake
13,3,-0.72,2.515562,"[-1.0, -0.99, -0.64, 0.8, -1.0]",lake
13,4,-0.24,0.7572631,"[-0.99, -0.98, -0.95, -0.89, -0.91]",lake
14,0,-0.66,2.4766924,"[-1.0, -0.94, -1.0, -0.58, -0.92]",lake
14,1,0.52,0.24531776,"[-0.42, -0.93, -1.0, -0.87, -0.88]",lake
14,2,-0.72,-0.086352825,"[-1.0, -0.99, -0.64, 0.8, -1.0]",lake
14,3,-0.31,-0.8105674,"[-1.0, -0.82, -0.95, -0.66, -1.0]",lake
14,4,-0.59,0.5688378,"[-1.0, -0.99, -0.93, -0.72, -0.87]",lake
15,0,0.1,-0.61781275,"[-0.31, 1.0, -1.0, -0.91, 1.0]",lake
15,1,-0.52,2.004342,"[-1.0, -0.99, -0.96, -0.7, -0.92]",lake
15,2,-0.59,0.26262218,"[-1.0, -0.99, -0.93, -0.72, -0.87]",lake
15,3,-0.1,1.1016523,"[-1.0, -0.96, -0.98, -0.71, -0.94]",lake
15,4,-0.72,1.2019758,"[-1.0, -0.99, -0.91, 1.0, -0.99]",lake
16,0,-1.0,0.4908359,"[-1.0, -0.99, -0.89, -0.98, -0.91]",lake
16,1,-0.24,2.8197296,"[-1.0, -0.97, -0.73, -0.84, -0.96]",lake
16,2,-1.0,-1.4539695,"[-1.0, -1.0, 1.0, 0.1, 0.92]",lake
16,3,-0.03,1.7521904,"[-1.0, -0.97, -0.98, -0.84, -0.9]",lake
16,4,1.0,1.0127774,"[0.41, -0.86, -1.0, -0.89, -0.09]",lake
17,0,-0.66,1.3238083,"[-1.0, -0.94, -1.0, -0.58, -0.92]",lake
17,1,-0.31,2.2516212,"[-1.0, -0.99, -0.62, -1.0, -1.0]",lake
17,2,-0.03,-0.70645666,"[-1.0, -0.99, -0.77, -1.0, -0.79]",lake
17,3,-0.1,1.1099113,"[-1.0, -0.95, -0.98, -0.71, -0.97]",lake
17,4,-0.45,1.1956617,"[-1.0, -0.96, -0.91, -0.7, -0.94]",lake
18,0,-0.31,0.7555163,"[-1.0, -0.82, -0.95, -0.66, -1.0]",lake
