run,trial,ytrue,ypred,x,name
0,0,-0.75,-0.1867832,"[1.0, 1.0, -0.86, 0.33, -0.06]",rent
0,1,0.03,0.63680583,"[1.0, 1.0, 0.69, -1.0, -0.77]",rent
0,2,-0.49,1.734524,"[-1.0, 1.0, 0.54, 0.0, -0.39]",rent
0,3,-0.57,0.02185297,"[1.0, 1.0, 0.16, 0.0, -0.38]",rent
0,4,-0.1,0.15835553,"[1.0, 1.0, 0.52, -0.33, -0.43]",rent
1,0,-0.3,0.53476155,"[1.0, 1.0, 0.35, 0.0, -0.2]",rent
1,1,-0.44,1.8415154,"[1.0, 1.0, -0.06, 0.0, -0.25]",rent
1,2,-0.51,-0.06313062,"[1.0, -1.0, -1.0, 0.67, 0.64]",rent
1,3,-0.29,0.93010485,"[1.0, 1.0, 0.28, -0.33, -0.52]",rent
1,4,-0.31,2.363728,"[1.0, 1.0, -0.86, -0.33, -0.55]",rent
2,0,-0.29,-0.21488285,"[1.0, 1.0, -0.06, -1.0, -0.73]",rent
2,1,-0.55,-0.15376103,"[1.0, -1.0, 0.25, 0.67, 0.05]",rent
2,2,-0.35,1.0256766,"[1.0, 1.0, -0.06, -0.33, -0.55]",rent
2,3,-0.61,1.2452011,"[1.0, 1.0, 0.01, 0.33, -0.23]",rent
2,4,-0.5,-0.4643941,"[1.0, 1.0, 0.01, -0.33, -0.38]",rent
3,0,-0.2,1.7450358,"[1.0, -1.0, 0.9, 0.0, -0.06]",rent
3,1,-0.47,2.919477,"[1.0, 1.0, 0.16, 0.0, -0.37]",rent
3,2,0.22,0.8206609,"[-1.0, 1.0, -0.05, -0.33, -0.48]",rent
3,3,-0.01,-0.06477857,"[1.0, -1.0, 0.81, -0.33, -0.32]",rent
3,4,-0.51,0.59534305,"[1.0, 1.0, 0.23, -0.33, -0.46]",rent
4,0,0.04,0.86052334,"[-1.0, -1.0, 0.35, 0.0, -0.37]",rent
4,1,-0.81,0.6343945,"[1.0, 1.0, -1.0, 0.33, 0.11]",rent
4,2,-0.63,1.2068733,"[1.0, 1.0, 0.23, 0.0, -0.29]",rent
4,3,0.28,1.1947486,"[1.0, -1.0, 0.81, -0.33, -0.4]",rent
4,4,-0.42,2.4099064,"[1.0, 1.0, -0.05, 0.0, -0.37]",rent
