run,trial,ytrue,ypred,x,name
0,0,-0.99,-0.46009815,"[-0.99, -0.96, -1.0, -0.94, -0.96]",cpu
0,1,-0.96,2.2403967,"[-0.82, -0.81, -1.0, -0.94, -0.94]",cpu
0,2,-0.92,2.9781842,"[-0.91, -0.96, -0.99, -0.5, -0.94]",cpu
0,3,-0.99,1.9254005,"[-0.97, -0.96, -1.0, -0.88, -0.99]",cpu
0,4,-0.98,0.38459855,"[-0.99, -0.96, -0.94, -0.99, -0.97]",cpu
1,0,-0.77,1.5639193,"[-0.91, -0.96, -0.49, -0.5, -0.75]",cpu
1,1,-0.92,1.1264886,"[-0.97, -0.96, -0.88, -0.75, -0.88]",cpu
1,2,-0.99,1.230341,"[-0.95, -0.96, -1.0, -1.0, -1.0]",cpu
1,3,-0.91,1.7570326,"[-0.93, -0.88, -0.94, -0.5, -0.88]",cpu
1,4,-0.88,2.2808511,"[-0.91, -0.77, -0.94, -0.63, -0.75]",cpu
2,0,-0.71,0.61944294,"[-0.82, -0.69, -0.75, -0.25, -0.5]",cpu
2,1,-0.64,1.6244872,"[-0.82, -0.69, -0.75, -0.5, -0.5]",cpu
2,2,-0.65,2.5570478,"[-0.73, -0.54, -0.77, -0.35, -0.68]",cpu
2,3,-0.77,2.047319,"[-0.91, -0.85, 0.25, -0.25, -0.5]",cpu
2,4,-0.96,-1.8283682,"[-0.64, -0.73, -1.0, -0.85, -0.97]",cpu
3,0,-0.97,2.1388092,"[-0.99, -0.96, -1.0, -0.94, -0.99]",cpu
3,1,-0.98,0.7260169,"[-0.83, -0.85, -0.94, -0.94, -0.97]",cpu
3,2,-0.54,-0.4033109,"[-0.64, -0.69, -0.75, -0.0, -0.5]",cpu
3,3,-0.93,1.3818383,"[-0.73, -0.77, -0.95, -0.91, -0.96]",cpu
3,4,-0.53,1.3794239,"[-0.73, -0.69, -1.0, -0.0, -0.5]",cpu
4,0,-0.98,1.8228356,"[-0.98, -0.96, -1.0, -0.94, -0.94]",cpu
4,1,-0.91,-0.19838762,"[-0.84, -0.85, -0.88, -0.75, -0.88]",cpu
4,2,-0.45,0.93032086,"[-0.64, -0.69, -0.5, -0.0, -0.5]",cpu
4,3,-0.58,2.1471329,"[-0.82, -0.54, -0.5, -0.0, -0.5]",cpu
4,4,-0.97,-1.9600823,"[-0.92, -0.96, -1.0, -0.88, -0.97]",cpu
5,0,-0.98,-0.35881472,"[-0.95, -0.96, -1.0, -0.75, -0.99]",cpu
5,1,-0.96,2.5470107,"[-0.94, -0.96, -0.94, -0.88, -0.94]",cpu
5,2,0.1,1.2581892,"[-0.64, -0.38, -0.5, 1.0, -0.0]",cpu
5,3,-0.89,2.4834697,"[-0.93, -0.96, -0.81, -0.5, -0.88]",cpu
5,4,-0.98,-1.0250742,"[-1.0, -1.0, -1.0, -0.94, -0.96]",cpu
6,0,-0.88,0.7933877,"[-0.91, -0.77, -0.94, -0.63, -0.75]",cpu
6,1,-0.95,2.6508217,"[-0.99, -0.96, -1.0, -0.75, -0.75]",cpu
6,2,-0.92,0.74196,"[-0.73, -0.96, -0.95, -0.63, -0.98]",cpu
6,3,-0.94,1.2496433,"[-0.91, -0.96, -1.0, -0.63, -0.75]",cpu
6,4,-0.64,-0.26672637,"[-0.73, -0.69, -0.75, -0.25, -0.75]",cpu
7,0,-0.98,2.1069932,"[-0.98, -0.96, -0.97, -0.88, -0.94]",cpu
7,1,-0.95,1.9294437,"[-0.91, -0.96, -1.0, -0.75, -0.75]",cpu
7,2,-0.78,1.1953044,"[-0.77, -0.96, -0.75, -0.0, -0.88]",cpu
7,3,-0.9,0.13889998,"[-0.39, -0.96, -0.75, -0.75, -0.88]",cpu
7,4,-0.71,1.594019,"[-0.82, -0.69, -0.75, -0.25, -0.5]",cpu
8,0,-0.88,1.3091745,"[-0.93, -0.96, -0.88, -0.5, -0.88]",cpu
8,1,-0.77,1.8357966,"[-0.91, -0.85, 0.25, -0.25, -0.5]",cpu
8,2,-0.97,1.7681165,"[-0.99, -0.96, -1.0, -0.75, -0.98]",cpu
8,3,-0.12,2.8150532,"[-0.73, -0.38, 1.0, -0.0, -0.0]",cpu
8,4,-0.99,2.4864225,"[-0.93, -0.96, -1.0, -0.94, -0.94]",cpu
9,0,-0.77,1.9347379,"[-0.89, -0.96, -0.62, -0.5, -0.5]",cpu
9,1,-0.99,1.5298383,"[-0.94, -0.96, -0.94, -0.94, -0.97]",cpu
9,2,-0.85,-0.07010257,"[-0.91, -0.81, -0.5, -0.5, -0.75]",cpu
9,3,-0.98,-0.56969917,"[-0.95, -0.96, -0.94, -0.94, -0.97]",cpu
9,4,-0.96,1.2526491,"[-0.97, -0.96, -0.97, -0.91, -0.99]",cpu
10,0,-0.95,0.3715394,"[-0.99, -0.96, -1.0, -0.88, -0.88]",cpu
10,1,-0.97,-0.48402107,"[-0.99, -0.96, -1.0, -0.75, -0.98]",cpu
10,2,-0.89,1.8676689,"[-0.98, -0.96, -0.88, -0.75, -0.94]",cpu
10,3,-0.6,0.48639637,"[-0.82, -0.54, -0.5, -0.25, -0.75]",cpu
