run,trial,ytrue,ypred,x,name
0,0,-0.49,1.5092571,"[-0.85, -0.17, -1.0, 0.02, -0.54]",concrete
0,1,0.33,0.79688835,"[-0.85, -0.47, -0.76, 0.41, 0.78]",concrete
0,2,-0.82,0.4343258,"[-0.99, -0.82, -1.0, 0.31, -0.54]",concrete
0,3,-0.11,-0.5273404,"[-0.97, -0.47, -0.76, 0.27, 0.78]",concrete
0,4,-0.08,0.24364787,"[-0.99, -0.43, -0.31, 0.03, 0.54]",concrete
1,0,-0.09,2.1462872,"[-0.85, -0.52, -1.0, 0.02, -0.02]",concrete
1,1,-0.51,-0.1329335,"[-0.51, 0.76, -1.0, 0.12, -0.3]",concrete
1,2,-0.37,1.3253865,"[-0.02, 0.35, -1.0, 0.22, -0.31]",concrete
1,3,-0.26,2.2641788,"[-0.85, -0.2, -1.0, 0.02, 0.08]",concrete
1,4,-0.13,2.0531669,"[-0.85, -0.27, -1.0, 0.03, 0.28]",concrete
2,0,-0.04,-0.0529505,"[-0.85, -0.62, -1.0, 0.7, -0.6]",concrete
2,1,-0.48,-1.1147335,"[-0.97, 0.25, -1.0, 0.12, 0.05]",concrete
2,2,-0.23,1.6087048,"[-0.93, -0.23, -0.5, -0.15, -0.71]",concrete
2,3,-0.23,1.446794,"[-0.51, -1.0, -1.0, 0.7, -0.38]",concrete
2,4,0.26,0.14836287,"[-0.02, -0.62, -1.0, 0.7, 0.27]",concrete
3,0,-0.73,1.4567183,"[-0.99, 0.55, -0.35, -0.4, -0.49]",concrete
3,1,-0.42,1.1089873,"[-0.51, 0.75, -1.0, 0.12, -1.0]",concrete
3,2,-0.13,0.09280765,"[-0.85, -0.57, -0.44, 0.41, -0.22]",concrete
3,3,0.01,0.2681296,"[-0.7, -0.07, -0.58, -0.17, -0.41]",concrete
3,4,-0.32,3.217314,"[-0.99, -0.47, -0.76, 0.27, 0.78]",concrete
4,0,0.44,1.2469038,"[-0.85, 0.47, 0.02, -0.49, 0.47]",concrete
4,1,0.26,-0.44141507,"[-0.51, -0.62, -1.0, 0.7, 0.27]",concrete
4,2,-0.6,-0.36351204,"[-0.85, -0.17, -1.0, 0.02, -0.85]",concrete
