run,trial,ytrue,ypred,x,name
0,0,0.1,1.8569071,"[-1.0, 0.0, 0.5, -0.6, 0.45]",recycle
0,1,0.23,1.9097471,"[-1.0, -0.5, -0.5, -1.0, -0.02]",recycle
0,2,-0.57,1.5368751,"[1.0, -0.75, -0.5, 1.0, -1.0]",recycle
0,3,0.47,1.5641112,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
0,4,-0.15,1.4299171,"[1.0, 0.25, 1.0, 1.0, -0.25]",recycle
1,0,-0.48,1.4424409,"[1.0, -0.5, 0.0, 1.0, -0.49]",recycle
1,1,0.15,1.0651495,"[1.0, 0.5, 0.5, 0.2, -0.33]",recycle
1,2,0.1,-0.86367,"[-1.0, 0.0, 0.5, -0.6, 0.45]",recycle
1,3,-0.73,-0.24260318,"[1.0, -0.5, 0.0, 1.0, -1.0]",recycle
1,4,-1.0,1.3080086,"[1.0, -1.0, -1.0, 1.0, -0.8]",recycle
2,0,0.47,-0.53819466,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
2,1,0.02,-2.2386334,"[-1.0, 0.25, 0.5, -0.6, -0.18]",recycle
2,2,-1.0,0.8976477,"[1.0, -1.0, -1.0, 1.0, -0.8]",recycle
2,3,0.07,2.4948783,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
2,4,-0.73,-0.77015054,"[1.0, -0.5, 0.0, 1.0, -1.0]",recycle
3,0,0.72,0.39436173,"[-1.0, 1.0, 1.0, -0.6, 0.88]",recycle
3,1,0.7,1.1584903,"[-1.0, 0.0, 1.0, -0.6, -0.05]",recycle
3,2,-0.34,1.3179696,"[1.0, 0.25, 0.5, 1.0, 0.02]",recycle
3,3,0.55,0.734207,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
3,4,1.0,2.3489318,"[-1.0, 0.75, 1.0, -0.6, 1.0]",recycle
4,0,-1.0,0.08290279,"[1.0, -1.0, -1.0, 1.0, -0.8]",recycle
4,1,-0.79,-1.0798407,"[1.0, -0.25, 0.5, 1.0, -0.27]",recycle
4,2,-0.57,2.0956423,"[1.0, -0.75, -0.5, 1.0, -1.0]",recycle
4,3,0.2,1.0484931,"[-1.0, 0.0, 1.0, -0.6, 0.45]",recycle
4,4,0.55,-0.44186044,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
5,0,-0.3,2.0500486,"[1.0, 0.0, 1.0, 1.0, -0.45]",recycle
5,1,-0.48,1.4082766,"[1.0, -0.5, 0.0, 1.0, -0.49]",recycle
5,2,0.47,0.9352032,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
5,3,-0.16,0.7079774,"[1.0, 0.25, 1.0, 1.0, -0.06]",recycle
5,4,0.02,2.5908117,"[-1.0, 0.25, 0.5, -0.6, -0.18]",recycle
6,0,0.15,3.4425318,"[1.0, 0.5, 0.5, 0.2, -0.33]",recycle
6,1,0.7,1.9124496,"[-1.0, 0.0, 1.0, -0.6, -0.05]",recycle
6,2,0.02,-0.5678475,"[-1.0, 0.25, 0.5, -0.6, -0.18]",recycle
6,3,-0.15,0.97431564,"[1.0, 0.25, 1.0, 1.0, -0.25]",recycle
6,4,0.07,0.12585253,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
7,0,0.89,0.6427915,"[-1.0, 0.75, 1.0, -0.6, 0.88]",recycle
7,1,0.55,0.18895358,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
7,2,0.7,1.5715737,"[-1.0, 0.0, 1.0, -0.6, -0.05]",recycle
7,3,0.07,-0.06621766,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
7,4,0.11,1.7895842,"[1.0, 0.0, 0.5, 1.0, -0.65]",recycle
8,0,0.37,1.4439046,"[-1.0, 0.75, 1.0, -0.6, -0.57]",recycle
8,1,0.02,-0.24038327,"[-1.0, 0.25, 0.5, -0.6, -0.18]",recycle
8,2,-0.34,0.78903294,"[1.0, 0.25, 0.5, 1.0, 0.02]",recycle
8,3,-0.43,2.27699,"[-1.0, -0.25, 0.5, -0.6, -0.57]",recycle
8,4,0.27,-0.5440978,"[-1.0, 0.25, 1.0, -0.6, 0.84]",recycle
9,0,-0.57,0.25046855,"[1.0, -0.75, -0.5, 1.0, -1.0]",recycle
9,1,-0.73,1.1841478,"[1.0, -0.5, 0.0, 1.0, -1.0]",recycle
9,2,-0.16,-0.15787983,"[1.0, 0.25, 1.0, 1.0, -0.06]",recycle
9,3,0.11,1.4348952,"[1.0, 0.0, 0.5, 1.0, -0.65]",recycle
9,4,0.15,0.59933376,"[1.0, 0.5, 0.5, 0.2, -0.33]",recycle
10,0,0.6,0.4000551,"[-1.0, -0.25, 0.5, -0.6, 0.88]",recycle
10,1,0.88,1.0758824,"[-1.0, 0.5, 1.0, -0.6, 0.67]",recycle
10,2,1.0,0.59811485,"[-1.0, 0.75, 1.0, -0.6, 1.0]",recycle
10,3,0.37,2.5505407,"[-1.0, 0.75, 1.0, -0.6, -0.57]",recycle
10,4,0.23,0.9746688,"[-1.0, 0.0, 0.5, -0.6, 0.45]",recycle
11,0,0.02,2.2489166,"[-1.0, 0.25, 0.5, -0.6, -0.18]",recycle
11,1,0.72,-0.18633032,"[-1.0, 1.0, 1.0, -0.6, 0.88]",recycle
11,2,-0.57,1.794842,"[1.0, -0.75, -0.5, 1.0, -1.0]",recycle
11,3,0.23,0.4445275,"[-1.0, 0.0, 0.5, -0.6, 0.45]",recycle
11,4,0.7,3.1153224,"[-1.0, 0.5, 1.0, -0.6, 1.0]",recycle
12,0,0.88,2.4967704,"[-1.0, 0.5, 1.0, -0.6, 0.67]",recycle
12,1,0.01,0.7247011,"[1.0, 0.0, 1.0, 1.0, 0.29]",recycle
12,2,0.23,0.8741325,"[-1.0, -0.5, -0.5, -1.0, -0.02]",recycle
12,3,-0.15,1.9725482,"[1.0, 0.25, 1.0, 1.0, -0.25]",recycle
12,4,-0.16,-1.535008,"[1.0, 0.25, 1.0, 1.0, -0.06]",recycle
13,0,1.0,2.4344263,"[-1.0, 0.75, 1.0, -0.6, 1.0]",recycle
13,1,-0.79,0.64803743,"[1.0, -0.25, 0.5, 1.0, -0.27]",recycle
13,2,-0.16,1.7224108,"[1.0, 0.25, 1.0, 1.0, -0.06]",recycle
13,3,0.23,-0.20442128,"[-1.0, -0.5, -0.5, -1.0, -0.02]",recycle
13,4,-0.23,1.0013719,"[1.0, 0.25, 1.0, 1.0, -0.14]",recycle
14,0,0.89,0.7423568,"[-1.0, 0.75, 1.0, -0.6, 0.88]",recycle
14,1,0.7,0.68704104,"[-1.0, 0.0, 1.0, -0.6, -0.05]",recycle
14,2,0.37,2.8702972,"[-1.0, 0.75, 1.0, -0.6, -0.57]",recycle
14,3,1.0,0.29252607,"[-1.0, 0.75, 1.0, -0.6, 1.0]",recycle
14,4,-0.79,2.224976,"[1.0, -0.25, 0.5, 1.0, -0.27]",recycle
15,0,-0.3,2.9478445,"[1.0, 0.0, 1.0, 1.0, -0.45]",recycle
15,1,0.88,0.9855365,"[-1.0, 0.5, 1.0, -0.6, 0.67]",recycle
15,2,0.27,0.8105422,"[-1.0, 0.25, 1.0, -0.6, 0.84]",recycle
15,3,0.72,0.80421776,"[-1.0, 1.0, 1.0, -0.6, 0.88]",recycle
15,4,0.55,2.2000098,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
16,0,-0.23,1.0380533,"[1.0, 0.25, 1.0, 1.0, -0.14]",recycle
16,1,0.23,-0.19665968,"[-1.0, 0.0, 0.5, -0.6, 0.45]",recycle
16,2,-0.57,0.625263,"[1.0, -0.75, -0.5, 1.0, -1.0]",recycle
16,3,-0.79,1.7676318,"[1.0, -0.25, 0.5, 1.0, -0.27]",recycle
16,4,0.27,0.3312317,"[-1.0, 0.25, 1.0, -0.6, 0.84]",recycle
17,0,0.55,0.3909605,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
17,1,-0.57,0.34887797,"[1.0, -0.75, -0.5, 1.0, -1.0]",recycle
17,2,-0.43,0.55969244,"[-1.0, -0.25, 0.5, -0.6, -0.57]",recycle
17,3,0.47,0.28146732,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
17,4,0.07,0.05585277,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
18,0,0.47,1.7459877,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
18,1,0.07,1.0400386,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
18,2,0.72,0.40203726,"[-1.0, 1.0, 1.0, -0.6, 0.88]",recycle
18,3,0.55,1.4812987,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
18,4,0.23,2.0873017,"[-1.0, 0.0, 0.5, -0.6, 0.45]",recycle
19,0,0.7,1.9909847,"[-1.0, 0.0, 1.0, -0.6, -0.05]",recycle
19,1,0.2,0.77385056,"[-1.0, 0.0, 1.0, -0.6, 0.45]",recycle
19,2,0.55,2.6377707,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
19,3,-0.73,3.4460058,"[1.0, -0.5, 0.0, 1.0, -1.0]",recycle
19,4,0.72,0.54246175,"[-1.0, 1.0, 1.0, -0.6, 0.88]",recycle
20,0,-1.0,2.666202,"[1.0, -1.0, -1.0, 1.0, -0.8]",recycle
20,1,-0.57,0.6311327,"[1.0, -0.75, -0.5, 1.0, -1.0]",recycle
20,2,-0.23,1.1532364,"[1.0, 0.25, 1.0, 1.0, -0.14]",recycle
20,3,-0.34,1.2870994,"[1.0, 0.25, 0.5, 1.0, 0.02]",recycle
20,4,0.01,0.9567117,"[1.0, 0.0, 1.0, 1.0, 0.29]",recycle
21,0,-0.3,0.068909466,"[1.0, 0.0, 1.0, 1.0, -0.45]",recycle
21,1,-0.73,1.2138885,"[1.0, -0.5, 0.0, 1.0, -1.0]",recycle
21,2,0.7,1.4682726,"[-1.0, 0.5, 1.0, -0.6, 1.0]",recycle
21,3,-0.48,-0.102704406,"[1.0, -0.5, 0.0, 1.0, -0.49]",recycle
21,4,0.55,0.0690884,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
22,0,0.07,3.720634,"[-1.0, -0.25, 0.5, -0.6, 0.45]",recycle
22,1,0.7,0.91332275,"[-1.0, 0.0, 1.0, -0.6, -0.05]",recycle
22,2,0.15,1.0747976,"[1.0, 0.5, 0.5, 0.2, -0.33]",recycle
22,3,1.0,0.012815416,"[-1.0, 0.75, 1.0, -0.6, 1.0]",recycle
22,4,0.7,1.225914,"[-1.0, 0.5, 1.0, -0.6, 1.0]",recycle
23,0,0.88,-0.6383666,"[-1.0, 0.5, 1.0, -0.6, 0.67]",recycle
23,1,0.72,-0.13065875,"[-1.0, 1.0, 1.0, -0.6, 0.88]",recycle
23,2,0.55,0.8562219,"[-1.0, 0.25, 1.0, -0.6, -0.06]",recycle
23,3,0.27,2.1359813,"[-1.0, 0.25, 1.0, -0.6, 0.84]",recycle
23,4,0.89,0.9587364,"[-1.0, 0.75, 1.0, -0.6, 0.88]",recycle
24,0,0.27,-0.2661234,"[-1.0, 0.25, 1.0, -0.6, 0.84]",recycle
24,1,-0.16,1.7511673,"[1.0, 0.25, 1.0, 1.0, -0.06]",recycle
24,2,0.11,1.2268305,"[1.0, 0.0, 0.5, 1.0, -0.65]",recycle
24,3,1.0,1.8649054,"[-1.0, 0.75, 1.0, -0.6, 1.0]",recycle
24,4,0.23,0.5843055,"[-1.0, -0.5, -0.5, -1.0, -0.02]",recycle
25,0,0.7,-0.33215094,"[-1.0, 0.0, 1.0, -0.6, -0.05]",recycle
25,1,0.27,1.449395,"[-1.0, 0.25, 1.0, -0.6, 0.84]",recycle
25,2,0.7,0.16872704,"[-1.0, 0.5, 1.0, -0.6, 1.0]",recycle
25,3,-0.79,1.6851658,"[1.0, -0.25, 0.5, 1.0, -0.27]",recycle
