run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.7,0.2023952,"[-1.0, -1.0, -0.65, -0.32, -0.26]",prefecture,"[[-0.29, -0.41, -0.3, -0.64, -0.2], [0.42, 0.27, 0.25, 0.05, 1.0], [-0.23, 0.27, 0.45, -0.23, 1.0], [0.48, 0.51, 0.2, 0.59, 1.0], [-0.48, 0.85, 1.0, 1.0, -0.2]]","[[-0.15, 0.04, -0.55, -0.5, -0.5], [-0.29, -0.47, -0.6, -0.78, -0.74], [-0.58, 0.12, -0.52, -0.28, -0.31], [-0.13, -0.16, -0.81, -1.0, -0.98], [0.38, -0.47, -0.64, -0.74, -0.79]]","[[0.25, -0.86, 0.56, -0.56, -0.89], [-0.97, -0.71, -0.31, 0.31, -0.05], [-0.86, -0.98, -0.81, 0.81, -0.9], [-0.91, -0.81, 0.0, 0.0, -0.63], [-0.89, -0.93, -0.06, 0.31, -0.84]]","[[0.84, 1.0, -0.06, 0.7, 1.0], [-0.19, -0.3, -0.69, -0.49, -0.6], [-0.31, -0.42, -0.41, -0.66, -0.6], [0.28, -0.09, -0.14, 0.02, 0.2], [0.86, 0.57, 0.96, 0.53, 1.0]]","[-0.61, 0.32, 0.44, 0.71, 1.0]","[-0.42, -0.41, 0.06, -0.86, -0.46]","[-0.87, -0.23, -0.74, -0.16, -0.55]","[-0.42, -0.91, -0.91, -0.62, 0.59]",pinot,crime,mussel,car
0,1,0.3,1.2589109,"[1.0, -0.24, 0.04, -0.86, -0.35]",prefecture,"[[-0.29, -0.41, -0.3, -0.64, -0.2], [0.42, 0.27, 0.25, 0.05, 1.0], [-0.23, 0.27, 0.45, -0.23, 1.0], [0.48, 0.51, 0.2, 0.59, 1.0], [-0.48, 0.85, 1.0, 1.0, -0.2]]","[[-0.15, 0.04, -0.55, -0.5, -0.5], [-0.29, -0.47, -0.6, -0.78, -0.74], [-0.58, 0.12, -0.52, -0.28, -0.31], [-0.13, -0.16, -0.81, -1.0, -0.98], [0.38, -0.47, -0.64, -0.74, -0.79]]","[[0.25, -0.86, 0.56, -0.56, -0.89], [-0.97, -0.71, -0.31, 0.31, -0.05], [-0.86, -0.98, -0.81, 0.81, -0.9], [-0.91, -0.81, 0.0, 0.0, -0.63], [-0.89, -0.93, -0.06, 0.31, -0.84]]","[[0.84, 1.0, -0.06, 0.7, 1.0], [-0.19, -0.3, -0.69, -0.49, -0.6], [-0.31, -0.42, -0.41, -0.66, -0.6], [0.28, -0.09, -0.14, 0.02, 0.2], [0.86, 0.57, 0.96, 0.53, 1.0]]","[-0.61, 0.32, 0.44, 0.71, 1.0]","[-0.42, -0.41, 0.06, -0.86, -0.46]","[-0.87, -0.23, -0.74, -0.16, -0.55]","[-0.42, -0.91, -0.91, -0.62, 0.59]",pinot,crime,mussel,car
0,2,-0.78,1.6010566,"[-1.0, -1.0, -1.0, -0.35, 1.0]",prefecture,"[[-0.29, -0.41, -0.3, -0.64, -0.2], [0.42, 0.27, 0.25, 0.05, 1.0], [-0.23, 0.27, 0.45, -0.23, 1.0], [0.48, 0.51, 0.2, 0.59, 1.0], [-0.48, 0.85, 1.0, 1.0, -0.2]]","[[-0.15, 0.04, -0.55, -0.5, -0.5], [-0.29, -0.47, -0.6, -0.78, -0.74], [-0.58, 0.12, -0.52, -0.28, -0.31], [-0.13, -0.16, -0.81, -1.0, -0.98], [0.38, -0.47, -0.64, -0.74, -0.79]]","[[0.25, -0.86, 0.56, -0.56, -0.89], [-0.97, -0.71, -0.31, 0.31, -0.05], [-0.86, -0.98, -0.81, 0.81, -0.9], [-0.91, -0.81, 0.0, 0.0, -0.63], [-0.89, -0.93, -0.06, 0.31, -0.84]]","[[0.84, 1.0, -0.06, 0.7, 1.0], [-0.19, -0.3, -0.69, -0.49, -0.6], [-0.31, -0.42, -0.41, -0.66, -0.6], [0.28, -0.09, -0.14, 0.02, 0.2], [0.86, 0.57, 0.96, 0.53, 1.0]]","[-0.61, 0.32, 0.44, 0.71, 1.0]","[-0.42, -0.41, 0.06, -0.86, -0.46]","[-0.87, -0.23, -0.74, -0.16, -0.55]","[-0.42, -0.91, -0.91, -0.62, 0.59]",pinot,crime,mussel,car
0,3,-0.49,1.2458898,"[1.0, -1.0, -0.71, 0.12, 0.3]",prefecture,"[[-0.29, -0.41, -0.3, -0.64, -0.2], [0.42, 0.27, 0.25, 0.05, 1.0], [-0.23, 0.27, 0.45, -0.23, 1.0], [0.48, 0.51, 0.2, 0.59, 1.0], [-0.48, 0.85, 1.0, 1.0, -0.2]]","[[-0.15, 0.04, -0.55, -0.5, -0.5], [-0.29, -0.47, -0.6, -0.78, -0.74], [-0.58, 0.12, -0.52, -0.28, -0.31], [-0.13, -0.16, -0.81, -1.0, -0.98], [0.38, -0.47, -0.64, -0.74, -0.79]]","[[0.25, -0.86, 0.56, -0.56, -0.89], [-0.97, -0.71, -0.31, 0.31, -0.05], [-0.86, -0.98, -0.81, 0.81, -0.9], [-0.91, -0.81, 0.0, 0.0, -0.63], [-0.89, -0.93, -0.06, 0.31, -0.84]]","[[0.84, 1.0, -0.06, 0.7, 1.0], [-0.19, -0.3, -0.69, -0.49, -0.6], [-0.31, -0.42, -0.41, -0.66, -0.6], [0.28, -0.09, -0.14, 0.02, 0.2], [0.86, 0.57, 0.96, 0.53, 1.0]]","[-0.61, 0.32, 0.44, 0.71, 1.0]","[-0.42, -0.41, 0.06, -0.86, -0.46]","[-0.87, -0.23, -0.74, -0.16, -0.55]","[-0.42, -0.91, -0.91, -0.62, 0.59]",pinot,crime,mussel,car
0,4,-0.89,1.2458143,"[1.0, -1.0, -0.72, -0.05, 0.12]",prefecture,"[[-0.29, -0.41, -0.3, -0.64, -0.2], [0.42, 0.27, 0.25, 0.05, 1.0], [-0.23, 0.27, 0.45, -0.23, 1.0], [0.48, 0.51, 0.2, 0.59, 1.0], [-0.48, 0.85, 1.0, 1.0, -0.2]]","[[-0.15, 0.04, -0.55, -0.5, -0.5], [-0.29, -0.47, -0.6, -0.78, -0.74], [-0.58, 0.12, -0.52, -0.28, -0.31], [-0.13, -0.16, -0.81, -1.0, -0.98], [0.38, -0.47, -0.64, -0.74, -0.79]]","[[0.25, -0.86, 0.56, -0.56, -0.89], [-0.97, -0.71, -0.31, 0.31, -0.05], [-0.86, -0.98, -0.81, 0.81, -0.9], [-0.91, -0.81, 0.0, 0.0, -0.63], [-0.89, -0.93, -0.06, 0.31, -0.84]]","[[0.84, 1.0, -0.06, 0.7, 1.0], [-0.19, -0.3, -0.69, -0.49, -0.6], [-0.31, -0.42, -0.41, -0.66, -0.6], [0.28, -0.09, -0.14, 0.02, 0.2], [0.86, 0.57, 0.96, 0.53, 1.0]]","[-0.61, 0.32, 0.44, 0.71, 1.0]","[-0.42, -0.41, 0.06, -0.86, -0.46]","[-0.87, -0.23, -0.74, -0.16, -0.55]","[-0.42, -0.91, -0.91, -0.62, 0.59]",pinot,crime,mussel,car
1,0,-0.85,0.9632061,"[-1.0, -1.0, -0.7, -0.44, 0.02]",prefecture,"[[-0.67, -1.0, -0.33, -0.84, -0.42], [-0.33, -1.0, -0.33, -0.53, 0.1], [-0.67, -1.0, -1.0, -0.12, -0.35], [-0.67, -1.0, -0.33, 0.04, -0.23], [-0.67, 1.0, -0.33, -1.0, -0.61]]","[[-0.56, -0.6, -1.0, 0.14, -0.62], [-0.85, -0.6, -0.09, -0.51, -0.7], [-0.82, -0.6, -0.82, -0.24, -0.7], [-0.7, -0.6, -0.09, -0.35, -0.94], [-0.89, -1.0, 0.45, -0.82, -0.92]]","[[-0.75, 0.68, -0.76, -0.18, -0.08], [1.0, 0.52, -0.91, 0.26, 0.85], [-0.11, 0.28, -0.9, 0.54, 0.98], [-0.15, -0.36, -0.76, 0.5, -0.59], [-0.75, -0.36, 1.0, -0.17, -0.76]]","[[-0.55, -0.67, -0.51, -0.69, -0.63], [-0.38, -0.44, -0.79, -0.39, -0.36], [-0.38, -0.34, -0.66, -0.39, -0.35], [-0.97, -1.0, -0.99, -0.98, -0.98], [-0.71, -0.79, -0.76, -0.79, -0.75]]","[-0.17, 0.62, -0.43, 0.03, -0.3]","[0.23, -0.16, 0.09, 0.54, 0.43]","[-0.14, 0.52, 0.38, -0.48, -1.0]","[-0.27, -0.55, -0.71, -0.97, -0.55]",birthweight,airfoil,rebellion,hitter
1,1,-0.75,1.1031442,"[1.0, -1.0, -0.75, -0.54, -0.12]",prefecture,"[[-0.67, -1.0, -0.33, -0.84, -0.42], [-0.33, -1.0, -0.33, -0.53, 0.1], [-0.67, -1.0, -1.0, -0.12, -0.35], [-0.67, -1.0, -0.33, 0.04, -0.23], [-0.67, 1.0, -0.33, -1.0, -0.61]]","[[-0.56, -0.6, -1.0, 0.14, -0.62], [-0.85, -0.6, -0.09, -0.51, -0.7], [-0.82, -0.6, -0.82, -0.24, -0.7], [-0.7, -0.6, -0.09, -0.35, -0.94], [-0.89, -1.0, 0.45, -0.82, -0.92]]","[[-0.75, 0.68, -0.76, -0.18, -0.08], [1.0, 0.52, -0.91, 0.26, 0.85], [-0.11, 0.28, -0.9, 0.54, 0.98], [-0.15, -0.36, -0.76, 0.5, -0.59], [-0.75, -0.36, 1.0, -0.17, -0.76]]","[[-0.55, -0.67, -0.51, -0.69, -0.63], [-0.38, -0.44, -0.79, -0.39, -0.36], [-0.38, -0.34, -0.66, -0.39, -0.35], [-0.97, -1.0, -0.99, -0.98, -0.98], [-0.71, -0.79, -0.76, -0.79, -0.75]]","[-0.17, 0.62, -0.43, 0.03, -0.3]","[0.23, -0.16, 0.09, 0.54, 0.43]","[-0.14, 0.52, 0.38, -0.48, -1.0]","[-0.27, -0.55, -0.71, -0.97, -0.55]",birthweight,airfoil,rebellion,hitter
1,2,-0.9,0.3979407,"[-1.0, -1.0, 0.51, -0.42, -0.72]",prefecture,"[[-0.67, -1.0, -0.33, -0.84, -0.42], [-0.33, -1.0, -0.33, -0.53, 0.1], [-0.67, -1.0, -1.0, -0.12, -0.35], [-0.67, -1.0, -0.33, 0.04, -0.23], [-0.67, 1.0, -0.33, -1.0, -0.61]]","[[-0.56, -0.6, -1.0, 0.14, -0.62], [-0.85, -0.6, -0.09, -0.51, -0.7], [-0.82, -0.6, -0.82, -0.24, -0.7], [-0.7, -0.6, -0.09, -0.35, -0.94], [-0.89, -1.0, 0.45, -0.82, -0.92]]","[[-0.75, 0.68, -0.76, -0.18, -0.08], [1.0, 0.52, -0.91, 0.26, 0.85], [-0.11, 0.28, -0.9, 0.54, 0.98], [-0.15, -0.36, -0.76, 0.5, -0.59], [-0.75, -0.36, 1.0, -0.17, -0.76]]","[[-0.55, -0.67, -0.51, -0.69, -0.63], [-0.38, -0.44, -0.79, -0.39, -0.36], [-0.38, -0.34, -0.66, -0.39, -0.35], [-0.97, -1.0, -0.99, -0.98, -0.98], [-0.71, -0.79, -0.76, -0.79, -0.75]]","[-0.17, 0.62, -0.43, 0.03, -0.3]","[0.23, -0.16, 0.09, 0.54, 0.43]","[-0.14, 0.52, 0.38, -0.48, -1.0]","[-0.27, -0.55, -0.71, -0.97, -0.55]",birthweight,airfoil,rebellion,hitter
1,3,-0.89,3.8942034,"[-1.0, -1.0, -0.55, 0.65, -0.4]",prefecture,"[[-0.67, -1.0, -0.33, -0.84, -0.42], [-0.33, -1.0, -0.33, -0.53, 0.1], [-0.67, -1.0, -1.0, -0.12, -0.35], [-0.67, -1.0, -0.33, 0.04, -0.23], [-0.67, 1.0, -0.33, -1.0, -0.61]]","[[-0.56, -0.6, -1.0, 0.14, -0.62], [-0.85, -0.6, -0.09, -0.51, -0.7], [-0.82, -0.6, -0.82, -0.24, -0.7], [-0.7, -0.6, -0.09, -0.35, -0.94], [-0.89, -1.0, 0.45, -0.82, -0.92]]","[[-0.75, 0.68, -0.76, -0.18, -0.08], [1.0, 0.52, -0.91, 0.26, 0.85], [-0.11, 0.28, -0.9, 0.54, 0.98], [-0.15, -0.36, -0.76, 0.5, -0.59], [-0.75, -0.36, 1.0, -0.17, -0.76]]","[[-0.55, -0.67, -0.51, -0.69, -0.63], [-0.38, -0.44, -0.79, -0.39, -0.36], [-0.38, -0.34, -0.66, -0.39, -0.35], [-0.97, -1.0, -0.99, -0.98, -0.98], [-0.71, -0.79, -0.76, -0.79, -0.75]]","[-0.17, 0.62, -0.43, 0.03, -0.3]","[0.23, -0.16, 0.09, 0.54, 0.43]","[-0.14, 0.52, 0.38, -0.48, -1.0]","[-0.27, -0.55, -0.71, -0.97, -0.55]",birthweight,airfoil,rebellion,hitter
1,4,-0.16,0.35191315,"[-1.0, -0.99, -0.56, -0.26, -0.16]",prefecture,"[[-0.67, -1.0, -0.33, -0.84, -0.42], [-0.33, -1.0, -0.33, -0.53, 0.1], [-0.67, -1.0, -1.0, -0.12, -0.35], [-0.67, -1.0, -0.33, 0.04, -0.23], [-0.67, 1.0, -0.33, -1.0, -0.61]]","[[-0.56, -0.6, -1.0, 0.14, -0.62], [-0.85, -0.6, -0.09, -0.51, -0.7], [-0.82, -0.6, -0.82, -0.24, -0.7], [-0.7, -0.6, -0.09, -0.35, -0.94], [-0.89, -1.0, 0.45, -0.82, -0.92]]","[[-0.75, 0.68, -0.76, -0.18, -0.08], [1.0, 0.52, -0.91, 0.26, 0.85], [-0.11, 0.28, -0.9, 0.54, 0.98], [-0.15, -0.36, -0.76, 0.5, -0.59], [-0.75, -0.36, 1.0, -0.17, -0.76]]","[[-0.55, -0.67, -0.51, -0.69, -0.63], [-0.38, -0.44, -0.79, -0.39, -0.36], [-0.38, -0.34, -0.66, -0.39, -0.35], [-0.97, -1.0, -0.99, -0.98, -0.98], [-0.71, -0.79, -0.76, -0.79, -0.75]]","[-0.17, 0.62, -0.43, 0.03, -0.3]","[0.23, -0.16, 0.09, 0.54, 0.43]","[-0.14, 0.52, 0.38, -0.48, -1.0]","[-0.27, -0.55, -0.71, -0.97, -0.55]",birthweight,airfoil,rebellion,hitter
