run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.07,0.34,"[0.09, 0.69, -0.91, -0.76, -0.91]",fuel,"[[1.0, -1.0, -0.75, -0.54, -0.12], [-1.0, -1.0, -0.34, 0.27, -0.44], [1.0, -1.0, -0.72, -0.05, 0.12], [-1.0, -1.0, -0.65, -0.32, -0.26], [-1.0, -1.0, -0.47, -0.02, 0.35]]","[[-1.0, 1.0, -0.28, 0.0, -0.24], [1.0, 1.0, -0.06, -0.33, -0.64], [1.0, 1.0, 0.28, 0.0, -0.37], [1.0, 1.0, 0.23, -1.0, -0.73], [1.0, 1.0, 0.28, 0.0, -0.29]]","[[-0.45, -0.47, -0.07, 0.37, -0.34], [-0.16, -0.41, -0.42, -0.31, -0.46], [-0.36, -0.64, -0.65, -0.53, -0.73], [-0.22, -0.52, -0.67, -0.24, -0.41], [-0.27, -0.34, -0.12, 0.13, -0.32]]","[[1.0, -0.5, -1.0, -0.89, 0.32], [-1.0, -0.99, -0.64, 0.8, -1.0], [-1.0, -1.0, -0.86, -0.8, -1.0], [-1.0, -0.99, -0.89, -0.98, -0.91], [-1.0, -0.99, -0.95, -0.89, -0.98]]","[-0.75, -0.9, -0.89, -0.7, -0.47]","[-0.11, 0.07, -0.42, -0.13, -0.39]","[0.22, -0.45, -0.45, -0.83, 0.18]","[0.86, -0.72, -0.79, -1.0, -0.52]",prefecture,rent,bodyfat,lake
0,1,0.5,0.02,"[0.14, -0.21, -0.78, -0.57, -0.66]",fuel,"[[1.0, -1.0, -0.75, -0.54, -0.12], [-1.0, -1.0, -0.34, 0.27, -0.44], [1.0, -1.0, -0.72, -0.05, 0.12], [-1.0, -1.0, -0.65, -0.32, -0.26], [-1.0, -1.0, -0.47, -0.02, 0.35]]","[[-1.0, 1.0, -0.28, 0.0, -0.24], [1.0, 1.0, -0.06, -0.33, -0.64], [1.0, 1.0, 0.28, 0.0, -0.37], [1.0, 1.0, 0.23, -1.0, -0.73], [1.0, 1.0, 0.28, 0.0, -0.29]]","[[-0.45, -0.47, -0.07, 0.37, -0.34], [-0.16, -0.41, -0.42, -0.31, -0.46], [-0.36, -0.64, -0.65, -0.53, -0.73], [-0.22, -0.52, -0.67, -0.24, -0.41], [-0.27, -0.34, -0.12, 0.13, -0.32]]","[[1.0, -0.5, -1.0, -0.89, 0.32], [-1.0, -0.99, -0.64, 0.8, -1.0], [-1.0, -1.0, -0.86, -0.8, -1.0], [-1.0, -0.99, -0.89, -0.98, -0.91], [-1.0, -0.99, -0.95, -0.89, -0.98]]","[-0.75, -0.9, -0.89, -0.7, -0.47]","[-0.11, 0.07, -0.42, -0.13, -0.39]","[0.22, -0.45, -0.45, -0.83, 0.18]","[0.86, -0.72, -0.79, -1.0, -0.52]",prefecture,rent,bodyfat,lake
0,2,0.25,0.04,"[0.06, 0.02, -0.92, -0.61, -0.88]",fuel,"[[1.0, -1.0, -0.75, -0.54, -0.12], [-1.0, -1.0, -0.34, 0.27, -0.44], [1.0, -1.0, -0.72, -0.05, 0.12], [-1.0, -1.0, -0.65, -0.32, -0.26], [-1.0, -1.0, -0.47, -0.02, 0.35]]","[[-1.0, 1.0, -0.28, 0.0, -0.24], [1.0, 1.0, -0.06, -0.33, -0.64], [1.0, 1.0, 0.28, 0.0, -0.37], [1.0, 1.0, 0.23, -1.0, -0.73], [1.0, 1.0, 0.28, 0.0, -0.29]]","[[-0.45, -0.47, -0.07, 0.37, -0.34], [-0.16, -0.41, -0.42, -0.31, -0.46], [-0.36, -0.64, -0.65, -0.53, -0.73], [-0.22, -0.52, -0.67, -0.24, -0.41], [-0.27, -0.34, -0.12, 0.13, -0.32]]","[[1.0, -0.5, -1.0, -0.89, 0.32], [-1.0, -0.99, -0.64, 0.8, -1.0], [-1.0, -1.0, -0.86, -0.8, -1.0], [-1.0, -0.99, -0.89, -0.98, -0.91], [-1.0, -0.99, -0.95, -0.89, -0.98]]","[-0.75, -0.9, -0.89, -0.7, -0.47]","[-0.11, 0.07, -0.42, -0.13, -0.39]","[0.22, -0.45, -0.45, -0.83, 0.18]","[0.86, -0.72, -0.79, -1.0, -0.52]",prefecture,rent,bodyfat,lake
0,3,0.33,0.45,"[-0.05, -0.3, -0.66, -0.38, -0.39]",fuel,"[[1.0, -1.0, -0.75, -0.54, -0.12], [-1.0, -1.0, -0.34, 0.27, -0.44], [1.0, -1.0, -0.72, -0.05, 0.12], [-1.0, -1.0, -0.65, -0.32, -0.26], [-1.0, -1.0, -0.47, -0.02, 0.35]]","[[-1.0, 1.0, -0.28, 0.0, -0.24], [1.0, 1.0, -0.06, -0.33, -0.64], [1.0, 1.0, 0.28, 0.0, -0.37], [1.0, 1.0, 0.23, -1.0, -0.73], [1.0, 1.0, 0.28, 0.0, -0.29]]","[[-0.45, -0.47, -0.07, 0.37, -0.34], [-0.16, -0.41, -0.42, -0.31, -0.46], [-0.36, -0.64, -0.65, -0.53, -0.73], [-0.22, -0.52, -0.67, -0.24, -0.41], [-0.27, -0.34, -0.12, 0.13, -0.32]]","[[1.0, -0.5, -1.0, -0.89, 0.32], [-1.0, -0.99, -0.64, 0.8, -1.0], [-1.0, -1.0, -0.86, -0.8, -1.0], [-1.0, -0.99, -0.89, -0.98, -0.91], [-1.0, -0.99, -0.95, -0.89, -0.98]]","[-0.75, -0.9, -0.89, -0.7, -0.47]","[-0.11, 0.07, -0.42, -0.13, -0.39]","[0.22, -0.45, -0.45, -0.83, 0.18]","[0.86, -0.72, -0.79, -1.0, -0.52]",prefecture,rent,bodyfat,lake
0,4,0.29,0.15,"[0.31, 0.32, -0.87, -0.35, -0.87]",fuel,"[[1.0, -1.0, -0.75, -0.54, -0.12], [-1.0, -1.0, -0.34, 0.27, -0.44], [1.0, -1.0, -0.72, -0.05, 0.12], [-1.0, -1.0, -0.65, -0.32, -0.26], [-1.0, -1.0, -0.47, -0.02, 0.35]]","[[-1.0, 1.0, -0.28, 0.0, -0.24], [1.0, 1.0, -0.06, -0.33, -0.64], [1.0, 1.0, 0.28, 0.0, -0.37], [1.0, 1.0, 0.23, -1.0, -0.73], [1.0, 1.0, 0.28, 0.0, -0.29]]","[[-0.45, -0.47, -0.07, 0.37, -0.34], [-0.16, -0.41, -0.42, -0.31, -0.46], [-0.36, -0.64, -0.65, -0.53, -0.73], [-0.22, -0.52, -0.67, -0.24, -0.41], [-0.27, -0.34, -0.12, 0.13, -0.32]]","[[1.0, -0.5, -1.0, -0.89, 0.32], [-1.0, -0.99, -0.64, 0.8, -1.0], [-1.0, -1.0, -0.86, -0.8, -1.0], [-1.0, -0.99, -0.89, -0.98, -0.91], [-1.0, -0.99, -0.95, -0.89, -0.98]]","[-0.75, -0.9, -0.89, -0.7, -0.47]","[-0.11, 0.07, -0.42, -0.13, -0.39]","[0.22, -0.45, -0.45, -0.83, 0.18]","[0.86, -0.72, -0.79, -1.0, -0.52]",prefecture,rent,bodyfat,lake
1,0,0.13,0.12,"[0.19, 0.6, -0.91, -0.75, -0.03]",fuel,"[[-0.62, 1.0, -0.93, -0.45, 0.14], [-0.62, 0.28, -0.8, 0.28, -0.9], [-0.79, 0.76, -0.88, 0.64, -0.27], [-0.92, 1.0, -1.0, -1.0, 0.15], [-0.11, 0.28, -0.9, 0.54, 0.98]]","[[1.0, 0.62, 0.15, 0.47, 0.19], [1.0, -1.0, 0.81, -0.6, -0.92], [1.0, 0.81, -0.76, 0.6, 0.66], [1.0, -0.52, 0.08, -0.33, -0.49], [1.0, -0.81, -0.0, -0.33, -0.41]]","[[-0.77, -0.75, -0.44, -0.33, -0.78], [-0.39, -0.78, -0.53, -0.21, -0.59], [-0.29, -0.78, -0.52, -0.76, -0.53], [-0.39, -0.66, -0.57, -0.77, -0.82], [0.35, -0.93, -0.53, -0.86, -0.57]]","[[-0.48, -0.64, -0.58, -0.35, -0.69], [-0.54, -0.67, -0.68, -0.53, -0.69], [-0.19, -0.39, -0.25, -0.01, -0.25], [-0.36, -0.58, -0.46, -0.3, -0.56], [-0.22, -0.46, -0.27, 0.05, -0.32]]","[0.33, -0.43, -0.29, -0.29, 0.38]","[0.5, -0.27, -0.21, -0.81, 0.43]","[0.0, -0.67, -0.33, 0.0, 0.0]","[-0.07, -0.4, -0.14, -0.31, -0.14]",rebellion,reactor,whitewine,bodyfat
1,1,0.2,-0.45,"[-0.46, 0.16, -0.76, -0.6, -0.76]",fuel,"[[-0.62, 1.0, -0.93, -0.45, 0.14], [-0.62, 0.28, -0.8, 0.28, -0.9], [-0.79, 0.76, -0.88, 0.64, -0.27], [-0.92, 1.0, -1.0, -1.0, 0.15], [-0.11, 0.28, -0.9, 0.54, 0.98]]","[[1.0, 0.62, 0.15, 0.47, 0.19], [1.0, -1.0, 0.81, -0.6, -0.92], [1.0, 0.81, -0.76, 0.6, 0.66], [1.0, -0.52, 0.08, -0.33, -0.49], [1.0, -0.81, -0.0, -0.33, -0.41]]","[[-0.77, -0.75, -0.44, -0.33, -0.78], [-0.39, -0.78, -0.53, -0.21, -0.59], [-0.29, -0.78, -0.52, -0.76, -0.53], [-0.39, -0.66, -0.57, -0.77, -0.82], [0.35, -0.93, -0.53, -0.86, -0.57]]","[[-0.48, -0.64, -0.58, -0.35, -0.69], [-0.54, -0.67, -0.68, -0.53, -0.69], [-0.19, -0.39, -0.25, -0.01, -0.25], [-0.36, -0.58, -0.46, -0.3, -0.56], [-0.22, -0.46, -0.27, 0.05, -0.32]]","[0.33, -0.43, -0.29, -0.29, 0.38]","[0.5, -0.27, -0.21, -0.81, 0.43]","[0.0, -0.67, -0.33, 0.0, 0.0]","[-0.07, -0.4, -0.14, -0.31, -0.14]",rebellion,reactor,whitewine,bodyfat
1,2,0.25,0.1,"[0.06, 0.02, -0.92, -0.61, -0.88]",fuel,"[[-0.62, 1.0, -0.93, -0.45, 0.14], [-0.62, 0.28, -0.8, 0.28, -0.9], [-0.79, 0.76, -0.88, 0.64, -0.27], [-0.92, 1.0, -1.0, -1.0, 0.15], [-0.11, 0.28, -0.9, 0.54, 0.98]]","[[1.0, 0.62, 0.15, 0.47, 0.19], [1.0, -1.0, 0.81, -0.6, -0.92], [1.0, 0.81, -0.76, 0.6, 0.66], [1.0, -0.52, 0.08, -0.33, -0.49], [1.0, -0.81, -0.0, -0.33, -0.41]]","[[-0.77, -0.75, -0.44, -0.33, -0.78], [-0.39, -0.78, -0.53, -0.21, -0.59], [-0.29, -0.78, -0.52, -0.76, -0.53], [-0.39, -0.66, -0.57, -0.77, -0.82], [0.35, -0.93, -0.53, -0.86, -0.57]]","[[-0.48, -0.64, -0.58, -0.35, -0.69], [-0.54, -0.67, -0.68, -0.53, -0.69], [-0.19, -0.39, -0.25, -0.01, -0.25], [-0.36, -0.58, -0.46, -0.3, -0.56], [-0.22, -0.46, -0.27, 0.05, -0.32]]","[0.33, -0.43, -0.29, -0.29, 0.38]","[0.5, -0.27, -0.21, -0.81, 0.43]","[0.0, -0.67, -0.33, 0.0, 0.0]","[-0.07, -0.4, -0.14, -0.31, -0.14]",rebellion,reactor,whitewine,bodyfat
1,3,0.14,0.34,"[0.41, 0.58, -0.93, -0.39, -0.3]",fuel,"[[-0.62, 1.0, -0.93, -0.45, 0.14], [-0.62, 0.28, -0.8, 0.28, -0.9], [-0.79, 0.76, -0.88, 0.64, -0.27], [-0.92, 1.0, -1.0, -1.0, 0.15], [-0.11, 0.28, -0.9, 0.54, 0.98]]","[[1.0, 0.62, 0.15, 0.47, 0.19], [1.0, -1.0, 0.81, -0.6, -0.92], [1.0, 0.81, -0.76, 0.6, 0.66], [1.0, -0.52, 0.08, -0.33, -0.49], [1.0, -0.81, -0.0, -0.33, -0.41]]","[[-0.77, -0.75, -0.44, -0.33, -0.78], [-0.39, -0.78, -0.53, -0.21, -0.59], [-0.29, -0.78, -0.52, -0.76, -0.53], [-0.39, -0.66, -0.57, -0.77, -0.82], [0.35, -0.93, -0.53, -0.86, -0.57]]","[[-0.48, -0.64, -0.58, -0.35, -0.69], [-0.54, -0.67, -0.68, -0.53, -0.69], [-0.19, -0.39, -0.25, -0.01, -0.25], [-0.36, -0.58, -0.46, -0.3, -0.56], [-0.22, -0.46, -0.27, 0.05, -0.32]]","[0.33, -0.43, -0.29, -0.29, 0.38]","[0.5, -0.27, -0.21, -0.81, 0.43]","[0.0, -0.67, -0.33, 0.0, 0.0]","[-0.07, -0.4, -0.14, -0.31, -0.14]",rebellion,reactor,whitewine,bodyfat
1,4,-0.59,0.18,"[-0.31, -0.21, -0.96, -0.98, -0.26]",fuel,"[[-0.62, 1.0, -0.93, -0.45, 0.14], [-0.62, 0.28, -0.8, 0.28, -0.9], [-0.79, 0.76, -0.88, 0.64, -0.27], [-0.92, 1.0, -1.0, -1.0, 0.15], [-0.11, 0.28, -0.9, 0.54, 0.98]]","[[1.0, 0.62, 0.15, 0.47, 0.19], [1.0, -1.0, 0.81, -0.6, -0.92], [1.0, 0.81, -0.76, 0.6, 0.66], [1.0, -0.52, 0.08, -0.33, -0.49], [1.0, -0.81, -0.0, -0.33, -0.41]]","[[-0.77, -0.75, -0.44, -0.33, -0.78], [-0.39, -0.78, -0.53, -0.21, -0.59], [-0.29, -0.78, -0.52, -0.76, -0.53], [-0.39, -0.66, -0.57, -0.77, -0.82], [0.35, -0.93, -0.53, -0.86, -0.57]]","[[-0.48, -0.64, -0.58, -0.35, -0.69], [-0.54, -0.67, -0.68, -0.53, -0.69], [-0.19, -0.39, -0.25, -0.01, -0.25], [-0.36, -0.58, -0.46, -0.3, -0.56], [-0.22, -0.46, -0.27, 0.05, -0.32]]","[0.33, -0.43, -0.29, -0.29, 0.38]","[0.5, -0.27, -0.21, -0.81, 0.43]","[0.0, -0.67, -0.33, 0.0, 0.0]","[-0.07, -0.4, -0.14, -0.31, -0.14]",rebellion,reactor,whitewine,bodyfat
