run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.61,-0.09,"[-0.18, 0.2, -0.77, -0.66, -0.72]",crime,"[[-0.93, -1.0, -0.95, -0.98, 0.56], [-0.88, -0.95, -0.97, -0.86, -0.26], [-0.78, -0.97, -0.91, -0.74, 0.14], [-0.26, -0.61, -0.69, -0.73, 0.38], [-0.91, -0.96, -0.89, -0.92, 0.5]]","[[1.0, -1.0, 0.46, 0.58, -1.0], [-1.0, -1.0, -0.74, -0.13, -0.07], [-1.0, -1.0, -0.57, 0.13, -0.21], [-1.0, -1.0, -0.12, -0.02, -0.86], [1.0, -1.0, -0.57, 0.09, 0.02]]","[[-1.0, -0.99, -0.91, 1.0, -0.99], [-1.0, -0.99, -0.84, -0.85, -0.92], [-1.0, -0.99, -0.64, 0.8, -1.0], [-1.0, -0.97, -0.98, -0.84, -0.9], [-1.0, -1.0, -0.91, -0.85, -0.98]]","[[-0.35, 1.0, -0.05, -0.43, -1.0], [-0.17, 1.0, -0.05, -0.51, -1.0], [-0.87, 1.0, -0.24, -0.97, 1.0], [-0.83, 1.0, 0.52, -0.11, -1.0], [-0.3, 1.0, -0.05, -0.4, -1.0]]","[0.39, -0.66, -0.96, -1.0, -0.89]","[-0.63, -0.93, -0.68, -0.68, -0.68]","[-0.72, -0.03, -0.72, -0.03, -0.17]","[0.22, 0.22, 0.85, 0.39, 0.06]",algae,prefecture,lake,bone
0,1,-0.51,0.09,"[-0.78, 0.69, -0.42, 0.5, 0.37]",crime,"[[-0.93, -1.0, -0.95, -0.98, 0.56], [-0.88, -0.95, -0.97, -0.86, -0.26], [-0.78, -0.97, -0.91, -0.74, 0.14], [-0.26, -0.61, -0.69, -0.73, 0.38], [-0.91, -0.96, -0.89, -0.92, 0.5]]","[[1.0, -1.0, 0.46, 0.58, -1.0], [-1.0, -1.0, -0.74, -0.13, -0.07], [-1.0, -1.0, -0.57, 0.13, -0.21], [-1.0, -1.0, -0.12, -0.02, -0.86], [1.0, -1.0, -0.57, 0.09, 0.02]]","[[-1.0, -0.99, -0.91, 1.0, -0.99], [-1.0, -0.99, -0.84, -0.85, -0.92], [-1.0, -0.99, -0.64, 0.8, -1.0], [-1.0, -0.97, -0.98, -0.84, -0.9], [-1.0, -1.0, -0.91, -0.85, -0.98]]","[[-0.35, 1.0, -0.05, -0.43, -1.0], [-0.17, 1.0, -0.05, -0.51, -1.0], [-0.87, 1.0, -0.24, -0.97, 1.0], [-0.83, 1.0, 0.52, -0.11, -1.0], [-0.3, 1.0, -0.05, -0.4, -1.0]]","[0.39, -0.66, -0.96, -1.0, -0.89]","[-0.63, -0.93, -0.68, -0.68, -0.68]","[-0.72, -0.03, -0.72, -0.03, -0.17]","[0.22, 0.22, 0.85, 0.39, 0.06]",algae,prefecture,lake,bone
0,2,-0.96,-0.61,"[-0.38, -0.18, -0.96, -0.78, -0.83]",crime,"[[-0.93, -1.0, -0.95, -0.98, 0.56], [-0.88, -0.95, -0.97, -0.86, -0.26], [-0.78, -0.97, -0.91, -0.74, 0.14], [-0.26, -0.61, -0.69, -0.73, 0.38], [-0.91, -0.96, -0.89, -0.92, 0.5]]","[[1.0, -1.0, 0.46, 0.58, -1.0], [-1.0, -1.0, -0.74, -0.13, -0.07], [-1.0, -1.0, -0.57, 0.13, -0.21], [-1.0, -1.0, -0.12, -0.02, -0.86], [1.0, -1.0, -0.57, 0.09, 0.02]]","[[-1.0, -0.99, -0.91, 1.0, -0.99], [-1.0, -0.99, -0.84, -0.85, -0.92], [-1.0, -0.99, -0.64, 0.8, -1.0], [-1.0, -0.97, -0.98, -0.84, -0.9], [-1.0, -1.0, -0.91, -0.85, -0.98]]","[[-0.35, 1.0, -0.05, -0.43, -1.0], [-0.17, 1.0, -0.05, -0.51, -1.0], [-0.87, 1.0, -0.24, -0.97, 1.0], [-0.83, 1.0, 0.52, -0.11, -1.0], [-0.3, 1.0, -0.05, -0.4, -1.0]]","[0.39, -0.66, -0.96, -1.0, -0.89]","[-0.63, -0.93, -0.68, -0.68, -0.68]","[-0.72, -0.03, -0.72, -0.03, -0.17]","[0.22, 0.22, 0.85, 0.39, 0.06]",algae,prefecture,lake,bone
0,3,-0.5,-0.51,"[-0.37, 0.64, 0.14, -0.31, -0.26]",crime,"[[-0.93, -1.0, -0.95, -0.98, 0.56], [-0.88, -0.95, -0.97, -0.86, -0.26], [-0.78, -0.97, -0.91, -0.74, 0.14], [-0.26, -0.61, -0.69, -0.73, 0.38], [-0.91, -0.96, -0.89, -0.92, 0.5]]","[[1.0, -1.0, 0.46, 0.58, -1.0], [-1.0, -1.0, -0.74, -0.13, -0.07], [-1.0, -1.0, -0.57, 0.13, -0.21], [-1.0, -1.0, -0.12, -0.02, -0.86], [1.0, -1.0, -0.57, 0.09, 0.02]]","[[-1.0, -0.99, -0.91, 1.0, -0.99], [-1.0, -0.99, -0.84, -0.85, -0.92], [-1.0, -0.99, -0.64, 0.8, -1.0], [-1.0, -0.97, -0.98, -0.84, -0.9], [-1.0, -1.0, -0.91, -0.85, -0.98]]","[[-0.35, 1.0, -0.05, -0.43, -1.0], [-0.17, 1.0, -0.05, -0.51, -1.0], [-0.87, 1.0, -0.24, -0.97, 1.0], [-0.83, 1.0, 0.52, -0.11, -1.0], [-0.3, 1.0, -0.05, -0.4, -1.0]]","[0.39, -0.66, -0.96, -1.0, -0.89]","[-0.63, -0.93, -0.68, -0.68, -0.68]","[-0.72, -0.03, -0.72, -0.03, -0.17]","[0.22, 0.22, 0.85, 0.39, 0.06]",algae,prefecture,lake,bone
0,4,-0.29,-0.51,"[1.0, 0.71, -0.66, 0.28, 0.29]",crime,"[[-0.93, -1.0, -0.95, -0.98, 0.56], [-0.88, -0.95, -0.97, -0.86, -0.26], [-0.78, -0.97, -0.91, -0.74, 0.14], [-0.26, -0.61, -0.69, -0.73, 0.38], [-0.91, -0.96, -0.89, -0.92, 0.5]]","[[1.0, -1.0, 0.46, 0.58, -1.0], [-1.0, -1.0, -0.74, -0.13, -0.07], [-1.0, -1.0, -0.57, 0.13, -0.21], [-1.0, -1.0, -0.12, -0.02, -0.86], [1.0, -1.0, -0.57, 0.09, 0.02]]","[[-1.0, -0.99, -0.91, 1.0, -0.99], [-1.0, -0.99, -0.84, -0.85, -0.92], [-1.0, -0.99, -0.64, 0.8, -1.0], [-1.0, -0.97, -0.98, -0.84, -0.9], [-1.0, -1.0, -0.91, -0.85, -0.98]]","[[-0.35, 1.0, -0.05, -0.43, -1.0], [-0.17, 1.0, -0.05, -0.51, -1.0], [-0.87, 1.0, -0.24, -0.97, 1.0], [-0.83, 1.0, 0.52, -0.11, -1.0], [-0.3, 1.0, -0.05, -0.4, -1.0]]","[0.39, -0.66, -0.96, -1.0, -0.89]","[-0.63, -0.93, -0.68, -0.68, -0.68]","[-0.72, -0.03, -0.72, -0.03, -0.17]","[0.22, 0.22, 0.85, 0.39, 0.06]",algae,prefecture,lake,bone
1,0,-0.8,0.12,"[-0.3, 0.52, -0.55, -0.03, 0.01]",crime,"[[-1.0, -1.0, -1.0, -1.0, -0.19], [-1.0, -1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0, -0.47], [-0.4, -0.33, -0.09, 1.0, 0.53], [-1.0, -1.0, -1.0, -1.0, 0.3]]","[[-0.23, -0.44, 0.4, 0.03, 0.28], [-0.56, -0.86, 0.43, 0.88, 0.32], [0.39, -0.35, -0.11, -0.45, -0.2], [-0.83, 0.4, -0.1, 0.27, 0.48], [-0.97, 0.16, -0.58, -0.15, 0.28]]","[[0.17, 0.3, -1.0, -0.8, 0.0], [0.03, 0.22, 0.6, 0.6, 0.6], [-0.07, 0.52, -0.2, -0.2, 0.2], [-0.05, 0.39, 0.2, 0.4, 1.0], [0.11, 0.04, -0.6, -0.4, 0.8]]","[[-0.46, -0.61, -0.79, -0.79, -0.6], [0.15, -0.03, -0.39, -0.49, -0.6], [-0.17, -0.03, -0.67, -0.45, -0.6], [-0.31, -0.42, -0.41, -0.66, -0.6], [-0.27, -0.13, -0.55, -0.57, -0.6]]","[-0.73, -0.44, -0.18, 0.33, 0.37]","[0.26, -0.11, 0.23, 0.19, 0.12]","[0.12, 0.34, 0.12, 0.12, -0.07]","[-0.99, -0.5, -0.81, -0.91, -0.86]",prostate,mortality,schooling,car
1,1,-0.27,-0.8,"[-0.2, -0.31, -0.64, -0.38, -0.4]",crime,"[[-1.0, -1.0, -1.0, -1.0, -0.19], [-1.0, -1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0, -0.47], [-0.4, -0.33, -0.09, 1.0, 0.53], [-1.0, -1.0, -1.0, -1.0, 0.3]]","[[-0.23, -0.44, 0.4, 0.03, 0.28], [-0.56, -0.86, 0.43, 0.88, 0.32], [0.39, -0.35, -0.11, -0.45, -0.2], [-0.83, 0.4, -0.1, 0.27, 0.48], [-0.97, 0.16, -0.58, -0.15, 0.28]]","[[0.17, 0.3, -1.0, -0.8, 0.0], [0.03, 0.22, 0.6, 0.6, 0.6], [-0.07, 0.52, -0.2, -0.2, 0.2], [-0.05, 0.39, 0.2, 0.4, 1.0], [0.11, 0.04, -0.6, -0.4, 0.8]]","[[-0.46, -0.61, -0.79, -0.79, -0.6], [0.15, -0.03, -0.39, -0.49, -0.6], [-0.17, -0.03, -0.67, -0.45, -0.6], [-0.31, -0.42, -0.41, -0.66, -0.6], [-0.27, -0.13, -0.55, -0.57, -0.6]]","[-0.73, -0.44, -0.18, 0.33, 0.37]","[0.26, -0.11, 0.23, 0.19, 0.12]","[0.12, 0.34, 0.12, 0.12, -0.07]","[-0.99, -0.5, -0.81, -0.91, -0.86]",prostate,mortality,schooling,car
1,2,-0.38,-0.14,"[0.15, -0.34, -0.56, -0.64, -0.67]",crime,"[[-1.0, -1.0, -1.0, -1.0, -0.19], [-1.0, -1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0, -0.47], [-0.4, -0.33, -0.09, 1.0, 0.53], [-1.0, -1.0, -1.0, -1.0, 0.3]]","[[-0.23, -0.44, 0.4, 0.03, 0.28], [-0.56, -0.86, 0.43, 0.88, 0.32], [0.39, -0.35, -0.11, -0.45, -0.2], [-0.83, 0.4, -0.1, 0.27, 0.48], [-0.97, 0.16, -0.58, -0.15, 0.28]]","[[0.17, 0.3, -1.0, -0.8, 0.0], [0.03, 0.22, 0.6, 0.6, 0.6], [-0.07, 0.52, -0.2, -0.2, 0.2], [-0.05, 0.39, 0.2, 0.4, 1.0], [0.11, 0.04, -0.6, -0.4, 0.8]]","[[-0.46, -0.61, -0.79, -0.79, -0.6], [0.15, -0.03, -0.39, -0.49, -0.6], [-0.17, -0.03, -0.67, -0.45, -0.6], [-0.31, -0.42, -0.41, -0.66, -0.6], [-0.27, -0.13, -0.55, -0.57, -0.6]]","[-0.73, -0.44, -0.18, 0.33, 0.37]","[0.26, -0.11, 0.23, 0.19, 0.12]","[0.12, 0.34, 0.12, 0.12, -0.07]","[-0.99, -0.5, -0.81, -0.91, -0.86]",prostate,mortality,schooling,car
1,3,-0.52,-0.8,"[-0.72, 0.34, -0.62, -0.55, -0.52]",crime,"[[-1.0, -1.0, -1.0, -1.0, -0.19], [-1.0, -1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0, -0.47], [-0.4, -0.33, -0.09, 1.0, 0.53], [-1.0, -1.0, -1.0, -1.0, 0.3]]","[[-0.23, -0.44, 0.4, 0.03, 0.28], [-0.56, -0.86, 0.43, 0.88, 0.32], [0.39, -0.35, -0.11, -0.45, -0.2], [-0.83, 0.4, -0.1, 0.27, 0.48], [-0.97, 0.16, -0.58, -0.15, 0.28]]","[[0.17, 0.3, -1.0, -0.8, 0.0], [0.03, 0.22, 0.6, 0.6, 0.6], [-0.07, 0.52, -0.2, -0.2, 0.2], [-0.05, 0.39, 0.2, 0.4, 1.0], [0.11, 0.04, -0.6, -0.4, 0.8]]","[[-0.46, -0.61, -0.79, -0.79, -0.6], [0.15, -0.03, -0.39, -0.49, -0.6], [-0.17, -0.03, -0.67, -0.45, -0.6], [-0.31, -0.42, -0.41, -0.66, -0.6], [-0.27, -0.13, -0.55, -0.57, -0.6]]","[-0.73, -0.44, -0.18, 0.33, 0.37]","[0.26, -0.11, 0.23, 0.19, 0.12]","[0.12, 0.34, 0.12, 0.12, -0.07]","[-0.99, -0.5, -0.81, -0.91, -0.86]",prostate,mortality,schooling,car
1,4,-0.86,-0.4,"[-0.13, -0.16, -0.81, -1.0, -0.98]",crime,"[[-1.0, -1.0, -1.0, -1.0, -0.19], [-1.0, -1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0, -0.47], [-0.4, -0.33, -0.09, 1.0, 0.53], [-1.0, -1.0, -1.0, -1.0, 0.3]]","[[-0.23, -0.44, 0.4, 0.03, 0.28], [-0.56, -0.86, 0.43, 0.88, 0.32], [0.39, -0.35, -0.11, -0.45, -0.2], [-0.83, 0.4, -0.1, 0.27, 0.48], [-0.97, 0.16, -0.58, -0.15, 0.28]]","[[0.17, 0.3, -1.0, -0.8, 0.0], [0.03, 0.22, 0.6, 0.6, 0.6], [-0.07, 0.52, -0.2, -0.2, 0.2], [-0.05, 0.39, 0.2, 0.4, 1.0], [0.11, 0.04, -0.6, -0.4, 0.8]]","[[-0.46, -0.61, -0.79, -0.79, -0.6], [0.15, -0.03, -0.39, -0.49, -0.6], [-0.17, -0.03, -0.67, -0.45, -0.6], [-0.31, -0.42, -0.41, -0.66, -0.6], [-0.27, -0.13, -0.55, -0.57, -0.6]]","[-0.73, -0.44, -0.18, 0.33, 0.37]","[0.26, -0.11, 0.23, 0.19, 0.12]","[0.12, 0.34, 0.12, 0.12, -0.07]","[-0.99, -0.5, -0.81, -0.91, -0.86]",prostate,mortality,schooling,car
