run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.24,-0.92,"[-1.0, -0.95, -0.98, -0.7, -0.94]",lake,"[[-0.56, -1.0, 0.32, -1.0, 0.4], [-0.11, -1.0, -0.11, -0.33, 0.06], [-0.11, -1.0, -0.16, -0.33, 0.19], [0.56, -1.0, -0.42, -0.67, -0.32], [0.56, -1.0, 0.58, -1.0, 0.2]]","[[0.39, -0.35, -0.11, -0.45, -0.2], [-0.94, -0.77, 0.34, 0.15, -0.16], [0.48, 0.25, 0.49, -0.64, 0.32], [-0.81, 0.14, -0.8, -0.64, 0.68], [-0.81, -0.79, 0.46, 0.94, -0.8]]","[[-1.0, -0.61, -0.25, -0.2, 0.21], [-1.0, -1.0, -0.47, -0.02, 0.35], [1.0, -1.0, 0.46, 0.58, -1.0], [-1.0, -0.99, -0.56, -0.26, -0.16], [-1.0, -1.0, -0.7, -0.44, 0.02]]","[[-0.19, 0.84, -0.93, -0.73, 0.43], [-0.53, 0.84, -0.96, 0.42, -0.34], [-0.62, 0.28, -0.8, 0.28, -0.9], [-0.11, 0.28, -0.9, 0.54, 0.98], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[0.65, 0.76, 0.67, 0.66, 0.71]","[0.23, -0.5, 0.74, 0.41, -0.5]","[-0.47, -0.47, -0.63, -0.16, -0.85]","[-0.67, 0.33, -0.43, 0.38, -0.14]",laborsupply,mortality,prefecture,rebellion
0,1,-0.38,-0.35,"[-1.0, -1.0, -0.98, -0.76, -0.98]",lake,"[[-0.56, -1.0, 0.32, -1.0, 0.4], [-0.11, -1.0, -0.11, -0.33, 0.06], [-0.11, -1.0, -0.16, -0.33, 0.19], [0.56, -1.0, -0.42, -0.67, -0.32], [0.56, -1.0, 0.58, -1.0, 0.2]]","[[0.39, -0.35, -0.11, -0.45, -0.2], [-0.94, -0.77, 0.34, 0.15, -0.16], [0.48, 0.25, 0.49, -0.64, 0.32], [-0.81, 0.14, -0.8, -0.64, 0.68], [-0.81, -0.79, 0.46, 0.94, -0.8]]","[[-1.0, -0.61, -0.25, -0.2, 0.21], [-1.0, -1.0, -0.47, -0.02, 0.35], [1.0, -1.0, 0.46, 0.58, -1.0], [-1.0, -0.99, -0.56, -0.26, -0.16], [-1.0, -1.0, -0.7, -0.44, 0.02]]","[[-0.19, 0.84, -0.93, -0.73, 0.43], [-0.53, 0.84, -0.96, 0.42, -0.34], [-0.62, 0.28, -0.8, 0.28, -0.9], [-0.11, 0.28, -0.9, 0.54, 0.98], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[0.65, 0.76, 0.67, 0.66, 0.71]","[0.23, -0.5, 0.74, 0.41, -0.5]","[-0.47, -0.47, -0.63, -0.16, -0.85]","[-0.67, 0.33, -0.43, 0.38, -0.14]",laborsupply,mortality,prefecture,rebellion
0,2,-0.03,-0.45,"[-1.0, -0.99, -0.77, -1.0, -0.79]",lake,"[[-0.56, -1.0, 0.32, -1.0, 0.4], [-0.11, -1.0, -0.11, -0.33, 0.06], [-0.11, -1.0, -0.16, -0.33, 0.19], [0.56, -1.0, -0.42, -0.67, -0.32], [0.56, -1.0, 0.58, -1.0, 0.2]]","[[0.39, -0.35, -0.11, -0.45, -0.2], [-0.94, -0.77, 0.34, 0.15, -0.16], [0.48, 0.25, 0.49, -0.64, 0.32], [-0.81, 0.14, -0.8, -0.64, 0.68], [-0.81, -0.79, 0.46, 0.94, -0.8]]","[[-1.0, -0.61, -0.25, -0.2, 0.21], [-1.0, -1.0, -0.47, -0.02, 0.35], [1.0, -1.0, 0.46, 0.58, -1.0], [-1.0, -0.99, -0.56, -0.26, -0.16], [-1.0, -1.0, -0.7, -0.44, 0.02]]","[[-0.19, 0.84, -0.93, -0.73, 0.43], [-0.53, 0.84, -0.96, 0.42, -0.34], [-0.62, 0.28, -0.8, 0.28, -0.9], [-0.11, 0.28, -0.9, 0.54, 0.98], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[0.65, 0.76, 0.67, 0.66, 0.71]","[0.23, -0.5, 0.74, 0.41, -0.5]","[-0.47, -0.47, -0.63, -0.16, -0.85]","[-0.67, 0.33, -0.43, 0.38, -0.14]",laborsupply,mortality,prefecture,rebellion
0,3,-0.24,0.12,"[-1.0, -0.97, -0.73, -0.84, -0.96]",lake,"[[-0.56, -1.0, 0.32, -1.0, 0.4], [-0.11, -1.0, -0.11, -0.33, 0.06], [-0.11, -1.0, -0.16, -0.33, 0.19], [0.56, -1.0, -0.42, -0.67, -0.32], [0.56, -1.0, 0.58, -1.0, 0.2]]","[[0.39, -0.35, -0.11, -0.45, -0.2], [-0.94, -0.77, 0.34, 0.15, -0.16], [0.48, 0.25, 0.49, -0.64, 0.32], [-0.81, 0.14, -0.8, -0.64, 0.68], [-0.81, -0.79, 0.46, 0.94, -0.8]]","[[-1.0, -0.61, -0.25, -0.2, 0.21], [-1.0, -1.0, -0.47, -0.02, 0.35], [1.0, -1.0, 0.46, 0.58, -1.0], [-1.0, -0.99, -0.56, -0.26, -0.16], [-1.0, -1.0, -0.7, -0.44, 0.02]]","[[-0.19, 0.84, -0.93, -0.73, 0.43], [-0.53, 0.84, -0.96, 0.42, -0.34], [-0.62, 0.28, -0.8, 0.28, -0.9], [-0.11, 0.28, -0.9, 0.54, 0.98], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[0.65, 0.76, 0.67, 0.66, 0.71]","[0.23, -0.5, 0.74, 0.41, -0.5]","[-0.47, -0.47, -0.63, -0.16, -0.85]","[-0.67, 0.33, -0.43, 0.38, -0.14]",laborsupply,mortality,prefecture,rebellion
0,4,-0.72,-0.12,"[-1.0, -0.99, -0.64, 0.8, -1.0]",lake,"[[-0.56, -1.0, 0.32, -1.0, 0.4], [-0.11, -1.0, -0.11, -0.33, 0.06], [-0.11, -1.0, -0.16, -0.33, 0.19], [0.56, -1.0, -0.42, -0.67, -0.32], [0.56, -1.0, 0.58, -1.0, 0.2]]","[[0.39, -0.35, -0.11, -0.45, -0.2], [-0.94, -0.77, 0.34, 0.15, -0.16], [0.48, 0.25, 0.49, -0.64, 0.32], [-0.81, 0.14, -0.8, -0.64, 0.68], [-0.81, -0.79, 0.46, 0.94, -0.8]]","[[-1.0, -0.61, -0.25, -0.2, 0.21], [-1.0, -1.0, -0.47, -0.02, 0.35], [1.0, -1.0, 0.46, 0.58, -1.0], [-1.0, -0.99, -0.56, -0.26, -0.16], [-1.0, -1.0, -0.7, -0.44, 0.02]]","[[-0.19, 0.84, -0.93, -0.73, 0.43], [-0.53, 0.84, -0.96, 0.42, -0.34], [-0.62, 0.28, -0.8, 0.28, -0.9], [-0.11, 0.28, -0.9, 0.54, 0.98], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[0.65, 0.76, 0.67, 0.66, 0.71]","[0.23, -0.5, 0.74, 0.41, -0.5]","[-0.47, -0.47, -0.63, -0.16, -0.85]","[-0.67, 0.33, -0.43, 0.38, -0.14]",laborsupply,mortality,prefecture,rebellion
1,0,-0.1,0.52,"[-1.0, -0.95, -0.98, -0.71, -0.97]",lake,"[[0.0, -0.66, -0.62, -0.75, -0.6], [-0.17, 0.73, 0.35, 0.72, 1.0], [0.5, 0.32, 0.13, 0.51, 1.0], [-0.83, 0.62, 0.4, 0.72, 1.0], [0.33, 0.11, 0.01, 0.21, 1.0]]","[[-0.85, -0.3, -1.0, 0.02, -0.38], [1.0, -1.0, -1.0, 0.7, 0.05], [-0.7, -0.06, -0.4, -0.46, -0.48], [1.0, -1.0, -1.0, 0.7, 0.49], [-0.46, -0.12, -0.51, -0.33, -0.7]]","[[0.81, -0.06, 0.04, -0.49, -1.0], [0.15, 0.22, -0.22, 0.14, 1.0], [-0.57, -0.57, -0.15, -0.55, 1.0], [-0.28, -0.35, -0.74, -0.29, 1.0], [-0.7, -0.42, -0.3, -0.49, 1.0]]","[[-0.43, -0.44, -0.49, -0.3, -0.53], [-0.47, -0.49, -0.34, 0.04, -0.6], [0.26, 0.29, 0.02, 0.18, 0.35], [-0.65, -0.67, -0.83, -0.61, -0.64], [-0.24, -0.21, -0.14, 0.05, -0.24]]","[-0.15, -0.63, -0.49, -0.73, -0.4]","[-0.39, -0.04, 0.29, 0.03, 0.36]","[-0.33, 0.17, 0.17, 0.33, 0.17]","[-0.36, -0.86, -0.35, 0.4, -0.79]",mileage,concrete,obesity,dropout
1,1,-0.52,0.1,"[-1.0, -0.99, -0.96, -0.7, -0.92]",lake,"[[0.0, -0.66, -0.62, -0.75, -0.6], [-0.17, 0.73, 0.35, 0.72, 1.0], [0.5, 0.32, 0.13, 0.51, 1.0], [-0.83, 0.62, 0.4, 0.72, 1.0], [0.33, 0.11, 0.01, 0.21, 1.0]]","[[-0.85, -0.3, -1.0, 0.02, -0.38], [1.0, -1.0, -1.0, 0.7, 0.05], [-0.7, -0.06, -0.4, -0.46, -0.48], [1.0, -1.0, -1.0, 0.7, 0.49], [-0.46, -0.12, -0.51, -0.33, -0.7]]","[[0.81, -0.06, 0.04, -0.49, -1.0], [0.15, 0.22, -0.22, 0.14, 1.0], [-0.57, -0.57, -0.15, -0.55, 1.0], [-0.28, -0.35, -0.74, -0.29, 1.0], [-0.7, -0.42, -0.3, -0.49, 1.0]]","[[-0.43, -0.44, -0.49, -0.3, -0.53], [-0.47, -0.49, -0.34, 0.04, -0.6], [0.26, 0.29, 0.02, 0.18, 0.35], [-0.65, -0.67, -0.83, -0.61, -0.64], [-0.24, -0.21, -0.14, 0.05, -0.24]]","[-0.15, -0.63, -0.49, -0.73, -0.4]","[-0.39, -0.04, 0.29, 0.03, 0.36]","[-0.33, 0.17, 0.17, 0.33, 0.17]","[-0.36, -0.86, -0.35, 0.4, -0.79]",mileage,concrete,obesity,dropout
1,2,-0.79,0.2,"[-1.0, -1.0, -0.86, -0.8, -1.0]",lake,"[[0.0, -0.66, -0.62, -0.75, -0.6], [-0.17, 0.73, 0.35, 0.72, 1.0], [0.5, 0.32, 0.13, 0.51, 1.0], [-0.83, 0.62, 0.4, 0.72, 1.0], [0.33, 0.11, 0.01, 0.21, 1.0]]","[[-0.85, -0.3, -1.0, 0.02, -0.38], [1.0, -1.0, -1.0, 0.7, 0.05], [-0.7, -0.06, -0.4, -0.46, -0.48], [1.0, -1.0, -1.0, 0.7, 0.49], [-0.46, -0.12, -0.51, -0.33, -0.7]]","[[0.81, -0.06, 0.04, -0.49, -1.0], [0.15, 0.22, -0.22, 0.14, 1.0], [-0.57, -0.57, -0.15, -0.55, 1.0], [-0.28, -0.35, -0.74, -0.29, 1.0], [-0.7, -0.42, -0.3, -0.49, 1.0]]","[[-0.43, -0.44, -0.49, -0.3, -0.53], [-0.47, -0.49, -0.34, 0.04, -0.6], [0.26, 0.29, 0.02, 0.18, 0.35], [-0.65, -0.67, -0.83, -0.61, -0.64], [-0.24, -0.21, -0.14, 0.05, -0.24]]","[-0.15, -0.63, -0.49, -0.73, -0.4]","[-0.39, -0.04, 0.29, 0.03, 0.36]","[-0.33, 0.17, 0.17, 0.33, 0.17]","[-0.36, -0.86, -0.35, 0.4, -0.79]",mileage,concrete,obesity,dropout
1,3,-0.72,-0.25,"[-1.0, -0.99, -0.64, 0.8, -1.0]",lake,"[[0.0, -0.66, -0.62, -0.75, -0.6], [-0.17, 0.73, 0.35, 0.72, 1.0], [0.5, 0.32, 0.13, 0.51, 1.0], [-0.83, 0.62, 0.4, 0.72, 1.0], [0.33, 0.11, 0.01, 0.21, 1.0]]","[[-0.85, -0.3, -1.0, 0.02, -0.38], [1.0, -1.0, -1.0, 0.7, 0.05], [-0.7, -0.06, -0.4, -0.46, -0.48], [1.0, -1.0, -1.0, 0.7, 0.49], [-0.46, -0.12, -0.51, -0.33, -0.7]]","[[0.81, -0.06, 0.04, -0.49, -1.0], [0.15, 0.22, -0.22, 0.14, 1.0], [-0.57, -0.57, -0.15, -0.55, 1.0], [-0.28, -0.35, -0.74, -0.29, 1.0], [-0.7, -0.42, -0.3, -0.49, 1.0]]","[[-0.43, -0.44, -0.49, -0.3, -0.53], [-0.47, -0.49, -0.34, 0.04, -0.6], [0.26, 0.29, 0.02, 0.18, 0.35], [-0.65, -0.67, -0.83, -0.61, -0.64], [-0.24, -0.21, -0.14, 0.05, -0.24]]","[-0.15, -0.63, -0.49, -0.73, -0.4]","[-0.39, -0.04, 0.29, 0.03, 0.36]","[-0.33, 0.17, 0.17, 0.33, 0.17]","[-0.36, -0.86, -0.35, 0.4, -0.79]",mileage,concrete,obesity,dropout
1,4,-0.59,-0.45,"[-1.0, -0.96, -0.91, -0.7, -0.94]",lake,"[[0.0, -0.66, -0.62, -0.75, -0.6], [-0.17, 0.73, 0.35, 0.72, 1.0], [0.5, 0.32, 0.13, 0.51, 1.0], [-0.83, 0.62, 0.4, 0.72, 1.0], [0.33, 0.11, 0.01, 0.21, 1.0]]","[[-0.85, -0.3, -1.0, 0.02, -0.38], [1.0, -1.0, -1.0, 0.7, 0.05], [-0.7, -0.06, -0.4, -0.46, -0.48], [1.0, -1.0, -1.0, 0.7, 0.49], [-0.46, -0.12, -0.51, -0.33, -0.7]]","[[0.81, -0.06, 0.04, -0.49, -1.0], [0.15, 0.22, -0.22, 0.14, 1.0], [-0.57, -0.57, -0.15, -0.55, 1.0], [-0.28, -0.35, -0.74, -0.29, 1.0], [-0.7, -0.42, -0.3, -0.49, 1.0]]","[[-0.43, -0.44, -0.49, -0.3, -0.53], [-0.47, -0.49, -0.34, 0.04, -0.6], [0.26, 0.29, 0.02, 0.18, 0.35], [-0.65, -0.67, -0.83, -0.61, -0.64], [-0.24, -0.21, -0.14, 0.05, -0.24]]","[-0.15, -0.63, -0.49, -0.73, -0.4]","[-0.39, -0.04, 0.29, 0.03, 0.36]","[-0.33, 0.17, 0.17, 0.33, 0.17]","[-0.36, -0.86, -0.35, 0.4, -0.79]",mileage,concrete,obesity,dropout
