run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.75,0.7602551,"[-0.99, -1.0, -0.95, -0.78, -0.96]",dropout,"[[-0.19, -0.3, -0.69, -0.49, -0.6], [0.55, 0.28, 0.18, -0.06, 0.2], [-0.78, -0.8, -0.88, -0.87, -1.0], [0.51, 0.28, -0.2, -0.02, 0.2], [-0.02, 0.04, -0.55, -0.49, -0.6]]","[[1.0, 1.0, 0.16, 0.0, -0.26], [1.0, 1.0, -1.0, -0.33, -0.55], [1.0, 1.0, 0.45, -0.33, -0.67], [1.0, 1.0, 0.3, -0.33, -0.64], [1.0, 1.0, 0.3, 0.0, -0.27]]","[[0.16, -0.07, 0.35, -0.73, 1.0], [0.48, 0.51, 0.2, 0.59, 1.0], [-0.74, -0.37, 0.05, -0.91, 0.2], [0.16, -0.95, -0.4, -0.59, 0.2], [0.42, 0.07, -0.3, -0.73, 1.0]]","[[0.78, -1.0, -0.26, 0.0, 0.24], [0.11, -1.0, 0.05, 0.0, -0.09], [-0.11, -1.0, -0.47, -0.67, 0.18], [-1.0, -1.0, 0.47, -0.67, 0.27], [-0.33, -1.0, -0.79, -0.33, 0.14]]","[-0.91, 0.16, -0.97, -0.4, -0.61]","[-0.33, -0.44, -0.02, -0.27, -0.18]","[-0.02, 0.71, 0.05, -0.71, -0.07]","[0.8, 0.66, 0.7, 0.67, 0.66]",car,rent,pinot,laborsupply
0,1,-0.86,2.8462162,"[-0.47, -0.49, -0.34, 0.04, -0.6]",dropout,"[[-0.19, -0.3, -0.69, -0.49, -0.6], [0.55, 0.28, 0.18, -0.06, 0.2], [-0.78, -0.8, -0.88, -0.87, -1.0], [0.51, 0.28, -0.2, -0.02, 0.2], [-0.02, 0.04, -0.55, -0.49, -0.6]]","[[1.0, 1.0, 0.16, 0.0, -0.26], [1.0, 1.0, -1.0, -0.33, -0.55], [1.0, 1.0, 0.45, -0.33, -0.67], [1.0, 1.0, 0.3, -0.33, -0.64], [1.0, 1.0, 0.3, 0.0, -0.27]]","[[0.16, -0.07, 0.35, -0.73, 1.0], [0.48, 0.51, 0.2, 0.59, 1.0], [-0.74, -0.37, 0.05, -0.91, 0.2], [0.16, -0.95, -0.4, -0.59, 0.2], [0.42, 0.07, -0.3, -0.73, 1.0]]","[[0.78, -1.0, -0.26, 0.0, 0.24], [0.11, -1.0, 0.05, 0.0, -0.09], [-0.11, -1.0, -0.47, -0.67, 0.18], [-1.0, -1.0, 0.47, -0.67, 0.27], [-0.33, -1.0, -0.79, -0.33, 0.14]]","[-0.91, 0.16, -0.97, -0.4, -0.61]","[-0.33, -0.44, -0.02, -0.27, -0.18]","[-0.02, 0.71, 0.05, -0.71, -0.07]","[0.8, 0.66, 0.7, 0.67, 0.66]",car,rent,pinot,laborsupply
0,2,-0.44,1.513445,"[-0.65, -0.61, -0.71, -0.66, -0.75]",dropout,"[[-0.19, -0.3, -0.69, -0.49, -0.6], [0.55, 0.28, 0.18, -0.06, 0.2], [-0.78, -0.8, -0.88, -0.87, -1.0], [0.51, 0.28, -0.2, -0.02, 0.2], [-0.02, 0.04, -0.55, -0.49, -0.6]]","[[1.0, 1.0, 0.16, 0.0, -0.26], [1.0, 1.0, -1.0, -0.33, -0.55], [1.0, 1.0, 0.45, -0.33, -0.67], [1.0, 1.0, 0.3, -0.33, -0.64], [1.0, 1.0, 0.3, 0.0, -0.27]]","[[0.16, -0.07, 0.35, -0.73, 1.0], [0.48, 0.51, 0.2, 0.59, 1.0], [-0.74, -0.37, 0.05, -0.91, 0.2], [0.16, -0.95, -0.4, -0.59, 0.2], [0.42, 0.07, -0.3, -0.73, 1.0]]","[[0.78, -1.0, -0.26, 0.0, 0.24], [0.11, -1.0, 0.05, 0.0, -0.09], [-0.11, -1.0, -0.47, -0.67, 0.18], [-1.0, -1.0, 0.47, -0.67, 0.27], [-0.33, -1.0, -0.79, -0.33, 0.14]]","[-0.91, 0.16, -0.97, -0.4, -0.61]","[-0.33, -0.44, -0.02, -0.27, -0.18]","[-0.02, 0.71, 0.05, -0.71, -0.07]","[0.8, 0.66, 0.7, 0.67, 0.66]",car,rent,pinot,laborsupply
0,3,0.18,0.53258,"[-0.84, -0.86, -0.95, -0.93, -0.69]",dropout,"[[-0.19, -0.3, -0.69, -0.49, -0.6], [0.55, 0.28, 0.18, -0.06, 0.2], [-0.78, -0.8, -0.88, -0.87, -1.0], [0.51, 0.28, -0.2, -0.02, 0.2], [-0.02, 0.04, -0.55, -0.49, -0.6]]","[[1.0, 1.0, 0.16, 0.0, -0.26], [1.0, 1.0, -1.0, -0.33, -0.55], [1.0, 1.0, 0.45, -0.33, -0.67], [1.0, 1.0, 0.3, -0.33, -0.64], [1.0, 1.0, 0.3, 0.0, -0.27]]","[[0.16, -0.07, 0.35, -0.73, 1.0], [0.48, 0.51, 0.2, 0.59, 1.0], [-0.74, -0.37, 0.05, -0.91, 0.2], [0.16, -0.95, -0.4, -0.59, 0.2], [0.42, 0.07, -0.3, -0.73, 1.0]]","[[0.78, -1.0, -0.26, 0.0, 0.24], [0.11, -1.0, 0.05, 0.0, -0.09], [-0.11, -1.0, -0.47, -0.67, 0.18], [-1.0, -1.0, 0.47, -0.67, 0.27], [-0.33, -1.0, -0.79, -0.33, 0.14]]","[-0.91, 0.16, -0.97, -0.4, -0.61]","[-0.33, -0.44, -0.02, -0.27, -0.18]","[-0.02, 0.71, 0.05, -0.71, -0.07]","[0.8, 0.66, 0.7, 0.67, 0.66]",car,rent,pinot,laborsupply
0,4,0.24,-0.04062307,"[-0.63, -0.6, -0.71, -0.59, -0.51]",dropout,"[[-0.19, -0.3, -0.69, -0.49, -0.6], [0.55, 0.28, 0.18, -0.06, 0.2], [-0.78, -0.8, -0.88, -0.87, -1.0], [0.51, 0.28, -0.2, -0.02, 0.2], [-0.02, 0.04, -0.55, -0.49, -0.6]]","[[1.0, 1.0, 0.16, 0.0, -0.26], [1.0, 1.0, -1.0, -0.33, -0.55], [1.0, 1.0, 0.45, -0.33, -0.67], [1.0, 1.0, 0.3, -0.33, -0.64], [1.0, 1.0, 0.3, 0.0, -0.27]]","[[0.16, -0.07, 0.35, -0.73, 1.0], [0.48, 0.51, 0.2, 0.59, 1.0], [-0.74, -0.37, 0.05, -0.91, 0.2], [0.16, -0.95, -0.4, -0.59, 0.2], [0.42, 0.07, -0.3, -0.73, 1.0]]","[[0.78, -1.0, -0.26, 0.0, 0.24], [0.11, -1.0, 0.05, 0.0, -0.09], [-0.11, -1.0, -0.47, -0.67, 0.18], [-1.0, -1.0, 0.47, -0.67, 0.27], [-0.33, -1.0, -0.79, -0.33, 0.14]]","[-0.91, 0.16, -0.97, -0.4, -0.61]","[-0.33, -0.44, -0.02, -0.27, -0.18]","[-0.02, 0.71, 0.05, -0.71, -0.07]","[0.8, 0.66, 0.7, 0.67, 0.66]",car,rent,pinot,laborsupply
1,0,0.24,0.6258619,"[-0.63, -0.6, -0.71, -0.59, -0.51]",dropout,"[[-0.99, -1.0, -0.95, -0.78, -0.96], [-0.16, -0.14, -0.39, -0.15, -0.51], [-0.63, -0.6, -0.71, -0.59, -0.51], [-0.25, -0.33, -0.36, -0.16, -0.21], [-0.74, -0.76, -0.94, -0.9, -0.8]]","[[-0.9, -0.33, -0.55, -1.0, -0.01], [0.0, -0.33, -0.18, -1.0, 0.6], [-0.2, -0.33, -0.25, -1.0, 0.09], [-0.4, -0.33, -0.63, -1.0, -0.64], [-1.0, -1.0, -1.0, -1.0, -0.3]]","[[-0.07, 0.35, 0.0, -0.23, 0.2], [0.75, 0.54, 1.0, -0.15, 0.2], [-0.5, -0.42, -0.7, -0.79, -0.6], [0.07, 0.35, -0.36, -0.57, -0.6], [-0.34, -0.48, -0.76, -0.62, -0.6]]","[[1.0, 0.08, -0.02, -0.68, 1.0], [1.0, 0.71, -0.57, -0.68, 1.0], [1.0, 0.19, -0.26, -1.0, 1.0], [1.0, -0.11, -1.0, -0.92, 1.0], [1.0, -0.31, -0.67, -0.68, 1.0]]","[-0.75, -0.34, 0.24, -0.42, -0.59]","[-0.39, 0.31, 0.31, -0.37, 0.07]","[-0.16, -0.39, -0.94, -0.44, -0.87]","[-0.99, -1.0, -1.0, -1.0, -1.0]",dropout,prostate,car,medexp
1,1,0.17,1.3265109,"[-0.55, -0.52, -0.79, -0.67, -0.8]",dropout,"[[-0.99, -1.0, -0.95, -0.78, -0.96], [-0.16, -0.14, -0.39, -0.15, -0.51], [-0.63, -0.6, -0.71, -0.59, -0.51], [-0.25, -0.33, -0.36, -0.16, -0.21], [-0.74, -0.76, -0.94, -0.9, -0.8]]","[[-0.9, -0.33, -0.55, -1.0, -0.01], [0.0, -0.33, -0.18, -1.0, 0.6], [-0.2, -0.33, -0.25, -1.0, 0.09], [-0.4, -0.33, -0.63, -1.0, -0.64], [-1.0, -1.0, -1.0, -1.0, -0.3]]","[[-0.07, 0.35, 0.0, -0.23, 0.2], [0.75, 0.54, 1.0, -0.15, 0.2], [-0.5, -0.42, -0.7, -0.79, -0.6], [0.07, 0.35, -0.36, -0.57, -0.6], [-0.34, -0.48, -0.76, -0.62, -0.6]]","[[1.0, 0.08, -0.02, -0.68, 1.0], [1.0, 0.71, -0.57, -0.68, 1.0], [1.0, 0.19, -0.26, -1.0, 1.0], [1.0, -0.11, -1.0, -0.92, 1.0], [1.0, -0.31, -0.67, -0.68, 1.0]]","[-0.75, -0.34, 0.24, -0.42, -0.59]","[-0.39, 0.31, 0.31, -0.37, 0.07]","[-0.16, -0.39, -0.94, -0.44, -0.87]","[-0.99, -1.0, -1.0, -1.0, -1.0]",dropout,prostate,car,medexp
1,2,-0.63,2.7487605,"[-0.47, -0.62, -0.67, -0.34, -0.44]",dropout,"[[-0.99, -1.0, -0.95, -0.78, -0.96], [-0.16, -0.14, -0.39, -0.15, -0.51], [-0.63, -0.6, -0.71, -0.59, -0.51], [-0.25, -0.33, -0.36, -0.16, -0.21], [-0.74, -0.76, -0.94, -0.9, -0.8]]","[[-0.9, -0.33, -0.55, -1.0, -0.01], [0.0, -0.33, -0.18, -1.0, 0.6], [-0.2, -0.33, -0.25, -1.0, 0.09], [-0.4, -0.33, -0.63, -1.0, -0.64], [-1.0, -1.0, -1.0, -1.0, -0.3]]","[[-0.07, 0.35, 0.0, -0.23, 0.2], [0.75, 0.54, 1.0, -0.15, 0.2], [-0.5, -0.42, -0.7, -0.79, -0.6], [0.07, 0.35, -0.36, -0.57, -0.6], [-0.34, -0.48, -0.76, -0.62, -0.6]]","[[1.0, 0.08, -0.02, -0.68, 1.0], [1.0, 0.71, -0.57, -0.68, 1.0], [1.0, 0.19, -0.26, -1.0, 1.0], [1.0, -0.11, -1.0, -0.92, 1.0], [1.0, -0.31, -0.67, -0.68, 1.0]]","[-0.75, -0.34, 0.24, -0.42, -0.59]","[-0.39, 0.31, 0.31, -0.37, 0.07]","[-0.16, -0.39, -0.94, -0.44, -0.87]","[-0.99, -1.0, -1.0, -1.0, -1.0]",dropout,prostate,car,medexp
1,3,0.1,0.30942184,"[-0.77, -0.79, -0.81, -0.84, -1.0]",dropout,"[[-0.99, -1.0, -0.95, -0.78, -0.96], [-0.16, -0.14, -0.39, -0.15, -0.51], [-0.63, -0.6, -0.71, -0.59, -0.51], [-0.25, -0.33, -0.36, -0.16, -0.21], [-0.74, -0.76, -0.94, -0.9, -0.8]]","[[-0.9, -0.33, -0.55, -1.0, -0.01], [0.0, -0.33, -0.18, -1.0, 0.6], [-0.2, -0.33, -0.25, -1.0, 0.09], [-0.4, -0.33, -0.63, -1.0, -0.64], [-1.0, -1.0, -1.0, -1.0, -0.3]]","[[-0.07, 0.35, 0.0, -0.23, 0.2], [0.75, 0.54, 1.0, -0.15, 0.2], [-0.5, -0.42, -0.7, -0.79, -0.6], [0.07, 0.35, -0.36, -0.57, -0.6], [-0.34, -0.48, -0.76, -0.62, -0.6]]","[[1.0, 0.08, -0.02, -0.68, 1.0], [1.0, 0.71, -0.57, -0.68, 1.0], [1.0, 0.19, -0.26, -1.0, 1.0], [1.0, -0.11, -1.0, -0.92, 1.0], [1.0, -0.31, -0.67, -0.68, 1.0]]","[-0.75, -0.34, 0.24, -0.42, -0.59]","[-0.39, 0.31, 0.31, -0.37, 0.07]","[-0.16, -0.39, -0.94, -0.44, -0.87]","[-0.99, -1.0, -1.0, -1.0, -1.0]",dropout,prostate,car,medexp
1,4,-0.34,2.0460122,"[-0.72, -0.74, -0.85, -0.7, -0.73]",dropout,"[[-0.99, -1.0, -0.95, -0.78, -0.96], [-0.16, -0.14, -0.39, -0.15, -0.51], [-0.63, -0.6, -0.71, -0.59, -0.51], [-0.25, -0.33, -0.36, -0.16, -0.21], [-0.74, -0.76, -0.94, -0.9, -0.8]]","[[-0.9, -0.33, -0.55, -1.0, -0.01], [0.0, -0.33, -0.18, -1.0, 0.6], [-0.2, -0.33, -0.25, -1.0, 0.09], [-0.4, -0.33, -0.63, -1.0, -0.64], [-1.0, -1.0, -1.0, -1.0, -0.3]]","[[-0.07, 0.35, 0.0, -0.23, 0.2], [0.75, 0.54, 1.0, -0.15, 0.2], [-0.5, -0.42, -0.7, -0.79, -0.6], [0.07, 0.35, -0.36, -0.57, -0.6], [-0.34, -0.48, -0.76, -0.62, -0.6]]","[[1.0, 0.08, -0.02, -0.68, 1.0], [1.0, 0.71, -0.57, -0.68, 1.0], [1.0, 0.19, -0.26, -1.0, 1.0], [1.0, -0.11, -1.0, -0.92, 1.0], [1.0, -0.31, -0.67, -0.68, 1.0]]","[-0.75, -0.34, 0.24, -0.42, -0.59]","[-0.39, 0.31, 0.31, -0.37, 0.07]","[-0.16, -0.39, -0.94, -0.44, -0.87]","[-0.99, -1.0, -1.0, -1.0, -1.0]",dropout,prostate,car,medexp
