run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,1.0,0.12,"[1.0, -0.11, -0.03, -0.74, -0.81]",athlete,"[[-0.36, -0.61, -0.51, -0.29, -0.53], [-0.59, -0.62, -0.59, -0.59, -0.74], [-0.3, -0.07, 0.24, 0.42, -0.13], [-0.31, -0.5, -0.31, -0.22, -0.5], [-0.16, -0.31, -0.31, -0.09, -0.35]]","[[-0.89, -0.6, 0.45, -0.82, -0.94], [-0.86, 0.2, 1.0, -0.73, -0.62], [-0.82, -0.6, -0.82, -0.24, -0.89], [0.81, -0.6, -0.45, 0.41, -0.98], [-0.08, 0.2, -0.82, 0.39, -0.99]]","[[-0.44, 0.07, -0.71, -0.33, 0.4], [-0.82, -0.94, 0.36, 0.88, -0.4], [-0.93, -0.91, -0.41, -0.21, 0.2], [-0.86, -0.69, 0.05, 0.03, 0.04], [-0.27, 0.33, 0.9, 1.0, 0.24]]","[[-1.0, -1.0, -1.0, -0.91, -0.97], [-0.5, -0.5, -0.5, -0.33, -0.9], [0.5, 1.0, 0.5, 0.2, -0.42], [-1.0, 0.0, -1.0, -0.06, -0.2], [0.0, -1.0, 0.0, -0.91, -0.95]]","[-0.48, -0.07, 0.47, 0.07, 0.06]","[0.36, -0.19, 0.48, -0.09, 0.17]","[0.06, -0.59, -0.25, -0.25, 0.1]","[-0.33, -0.54, -0.58, -0.58, -0.34]",bodyfat,airfoil,mortality,mammal
0,1,0.24,0.98,"[1.0, -0.12, -0.06, -0.72, -0.75]",athlete,"[[-0.36, -0.61, -0.51, -0.29, -0.53], [-0.59, -0.62, -0.59, -0.59, -0.74], [-0.3, -0.07, 0.24, 0.42, -0.13], [-0.31, -0.5, -0.31, -0.22, -0.5], [-0.16, -0.31, -0.31, -0.09, -0.35]]","[[-0.89, -0.6, 0.45, -0.82, -0.94], [-0.86, 0.2, 1.0, -0.73, -0.62], [-0.82, -0.6, -0.82, -0.24, -0.89], [0.81, -0.6, -0.45, 0.41, -0.98], [-0.08, 0.2, -0.82, 0.39, -0.99]]","[[-0.44, 0.07, -0.71, -0.33, 0.4], [-0.82, -0.94, 0.36, 0.88, -0.4], [-0.93, -0.91, -0.41, -0.21, 0.2], [-0.86, -0.69, 0.05, 0.03, 0.04], [-0.27, 0.33, 0.9, 1.0, 0.24]]","[[-1.0, -1.0, -1.0, -0.91, -0.97], [-0.5, -0.5, -0.5, -0.33, -0.9], [0.5, 1.0, 0.5, 0.2, -0.42], [-1.0, 0.0, -1.0, -0.06, -0.2], [0.0, -1.0, 0.0, -0.91, -0.95]]","[-0.48, -0.07, 0.47, 0.07, 0.06]","[0.36, -0.19, 0.48, -0.09, 0.17]","[0.06, -0.59, -0.25, -0.25, 0.1]","[-0.33, -0.54, -0.58, -0.58, -0.34]",bodyfat,airfoil,mortality,mammal
0,2,-0.47,-1.0,"[-1.0, -0.48, -0.48, -0.62, -0.76]",athlete,"[[-0.36, -0.61, -0.51, -0.29, -0.53], [-0.59, -0.62, -0.59, -0.59, -0.74], [-0.3, -0.07, 0.24, 0.42, -0.13], [-0.31, -0.5, -0.31, -0.22, -0.5], [-0.16, -0.31, -0.31, -0.09, -0.35]]","[[-0.89, -0.6, 0.45, -0.82, -0.94], [-0.86, 0.2, 1.0, -0.73, -0.62], [-0.82, -0.6, -0.82, -0.24, -0.89], [0.81, -0.6, -0.45, 0.41, -0.98], [-0.08, 0.2, -0.82, 0.39, -0.99]]","[[-0.44, 0.07, -0.71, -0.33, 0.4], [-0.82, -0.94, 0.36, 0.88, -0.4], [-0.93, -0.91, -0.41, -0.21, 0.2], [-0.86, -0.69, 0.05, 0.03, 0.04], [-0.27, 0.33, 0.9, 1.0, 0.24]]","[[-1.0, -1.0, -1.0, -0.91, -0.97], [-0.5, -0.5, -0.5, -0.33, -0.9], [0.5, 1.0, 0.5, 0.2, -0.42], [-1.0, 0.0, -1.0, -0.06, -0.2], [0.0, -1.0, 0.0, -0.91, -0.95]]","[-0.48, -0.07, 0.47, 0.07, 0.06]","[0.36, -0.19, 0.48, -0.09, 0.17]","[0.06, -0.59, -0.25, -0.25, 0.1]","[-0.33, -0.54, -0.58, -0.58, -0.34]",bodyfat,airfoil,mortality,mammal
0,3,0.29,0.52,"[1.0, 0.33, 0.44, -0.75, -0.71]",athlete,"[[-0.36, -0.61, -0.51, -0.29, -0.53], [-0.59, -0.62, -0.59, -0.59, -0.74], [-0.3, -0.07, 0.24, 0.42, -0.13], [-0.31, -0.5, -0.31, -0.22, -0.5], [-0.16, -0.31, -0.31, -0.09, -0.35]]","[[-0.89, -0.6, 0.45, -0.82, -0.94], [-0.86, 0.2, 1.0, -0.73, -0.62], [-0.82, -0.6, -0.82, -0.24, -0.89], [0.81, -0.6, -0.45, 0.41, -0.98], [-0.08, 0.2, -0.82, 0.39, -0.99]]","[[-0.44, 0.07, -0.71, -0.33, 0.4], [-0.82, -0.94, 0.36, 0.88, -0.4], [-0.93, -0.91, -0.41, -0.21, 0.2], [-0.86, -0.69, 0.05, 0.03, 0.04], [-0.27, 0.33, 0.9, 1.0, 0.24]]","[[-1.0, -1.0, -1.0, -0.91, -0.97], [-0.5, -0.5, -0.5, -0.33, -0.9], [0.5, 1.0, 0.5, 0.2, -0.42], [-1.0, 0.0, -1.0, -0.06, -0.2], [0.0, -1.0, 0.0, -0.91, -0.95]]","[-0.48, -0.07, 0.47, 0.07, 0.06]","[0.36, -0.19, 0.48, -0.09, 0.17]","[0.06, -0.59, -0.25, -0.25, 0.1]","[-0.33, -0.54, -0.58, -0.58, -0.34]",bodyfat,airfoil,mortality,mammal
0,4,0.11,0.56,"[1.0, 0.11, 0.22, -0.8, -0.62]",athlete,"[[-0.36, -0.61, -0.51, -0.29, -0.53], [-0.59, -0.62, -0.59, -0.59, -0.74], [-0.3, -0.07, 0.24, 0.42, -0.13], [-0.31, -0.5, -0.31, -0.22, -0.5], [-0.16, -0.31, -0.31, -0.09, -0.35]]","[[-0.89, -0.6, 0.45, -0.82, -0.94], [-0.86, 0.2, 1.0, -0.73, -0.62], [-0.82, -0.6, -0.82, -0.24, -0.89], [0.81, -0.6, -0.45, 0.41, -0.98], [-0.08, 0.2, -0.82, 0.39, -0.99]]","[[-0.44, 0.07, -0.71, -0.33, 0.4], [-0.82, -0.94, 0.36, 0.88, -0.4], [-0.93, -0.91, -0.41, -0.21, 0.2], [-0.86, -0.69, 0.05, 0.03, 0.04], [-0.27, 0.33, 0.9, 1.0, 0.24]]","[[-1.0, -1.0, -1.0, -0.91, -0.97], [-0.5, -0.5, -0.5, -0.33, -0.9], [0.5, 1.0, 0.5, 0.2, -0.42], [-1.0, 0.0, -1.0, -0.06, -0.2], [0.0, -1.0, 0.0, -0.91, -0.95]]","[-0.48, -0.07, 0.47, 0.07, 0.06]","[0.36, -0.19, 0.48, -0.09, 0.17]","[0.06, -0.59, -0.25, -0.25, 0.1]","[-0.33, -0.54, -0.58, -0.58, -0.34]",bodyfat,airfoil,mortality,mammal
1,0,-0.39,-0.56,"[-1.0, -0.25, -0.4, -0.06, -0.19]",athlete,"[[-0.35, 0.46, -0.53, -0.63, 0.42], [0.52, -0.16, -0.97, -0.99, -0.74], [0.06, 0.04, -0.67, -0.55, -0.23], [0.48, -0.67, -0.77, -0.74, -0.34], [0.83, 0.46, -0.59, -0.41, -0.61]]","[[-0.22, -0.03, -0.7, -0.66, -0.6], [0.15, -0.03, -0.39, -0.49, -0.6], [-0.34, -0.13, -0.55, -0.49, -0.6], [-0.5, -0.42, -0.7, -0.79, -0.6], [-1.0, -0.8, -1.0, -1.0, -1.0]]","[[-1.0, -0.99, -0.93, -0.72, -0.87], [-1.0, -0.97, -0.73, -0.84, -0.96], [-1.0, -1.0, 1.0, 0.1, 0.92], [-1.0, -0.99, -0.89, -0.98, -0.91], [-1.0, -0.99, -0.77, -1.0, -0.79]]","[[-0.74, -0.59, -0.86, -0.6, 1.0], [-1.0, -0.83, -0.5, -0.65, 1.0], [-0.33, 0.39, -0.44, 0.0, 1.0], [-0.22, 0.32, -0.32, 0.08, 1.0], [0.5, 0.12, 0.13, -0.37, -1.0]]","[-0.98, -0.25, -0.06, -0.71, 0.12]","[-0.76, -0.5, -0.91, -0.95, -1.0]","[-0.59, -0.24, -1.0, -1.0, -0.03]","[0.0, 0.0, 0.83, 0.5, -0.83]",air,car,lake,obesity
1,1,0.0,0.39,"[1.0, 0.17, 0.25, -0.74, -0.77]",athlete,"[[-0.35, 0.46, -0.53, -0.63, 0.42], [0.52, -0.16, -0.97, -0.99, -0.74], [0.06, 0.04, -0.67, -0.55, -0.23], [0.48, -0.67, -0.77, -0.74, -0.34], [0.83, 0.46, -0.59, -0.41, -0.61]]","[[-0.22, -0.03, -0.7, -0.66, -0.6], [0.15, -0.03, -0.39, -0.49, -0.6], [-0.34, -0.13, -0.55, -0.49, -0.6], [-0.5, -0.42, -0.7, -0.79, -0.6], [-1.0, -0.8, -1.0, -1.0, -1.0]]","[[-1.0, -0.99, -0.93, -0.72, -0.87], [-1.0, -0.97, -0.73, -0.84, -0.96], [-1.0, -1.0, 1.0, 0.1, 0.92], [-1.0, -0.99, -0.89, -0.98, -0.91], [-1.0, -0.99, -0.77, -1.0, -0.79]]","[[-0.74, -0.59, -0.86, -0.6, 1.0], [-1.0, -0.83, -0.5, -0.65, 1.0], [-0.33, 0.39, -0.44, 0.0, 1.0], [-0.22, 0.32, -0.32, 0.08, 1.0], [0.5, 0.12, 0.13, -0.37, -1.0]]","[-0.98, -0.25, -0.06, -0.71, 0.12]","[-0.76, -0.5, -0.91, -0.95, -1.0]","[-0.59, -0.24, -1.0, -1.0, -0.03]","[0.0, 0.0, 0.83, 0.5, -0.83]",air,car,lake,obesity
1,2,-0.53,-0.95,"[-1.0, -0.77, -0.76, -0.7, -0.82]",athlete,"[[-0.35, 0.46, -0.53, -0.63, 0.42], [0.52, -0.16, -0.97, -0.99, -0.74], [0.06, 0.04, -0.67, -0.55, -0.23], [0.48, -0.67, -0.77, -0.74, -0.34], [0.83, 0.46, -0.59, -0.41, -0.61]]","[[-0.22, -0.03, -0.7, -0.66, -0.6], [0.15, -0.03, -0.39, -0.49, -0.6], [-0.34, -0.13, -0.55, -0.49, -0.6], [-0.5, -0.42, -0.7, -0.79, -0.6], [-1.0, -0.8, -1.0, -1.0, -1.0]]","[[-1.0, -0.99, -0.93, -0.72, -0.87], [-1.0, -0.97, -0.73, -0.84, -0.96], [-1.0, -1.0, 1.0, 0.1, 0.92], [-1.0, -0.99, -0.89, -0.98, -0.91], [-1.0, -0.99, -0.77, -1.0, -0.79]]","[[-0.74, -0.59, -0.86, -0.6, 1.0], [-1.0, -0.83, -0.5, -0.65, 1.0], [-0.33, 0.39, -0.44, 0.0, 1.0], [-0.22, 0.32, -0.32, 0.08, 1.0], [0.5, 0.12, 0.13, -0.37, -1.0]]","[-0.98, -0.25, -0.06, -0.71, 0.12]","[-0.76, -0.5, -0.91, -0.95, -1.0]","[-0.59, -0.24, -1.0, -1.0, -0.03]","[0.0, 0.0, 0.83, 0.5, -0.83]",air,car,lake,obesity
1,3,-0.5,-0.29,"[-1.0, -0.33, -0.44, -0.18, -0.45]",athlete,"[[-0.35, 0.46, -0.53, -0.63, 0.42], [0.52, -0.16, -0.97, -0.99, -0.74], [0.06, 0.04, -0.67, -0.55, -0.23], [0.48, -0.67, -0.77, -0.74, -0.34], [0.83, 0.46, -0.59, -0.41, -0.61]]","[[-0.22, -0.03, -0.7, -0.66, -0.6], [0.15, -0.03, -0.39, -0.49, -0.6], [-0.34, -0.13, -0.55, -0.49, -0.6], [-0.5, -0.42, -0.7, -0.79, -0.6], [-1.0, -0.8, -1.0, -1.0, -1.0]]","[[-1.0, -0.99, -0.93, -0.72, -0.87], [-1.0, -0.97, -0.73, -0.84, -0.96], [-1.0, -1.0, 1.0, 0.1, 0.92], [-1.0, -0.99, -0.89, -0.98, -0.91], [-1.0, -0.99, -0.77, -1.0, -0.79]]","[[-0.74, -0.59, -0.86, -0.6, 1.0], [-1.0, -0.83, -0.5, -0.65, 1.0], [-0.33, 0.39, -0.44, 0.0, 1.0], [-0.22, 0.32, -0.32, 0.08, 1.0], [0.5, 0.12, 0.13, -0.37, -1.0]]","[-0.98, -0.25, -0.06, -0.71, 0.12]","[-0.76, -0.5, -0.91, -0.95, -1.0]","[-0.59, -0.24, -1.0, -1.0, -0.03]","[0.0, 0.0, 0.83, 0.5, -0.83]",air,car,lake,obesity
1,4,-0.47,0.0,"[-1.0, -0.06, -0.44, 0.64, 0.78]",athlete,"[[-0.35, 0.46, -0.53, -0.63, 0.42], [0.52, -0.16, -0.97, -0.99, -0.74], [0.06, 0.04, -0.67, -0.55, -0.23], [0.48, -0.67, -0.77, -0.74, -0.34], [0.83, 0.46, -0.59, -0.41, -0.61]]","[[-0.22, -0.03, -0.7, -0.66, -0.6], [0.15, -0.03, -0.39, -0.49, -0.6], [-0.34, -0.13, -0.55, -0.49, -0.6], [-0.5, -0.42, -0.7, -0.79, -0.6], [-1.0, -0.8, -1.0, -1.0, -1.0]]","[[-1.0, -0.99, -0.93, -0.72, -0.87], [-1.0, -0.97, -0.73, -0.84, -0.96], [-1.0, -1.0, 1.0, 0.1, 0.92], [-1.0, -0.99, -0.89, -0.98, -0.91], [-1.0, -0.99, -0.77, -1.0, -0.79]]","[[-0.74, -0.59, -0.86, -0.6, 1.0], [-1.0, -0.83, -0.5, -0.65, 1.0], [-0.33, 0.39, -0.44, 0.0, 1.0], [-0.22, 0.32, -0.32, 0.08, 1.0], [0.5, 0.12, 0.13, -0.37, -1.0]]","[-0.98, -0.25, -0.06, -0.71, 0.12]","[-0.76, -0.5, -0.91, -0.95, -1.0]","[-0.59, -0.24, -1.0, -1.0, -0.03]","[0.0, 0.0, 0.83, 0.5, -0.83]",air,car,lake,obesity
