run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.72,-0.65,"[-0.19, -0.34, -0.91, -0.95, -0.88]",movie,"[[-1.0, -0.1, 0.19, 0.7, 0.56], [-1.0, -0.1, -0.62, -0.53, -0.28], [-1.0, -0.1, 0.06, -0.34, -0.87], [-1.0, -0.49, -0.25, 0.16, -0.36], [-1.0, -0.01, 0.31, -0.89, -0.71]]","[[1.0, 0.25, 1.0, 1.0, -0.14], [-1.0, 0.25, 0.5, -0.6, -0.18], [-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, -0.25, 0.5, -0.6, 0.45], [-1.0, 0.0, 1.0, -0.6, 0.45]]","[[-0.99, -0.43, -0.31, 0.03, 0.54], [-0.85, -0.06, -0.4, -0.46, -0.48], [-0.85, -0.17, -1.0, 0.02, -0.54], [-0.85, 0.04, -0.48, -0.36, 0.89], [-0.85, 0.12, -0.81, -0.04, 0.07]]","[[-0.96, -0.86, -0.93, -0.94, -1.0], [-0.47, -0.42, -0.48, -0.47, -0.18], [-0.87, -0.45, -0.85, -0.88, -0.45], [-0.9, -0.55, -0.92, -0.86, -0.82], [-0.23, -0.24, -0.25, -0.16, -0.09]]","[-0.47, -1.0, -0.3, -0.79, -0.71]","[-0.23, 0.02, 0.23, 0.47, 0.2]","[-0.08, 0.24, -0.49, -0.03, 0.06]","[-0.98, 0.94, -0.54, -0.73, -0.01]",homeless,recycle,concrete,pitcher
0,1,-0.89,-0.95,"[-0.75, -0.69, -1.0, -0.98, -0.56]",movie,"[[-1.0, -0.1, 0.19, 0.7, 0.56], [-1.0, -0.1, -0.62, -0.53, -0.28], [-1.0, -0.1, 0.06, -0.34, -0.87], [-1.0, -0.49, -0.25, 0.16, -0.36], [-1.0, -0.01, 0.31, -0.89, -0.71]]","[[1.0, 0.25, 1.0, 1.0, -0.14], [-1.0, 0.25, 0.5, -0.6, -0.18], [-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, -0.25, 0.5, -0.6, 0.45], [-1.0, 0.0, 1.0, -0.6, 0.45]]","[[-0.99, -0.43, -0.31, 0.03, 0.54], [-0.85, -0.06, -0.4, -0.46, -0.48], [-0.85, -0.17, -1.0, 0.02, -0.54], [-0.85, 0.04, -0.48, -0.36, 0.89], [-0.85, 0.12, -0.81, -0.04, 0.07]]","[[-0.96, -0.86, -0.93, -0.94, -1.0], [-0.47, -0.42, -0.48, -0.47, -0.18], [-0.87, -0.45, -0.85, -0.88, -0.45], [-0.9, -0.55, -0.92, -0.86, -0.82], [-0.23, -0.24, -0.25, -0.16, -0.09]]","[-0.47, -1.0, -0.3, -0.79, -0.71]","[-0.23, 0.02, 0.23, 0.47, 0.2]","[-0.08, 0.24, -0.49, -0.03, 0.06]","[-0.98, 0.94, -0.54, -0.73, -0.01]",homeless,recycle,concrete,pitcher
0,2,-0.85,-0.66,"[0.0, -0.71, -0.93, -0.68, -0.95]",movie,"[[-1.0, -0.1, 0.19, 0.7, 0.56], [-1.0, -0.1, -0.62, -0.53, -0.28], [-1.0, -0.1, 0.06, -0.34, -0.87], [-1.0, -0.49, -0.25, 0.16, -0.36], [-1.0, -0.01, 0.31, -0.89, -0.71]]","[[1.0, 0.25, 1.0, 1.0, -0.14], [-1.0, 0.25, 0.5, -0.6, -0.18], [-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, -0.25, 0.5, -0.6, 0.45], [-1.0, 0.0, 1.0, -0.6, 0.45]]","[[-0.99, -0.43, -0.31, 0.03, 0.54], [-0.85, -0.06, -0.4, -0.46, -0.48], [-0.85, -0.17, -1.0, 0.02, -0.54], [-0.85, 0.04, -0.48, -0.36, 0.89], [-0.85, 0.12, -0.81, -0.04, 0.07]]","[[-0.96, -0.86, -0.93, -0.94, -1.0], [-0.47, -0.42, -0.48, -0.47, -0.18], [-0.87, -0.45, -0.85, -0.88, -0.45], [-0.9, -0.55, -0.92, -0.86, -0.82], [-0.23, -0.24, -0.25, -0.16, -0.09]]","[-0.47, -1.0, -0.3, -0.79, -0.71]","[-0.23, 0.02, 0.23, 0.47, 0.2]","[-0.08, 0.24, -0.49, -0.03, 0.06]","[-0.98, 0.94, -0.54, -0.73, -0.01]",homeless,recycle,concrete,pitcher
0,3,-0.27,0.12,"[0.19, 0.23, -0.91, -0.82, 0.49]",movie,"[[-1.0, -0.1, 0.19, 0.7, 0.56], [-1.0, -0.1, -0.62, -0.53, -0.28], [-1.0, -0.1, 0.06, -0.34, -0.87], [-1.0, -0.49, -0.25, 0.16, -0.36], [-1.0, -0.01, 0.31, -0.89, -0.71]]","[[1.0, 0.25, 1.0, 1.0, -0.14], [-1.0, 0.25, 0.5, -0.6, -0.18], [-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, -0.25, 0.5, -0.6, 0.45], [-1.0, 0.0, 1.0, -0.6, 0.45]]","[[-0.99, -0.43, -0.31, 0.03, 0.54], [-0.85, -0.06, -0.4, -0.46, -0.48], [-0.85, -0.17, -1.0, 0.02, -0.54], [-0.85, 0.04, -0.48, -0.36, 0.89], [-0.85, 0.12, -0.81, -0.04, 0.07]]","[[-0.96, -0.86, -0.93, -0.94, -1.0], [-0.47, -0.42, -0.48, -0.47, -0.18], [-0.87, -0.45, -0.85, -0.88, -0.45], [-0.9, -0.55, -0.92, -0.86, -0.82], [-0.23, -0.24, -0.25, -0.16, -0.09]]","[-0.47, -1.0, -0.3, -0.79, -0.71]","[-0.23, 0.02, 0.23, 0.47, 0.2]","[-0.08, 0.24, -0.49, -0.03, 0.06]","[-0.98, 0.94, -0.54, -0.73, -0.01]",homeless,recycle,concrete,pitcher
0,4,0.55,0.48,"[0.72, 0.43, -0.21, 1.0, 0.49]",movie,"[[-1.0, -0.1, 0.19, 0.7, 0.56], [-1.0, -0.1, -0.62, -0.53, -0.28], [-1.0, -0.1, 0.06, -0.34, -0.87], [-1.0, -0.49, -0.25, 0.16, -0.36], [-1.0, -0.01, 0.31, -0.89, -0.71]]","[[1.0, 0.25, 1.0, 1.0, -0.14], [-1.0, 0.25, 0.5, -0.6, -0.18], [-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, -0.25, 0.5, -0.6, 0.45], [-1.0, 0.0, 1.0, -0.6, 0.45]]","[[-0.99, -0.43, -0.31, 0.03, 0.54], [-0.85, -0.06, -0.4, -0.46, -0.48], [-0.85, -0.17, -1.0, 0.02, -0.54], [-0.85, 0.04, -0.48, -0.36, 0.89], [-0.85, 0.12, -0.81, -0.04, 0.07]]","[[-0.96, -0.86, -0.93, -0.94, -1.0], [-0.47, -0.42, -0.48, -0.47, -0.18], [-0.87, -0.45, -0.85, -0.88, -0.45], [-0.9, -0.55, -0.92, -0.86, -0.82], [-0.23, -0.24, -0.25, -0.16, -0.09]]","[-0.47, -1.0, -0.3, -0.79, -0.71]","[-0.23, 0.02, 0.23, 0.47, 0.2]","[-0.08, 0.24, -0.49, -0.03, 0.06]","[-0.98, 0.94, -0.54, -0.73, -0.01]",homeless,recycle,concrete,pitcher
1,0,-0.87,-0.61,"[-0.22, -0.36, -0.9, -0.88, -0.69]",movie,"[[1.0, 0.32, 0.34, -0.28, 1.0], [-1.0, -0.97, -0.57, -0.56, -1.0], [-1.0, -0.59, -0.02, -0.67, -1.0], [1.0, -0.09, 0.17, -0.08, 1.0], [1.0, -0.28, -0.67, -0.56, 1.0]]","[[-0.99, -0.67, -0.26, -0.41, -1.0], [-0.87, -0.33, -0.55, -0.49, 0.78], [-0.97, -1.0, 1.0, 1.0, -1.0], [-0.86, -0.33, -0.86, -0.74, 0.11], [-0.78, 0.33, 0.47, -0.87, -1.0]]","[[0.56, -1.0, 0.53, -1.0, 0.57], [0.33, -1.0, -0.32, 0.0, 0.2], [-0.11, -1.0, -0.68, -0.67, 0.2], [0.33, 1.0, 0.11, -0.33, 0.2], [-0.11, -1.0, 0.16, -0.33, 0.06]]","[[-0.07, 0.35, 0.0, -0.23, 0.2], [0.52, 0.35, 0.32, -0.06, 0.2], [0.28, -0.09, -0.14, 0.02, 0.2], [0.07, 0.35, -0.36, -0.57, -0.6], [0.96, 0.57, 0.27, 0.53, 1.0]]","[-1.0, -1.0, -1.0, -0.93, -1.0]","[0.83, -0.16, 1.0, -0.31, -0.32]","[0.7, 0.68, 0.66, 0.68, 0.38]","[-0.16, 0.92, -0.65, -0.44, 0.43]",medexp,highway,laborsupply,car
1,1,0.55,0.55,"[0.72, 0.43, -0.21, 1.0, 0.49]",movie,"[[1.0, 0.32, 0.34, -0.28, 1.0], [-1.0, -0.97, -0.57, -0.56, -1.0], [-1.0, -0.59, -0.02, -0.67, -1.0], [1.0, -0.09, 0.17, -0.08, 1.0], [1.0, -0.28, -0.67, -0.56, 1.0]]","[[-0.99, -0.67, -0.26, -0.41, -1.0], [-0.87, -0.33, -0.55, -0.49, 0.78], [-0.97, -1.0, 1.0, 1.0, -1.0], [-0.86, -0.33, -0.86, -0.74, 0.11], [-0.78, 0.33, 0.47, -0.87, -1.0]]","[[0.56, -1.0, 0.53, -1.0, 0.57], [0.33, -1.0, -0.32, 0.0, 0.2], [-0.11, -1.0, -0.68, -0.67, 0.2], [0.33, 1.0, 0.11, -0.33, 0.2], [-0.11, -1.0, 0.16, -0.33, 0.06]]","[[-0.07, 0.35, 0.0, -0.23, 0.2], [0.52, 0.35, 0.32, -0.06, 0.2], [0.28, -0.09, -0.14, 0.02, 0.2], [0.07, 0.35, -0.36, -0.57, -0.6], [0.96, 0.57, 0.27, 0.53, 1.0]]","[-1.0, -1.0, -1.0, -0.93, -1.0]","[0.83, -0.16, 1.0, -0.31, -0.32]","[0.7, 0.68, 0.66, 0.68, 0.38]","[-0.16, 0.92, -0.65, -0.44, 0.43]",medexp,highway,laborsupply,car
1,2,-0.27,0.12,"[0.19, 0.23, -0.91, -0.82, 0.49]",movie,"[[1.0, 0.32, 0.34, -0.28, 1.0], [-1.0, -0.97, -0.57, -0.56, -1.0], [-1.0, -0.59, -0.02, -0.67, -1.0], [1.0, -0.09, 0.17, -0.08, 1.0], [1.0, -0.28, -0.67, -0.56, 1.0]]","[[-0.99, -0.67, -0.26, -0.41, -1.0], [-0.87, -0.33, -0.55, -0.49, 0.78], [-0.97, -1.0, 1.0, 1.0, -1.0], [-0.86, -0.33, -0.86, -0.74, 0.11], [-0.78, 0.33, 0.47, -0.87, -1.0]]","[[0.56, -1.0, 0.53, -1.0, 0.57], [0.33, -1.0, -0.32, 0.0, 0.2], [-0.11, -1.0, -0.68, -0.67, 0.2], [0.33, 1.0, 0.11, -0.33, 0.2], [-0.11, -1.0, 0.16, -0.33, 0.06]]","[[-0.07, 0.35, 0.0, -0.23, 0.2], [0.52, 0.35, 0.32, -0.06, 0.2], [0.28, -0.09, -0.14, 0.02, 0.2], [0.07, 0.35, -0.36, -0.57, -0.6], [0.96, 0.57, 0.27, 0.53, 1.0]]","[-1.0, -1.0, -1.0, -0.93, -1.0]","[0.83, -0.16, 1.0, -0.31, -0.32]","[0.7, 0.68, 0.66, 0.68, 0.38]","[-0.16, 0.92, -0.65, -0.44, 0.43]",medexp,highway,laborsupply,car
1,3,-0.91,-1.0,"[-0.44, -0.54, -0.98, -1.0, -0.67]",movie,"[[1.0, 0.32, 0.34, -0.28, 1.0], [-1.0, -0.97, -0.57, -0.56, -1.0], [-1.0, -0.59, -0.02, -0.67, -1.0], [1.0, -0.09, 0.17, -0.08, 1.0], [1.0, -0.28, -0.67, -0.56, 1.0]]","[[-0.99, -0.67, -0.26, -0.41, -1.0], [-0.87, -0.33, -0.55, -0.49, 0.78], [-0.97, -1.0, 1.0, 1.0, -1.0], [-0.86, -0.33, -0.86, -0.74, 0.11], [-0.78, 0.33, 0.47, -0.87, -1.0]]","[[0.56, -1.0, 0.53, -1.0, 0.57], [0.33, -1.0, -0.32, 0.0, 0.2], [-0.11, -1.0, -0.68, -0.67, 0.2], [0.33, 1.0, 0.11, -0.33, 0.2], [-0.11, -1.0, 0.16, -0.33, 0.06]]","[[-0.07, 0.35, 0.0, -0.23, 0.2], [0.52, 0.35, 0.32, -0.06, 0.2], [0.28, -0.09, -0.14, 0.02, 0.2], [0.07, 0.35, -0.36, -0.57, -0.6], [0.96, 0.57, 0.27, 0.53, 1.0]]","[-1.0, -1.0, -1.0, -0.93, -1.0]","[0.83, -0.16, 1.0, -0.31, -0.32]","[0.7, 0.68, 0.66, 0.68, 0.38]","[-0.16, 0.92, -0.65, -0.44, 0.43]",medexp,highway,laborsupply,car
1,4,-0.75,-0.89,"[-0.62, -0.46, -0.99, -0.94, -0.54]",movie,"[[1.0, 0.32, 0.34, -0.28, 1.0], [-1.0, -0.97, -0.57, -0.56, -1.0], [-1.0, -0.59, -0.02, -0.67, -1.0], [1.0, -0.09, 0.17, -0.08, 1.0], [1.0, -0.28, -0.67, -0.56, 1.0]]","[[-0.99, -0.67, -0.26, -0.41, -1.0], [-0.87, -0.33, -0.55, -0.49, 0.78], [-0.97, -1.0, 1.0, 1.0, -1.0], [-0.86, -0.33, -0.86, -0.74, 0.11], [-0.78, 0.33, 0.47, -0.87, -1.0]]","[[0.56, -1.0, 0.53, -1.0, 0.57], [0.33, -1.0, -0.32, 0.0, 0.2], [-0.11, -1.0, -0.68, -0.67, 0.2], [0.33, 1.0, 0.11, -0.33, 0.2], [-0.11, -1.0, 0.16, -0.33, 0.06]]","[[-0.07, 0.35, 0.0, -0.23, 0.2], [0.52, 0.35, 0.32, -0.06, 0.2], [0.28, -0.09, -0.14, 0.02, 0.2], [0.07, 0.35, -0.36, -0.57, -0.6], [0.96, 0.57, 0.27, 0.53, 1.0]]","[-1.0, -1.0, -1.0, -0.93, -1.0]","[0.83, -0.16, 1.0, -0.31, -0.32]","[0.7, 0.68, 0.66, 0.68, 0.38]","[-0.16, 0.92, -0.65, -0.44, 0.43]",medexp,highway,laborsupply,car
