run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,0.61,0.07,"[-0.94, 0.2, -0.45, -0.7, -0.86]",airfoil,"[[-1.0, -0.32, -0.19, -0.75, -0.64], [-1.0, -0.16, -0.19, -0.35, 0.08], [-1.0, -0.4, -0.5, -0.97, -1.0], [-1.0, 1.0, 0.56, 0.19, 0.46], [-1.0, 0.29, 0.88, -0.92, -0.82]]","[[-0.86, 0.2, 1.0, -0.73, -0.94], [0.49, 1.0, -0.45, 0.41, -0.97], [-0.14, -1.0, -0.09, -0.11, -0.98], [-0.22, -0.6, -1.0, 1.0, -0.7], [-0.93, -0.6, 0.45, -1.0, -0.98]]","[[0.5, 0.5, 0.5, -0.67, -0.49], [0.5, 0.0, 0.5, -0.37, -0.55], [0.5, 1.0, 0.5, 0.2, -0.42], [-1.0, -1.0, -0.5, -0.99, -0.98], [0.5, 0.5, 0.5, -0.47, -0.49]]","[[0.04, -0.05, 0.17, -0.02, 0.18], [-0.95, -0.94, -0.96, -0.93, -0.82], [-0.69, -0.32, -0.67, -0.65, -0.45], [-0.96, -0.95, -0.94, -0.96, -1.0], [-0.83, -0.39, -0.78, -0.8, -0.55]]","[-0.96, 0.44, -0.98, -0.71, -0.92]","[0.41, 0.45, 0.36, -0.07, 0.07]","[-0.33, -0.11, -0.58, 0.94, -0.17]","[-0.33, -0.95, -0.17, -0.99, -0.51]",homeless,airfoil,mammal,pitcher
0,1,0.01,0.14,"[-0.9, -1.0, 1.0, -1.0, -0.86]",airfoil,"[[-1.0, -0.32, -0.19, -0.75, -0.64], [-1.0, -0.16, -0.19, -0.35, 0.08], [-1.0, -0.4, -0.5, -0.97, -1.0], [-1.0, 1.0, 0.56, 0.19, 0.46], [-1.0, 0.29, 0.88, -0.92, -0.82]]","[[-0.86, 0.2, 1.0, -0.73, -0.94], [0.49, 1.0, -0.45, 0.41, -0.97], [-0.14, -1.0, -0.09, -0.11, -0.98], [-0.22, -0.6, -1.0, 1.0, -0.7], [-0.93, -0.6, 0.45, -1.0, -0.98]]","[[0.5, 0.5, 0.5, -0.67, -0.49], [0.5, 0.0, 0.5, -0.37, -0.55], [0.5, 1.0, 0.5, 0.2, -0.42], [-1.0, -1.0, -0.5, -0.99, -0.98], [0.5, 0.5, 0.5, -0.47, -0.49]]","[[0.04, -0.05, 0.17, -0.02, 0.18], [-0.95, -0.94, -0.96, -0.93, -0.82], [-0.69, -0.32, -0.67, -0.65, -0.45], [-0.96, -0.95, -0.94, -0.96, -1.0], [-0.83, -0.39, -0.78, -0.8, -0.55]]","[-0.96, 0.44, -0.98, -0.71, -0.92]","[0.41, 0.45, 0.36, -0.07, 0.07]","[-0.33, -0.11, -0.58, 0.94, -0.17]","[-0.33, -0.95, -0.17, -0.99, -0.51]",homeless,airfoil,mammal,pitcher
0,2,-0.46,0.07,"[-0.21, -0.6, -0.09, -0.11, -0.7]",airfoil,"[[-1.0, -0.32, -0.19, -0.75, -0.64], [-1.0, -0.16, -0.19, -0.35, 0.08], [-1.0, -0.4, -0.5, -0.97, -1.0], [-1.0, 1.0, 0.56, 0.19, 0.46], [-1.0, 0.29, 0.88, -0.92, -0.82]]","[[-0.86, 0.2, 1.0, -0.73, -0.94], [0.49, 1.0, -0.45, 0.41, -0.97], [-0.14, -1.0, -0.09, -0.11, -0.98], [-0.22, -0.6, -1.0, 1.0, -0.7], [-0.93, -0.6, 0.45, -1.0, -0.98]]","[[0.5, 0.5, 0.5, -0.67, -0.49], [0.5, 0.0, 0.5, -0.37, -0.55], [0.5, 1.0, 0.5, 0.2, -0.42], [-1.0, -1.0, -0.5, -0.99, -0.98], [0.5, 0.5, 0.5, -0.47, -0.49]]","[[0.04, -0.05, 0.17, -0.02, 0.18], [-0.95, -0.94, -0.96, -0.93, -0.82], [-0.69, -0.32, -0.67, -0.65, -0.45], [-0.96, -0.95, -0.94, -0.96, -1.0], [-0.83, -0.39, -0.78, -0.8, -0.55]]","[-0.96, 0.44, -0.98, -0.71, -0.92]","[0.41, 0.45, 0.36, -0.07, 0.07]","[-0.33, -0.11, -0.58, 0.94, -0.17]","[-0.33, -0.95, -0.17, -0.99, -0.51]",homeless,airfoil,mammal,pitcher
0,3,-0.12,0.14,"[-0.42, -0.6, -1.0, 0.57, -0.52]",airfoil,"[[-1.0, -0.32, -0.19, -0.75, -0.64], [-1.0, -0.16, -0.19, -0.35, 0.08], [-1.0, -0.4, -0.5, -0.97, -1.0], [-1.0, 1.0, 0.56, 0.19, 0.46], [-1.0, 0.29, 0.88, -0.92, -0.82]]","[[-0.86, 0.2, 1.0, -0.73, -0.94], [0.49, 1.0, -0.45, 0.41, -0.97], [-0.14, -1.0, -0.09, -0.11, -0.98], [-0.22, -0.6, -1.0, 1.0, -0.7], [-0.93, -0.6, 0.45, -1.0, -0.98]]","[[0.5, 0.5, 0.5, -0.67, -0.49], [0.5, 0.0, 0.5, -0.37, -0.55], [0.5, 1.0, 0.5, 0.2, -0.42], [-1.0, -1.0, -0.5, -0.99, -0.98], [0.5, 0.5, 0.5, -0.47, -0.49]]","[[0.04, -0.05, 0.17, -0.02, 0.18], [-0.95, -0.94, -0.96, -0.93, -0.82], [-0.69, -0.32, -0.67, -0.65, -0.45], [-0.96, -0.95, -0.94, -0.96, -1.0], [-0.83, -0.39, -0.78, -0.8, -0.55]]","[-0.96, 0.44, -0.98, -0.71, -0.92]","[0.41, 0.45, 0.36, -0.07, 0.07]","[-0.33, -0.11, -0.58, 0.94, -0.17]","[-0.33, -0.95, -0.17, -0.99, -0.51]",homeless,airfoil,mammal,pitcher
0,4,0.83,0.24,"[-0.66, 1.0, -0.45, -0.2, -0.94]",airfoil,"[[-1.0, -0.32, -0.19, -0.75, -0.64], [-1.0, -0.16, -0.19, -0.35, 0.08], [-1.0, -0.4, -0.5, -0.97, -1.0], [-1.0, 1.0, 0.56, 0.19, 0.46], [-1.0, 0.29, 0.88, -0.92, -0.82]]","[[-0.86, 0.2, 1.0, -0.73, -0.94], [0.49, 1.0, -0.45, 0.41, -0.97], [-0.14, -1.0, -0.09, -0.11, -0.98], [-0.22, -0.6, -1.0, 1.0, -0.7], [-0.93, -0.6, 0.45, -1.0, -0.98]]","[[0.5, 0.5, 0.5, -0.67, -0.49], [0.5, 0.0, 0.5, -0.37, -0.55], [0.5, 1.0, 0.5, 0.2, -0.42], [-1.0, -1.0, -0.5, -0.99, -0.98], [0.5, 0.5, 0.5, -0.47, -0.49]]","[[0.04, -0.05, 0.17, -0.02, 0.18], [-0.95, -0.94, -0.96, -0.93, -0.82], [-0.69, -0.32, -0.67, -0.65, -0.45], [-0.96, -0.95, -0.94, -0.96, -1.0], [-0.83, -0.39, -0.78, -0.8, -0.55]]","[-0.96, 0.44, -0.98, -0.71, -0.92]","[0.41, 0.45, 0.36, -0.07, 0.07]","[-0.33, -0.11, -0.58, 0.94, -0.17]","[-0.33, -0.95, -0.17, -0.99, -0.51]",homeless,airfoil,mammal,pitcher
1,0,-0.35,-0.73,"[-0.86, 0.2, 1.0, -0.73, -0.38]",airfoil,"[[0.59, -0.93, -0.98, -0.88, -0.98], [0.59, -0.94, -0.99, -0.84, -0.97], [-1.0, -1.0, -1.0, -0.92, -0.98], [0.58, -1.0, -0.93, -0.78, -0.94], [-0.66, -1.0, -1.0, -0.85, -0.97]]","[[-0.83, -0.43, 0.01, 0.29, -0.28], [-1.0, -0.43, -1.0, 0.41, 0.54], [-0.39, -0.14, -0.01, -0.65, -0.65], [-0.04, 0.71, -0.11, -0.88, -0.66], [0.83, 1.0, 0.11, -0.76, -0.61]]","[[-1.0, -0.99, -0.91, 1.0, -0.99], [-0.99, -0.98, -0.98, 0.12, 0.32], [-1.0, -0.99, -0.98, -0.88, -0.62], [-1.0, -0.97, -0.98, -0.84, -0.9], [-0.42, -0.93, -1.0, -0.87, -0.88]]","[[-0.03, 0.19, -0.74, -0.79, -0.31], [-0.23, -0.1, -0.73, -0.75, -0.48], [-0.02, -0.34, -0.96, -0.97, 0.09], [0.28, -0.43, -0.77, -0.85, -0.01], [0.15, -0.01, -0.58, -0.76, -0.14]]","[-1.0, -1.0, -0.99, -1.0, -1.0]","[-0.71, -1.0, -0.29, -0.26, 0.51]","[-0.72, -0.38, -0.17, -0.03, 0.52]","[-0.88, -0.82, -0.9, -0.8, -0.59]",news,afl,lake,air
1,1,0.06,0.14,"[-0.66, 1.0, -0.45, -0.2, -0.7]",airfoil,"[[0.59, -0.93, -0.98, -0.88, -0.98], [0.59, -0.94, -0.99, -0.84, -0.97], [-1.0, -1.0, -1.0, -0.92, -0.98], [0.58, -1.0, -0.93, -0.78, -0.94], [-0.66, -1.0, -1.0, -0.85, -0.97]]","[[-0.83, -0.43, 0.01, 0.29, -0.28], [-1.0, -0.43, -1.0, 0.41, 0.54], [-0.39, -0.14, -0.01, -0.65, -0.65], [-0.04, 0.71, -0.11, -0.88, -0.66], [0.83, 1.0, 0.11, -0.76, -0.61]]","[[-1.0, -0.99, -0.91, 1.0, -0.99], [-0.99, -0.98, -0.98, 0.12, 0.32], [-1.0, -0.99, -0.98, -0.88, -0.62], [-1.0, -0.97, -0.98, -0.84, -0.9], [-0.42, -0.93, -1.0, -0.87, -0.88]]","[[-0.03, 0.19, -0.74, -0.79, -0.31], [-0.23, -0.1, -0.73, -0.75, -0.48], [-0.02, -0.34, -0.96, -0.97, 0.09], [0.28, -0.43, -0.77, -0.85, -0.01], [0.15, -0.01, -0.58, -0.76, -0.14]]","[-1.0, -1.0, -0.99, -1.0, -1.0]","[-0.71, -1.0, -0.29, -0.26, 0.51]","[-0.72, -0.38, -0.17, -0.03, 0.52]","[-0.88, -0.82, -0.9, -0.8, -0.59]",news,afl,lake,air
1,2,0.36,0.09,"[-0.91, 1.0, 0.45, -0.82, -0.92]",airfoil,"[[0.59, -0.93, -0.98, -0.88, -0.98], [0.59, -0.94, -0.99, -0.84, -0.97], [-1.0, -1.0, -1.0, -0.92, -0.98], [0.58, -1.0, -0.93, -0.78, -0.94], [-0.66, -1.0, -1.0, -0.85, -0.97]]","[[-0.83, -0.43, 0.01, 0.29, -0.28], [-1.0, -0.43, -1.0, 0.41, 0.54], [-0.39, -0.14, -0.01, -0.65, -0.65], [-0.04, 0.71, -0.11, -0.88, -0.66], [0.83, 1.0, 0.11, -0.76, -0.61]]","[[-1.0, -0.99, -0.91, 1.0, -0.99], [-0.99, -0.98, -0.98, 0.12, 0.32], [-1.0, -0.99, -0.98, -0.88, -0.62], [-1.0, -0.97, -0.98, -0.84, -0.9], [-0.42, -0.93, -1.0, -0.87, -0.88]]","[[-0.03, 0.19, -0.74, -0.79, -0.31], [-0.23, -0.1, -0.73, -0.75, -0.48], [-0.02, -0.34, -0.96, -0.97, 0.09], [0.28, -0.43, -0.77, -0.85, -0.01], [0.15, -0.01, -0.58, -0.76, -0.14]]","[-1.0, -1.0, -0.99, -1.0, -1.0]","[-0.71, -1.0, -0.29, -0.26, 0.51]","[-0.72, -0.38, -0.17, -0.03, 0.52]","[-0.88, -0.82, -0.9, -0.8, -0.59]",news,afl,lake,air
1,3,0.78,0.0,"[-1.0, 1.0, -1.0, -1.0, -0.52]",airfoil,"[[0.59, -0.93, -0.98, -0.88, -0.98], [0.59, -0.94, -0.99, -0.84, -0.97], [-1.0, -1.0, -1.0, -0.92, -0.98], [0.58, -1.0, -0.93, -0.78, -0.94], [-0.66, -1.0, -1.0, -0.85, -0.97]]","[[-0.83, -0.43, 0.01, 0.29, -0.28], [-1.0, -0.43, -1.0, 0.41, 0.54], [-0.39, -0.14, -0.01, -0.65, -0.65], [-0.04, 0.71, -0.11, -0.88, -0.66], [0.83, 1.0, 0.11, -0.76, -0.61]]","[[-1.0, -0.99, -0.91, 1.0, -0.99], [-0.99, -0.98, -0.98, 0.12, 0.32], [-1.0, -0.99, -0.98, -0.88, -0.62], [-1.0, -0.97, -0.98, -0.84, -0.9], [-0.42, -0.93, -1.0, -0.87, -0.88]]","[[-0.03, 0.19, -0.74, -0.79, -0.31], [-0.23, -0.1, -0.73, -0.75, -0.48], [-0.02, -0.34, -0.96, -0.97, 0.09], [0.28, -0.43, -0.77, -0.85, -0.01], [0.15, -0.01, -0.58, -0.76, -0.14]]","[-1.0, -1.0, -0.99, -1.0, -1.0]","[-0.71, -1.0, -0.29, -0.26, 0.51]","[-0.72, -0.38, -0.17, -0.03, 0.52]","[-0.88, -0.82, -0.9, -0.8, -0.59]",news,afl,lake,air
1,4,0.17,0.42,"[-0.86, 0.2, -1.0, -0.14, -0.96]",airfoil,"[[0.59, -0.93, -0.98, -0.88, -0.98], [0.59, -0.94, -0.99, -0.84, -0.97], [-1.0, -1.0, -1.0, -0.92, -0.98], [0.58, -1.0, -0.93, -0.78, -0.94], [-0.66, -1.0, -1.0, -0.85, -0.97]]","[[-0.83, -0.43, 0.01, 0.29, -0.28], [-1.0, -0.43, -1.0, 0.41, 0.54], [-0.39, -0.14, -0.01, -0.65, -0.65], [-0.04, 0.71, -0.11, -0.88, -0.66], [0.83, 1.0, 0.11, -0.76, -0.61]]","[[-1.0, -0.99, -0.91, 1.0, -0.99], [-0.99, -0.98, -0.98, 0.12, 0.32], [-1.0, -0.99, -0.98, -0.88, -0.62], [-1.0, -0.97, -0.98, -0.84, -0.9], [-0.42, -0.93, -1.0, -0.87, -0.88]]","[[-0.03, 0.19, -0.74, -0.79, -0.31], [-0.23, -0.1, -0.73, -0.75, -0.48], [-0.02, -0.34, -0.96, -0.97, 0.09], [0.28, -0.43, -0.77, -0.85, -0.01], [0.15, -0.01, -0.58, -0.76, -0.14]]","[-1.0, -1.0, -0.99, -1.0, -1.0]","[-0.71, -1.0, -0.29, -0.26, 0.51]","[-0.72, -0.38, -0.17, -0.03, 0.52]","[-0.88, -0.82, -0.9, -0.8, -0.59]",news,afl,lake,air
