run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.96,0.37,"[-1.0, -0.32, -0.19, -0.75, -0.64]",homeless,"[[1.0, -0.71, -0.83, -0.2, -0.62], [-1.0, 0.05, 0.27, -0.33, -0.66], [1.0, 0.52, 0.17, -0.2, -0.1], [1.0, -0.81, -0.0, -0.33, -0.41], [1.0, 0.62, 0.15, 0.47, 0.19]]","[[-0.13, 1.0, 0.71, -0.74, -1.0], [-0.57, 1.0, -0.24, -0.14, -1.0], [-0.65, 1.0, 0.9, -0.83, 1.0], [-0.83, 1.0, 0.52, -0.05, -1.0], [-0.61, -1.0, 0.14, 0.24, -1.0]]","[[0.55, 0.37, -0.59, -0.6, -1.0], [0.72, -0.85, -1.0, -1.0, -0.27], [-0.29, 1.0, -0.88, -0.95, -0.18], [0.03, 0.55, -0.92, -0.96, -0.66], [0.22, -0.07, -0.74, -0.8, 0.12]]","[[-0.33, -1.0, -0.33, -0.53, -0.74], [-1.0, 1.0, -0.33, -0.8, -0.42], [-1.0, -1.0, -0.33, -0.66, 0.23], [-0.67, -1.0, -0.33, -0.84, -0.42], [-0.67, -1.0, -0.33, -0.54, -0.81]]","[-0.59, -0.78, -0.45, 0.43, 0.5]","[0.32, 0.77, 0.47, 0.67, 0.67]","[-0.59, -0.55, -1.0, -0.82, -0.69]","[0.47, -0.59, 0.09, -0.17, 0.18]",reactor,bone,air,birthweight
0,1,-0.81,-0.42,"[-1.0, -0.33, 0.5, 0.15, 0.1]",homeless,"[[1.0, -0.71, -0.83, -0.2, -0.62], [-1.0, 0.05, 0.27, -0.33, -0.66], [1.0, 0.52, 0.17, -0.2, -0.1], [1.0, -0.81, -0.0, -0.33, -0.41], [1.0, 0.62, 0.15, 0.47, 0.19]]","[[-0.13, 1.0, 0.71, -0.74, -1.0], [-0.57, 1.0, -0.24, -0.14, -1.0], [-0.65, 1.0, 0.9, -0.83, 1.0], [-0.83, 1.0, 0.52, -0.05, -1.0], [-0.61, -1.0, 0.14, 0.24, -1.0]]","[[0.55, 0.37, -0.59, -0.6, -1.0], [0.72, -0.85, -1.0, -1.0, -0.27], [-0.29, 1.0, -0.88, -0.95, -0.18], [0.03, 0.55, -0.92, -0.96, -0.66], [0.22, -0.07, -0.74, -0.8, 0.12]]","[[-0.33, -1.0, -0.33, -0.53, -0.74], [-1.0, 1.0, -0.33, -0.8, -0.42], [-1.0, -1.0, -0.33, -0.66, 0.23], [-0.67, -1.0, -0.33, -0.84, -0.42], [-0.67, -1.0, -0.33, -0.54, -0.81]]","[-0.59, -0.78, -0.45, 0.43, 0.5]","[0.32, 0.77, 0.47, 0.67, 0.67]","[-0.59, -0.55, -1.0, -0.82, -0.69]","[0.47, -0.59, 0.09, -0.17, 0.18]",reactor,bone,air,birthweight
0,2,-0.18,-0.89,"[-1.0, -0.54, -0.5, -0.56, 0.09]",homeless,"[[1.0, -0.71, -0.83, -0.2, -0.62], [-1.0, 0.05, 0.27, -0.33, -0.66], [1.0, 0.52, 0.17, -0.2, -0.1], [1.0, -0.81, -0.0, -0.33, -0.41], [1.0, 0.62, 0.15, 0.47, 0.19]]","[[-0.13, 1.0, 0.71, -0.74, -1.0], [-0.57, 1.0, -0.24, -0.14, -1.0], [-0.65, 1.0, 0.9, -0.83, 1.0], [-0.83, 1.0, 0.52, -0.05, -1.0], [-0.61, -1.0, 0.14, 0.24, -1.0]]","[[0.55, 0.37, -0.59, -0.6, -1.0], [0.72, -0.85, -1.0, -1.0, -0.27], [-0.29, 1.0, -0.88, -0.95, -0.18], [0.03, 0.55, -0.92, -0.96, -0.66], [0.22, -0.07, -0.74, -0.8, 0.12]]","[[-0.33, -1.0, -0.33, -0.53, -0.74], [-1.0, 1.0, -0.33, -0.8, -0.42], [-1.0, -1.0, -0.33, -0.66, 0.23], [-0.67, -1.0, -0.33, -0.84, -0.42], [-0.67, -1.0, -0.33, -0.54, -0.81]]","[-0.59, -0.78, -0.45, 0.43, 0.5]","[0.32, 0.77, 0.47, 0.67, 0.67]","[-0.59, -0.55, -1.0, -0.82, -0.69]","[0.47, -0.59, 0.09, -0.17, 0.18]",reactor,bone,air,birthweight
0,3,-0.73,-0.89,"[-1.0, -0.46, -0.81, -0.59, -0.8]",homeless,"[[1.0, -0.71, -0.83, -0.2, -0.62], [-1.0, 0.05, 0.27, -0.33, -0.66], [1.0, 0.52, 0.17, -0.2, -0.1], [1.0, -0.81, -0.0, -0.33, -0.41], [1.0, 0.62, 0.15, 0.47, 0.19]]","[[-0.13, 1.0, 0.71, -0.74, -1.0], [-0.57, 1.0, -0.24, -0.14, -1.0], [-0.65, 1.0, 0.9, -0.83, 1.0], [-0.83, 1.0, 0.52, -0.05, -1.0], [-0.61, -1.0, 0.14, 0.24, -1.0]]","[[0.55, 0.37, -0.59, -0.6, -1.0], [0.72, -0.85, -1.0, -1.0, -0.27], [-0.29, 1.0, -0.88, -0.95, -0.18], [0.03, 0.55, -0.92, -0.96, -0.66], [0.22, -0.07, -0.74, -0.8, 0.12]]","[[-0.33, -1.0, -0.33, -0.53, -0.74], [-1.0, 1.0, -0.33, -0.8, -0.42], [-1.0, -1.0, -0.33, -0.66, 0.23], [-0.67, -1.0, -0.33, -0.84, -0.42], [-0.67, -1.0, -0.33, -0.54, -0.81]]","[-0.59, -0.78, -0.45, 0.43, 0.5]","[0.32, 0.77, 0.47, 0.67, 0.67]","[-0.59, -0.55, -1.0, -0.82, -0.69]","[0.47, -0.59, 0.09, -0.17, 0.18]",reactor,bone,air,birthweight
0,4,-0.72,-0.42,"[-1.0, 0.27, 0.94, -0.92, -0.51]",homeless,"[[1.0, -0.71, -0.83, -0.2, -0.62], [-1.0, 0.05, 0.27, -0.33, -0.66], [1.0, 0.52, 0.17, -0.2, -0.1], [1.0, -0.81, -0.0, -0.33, -0.41], [1.0, 0.62, 0.15, 0.47, 0.19]]","[[-0.13, 1.0, 0.71, -0.74, -1.0], [-0.57, 1.0, -0.24, -0.14, -1.0], [-0.65, 1.0, 0.9, -0.83, 1.0], [-0.83, 1.0, 0.52, -0.05, -1.0], [-0.61, -1.0, 0.14, 0.24, -1.0]]","[[0.55, 0.37, -0.59, -0.6, -1.0], [0.72, -0.85, -1.0, -1.0, -0.27], [-0.29, 1.0, -0.88, -0.95, -0.18], [0.03, 0.55, -0.92, -0.96, -0.66], [0.22, -0.07, -0.74, -0.8, 0.12]]","[[-0.33, -1.0, -0.33, -0.53, -0.74], [-1.0, 1.0, -0.33, -0.8, -0.42], [-1.0, -1.0, -0.33, -0.66, 0.23], [-0.67, -1.0, -0.33, -0.84, -0.42], [-0.67, -1.0, -0.33, -0.54, -0.81]]","[-0.59, -0.78, -0.45, 0.43, 0.5]","[0.32, 0.77, 0.47, 0.67, 0.67]","[-0.59, -0.55, -1.0, -0.82, -0.69]","[0.47, -0.59, 0.09, -0.17, 0.18]",reactor,bone,air,birthweight
1,0,-0.23,0.12,"[-1.0, -0.52, -0.19, -0.33, -0.81]",homeless,"[[-0.28, 1.0, -1.0, 1.0, -0.94], [-0.86, 0.2, -0.09, -0.51, -0.7], [-0.82, -0.6, -0.82, -0.24, -0.82], [-0.91, 1.0, 0.45, -0.82, -0.89], [-0.93, 0.2, 0.45, -1.0, -0.62]]","[[0.33, -0.13, -0.47, -0.32, 0.2], [-1.0, 0.03, 0.13, 0.22, 1.0], [0.33, -0.13, -0.14, -0.51, 0.2], [1.0, -0.71, -0.93, -0.85, -0.6], [-0.17, -0.19, -0.3, -0.16, 0.2]]","[[-0.33, -1.0, -0.33, -0.52, 0.16], [-1.0, -1.0, -0.33, -0.65, -0.42], [-1.0, -1.0, -0.33, -0.53, -0.1], [-1.0, -1.0, -0.33, -0.41, -0.48], [-0.67, -1.0, -0.33, 0.02, -0.1]]","[[-0.96, -0.97, -0.99, -0.97, -0.96], [-0.74, -0.85, -0.76, -0.84, -0.82], [-0.97, -0.95, -0.99, -0.97, -0.96], [-0.88, -0.94, -0.9, -0.94, -0.94], [0.17, -0.08, 0.03, -0.18, -0.09]]","[0.06, -0.03, 0.41, 0.35, 0.07]","[-0.39, -0.63, -0.57, 0.86, -0.36]","[-0.01, 0.43, -0.01, -0.21, 0.01]","[-0.96, -0.89, -0.97, -0.94, -0.32]",airfoil,mileage,birthweight,hitter
1,1,-0.77,0.19,"[-1.0, 0.6, 0.56, -0.2, -0.18]",homeless,"[[-0.28, 1.0, -1.0, 1.0, -0.94], [-0.86, 0.2, -0.09, -0.51, -0.7], [-0.82, -0.6, -0.82, -0.24, -0.82], [-0.91, 1.0, 0.45, -0.82, -0.89], [-0.93, 0.2, 0.45, -1.0, -0.62]]","[[0.33, -0.13, -0.47, -0.32, 0.2], [-1.0, 0.03, 0.13, 0.22, 1.0], [0.33, -0.13, -0.14, -0.51, 0.2], [1.0, -0.71, -0.93, -0.85, -0.6], [-0.17, -0.19, -0.3, -0.16, 0.2]]","[[-0.33, -1.0, -0.33, -0.52, 0.16], [-1.0, -1.0, -0.33, -0.65, -0.42], [-1.0, -1.0, -0.33, -0.53, -0.1], [-1.0, -1.0, -0.33, -0.41, -0.48], [-0.67, -1.0, -0.33, 0.02, -0.1]]","[[-0.96, -0.97, -0.99, -0.97, -0.96], [-0.74, -0.85, -0.76, -0.84, -0.82], [-0.97, -0.95, -0.99, -0.97, -0.96], [-0.88, -0.94, -0.9, -0.94, -0.94], [0.17, -0.08, 0.03, -0.18, -0.09]]","[0.06, -0.03, 0.41, 0.35, 0.07]","[-0.39, -0.63, -0.57, 0.86, -0.36]","[-0.01, 0.43, -0.01, -0.21, 0.01]","[-0.96, -0.89, -0.97, -0.94, -0.32]",airfoil,mileage,birthweight,hitter
1,2,0.25,0.9,"[1.0, -0.98, 0.5, -1.0, -0.92]",homeless,"[[-0.28, 1.0, -1.0, 1.0, -0.94], [-0.86, 0.2, -0.09, -0.51, -0.7], [-0.82, -0.6, -0.82, -0.24, -0.82], [-0.91, 1.0, 0.45, -0.82, -0.89], [-0.93, 0.2, 0.45, -1.0, -0.62]]","[[0.33, -0.13, -0.47, -0.32, 0.2], [-1.0, 0.03, 0.13, 0.22, 1.0], [0.33, -0.13, -0.14, -0.51, 0.2], [1.0, -0.71, -0.93, -0.85, -0.6], [-0.17, -0.19, -0.3, -0.16, 0.2]]","[[-0.33, -1.0, -0.33, -0.52, 0.16], [-1.0, -1.0, -0.33, -0.65, -0.42], [-1.0, -1.0, -0.33, -0.53, -0.1], [-1.0, -1.0, -0.33, -0.41, -0.48], [-0.67, -1.0, -0.33, 0.02, -0.1]]","[[-0.96, -0.97, -0.99, -0.97, -0.96], [-0.74, -0.85, -0.76, -0.84, -0.82], [-0.97, -0.95, -0.99, -0.97, -0.96], [-0.88, -0.94, -0.9, -0.94, -0.94], [0.17, -0.08, 0.03, -0.18, -0.09]]","[0.06, -0.03, 0.41, 0.35, 0.07]","[-0.39, -0.63, -0.57, 0.86, -0.36]","[-0.01, 0.43, -0.01, -0.21, 0.01]","[-0.96, -0.89, -0.97, -0.94, -0.32]",airfoil,mileage,birthweight,hitter
1,3,0.16,0.18,"[1.0, -0.91, -0.25, 1.0, 1.0]",homeless,"[[-0.28, 1.0, -1.0, 1.0, -0.94], [-0.86, 0.2, -0.09, -0.51, -0.7], [-0.82, -0.6, -0.82, -0.24, -0.82], [-0.91, 1.0, 0.45, -0.82, -0.89], [-0.93, 0.2, 0.45, -1.0, -0.62]]","[[0.33, -0.13, -0.47, -0.32, 0.2], [-1.0, 0.03, 0.13, 0.22, 1.0], [0.33, -0.13, -0.14, -0.51, 0.2], [1.0, -0.71, -0.93, -0.85, -0.6], [-0.17, -0.19, -0.3, -0.16, 0.2]]","[[-0.33, -1.0, -0.33, -0.52, 0.16], [-1.0, -1.0, -0.33, -0.65, -0.42], [-1.0, -1.0, -0.33, -0.53, -0.1], [-1.0, -1.0, -0.33, -0.41, -0.48], [-0.67, -1.0, -0.33, 0.02, -0.1]]","[[-0.96, -0.97, -0.99, -0.97, -0.96], [-0.74, -0.85, -0.76, -0.84, -0.82], [-0.97, -0.95, -0.99, -0.97, -0.96], [-0.88, -0.94, -0.9, -0.94, -0.94], [0.17, -0.08, 0.03, -0.18, -0.09]]","[0.06, -0.03, 0.41, 0.35, 0.07]","[-0.39, -0.63, -0.57, 0.86, -0.36]","[-0.01, 0.43, -0.01, -0.21, 0.01]","[-0.96, -0.89, -0.97, -0.94, -0.32]",airfoil,mileage,birthweight,hitter
1,4,-0.98,0.12,"[-1.0, -0.4, -0.5, -0.97, -1.0]",homeless,"[[-0.28, 1.0, -1.0, 1.0, -0.94], [-0.86, 0.2, -0.09, -0.51, -0.7], [-0.82, -0.6, -0.82, -0.24, -0.82], [-0.91, 1.0, 0.45, -0.82, -0.89], [-0.93, 0.2, 0.45, -1.0, -0.62]]","[[0.33, -0.13, -0.47, -0.32, 0.2], [-1.0, 0.03, 0.13, 0.22, 1.0], [0.33, -0.13, -0.14, -0.51, 0.2], [1.0, -0.71, -0.93, -0.85, -0.6], [-0.17, -0.19, -0.3, -0.16, 0.2]]","[[-0.33, -1.0, -0.33, -0.52, 0.16], [-1.0, -1.0, -0.33, -0.65, -0.42], [-1.0, -1.0, -0.33, -0.53, -0.1], [-1.0, -1.0, -0.33, -0.41, -0.48], [-0.67, -1.0, -0.33, 0.02, -0.1]]","[[-0.96, -0.97, -0.99, -0.97, -0.96], [-0.74, -0.85, -0.76, -0.84, -0.82], [-0.97, -0.95, -0.99, -0.97, -0.96], [-0.88, -0.94, -0.9, -0.94, -0.94], [0.17, -0.08, 0.03, -0.18, -0.09]]","[0.06, -0.03, 0.41, 0.35, 0.07]","[-0.39, -0.63, -0.57, 0.86, -0.36]","[-0.01, 0.43, -0.01, -0.21, 0.01]","[-0.96, -0.89, -0.97, -0.94, -0.32]",airfoil,mileage,birthweight,hitter
