run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.01,0.02,"[-0.57, 0.43, -0.26, 0.18, -1.0]",afl,"[[0.59, -0.37, -0.94, -0.89, -0.33], [0.72, 0.43, -0.21, 1.0, 0.49], [0.94, 0.89, 0.79, 0.45, -0.67], [-0.22, -0.36, -0.9, -0.88, -0.69], [-0.69, -0.18, -0.98, -0.93, -0.85]]","[[-0.32, -0.11, -0.35, -1.0, -0.5], [-0.71, -0.57, -0.68, -1.0, -0.66], [-0.65, -0.37, -0.46, -1.0, 0.34], [-0.33, -0.29, -0.47, -1.0, 0.03], [-0.2, 0.43, -0.03, -1.0, -0.25]]","[[-1.0, -1.0, -0.11, 0.23, 0.14], [-1.0, -1.0, -0.44, 0.08, -0.71], [1.0, 1.0, 0.0, 0.23, 1.0], [-1.0, -1.0, -0.44, 0.54, -0.14], [-1.0, -1.0, -0.89, 0.54, -1.0]]","[[-0.59, -0.66, -0.47, -0.3, -0.61], [-0.19, -0.15, 0.13, 0.35, -0.18], [-0.73, -0.79, -0.74, -0.51, -0.72], [0.13, -0.08, 0.04, 0.4, 0.0], [-0.28, -0.42, -0.1, 0.16, -0.2]]","[-0.5, 0.55, 0.96, -0.87, -0.86]","[-0.59, -0.54, -0.76, -0.31, -0.57]","[0.43, 0.08, 0.56, 0.35, 0.3]","[-0.08, 0.15, -0.73, 0.26, 0.1]",movie,plasma,wage,bodyfat
0,1,-0.76,0.12,"[-0.22, -0.71, -0.98, -0.18, 1.0]",afl,"[[0.59, -0.37, -0.94, -0.89, -0.33], [0.72, 0.43, -0.21, 1.0, 0.49], [0.94, 0.89, 0.79, 0.45, -0.67], [-0.22, -0.36, -0.9, -0.88, -0.69], [-0.69, -0.18, -0.98, -0.93, -0.85]]","[[-0.32, -0.11, -0.35, -1.0, -0.5], [-0.71, -0.57, -0.68, -1.0, -0.66], [-0.65, -0.37, -0.46, -1.0, 0.34], [-0.33, -0.29, -0.47, -1.0, 0.03], [-0.2, 0.43, -0.03, -1.0, -0.25]]","[[-1.0, -1.0, -0.11, 0.23, 0.14], [-1.0, -1.0, -0.44, 0.08, -0.71], [1.0, 1.0, 0.0, 0.23, 1.0], [-1.0, -1.0, -0.44, 0.54, -0.14], [-1.0, -1.0, -0.89, 0.54, -1.0]]","[[-0.59, -0.66, -0.47, -0.3, -0.61], [-0.19, -0.15, 0.13, 0.35, -0.18], [-0.73, -0.79, -0.74, -0.51, -0.72], [0.13, -0.08, 0.04, 0.4, 0.0], [-0.28, -0.42, -0.1, 0.16, -0.2]]","[-0.5, 0.55, 0.96, -0.87, -0.86]","[-0.59, -0.54, -0.76, -0.31, -0.57]","[0.43, 0.08, 0.56, 0.35, 0.3]","[-0.08, 0.15, -0.73, 0.26, 0.1]",movie,plasma,wage,bodyfat
0,2,-0.73,0.02,"[0.13, 0.14, -0.55, -0.88, 0.1]",afl,"[[0.59, -0.37, -0.94, -0.89, -0.33], [0.72, 0.43, -0.21, 1.0, 0.49], [0.94, 0.89, 0.79, 0.45, -0.67], [-0.22, -0.36, -0.9, -0.88, -0.69], [-0.69, -0.18, -0.98, -0.93, -0.85]]","[[-0.32, -0.11, -0.35, -1.0, -0.5], [-0.71, -0.57, -0.68, -1.0, -0.66], [-0.65, -0.37, -0.46, -1.0, 0.34], [-0.33, -0.29, -0.47, -1.0, 0.03], [-0.2, 0.43, -0.03, -1.0, -0.25]]","[[-1.0, -1.0, -0.11, 0.23, 0.14], [-1.0, -1.0, -0.44, 0.08, -0.71], [1.0, 1.0, 0.0, 0.23, 1.0], [-1.0, -1.0, -0.44, 0.54, -0.14], [-1.0, -1.0, -0.89, 0.54, -1.0]]","[[-0.59, -0.66, -0.47, -0.3, -0.61], [-0.19, -0.15, 0.13, 0.35, -0.18], [-0.73, -0.79, -0.74, -0.51, -0.72], [0.13, -0.08, 0.04, 0.4, 0.0], [-0.28, -0.42, -0.1, 0.16, -0.2]]","[-0.5, 0.55, 0.96, -0.87, -0.86]","[-0.59, -0.54, -0.76, -0.31, -0.57]","[0.43, 0.08, 0.56, 0.35, 0.3]","[-0.08, 0.15, -0.73, 0.26, 0.1]",movie,plasma,wage,bodyfat
0,3,-0.32,-0.34,"[-0.48, -0.43, -0.59, -0.41, -0.05]",afl,"[[0.59, -0.37, -0.94, -0.89, -0.33], [0.72, 0.43, -0.21, 1.0, 0.49], [0.94, 0.89, 0.79, 0.45, -0.67], [-0.22, -0.36, -0.9, -0.88, -0.69], [-0.69, -0.18, -0.98, -0.93, -0.85]]","[[-0.32, -0.11, -0.35, -1.0, -0.5], [-0.71, -0.57, -0.68, -1.0, -0.66], [-0.65, -0.37, -0.46, -1.0, 0.34], [-0.33, -0.29, -0.47, -1.0, 0.03], [-0.2, 0.43, -0.03, -1.0, -0.25]]","[[-1.0, -1.0, -0.11, 0.23, 0.14], [-1.0, -1.0, -0.44, 0.08, -0.71], [1.0, 1.0, 0.0, 0.23, 1.0], [-1.0, -1.0, -0.44, 0.54, -0.14], [-1.0, -1.0, -0.89, 0.54, -1.0]]","[[-0.59, -0.66, -0.47, -0.3, -0.61], [-0.19, -0.15, 0.13, 0.35, -0.18], [-0.73, -0.79, -0.74, -0.51, -0.72], [0.13, -0.08, 0.04, 0.4, 0.0], [-0.28, -0.42, -0.1, 0.16, -0.2]]","[-0.5, 0.55, 0.96, -0.87, -0.86]","[-0.59, -0.54, -0.76, -0.31, -0.57]","[0.43, 0.08, 0.56, 0.35, 0.3]","[-0.08, 0.15, -0.73, 0.26, 0.1]",movie,plasma,wage,bodyfat
0,4,-0.41,0.24,"[0.91, 0.14, -0.71, -0.06, -0.14]",afl,"[[0.59, -0.37, -0.94, -0.89, -0.33], [0.72, 0.43, -0.21, 1.0, 0.49], [0.94, 0.89, 0.79, 0.45, -0.67], [-0.22, -0.36, -0.9, -0.88, -0.69], [-0.69, -0.18, -0.98, -0.93, -0.85]]","[[-0.32, -0.11, -0.35, -1.0, -0.5], [-0.71, -0.57, -0.68, -1.0, -0.66], [-0.65, -0.37, -0.46, -1.0, 0.34], [-0.33, -0.29, -0.47, -1.0, 0.03], [-0.2, 0.43, -0.03, -1.0, -0.25]]","[[-1.0, -1.0, -0.11, 0.23, 0.14], [-1.0, -1.0, -0.44, 0.08, -0.71], [1.0, 1.0, 0.0, 0.23, 1.0], [-1.0, -1.0, -0.44, 0.54, -0.14], [-1.0, -1.0, -0.89, 0.54, -1.0]]","[[-0.59, -0.66, -0.47, -0.3, -0.61], [-0.19, -0.15, 0.13, 0.35, -0.18], [-0.73, -0.79, -0.74, -0.51, -0.72], [0.13, -0.08, 0.04, 0.4, 0.0], [-0.28, -0.42, -0.1, 0.16, -0.2]]","[-0.5, 0.55, 0.96, -0.87, -0.86]","[-0.59, -0.54, -0.76, -0.31, -0.57]","[0.43, 0.08, 0.56, 0.35, 0.3]","[-0.08, 0.15, -0.73, 0.26, 0.1]",movie,plasma,wage,bodyfat
1,0,-0.35,0.12,"[0.65, -0.43, -0.63, -0.76, -0.23]",afl,"[[-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, -0.25, 0.5, -0.6, 0.88], [1.0, 0.0, 1.0, 1.0, 0.29], [-1.0, 0.5, 1.0, -0.6, 0.67], [-1.0, -0.25, 0.5, -0.6, 0.45]]","[[1.0, 0.33, -0.32, -0.07, -0.28], [-1.0, -0.24, -0.14, -0.2, -0.96], [1.0, 1.0, 1.0, 0.73, 1.0], [-1.0, 0.05, 0.27, -1.0, -0.66], [1.0, 0.14, 0.81, -0.47, -0.58]]","[[-0.61, -0.59, -0.71, -0.47, -0.51], [-0.49, -0.45, -0.6, -0.39, -0.57], [-0.64, -0.76, -0.96, -0.71, -0.75], [-0.35, -0.49, -0.71, -0.47, -0.71], [-0.44, -0.39, -0.64, -0.39, -0.57]]","[[-0.45, -0.51, -0.65, -0.48, -0.44], [-0.96, -0.97, -0.96, -0.98, -0.98], [-0.75, -0.84, -0.74, -0.85, -0.81], [-0.95, -0.95, -0.94, -0.98, -0.97], [-0.88, -0.9, -0.96, -0.88, -0.87]]","[0.1, 0.6, 0.01, 0.88, 0.07]","[-0.25, -1.0, 0.45, -0.81, 0.32]","[0.0, -0.02, -0.97, 0.03, -0.01]","[-0.75, -0.95, -0.73, -0.97, -0.83]",recycle,reactor,dropout,hitter
1,1,0.07,0.12,"[0.74, 0.14, -0.08, -1.0, -0.59]",afl,"[[-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, -0.25, 0.5, -0.6, 0.88], [1.0, 0.0, 1.0, 1.0, 0.29], [-1.0, 0.5, 1.0, -0.6, 0.67], [-1.0, -0.25, 0.5, -0.6, 0.45]]","[[1.0, 0.33, -0.32, -0.07, -0.28], [-1.0, -0.24, -0.14, -0.2, -0.96], [1.0, 1.0, 1.0, 0.73, 1.0], [-1.0, 0.05, 0.27, -1.0, -0.66], [1.0, 0.14, 0.81, -0.47, -0.58]]","[[-0.61, -0.59, -0.71, -0.47, -0.51], [-0.49, -0.45, -0.6, -0.39, -0.57], [-0.64, -0.76, -0.96, -0.71, -0.75], [-0.35, -0.49, -0.71, -0.47, -0.71], [-0.44, -0.39, -0.64, -0.39, -0.57]]","[[-0.45, -0.51, -0.65, -0.48, -0.44], [-0.96, -0.97, -0.96, -0.98, -0.98], [-0.75, -0.84, -0.74, -0.85, -0.81], [-0.95, -0.95, -0.94, -0.98, -0.97], [-0.88, -0.9, -0.96, -0.88, -0.87]]","[0.1, 0.6, 0.01, 0.88, 0.07]","[-0.25, -1.0, 0.45, -0.81, 0.32]","[0.0, -0.02, -0.97, 0.03, -0.01]","[-0.75, -0.95, -0.73, -0.97, -0.83]",recycle,reactor,dropout,hitter
1,2,-0.46,0.12,"[-0.48, 0.14, -0.47, -0.41, 0.58]",afl,"[[-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, -0.25, 0.5, -0.6, 0.88], [1.0, 0.0, 1.0, 1.0, 0.29], [-1.0, 0.5, 1.0, -0.6, 0.67], [-1.0, -0.25, 0.5, -0.6, 0.45]]","[[1.0, 0.33, -0.32, -0.07, -0.28], [-1.0, -0.24, -0.14, -0.2, -0.96], [1.0, 1.0, 1.0, 0.73, 1.0], [-1.0, 0.05, 0.27, -1.0, -0.66], [1.0, 0.14, 0.81, -0.47, -0.58]]","[[-0.61, -0.59, -0.71, -0.47, -0.51], [-0.49, -0.45, -0.6, -0.39, -0.57], [-0.64, -0.76, -0.96, -0.71, -0.75], [-0.35, -0.49, -0.71, -0.47, -0.71], [-0.44, -0.39, -0.64, -0.39, -0.57]]","[[-0.45, -0.51, -0.65, -0.48, -0.44], [-0.96, -0.97, -0.96, -0.98, -0.98], [-0.75, -0.84, -0.74, -0.85, -0.81], [-0.95, -0.95, -0.94, -0.98, -0.97], [-0.88, -0.9, -0.96, -0.88, -0.87]]","[0.1, 0.6, 0.01, 0.88, 0.07]","[-0.25, -1.0, 0.45, -0.81, 0.32]","[0.0, -0.02, -0.97, 0.03, -0.01]","[-0.75, -0.95, -0.73, -0.97, -0.83]",recycle,reactor,dropout,hitter
1,3,0.73,-0.15,"[-0.22, -0.43, 0.05, -0.29, 0.46]",afl,"[[-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, -0.25, 0.5, -0.6, 0.88], [1.0, 0.0, 1.0, 1.0, 0.29], [-1.0, 0.5, 1.0, -0.6, 0.67], [-1.0, -0.25, 0.5, -0.6, 0.45]]","[[1.0, 0.33, -0.32, -0.07, -0.28], [-1.0, -0.24, -0.14, -0.2, -0.96], [1.0, 1.0, 1.0, 0.73, 1.0], [-1.0, 0.05, 0.27, -1.0, -0.66], [1.0, 0.14, 0.81, -0.47, -0.58]]","[[-0.61, -0.59, -0.71, -0.47, -0.51], [-0.49, -0.45, -0.6, -0.39, -0.57], [-0.64, -0.76, -0.96, -0.71, -0.75], [-0.35, -0.49, -0.71, -0.47, -0.71], [-0.44, -0.39, -0.64, -0.39, -0.57]]","[[-0.45, -0.51, -0.65, -0.48, -0.44], [-0.96, -0.97, -0.96, -0.98, -0.98], [-0.75, -0.84, -0.74, -0.85, -0.81], [-0.95, -0.95, -0.94, -0.98, -0.97], [-0.88, -0.9, -0.96, -0.88, -0.87]]","[0.1, 0.6, 0.01, 0.88, 0.07]","[-0.25, -1.0, 0.45, -0.81, 0.32]","[0.0, -0.02, -0.97, 0.03, -0.01]","[-0.75, -0.95, -0.73, -0.97, -0.83]",recycle,reactor,dropout,hitter
1,4,-0.59,-0.15,"[-0.74, -0.43, -0.78, 0.41, 0.22]",afl,"[[-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, -0.25, 0.5, -0.6, 0.88], [1.0, 0.0, 1.0, 1.0, 0.29], [-1.0, 0.5, 1.0, -0.6, 0.67], [-1.0, -0.25, 0.5, -0.6, 0.45]]","[[1.0, 0.33, -0.32, -0.07, -0.28], [-1.0, -0.24, -0.14, -0.2, -0.96], [1.0, 1.0, 1.0, 0.73, 1.0], [-1.0, 0.05, 0.27, -1.0, -0.66], [1.0, 0.14, 0.81, -0.47, -0.58]]","[[-0.61, -0.59, -0.71, -0.47, -0.51], [-0.49, -0.45, -0.6, -0.39, -0.57], [-0.64, -0.76, -0.96, -0.71, -0.75], [-0.35, -0.49, -0.71, -0.47, -0.71], [-0.44, -0.39, -0.64, -0.39, -0.57]]","[[-0.45, -0.51, -0.65, -0.48, -0.44], [-0.96, -0.97, -0.96, -0.98, -0.98], [-0.75, -0.84, -0.74, -0.85, -0.81], [-0.95, -0.95, -0.94, -0.98, -0.97], [-0.88, -0.9, -0.96, -0.88, -0.87]]","[0.1, 0.6, 0.01, 0.88, 0.07]","[-0.25, -1.0, 0.45, -0.81, 0.32]","[0.0, -0.02, -0.97, 0.03, -0.01]","[-0.75, -0.95, -0.73, -0.97, -0.83]",recycle,reactor,dropout,hitter
