run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,0.67,0.12,"[0.58, -0.93, -0.7, -0.79, -0.92]",whitewine,"[[-0.56, 0.33, -1.0, -0.68, -0.56], [0.03, -0.67, -0.89, -0.37, -0.56], [-0.86, -0.33, -0.86, -0.74, 0.11], [-0.7, 0.0, -0.44, -0.65, -0.56], [-0.84, 0.0, 0.47, -0.11, -1.0]]","[[-0.91, -0.79, 0.81, -0.81, -0.81], [-0.98, -0.07, 0.62, -0.62, -0.86], [-0.89, -0.8, 0.06, -0.06, -0.37], [-0.81, 1.0, 0.62, -0.62, -0.99], [-1.0, -0.19, 0.62, -0.62, -0.87]]","[[-0.57, 0.43, -0.26, 0.18, -1.0], [0.83, 1.0, 0.11, -0.76, -0.61], [0.04, -0.14, -0.54, -0.76, 0.25], [-1.0, -0.43, -1.0, 0.41, 0.54], [0.65, -0.43, -0.63, -0.76, -0.23]]","[[-1.0, -0.15, -0.25, -0.21, -0.39], [-1.0, -0.39, -0.4, -0.52, -0.6], [1.0, 0.41, 0.27, -0.17, -0.2], [-1.0, -0.37, -0.47, -0.2, -0.39], [1.0, -0.1, -0.06, -0.7, -0.67]]","[-0.75, 0.09, -0.31, -0.41, 0.38]","[0.16, -0.55, 0.16, -0.94, -0.55]","[-0.01, 0.51, -0.08, -1.0, -0.35]","[-0.37, -0.39, 0.13, -0.37, -0.05]",highway,mussel,afl,athlete
0,1,-0.33,0.29,"[-0.26, -0.81, -0.37, -0.76, -0.69]",whitewine,"[[-0.56, 0.33, -1.0, -0.68, -0.56], [0.03, -0.67, -0.89, -0.37, -0.56], [-0.86, -0.33, -0.86, -0.74, 0.11], [-0.7, 0.0, -0.44, -0.65, -0.56], [-0.84, 0.0, 0.47, -0.11, -1.0]]","[[-0.91, -0.79, 0.81, -0.81, -0.81], [-0.98, -0.07, 0.62, -0.62, -0.86], [-0.89, -0.8, 0.06, -0.06, -0.37], [-0.81, 1.0, 0.62, -0.62, -0.99], [-1.0, -0.19, 0.62, -0.62, -0.87]]","[[-0.57, 0.43, -0.26, 0.18, -1.0], [0.83, 1.0, 0.11, -0.76, -0.61], [0.04, -0.14, -0.54, -0.76, 0.25], [-1.0, -0.43, -1.0, 0.41, 0.54], [0.65, -0.43, -0.63, -0.76, -0.23]]","[[-1.0, -0.15, -0.25, -0.21, -0.39], [-1.0, -0.39, -0.4, -0.52, -0.6], [1.0, 0.41, 0.27, -0.17, -0.2], [-1.0, -0.37, -0.47, -0.2, -0.39], [1.0, -0.1, -0.06, -0.7, -0.67]]","[-0.75, 0.09, -0.31, -0.41, 0.38]","[0.16, -0.55, 0.16, -0.94, -0.55]","[-0.01, 0.51, -0.08, -1.0, -0.35]","[-0.37, -0.39, 0.13, -0.37, -0.05]",highway,mussel,afl,athlete
0,2,0.33,0.12,"[0.16, -0.8, -0.23, -0.92, -0.47]",whitewine,"[[-0.56, 0.33, -1.0, -0.68, -0.56], [0.03, -0.67, -0.89, -0.37, -0.56], [-0.86, -0.33, -0.86, -0.74, 0.11], [-0.7, 0.0, -0.44, -0.65, -0.56], [-0.84, 0.0, 0.47, -0.11, -1.0]]","[[-0.91, -0.79, 0.81, -0.81, -0.81], [-0.98, -0.07, 0.62, -0.62, -0.86], [-0.89, -0.8, 0.06, -0.06, -0.37], [-0.81, 1.0, 0.62, -0.62, -0.99], [-1.0, -0.19, 0.62, -0.62, -0.87]]","[[-0.57, 0.43, -0.26, 0.18, -1.0], [0.83, 1.0, 0.11, -0.76, -0.61], [0.04, -0.14, -0.54, -0.76, 0.25], [-1.0, -0.43, -1.0, 0.41, 0.54], [0.65, -0.43, -0.63, -0.76, -0.23]]","[[-1.0, -0.15, -0.25, -0.21, -0.39], [-1.0, -0.39, -0.4, -0.52, -0.6], [1.0, 0.41, 0.27, -0.17, -0.2], [-1.0, -0.37, -0.47, -0.2, -0.39], [1.0, -0.1, -0.06, -0.7, -0.67]]","[-0.75, 0.09, -0.31, -0.41, 0.38]","[0.16, -0.55, 0.16, -0.94, -0.55]","[-0.01, 0.51, -0.08, -1.0, -0.35]","[-0.37, -0.39, 0.13, -0.37, -0.05]",highway,mussel,afl,athlete
0,3,0.33,0.29,"[0.1, -0.87, -0.73, -0.94, -0.33]",whitewine,"[[-0.56, 0.33, -1.0, -0.68, -0.56], [0.03, -0.67, -0.89, -0.37, -0.56], [-0.86, -0.33, -0.86, -0.74, 0.11], [-0.7, 0.0, -0.44, -0.65, -0.56], [-0.84, 0.0, 0.47, -0.11, -1.0]]","[[-0.91, -0.79, 0.81, -0.81, -0.81], [-0.98, -0.07, 0.62, -0.62, -0.86], [-0.89, -0.8, 0.06, -0.06, -0.37], [-0.81, 1.0, 0.62, -0.62, -0.99], [-1.0, -0.19, 0.62, -0.62, -0.87]]","[[-0.57, 0.43, -0.26, 0.18, -1.0], [0.83, 1.0, 0.11, -0.76, -0.61], [0.04, -0.14, -0.54, -0.76, 0.25], [-1.0, -0.43, -1.0, 0.41, 0.54], [0.65, -0.43, -0.63, -0.76, -0.23]]","[[-1.0, -0.15, -0.25, -0.21, -0.39], [-1.0, -0.39, -0.4, -0.52, -0.6], [1.0, 0.41, 0.27, -0.17, -0.2], [-1.0, -0.37, -0.47, -0.2, -0.39], [1.0, -0.1, -0.06, -0.7, -0.67]]","[-0.75, 0.09, -0.31, -0.41, 0.38]","[0.16, -0.55, 0.16, -0.94, -0.55]","[-0.01, 0.51, -0.08, -1.0, -0.35]","[-0.37, -0.39, 0.13, -0.37, -0.05]",highway,mussel,afl,athlete
0,4,-0.33,-0.29,"[-0.55, -0.56, -0.27, -0.8, -0.41]",whitewine,"[[-0.56, 0.33, -1.0, -0.68, -0.56], [0.03, -0.67, -0.89, -0.37, -0.56], [-0.86, -0.33, -0.86, -0.74, 0.11], [-0.7, 0.0, -0.44, -0.65, -0.56], [-0.84, 0.0, 0.47, -0.11, -1.0]]","[[-0.91, -0.79, 0.81, -0.81, -0.81], [-0.98, -0.07, 0.62, -0.62, -0.86], [-0.89, -0.8, 0.06, -0.06, -0.37], [-0.81, 1.0, 0.62, -0.62, -0.99], [-1.0, -0.19, 0.62, -0.62, -0.87]]","[[-0.57, 0.43, -0.26, 0.18, -1.0], [0.83, 1.0, 0.11, -0.76, -0.61], [0.04, -0.14, -0.54, -0.76, 0.25], [-1.0, -0.43, -1.0, 0.41, 0.54], [0.65, -0.43, -0.63, -0.76, -0.23]]","[[-1.0, -0.15, -0.25, -0.21, -0.39], [-1.0, -0.39, -0.4, -0.52, -0.6], [1.0, 0.41, 0.27, -0.17, -0.2], [-1.0, -0.37, -0.47, -0.2, -0.39], [1.0, -0.1, -0.06, -0.7, -0.67]]","[-0.75, 0.09, -0.31, -0.41, 0.38]","[0.16, -0.55, 0.16, -0.94, -0.55]","[-0.01, 0.51, -0.08, -1.0, -0.35]","[-0.37, -0.39, 0.13, -0.37, -0.05]",highway,mussel,afl,athlete
1,0,0.33,-0.6,"[-0.23, -0.76, -0.45, -0.76, -0.8]",whitewine,"[[-0.33, 0.72, 0.02, 0.21, 1.0], [-0.17, -0.19, -0.3, -0.16, 0.2], [0.5, -0.07, -0.25, -0.16, 0.2], [-0.67, -0.25, -0.28, -0.73, -0.6], [0.0, -0.46, -0.72, -0.63, -0.6]]","[[-0.5, -0.5, 0.0, -0.89, -0.99], [-1.0, -1.0, -0.5, -0.99, -0.98], [0.5, 1.0, 0.5, 0.2, -0.42], [0.5, 0.5, 0.5, -0.67, -0.49], [-0.5, -0.5, -0.5, -0.75, -0.78]]","[[0.21, -0.46, -0.48, -0.78, -0.79], [-0.43, -0.0, 0.13, -0.43, -0.39], [-0.48, 0.38, -0.96, -0.48, -0.6], [-0.2, -0.31, -0.64, -0.38, -0.4], [1.0, 0.71, -0.66, 0.28, 0.29]]","[[-1.0, -0.46, -0.56, -0.4, -0.05], [1.0, -0.88, -0.38, 0.2, -0.05], [-1.0, -0.83, -0.38, -0.35, -0.54], [-1.0, 0.88, 0.56, -0.95, -0.68], [-1.0, 0.57, -0.06, -0.72, -0.56]]","[-0.73, -0.36, -0.34, -0.52, -0.07]","[0.53, 0.94, -0.58, -0.33, -0.03]","[-0.57, -0.02, -1.0, -0.27, -0.29]","[-0.22, -0.35, 0.3, -0.59, -0.67]",mileage,mammal,crime,homeless
1,1,0.0,0.12,"[0.29, -0.87, -0.64, -0.77, -0.76]",whitewine,"[[-0.33, 0.72, 0.02, 0.21, 1.0], [-0.17, -0.19, -0.3, -0.16, 0.2], [0.5, -0.07, -0.25, -0.16, 0.2], [-0.67, -0.25, -0.28, -0.73, -0.6], [0.0, -0.46, -0.72, -0.63, -0.6]]","[[-0.5, -0.5, 0.0, -0.89, -0.99], [-1.0, -1.0, -0.5, -0.99, -0.98], [0.5, 1.0, 0.5, 0.2, -0.42], [0.5, 0.5, 0.5, -0.67, -0.49], [-0.5, -0.5, -0.5, -0.75, -0.78]]","[[0.21, -0.46, -0.48, -0.78, -0.79], [-0.43, -0.0, 0.13, -0.43, -0.39], [-0.48, 0.38, -0.96, -0.48, -0.6], [-0.2, -0.31, -0.64, -0.38, -0.4], [1.0, 0.71, -0.66, 0.28, 0.29]]","[[-1.0, -0.46, -0.56, -0.4, -0.05], [1.0, -0.88, -0.38, 0.2, -0.05], [-1.0, -0.83, -0.38, -0.35, -0.54], [-1.0, 0.88, 0.56, -0.95, -0.68], [-1.0, 0.57, -0.06, -0.72, -0.56]]","[-0.73, -0.36, -0.34, -0.52, -0.07]","[0.53, 0.94, -0.58, -0.33, -0.03]","[-0.57, -0.02, -1.0, -0.27, -0.29]","[-0.22, -0.35, 0.3, -0.59, -0.67]",mileage,mammal,crime,homeless
1,2,0.33,0.12,"[0.71, -0.82, -0.49, -0.87, -0.37]",whitewine,"[[-0.33, 0.72, 0.02, 0.21, 1.0], [-0.17, -0.19, -0.3, -0.16, 0.2], [0.5, -0.07, -0.25, -0.16, 0.2], [-0.67, -0.25, -0.28, -0.73, -0.6], [0.0, -0.46, -0.72, -0.63, -0.6]]","[[-0.5, -0.5, 0.0, -0.89, -0.99], [-1.0, -1.0, -0.5, -0.99, -0.98], [0.5, 1.0, 0.5, 0.2, -0.42], [0.5, 0.5, 0.5, -0.67, -0.49], [-0.5, -0.5, -0.5, -0.75, -0.78]]","[[0.21, -0.46, -0.48, -0.78, -0.79], [-0.43, -0.0, 0.13, -0.43, -0.39], [-0.48, 0.38, -0.96, -0.48, -0.6], [-0.2, -0.31, -0.64, -0.38, -0.4], [1.0, 0.71, -0.66, 0.28, 0.29]]","[[-1.0, -0.46, -0.56, -0.4, -0.05], [1.0, -0.88, -0.38, 0.2, -0.05], [-1.0, -0.83, -0.38, -0.35, -0.54], [-1.0, 0.88, 0.56, -0.95, -0.68], [-1.0, 0.57, -0.06, -0.72, -0.56]]","[-0.73, -0.36, -0.34, -0.52, -0.07]","[0.53, 0.94, -0.58, -0.33, -0.03]","[-0.57, -0.02, -1.0, -0.27, -0.29]","[-0.22, -0.35, 0.3, -0.59, -0.67]",mileage,mammal,crime,homeless
1,3,0.33,0.18,"[0.55, -0.91, -0.37, -0.81, -0.65]",whitewine,"[[-0.33, 0.72, 0.02, 0.21, 1.0], [-0.17, -0.19, -0.3, -0.16, 0.2], [0.5, -0.07, -0.25, -0.16, 0.2], [-0.67, -0.25, -0.28, -0.73, -0.6], [0.0, -0.46, -0.72, -0.63, -0.6]]","[[-0.5, -0.5, 0.0, -0.89, -0.99], [-1.0, -1.0, -0.5, -0.99, -0.98], [0.5, 1.0, 0.5, 0.2, -0.42], [0.5, 0.5, 0.5, -0.67, -0.49], [-0.5, -0.5, -0.5, -0.75, -0.78]]","[[0.21, -0.46, -0.48, -0.78, -0.79], [-0.43, -0.0, 0.13, -0.43, -0.39], [-0.48, 0.38, -0.96, -0.48, -0.6], [-0.2, -0.31, -0.64, -0.38, -0.4], [1.0, 0.71, -0.66, 0.28, 0.29]]","[[-1.0, -0.46, -0.56, -0.4, -0.05], [1.0, -0.88, -0.38, 0.2, -0.05], [-1.0, -0.83, -0.38, -0.35, -0.54], [-1.0, 0.88, 0.56, -0.95, -0.68], [-1.0, 0.57, -0.06, -0.72, -0.56]]","[-0.73, -0.36, -0.34, -0.52, -0.07]","[0.53, 0.94, -0.58, -0.33, -0.03]","[-0.57, -0.02, -1.0, -0.27, -0.29]","[-0.22, -0.35, 0.3, -0.59, -0.67]",mileage,mammal,crime,homeless
1,4,0.0,0.11,"[-0.39, -0.62, -0.38, -0.81, -0.44]",whitewine,"[[-0.33, 0.72, 0.02, 0.21, 1.0], [-0.17, -0.19, -0.3, -0.16, 0.2], [0.5, -0.07, -0.25, -0.16, 0.2], [-0.67, -0.25, -0.28, -0.73, -0.6], [0.0, -0.46, -0.72, -0.63, -0.6]]","[[-0.5, -0.5, 0.0, -0.89, -0.99], [-1.0, -1.0, -0.5, -0.99, -0.98], [0.5, 1.0, 0.5, 0.2, -0.42], [0.5, 0.5, 0.5, -0.67, -0.49], [-0.5, -0.5, -0.5, -0.75, -0.78]]","[[0.21, -0.46, -0.48, -0.78, -0.79], [-0.43, -0.0, 0.13, -0.43, -0.39], [-0.48, 0.38, -0.96, -0.48, -0.6], [-0.2, -0.31, -0.64, -0.38, -0.4], [1.0, 0.71, -0.66, 0.28, 0.29]]","[[-1.0, -0.46, -0.56, -0.4, -0.05], [1.0, -0.88, -0.38, 0.2, -0.05], [-1.0, -0.83, -0.38, -0.35, -0.54], [-1.0, 0.88, 0.56, -0.95, -0.68], [-1.0, 0.57, -0.06, -0.72, -0.56]]","[-0.73, -0.36, -0.34, -0.52, -0.07]","[0.53, 0.94, -0.58, -0.33, -0.03]","[-0.57, -0.02, -1.0, -0.27, -0.29]","[-0.22, -0.35, 0.3, -0.59, -0.67]",mileage,mammal,crime,homeless
