run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.96,-0.97,"[-0.94, -0.96, -0.98, -0.88, -0.97]",cpu,"[[-0.89, -0.93, -0.06, 0.31, -0.84], [-0.93, -0.76, 0.62, -0.62, -0.79], [-0.91, -0.71, -0.12, 0.12, -0.67], [-1.0, -0.19, 0.62, -0.62, -0.87], [-0.95, -0.56, -0.38, 0.38, -0.88]]","[[-0.48, 1.0, -0.96, -0.97, -0.12], [-0.11, 0.16, -0.85, -0.25, -0.42], [-0.21, 0.72, -0.26, -0.21, -0.13], [-0.23, -0.02, 1.0, 0.12, 0.15], [-0.03, 0.84, -0.7, -0.26, -0.26]]","[[0.43, 0.22, -0.13, -0.38, -0.6], [0.37, 0.37, -0.93, -0.81, -0.59], [0.03, 0.43, -0.3, -0.59, 0.59], [0.4, -0.1, -0.95, -0.77, -0.65], [0.31, 0.1, -0.59, -0.8, -0.45]]","[[-0.44, -0.43, -0.76, 0.21, 0.28], [-0.75, -0.71, -0.81, 0.04, 0.08], [-0.97, -0.97, -0.9, -0.68, -0.64], [-0.68, -0.52, -0.76, 0.09, 0.16], [-0.8, -0.73, -0.82, -0.04, -0.05]]","[-0.55, -0.68, -0.55, -0.55, -0.42]","[-0.37, 0.25, -0.24, -0.02, 0.01]","[-0.47, 0.69, -0.96, -0.06, -0.61]","[-0.21, -0.57, -0.71, -0.43, -0.64]",mussel,fuel,air,abalone
0,1,-0.97,-0.96,"[-0.91, -0.96, -1.0, -0.81, -0.88]",cpu,"[[-0.89, -0.93, -0.06, 0.31, -0.84], [-0.93, -0.76, 0.62, -0.62, -0.79], [-0.91, -0.71, -0.12, 0.12, -0.67], [-1.0, -0.19, 0.62, -0.62, -0.87], [-0.95, -0.56, -0.38, 0.38, -0.88]]","[[-0.48, 1.0, -0.96, -0.97, -0.12], [-0.11, 0.16, -0.85, -0.25, -0.42], [-0.21, 0.72, -0.26, -0.21, -0.13], [-0.23, -0.02, 1.0, 0.12, 0.15], [-0.03, 0.84, -0.7, -0.26, -0.26]]","[[0.43, 0.22, -0.13, -0.38, -0.6], [0.37, 0.37, -0.93, -0.81, -0.59], [0.03, 0.43, -0.3, -0.59, 0.59], [0.4, -0.1, -0.95, -0.77, -0.65], [0.31, 0.1, -0.59, -0.8, -0.45]]","[[-0.44, -0.43, -0.76, 0.21, 0.28], [-0.75, -0.71, -0.81, 0.04, 0.08], [-0.97, -0.97, -0.9, -0.68, -0.64], [-0.68, -0.52, -0.76, 0.09, 0.16], [-0.8, -0.73, -0.82, -0.04, -0.05]]","[-0.55, -0.68, -0.55, -0.55, -0.42]","[-0.37, 0.25, -0.24, -0.02, 0.01]","[-0.47, 0.69, -0.96, -0.06, -0.61]","[-0.21, -0.57, -0.71, -0.43, -0.64]",mussel,fuel,air,abalone
0,2,-0.93,-0.97,"[-0.91, -0.96, -1.0, -0.5, -0.75]",cpu,"[[-0.89, -0.93, -0.06, 0.31, -0.84], [-0.93, -0.76, 0.62, -0.62, -0.79], [-0.91, -0.71, -0.12, 0.12, -0.67], [-1.0, -0.19, 0.62, -0.62, -0.87], [-0.95, -0.56, -0.38, 0.38, -0.88]]","[[-0.48, 1.0, -0.96, -0.97, -0.12], [-0.11, 0.16, -0.85, -0.25, -0.42], [-0.21, 0.72, -0.26, -0.21, -0.13], [-0.23, -0.02, 1.0, 0.12, 0.15], [-0.03, 0.84, -0.7, -0.26, -0.26]]","[[0.43, 0.22, -0.13, -0.38, -0.6], [0.37, 0.37, -0.93, -0.81, -0.59], [0.03, 0.43, -0.3, -0.59, 0.59], [0.4, -0.1, -0.95, -0.77, -0.65], [0.31, 0.1, -0.59, -0.8, -0.45]]","[[-0.44, -0.43, -0.76, 0.21, 0.28], [-0.75, -0.71, -0.81, 0.04, 0.08], [-0.97, -0.97, -0.9, -0.68, -0.64], [-0.68, -0.52, -0.76, 0.09, 0.16], [-0.8, -0.73, -0.82, -0.04, -0.05]]","[-0.55, -0.68, -0.55, -0.55, -0.42]","[-0.37, 0.25, -0.24, -0.02, 0.01]","[-0.47, 0.69, -0.96, -0.06, -0.61]","[-0.21, -0.57, -0.71, -0.43, -0.64]",mussel,fuel,air,abalone
0,3,-0.76,-0.96,"[-0.39, -0.96, -0.75, -0.0, -0.88]",cpu,"[[-0.89, -0.93, -0.06, 0.31, -0.84], [-0.93, -0.76, 0.62, -0.62, -0.79], [-0.91, -0.71, -0.12, 0.12, -0.67], [-1.0, -0.19, 0.62, -0.62, -0.87], [-0.95, -0.56, -0.38, 0.38, -0.88]]","[[-0.48, 1.0, -0.96, -0.97, -0.12], [-0.11, 0.16, -0.85, -0.25, -0.42], [-0.21, 0.72, -0.26, -0.21, -0.13], [-0.23, -0.02, 1.0, 0.12, 0.15], [-0.03, 0.84, -0.7, -0.26, -0.26]]","[[0.43, 0.22, -0.13, -0.38, -0.6], [0.37, 0.37, -0.93, -0.81, -0.59], [0.03, 0.43, -0.3, -0.59, 0.59], [0.4, -0.1, -0.95, -0.77, -0.65], [0.31, 0.1, -0.59, -0.8, -0.45]]","[[-0.44, -0.43, -0.76, 0.21, 0.28], [-0.75, -0.71, -0.81, 0.04, 0.08], [-0.97, -0.97, -0.9, -0.68, -0.64], [-0.68, -0.52, -0.76, 0.09, 0.16], [-0.8, -0.73, -0.82, -0.04, -0.05]]","[-0.55, -0.68, -0.55, -0.55, -0.42]","[-0.37, 0.25, -0.24, -0.02, 0.01]","[-0.47, 0.69, -0.96, -0.06, -0.61]","[-0.21, -0.57, -0.71, -0.43, -0.64]",mussel,fuel,air,abalone
0,4,-0.94,-0.88,"[-0.94, -0.88, -0.94, -0.5, -0.88]",cpu,"[[-0.89, -0.93, -0.06, 0.31, -0.84], [-0.93, -0.76, 0.62, -0.62, -0.79], [-0.91, -0.71, -0.12, 0.12, -0.67], [-1.0, -0.19, 0.62, -0.62, -0.87], [-0.95, -0.56, -0.38, 0.38, -0.88]]","[[-0.48, 1.0, -0.96, -0.97, -0.12], [-0.11, 0.16, -0.85, -0.25, -0.42], [-0.21, 0.72, -0.26, -0.21, -0.13], [-0.23, -0.02, 1.0, 0.12, 0.15], [-0.03, 0.84, -0.7, -0.26, -0.26]]","[[0.43, 0.22, -0.13, -0.38, -0.6], [0.37, 0.37, -0.93, -0.81, -0.59], [0.03, 0.43, -0.3, -0.59, 0.59], [0.4, -0.1, -0.95, -0.77, -0.65], [0.31, 0.1, -0.59, -0.8, -0.45]]","[[-0.44, -0.43, -0.76, 0.21, 0.28], [-0.75, -0.71, -0.81, 0.04, 0.08], [-0.97, -0.97, -0.9, -0.68, -0.64], [-0.68, -0.52, -0.76, 0.09, 0.16], [-0.8, -0.73, -0.82, -0.04, -0.05]]","[-0.55, -0.68, -0.55, -0.55, -0.42]","[-0.37, 0.25, -0.24, -0.02, 0.01]","[-0.47, 0.69, -0.96, -0.06, -0.61]","[-0.21, -0.57, -0.71, -0.43, -0.64]",mussel,fuel,air,abalone
1,0,-0.99,-0.99,"[-0.95, -0.96, -1.0, -1.0, -1.0]",cpu,"[[0.37, 0.37, -0.93, -0.81, -0.59], [-0.05, 0.46, -0.83, -0.91, -0.5], [0.34, -0.31, -0.68, -0.85, -0.24], [-0.29, 1.0, -0.88, -0.95, -0.18], [-0.35, 0.46, -0.53, -0.63, 0.42]]","[[0.38, -0.52, -0.75, -0.86, -0.64], [0.03, -0.7, -0.83, -0.93, -0.66], [0.47, -0.59, -0.85, -0.62, 0.49], [0.34, -0.35, -0.83, -0.84, -0.34], [-0.34, -0.81, -0.93, -0.99, -0.67]]","[[-0.68, -0.78, -0.76, -0.65, -0.78], [-0.49, -0.47, -0.48, -0.41, -0.6], [-0.35, -0.28, -0.44, -0.23, -0.28], [-0.84, -0.86, -0.95, -0.93, -0.69], [-0.73, -0.73, -0.83, -0.7, -0.87]]","[[-1.0, -0.9, -0.57, -0.62, 1.0], [1.0, 0.52, -1.0, -0.56, 1.0], [-1.0, -0.51, -0.26, -0.92, 1.0], [1.0, 0.52, -0.02, -0.56, -1.0], [-1.0, -0.5, -0.02, -0.92, 1.0]]","[0.69, -0.88, -0.57, -1.0, -0.98]","[-0.67, -0.31, -0.25, -0.32, -0.86]","[0.22, -0.74, -0.36, 0.18, -0.18]","[-0.97, -1.0, -1.0, -1.0, -1.0]",air,movie,dropout,medexp
1,1,-0.77,-0.99,"[-0.89, -0.96, -0.62, -0.5, -0.5]",cpu,"[[0.37, 0.37, -0.93, -0.81, -0.59], [-0.05, 0.46, -0.83, -0.91, -0.5], [0.34, -0.31, -0.68, -0.85, -0.24], [-0.29, 1.0, -0.88, -0.95, -0.18], [-0.35, 0.46, -0.53, -0.63, 0.42]]","[[0.38, -0.52, -0.75, -0.86, -0.64], [0.03, -0.7, -0.83, -0.93, -0.66], [0.47, -0.59, -0.85, -0.62, 0.49], [0.34, -0.35, -0.83, -0.84, -0.34], [-0.34, -0.81, -0.93, -0.99, -0.67]]","[[-0.68, -0.78, -0.76, -0.65, -0.78], [-0.49, -0.47, -0.48, -0.41, -0.6], [-0.35, -0.28, -0.44, -0.23, -0.28], [-0.84, -0.86, -0.95, -0.93, -0.69], [-0.73, -0.73, -0.83, -0.7, -0.87]]","[[-1.0, -0.9, -0.57, -0.62, 1.0], [1.0, 0.52, -1.0, -0.56, 1.0], [-1.0, -0.51, -0.26, -0.92, 1.0], [1.0, 0.52, -0.02, -0.56, -1.0], [-1.0, -0.5, -0.02, -0.92, 1.0]]","[0.69, -0.88, -0.57, -1.0, -0.98]","[-0.67, -0.31, -0.25, -0.32, -0.86]","[0.22, -0.74, -0.36, 0.18, -0.18]","[-0.97, -1.0, -1.0, -1.0, -1.0]",air,movie,dropout,medexp
1,2,-0.9,-0.96,"[-0.39, -0.96, -0.75, -0.75, -0.88]",cpu,"[[0.37, 0.37, -0.93, -0.81, -0.59], [-0.05, 0.46, -0.83, -0.91, -0.5], [0.34, -0.31, -0.68, -0.85, -0.24], [-0.29, 1.0, -0.88, -0.95, -0.18], [-0.35, 0.46, -0.53, -0.63, 0.42]]","[[0.38, -0.52, -0.75, -0.86, -0.64], [0.03, -0.7, -0.83, -0.93, -0.66], [0.47, -0.59, -0.85, -0.62, 0.49], [0.34, -0.35, -0.83, -0.84, -0.34], [-0.34, -0.81, -0.93, -0.99, -0.67]]","[[-0.68, -0.78, -0.76, -0.65, -0.78], [-0.49, -0.47, -0.48, -0.41, -0.6], [-0.35, -0.28, -0.44, -0.23, -0.28], [-0.84, -0.86, -0.95, -0.93, -0.69], [-0.73, -0.73, -0.83, -0.7, -0.87]]","[[-1.0, -0.9, -0.57, -0.62, 1.0], [1.0, 0.52, -1.0, -0.56, 1.0], [-1.0, -0.51, -0.26, -0.92, 1.0], [1.0, 0.52, -0.02, -0.56, -1.0], [-1.0, -0.5, -0.02, -0.92, 1.0]]","[0.69, -0.88, -0.57, -1.0, -0.98]","[-0.67, -0.31, -0.25, -0.32, -0.86]","[0.22, -0.74, -0.36, 0.18, -0.18]","[-0.97, -1.0, -1.0, -1.0, -1.0]",air,movie,dropout,medexp
1,3,-0.53,-0.99,"[-0.73, -0.69, -1.0, -0.0, -0.5]",cpu,"[[0.37, 0.37, -0.93, -0.81, -0.59], [-0.05, 0.46, -0.83, -0.91, -0.5], [0.34, -0.31, -0.68, -0.85, -0.24], [-0.29, 1.0, -0.88, -0.95, -0.18], [-0.35, 0.46, -0.53, -0.63, 0.42]]","[[0.38, -0.52, -0.75, -0.86, -0.64], [0.03, -0.7, -0.83, -0.93, -0.66], [0.47, -0.59, -0.85, -0.62, 0.49], [0.34, -0.35, -0.83, -0.84, -0.34], [-0.34, -0.81, -0.93, -0.99, -0.67]]","[[-0.68, -0.78, -0.76, -0.65, -0.78], [-0.49, -0.47, -0.48, -0.41, -0.6], [-0.35, -0.28, -0.44, -0.23, -0.28], [-0.84, -0.86, -0.95, -0.93, -0.69], [-0.73, -0.73, -0.83, -0.7, -0.87]]","[[-1.0, -0.9, -0.57, -0.62, 1.0], [1.0, 0.52, -1.0, -0.56, 1.0], [-1.0, -0.51, -0.26, -0.92, 1.0], [1.0, 0.52, -0.02, -0.56, -1.0], [-1.0, -0.5, -0.02, -0.92, 1.0]]","[0.69, -0.88, -0.57, -1.0, -0.98]","[-0.67, -0.31, -0.25, -0.32, -0.86]","[0.22, -0.74, -0.36, 0.18, -0.18]","[-0.97, -1.0, -1.0, -1.0, -1.0]",air,movie,dropout,medexp
1,4,-0.88,-0.83,"[-0.91, -0.77, -0.94, -0.63, -0.75]",cpu,"[[0.37, 0.37, -0.93, -0.81, -0.59], [-0.05, 0.46, -0.83, -0.91, -0.5], [0.34, -0.31, -0.68, -0.85, -0.24], [-0.29, 1.0, -0.88, -0.95, -0.18], [-0.35, 0.46, -0.53, -0.63, 0.42]]","[[0.38, -0.52, -0.75, -0.86, -0.64], [0.03, -0.7, -0.83, -0.93, -0.66], [0.47, -0.59, -0.85, -0.62, 0.49], [0.34, -0.35, -0.83, -0.84, -0.34], [-0.34, -0.81, -0.93, -0.99, -0.67]]","[[-0.68, -0.78, -0.76, -0.65, -0.78], [-0.49, -0.47, -0.48, -0.41, -0.6], [-0.35, -0.28, -0.44, -0.23, -0.28], [-0.84, -0.86, -0.95, -0.93, -0.69], [-0.73, -0.73, -0.83, -0.7, -0.87]]","[[-1.0, -0.9, -0.57, -0.62, 1.0], [1.0, 0.52, -1.0, -0.56, 1.0], [-1.0, -0.51, -0.26, -0.92, 1.0], [1.0, 0.52, -0.02, -0.56, -1.0], [-1.0, -0.5, -0.02, -0.92, 1.0]]","[0.69, -0.88, -0.57, -1.0, -0.98]","[-0.67, -0.31, -0.25, -0.32, -0.86]","[0.22, -0.74, -0.36, 0.18, -0.18]","[-0.97, -1.0, -1.0, -1.0, -1.0]",air,movie,dropout,medexp
