run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.73,-0.42,"[-0.99, -0.18, -0.6, 0.07, -0.32]",concrete,"[[-0.22, -0.25, -0.23, 1.0, -0.06], [-0.86, -0.38, -0.63, -1.0, 0.09], [-0.61, -0.56, -0.58, -1.0, -0.09], [-0.82, -0.63, -0.7, -1.0, 0.59], [-0.64, -0.63, -0.67, -1.0, 0.81]]","[[0.29, -0.12, 0.0, -0.55, 1.0], [-0.48, 0.85, 1.0, 1.0, -0.2], [-1.0, -0.51, -0.15, -0.55, 1.0], [-0.35, -0.71, 0.15, -0.5, 1.0], [1.0, 0.02, -0.15, -0.14, 1.0]]","[[0.41, -0.09, -0.4, -0.2, 0.8], [-0.49, 0.17, 1.0, 0.0, 0.0], [0.25, -0.04, -0.8, -0.6, 0.2], [-0.23, 0.04, -0.2, -0.2, -0.2], [0.35, 0.26, -0.6, -0.6, 0.6]]","[[1.0, 1.0, -0.06, -0.33, -0.65], [1.0, 1.0, 0.2, -0.33, -0.64], [1.0, 1.0, 0.9, -1.0, -0.73], [1.0, 1.0, 0.45, 0.0, -0.3], [1.0, 1.0, 0.59, -0.33, -0.49]]","[-0.28, -0.59, -0.5, -0.33, -0.18]","[-0.1, 1.0, 0.39, 0.15, -0.32]","[0.23, 0.09, 0.16, -0.25, -0.17]","[-0.07, -0.33, -0.02, -0.36, -0.17]",plasma,pinot,schooling,rent
0,1,-0.82,-0.87,"[-0.99, -0.82, -1.0, 0.31, -0.54]",concrete,"[[-0.22, -0.25, -0.23, 1.0, -0.06], [-0.86, -0.38, -0.63, -1.0, 0.09], [-0.61, -0.56, -0.58, -1.0, -0.09], [-0.82, -0.63, -0.7, -1.0, 0.59], [-0.64, -0.63, -0.67, -1.0, 0.81]]","[[0.29, -0.12, 0.0, -0.55, 1.0], [-0.48, 0.85, 1.0, 1.0, -0.2], [-1.0, -0.51, -0.15, -0.55, 1.0], [-0.35, -0.71, 0.15, -0.5, 1.0], [1.0, 0.02, -0.15, -0.14, 1.0]]","[[0.41, -0.09, -0.4, -0.2, 0.8], [-0.49, 0.17, 1.0, 0.0, 0.0], [0.25, -0.04, -0.8, -0.6, 0.2], [-0.23, 0.04, -0.2, -0.2, -0.2], [0.35, 0.26, -0.6, -0.6, 0.6]]","[[1.0, 1.0, -0.06, -0.33, -0.65], [1.0, 1.0, 0.2, -0.33, -0.64], [1.0, 1.0, 0.9, -1.0, -0.73], [1.0, 1.0, 0.45, 0.0, -0.3], [1.0, 1.0, 0.59, -0.33, -0.49]]","[-0.28, -0.59, -0.5, -0.33, -0.18]","[-0.1, 1.0, 0.39, 0.15, -0.32]","[0.23, 0.09, 0.16, -0.25, -0.17]","[-0.07, -0.33, -0.02, -0.36, -0.17]",plasma,pinot,schooling,rent
0,2,-0.54,-0.74,"[-0.93, -0.2, -0.64, 0.14, -0.32]",concrete,"[[-0.22, -0.25, -0.23, 1.0, -0.06], [-0.86, -0.38, -0.63, -1.0, 0.09], [-0.61, -0.56, -0.58, -1.0, -0.09], [-0.82, -0.63, -0.7, -1.0, 0.59], [-0.64, -0.63, -0.67, -1.0, 0.81]]","[[0.29, -0.12, 0.0, -0.55, 1.0], [-0.48, 0.85, 1.0, 1.0, -0.2], [-1.0, -0.51, -0.15, -0.55, 1.0], [-0.35, -0.71, 0.15, -0.5, 1.0], [1.0, 0.02, -0.15, -0.14, 1.0]]","[[0.41, -0.09, -0.4, -0.2, 0.8], [-0.49, 0.17, 1.0, 0.0, 0.0], [0.25, -0.04, -0.8, -0.6, 0.2], [-0.23, 0.04, -0.2, -0.2, -0.2], [0.35, 0.26, -0.6, -0.6, 0.6]]","[[1.0, 1.0, -0.06, -0.33, -0.65], [1.0, 1.0, 0.2, -0.33, -0.64], [1.0, 1.0, 0.9, -1.0, -0.73], [1.0, 1.0, 0.45, 0.0, -0.3], [1.0, 1.0, 0.59, -0.33, -0.49]]","[-0.28, -0.59, -0.5, -0.33, -0.18]","[-0.1, 1.0, 0.39, 0.15, -0.32]","[0.23, 0.09, 0.16, -0.25, -0.17]","[-0.07, -0.33, -0.02, -0.36, -0.17]",plasma,pinot,schooling,rent
0,3,-0.77,-0.42,"[-0.97, 0.32, -1.0, 0.12, -0.68]",concrete,"[[-0.22, -0.25, -0.23, 1.0, -0.06], [-0.86, -0.38, -0.63, -1.0, 0.09], [-0.61, -0.56, -0.58, -1.0, -0.09], [-0.82, -0.63, -0.7, -1.0, 0.59], [-0.64, -0.63, -0.67, -1.0, 0.81]]","[[0.29, -0.12, 0.0, -0.55, 1.0], [-0.48, 0.85, 1.0, 1.0, -0.2], [-1.0, -0.51, -0.15, -0.55, 1.0], [-0.35, -0.71, 0.15, -0.5, 1.0], [1.0, 0.02, -0.15, -0.14, 1.0]]","[[0.41, -0.09, -0.4, -0.2, 0.8], [-0.49, 0.17, 1.0, 0.0, 0.0], [0.25, -0.04, -0.8, -0.6, 0.2], [-0.23, 0.04, -0.2, -0.2, -0.2], [0.35, 0.26, -0.6, -0.6, 0.6]]","[[1.0, 1.0, -0.06, -0.33, -0.65], [1.0, 1.0, 0.2, -0.33, -0.64], [1.0, 1.0, 0.9, -1.0, -0.73], [1.0, 1.0, 0.45, 0.0, -0.3], [1.0, 1.0, 0.59, -0.33, -0.49]]","[-0.28, -0.59, -0.5, -0.33, -0.18]","[-0.1, 1.0, 0.39, 0.15, -0.32]","[0.23, 0.09, 0.16, -0.25, -0.17]","[-0.07, -0.33, -0.02, -0.36, -0.17]",plasma,pinot,schooling,rent
0,4,-0.21,-0.58,"[-0.7, -0.07, -0.65, -0.07, -0.5]",concrete,"[[-0.22, -0.25, -0.23, 1.0, -0.06], [-0.86, -0.38, -0.63, -1.0, 0.09], [-0.61, -0.56, -0.58, -1.0, -0.09], [-0.82, -0.63, -0.7, -1.0, 0.59], [-0.64, -0.63, -0.67, -1.0, 0.81]]","[[0.29, -0.12, 0.0, -0.55, 1.0], [-0.48, 0.85, 1.0, 1.0, -0.2], [-1.0, -0.51, -0.15, -0.55, 1.0], [-0.35, -0.71, 0.15, -0.5, 1.0], [1.0, 0.02, -0.15, -0.14, 1.0]]","[[0.41, -0.09, -0.4, -0.2, 0.8], [-0.49, 0.17, 1.0, 0.0, 0.0], [0.25, -0.04, -0.8, -0.6, 0.2], [-0.23, 0.04, -0.2, -0.2, -0.2], [0.35, 0.26, -0.6, -0.6, 0.6]]","[[1.0, 1.0, -0.06, -0.33, -0.65], [1.0, 1.0, 0.2, -0.33, -0.64], [1.0, 1.0, 0.9, -1.0, -0.73], [1.0, 1.0, 0.45, 0.0, -0.3], [1.0, 1.0, 0.59, -0.33, -0.49]]","[-0.28, -0.59, -0.5, -0.33, -0.18]","[-0.1, 1.0, 0.39, 0.15, -0.32]","[0.23, 0.09, 0.16, -0.25, -0.17]","[-0.07, -0.33, -0.02, -0.36, -0.17]",plasma,pinot,schooling,rent
1,0,0.91,0.12,"[-0.85, -0.24, -0.3, -0.31, 0.59]",concrete,"[[-0.23, 1.0, 0.55, 0.18, 0.2], [-1.0, -0.51, -0.15, -0.55, 1.0], [-0.61, 0.37, 0.1, -0.14, 0.2], [-0.55, -0.22, -0.15, -0.18, 1.0], [-0.23, 0.41, -0.1, 0.73, 1.0]]","[[-0.6, -1.0, -1.0, 1.0, -0.36], [-0.6, -1.0, 1.0, 1.0, -0.5], [-0.2, -1.0, -1.0, 1.0, -0.35], [-0.2, -1.0, 1.0, 1.0, 1.0], [0.2, 1.0, -1.0, -1.0, -0.12]]","[[0.8, 1.0, 0.2, 1.0, 0.23], [-1.0, -1.0, -1.0, -1.0, 0.78], [-1.0, -1.0, -1.0, -1.0, 0.01], [-1.0, -1.0, -1.0, -1.0, 0.32], [-1.0, -1.0, -1.0, -1.0, -0.33]]","[[-0.07, -0.03, -0.65, 0.58, 0.53], [-0.46, -0.35, -0.73, -0.01, 0.19], [-0.56, -0.57, -0.76, 0.08, 0.12], [-0.83, -0.8, -0.81, -0.23, -0.16], [-0.42, -0.32, -0.73, 0.36, 0.42]]","[1.0, 0.39, 0.29, 0.59, 0.85]","[-0.62, -0.69, -0.74, -0.52, -0.75]","[0.17, 0.48, -0.19, 0.1, -0.28]","[0.07, -0.43, -0.29, -0.21, -0.29]",pinot,tip,prostate,abalone
1,1,0.05,0.87,"[-0.85, -0.8, -0.05, 0.07, 0.06]",concrete,"[[-0.23, 1.0, 0.55, 0.18, 0.2], [-1.0, -0.51, -0.15, -0.55, 1.0], [-0.61, 0.37, 0.1, -0.14, 0.2], [-0.55, -0.22, -0.15, -0.18, 1.0], [-0.23, 0.41, -0.1, 0.73, 1.0]]","[[-0.6, -1.0, -1.0, 1.0, -0.36], [-0.6, -1.0, 1.0, 1.0, -0.5], [-0.2, -1.0, -1.0, 1.0, -0.35], [-0.2, -1.0, 1.0, 1.0, 1.0], [0.2, 1.0, -1.0, -1.0, -0.12]]","[[0.8, 1.0, 0.2, 1.0, 0.23], [-1.0, -1.0, -1.0, -1.0, 0.78], [-1.0, -1.0, -1.0, -1.0, 0.01], [-1.0, -1.0, -1.0, -1.0, 0.32], [-1.0, -1.0, -1.0, -1.0, -0.33]]","[[-0.07, -0.03, -0.65, 0.58, 0.53], [-0.46, -0.35, -0.73, -0.01, 0.19], [-0.56, -0.57, -0.76, 0.08, 0.12], [-0.83, -0.8, -0.81, -0.23, -0.16], [-0.42, -0.32, -0.73, 0.36, 0.42]]","[1.0, 0.39, 0.29, 0.59, 0.85]","[-0.62, -0.69, -0.74, -0.52, -0.75]","[0.17, 0.48, -0.19, 0.1, -0.28]","[0.07, -0.43, -0.29, -0.21, -0.29]",pinot,tip,prostate,abalone
1,2,-0.83,0.87,"[-0.97, 0.08, -1.0, 0.12, 0.13]",concrete,"[[-0.23, 1.0, 0.55, 0.18, 0.2], [-1.0, -0.51, -0.15, -0.55, 1.0], [-0.61, 0.37, 0.1, -0.14, 0.2], [-0.55, -0.22, -0.15, -0.18, 1.0], [-0.23, 0.41, -0.1, 0.73, 1.0]]","[[-0.6, -1.0, -1.0, 1.0, -0.36], [-0.6, -1.0, 1.0, 1.0, -0.5], [-0.2, -1.0, -1.0, 1.0, -0.35], [-0.2, -1.0, 1.0, 1.0, 1.0], [0.2, 1.0, -1.0, -1.0, -0.12]]","[[0.8, 1.0, 0.2, 1.0, 0.23], [-1.0, -1.0, -1.0, -1.0, 0.78], [-1.0, -1.0, -1.0, -1.0, 0.01], [-1.0, -1.0, -1.0, -1.0, 0.32], [-1.0, -1.0, -1.0, -1.0, -0.33]]","[[-0.07, -0.03, -0.65, 0.58, 0.53], [-0.46, -0.35, -0.73, -0.01, 0.19], [-0.56, -0.57, -0.76, 0.08, 0.12], [-0.83, -0.8, -0.81, -0.23, -0.16], [-0.42, -0.32, -0.73, 0.36, 0.42]]","[1.0, 0.39, 0.29, 0.59, 0.85]","[-0.62, -0.69, -0.74, -0.52, -0.75]","[0.17, 0.48, -0.19, 0.1, -0.28]","[0.07, -0.43, -0.29, -0.21, -0.29]",pinot,tip,prostate,abalone
1,3,-0.86,-0.61,"[-0.97, 0.26, -1.0, -0.07, -0.55]",concrete,"[[-0.23, 1.0, 0.55, 0.18, 0.2], [-1.0, -0.51, -0.15, -0.55, 1.0], [-0.61, 0.37, 0.1, -0.14, 0.2], [-0.55, -0.22, -0.15, -0.18, 1.0], [-0.23, 0.41, -0.1, 0.73, 1.0]]","[[-0.6, -1.0, -1.0, 1.0, -0.36], [-0.6, -1.0, 1.0, 1.0, -0.5], [-0.2, -1.0, -1.0, 1.0, -0.35], [-0.2, -1.0, 1.0, 1.0, 1.0], [0.2, 1.0, -1.0, -1.0, -0.12]]","[[0.8, 1.0, 0.2, 1.0, 0.23], [-1.0, -1.0, -1.0, -1.0, 0.78], [-1.0, -1.0, -1.0, -1.0, 0.01], [-1.0, -1.0, -1.0, -1.0, 0.32], [-1.0, -1.0, -1.0, -1.0, -0.33]]","[[-0.07, -0.03, -0.65, 0.58, 0.53], [-0.46, -0.35, -0.73, -0.01, 0.19], [-0.56, -0.57, -0.76, 0.08, 0.12], [-0.83, -0.8, -0.81, -0.23, -0.16], [-0.42, -0.32, -0.73, 0.36, 0.42]]","[1.0, 0.39, 0.29, 0.59, 0.85]","[-0.62, -0.69, -0.74, -0.52, -0.75]","[0.17, 0.48, -0.19, 0.1, -0.28]","[0.07, -0.43, -0.29, -0.21, -0.29]",pinot,tip,prostate,abalone
1,4,-0.77,-0.81,"[-0.97, -0.05, -1.0, 0.02, -0.31]",concrete,"[[-0.23, 1.0, 0.55, 0.18, 0.2], [-1.0, -0.51, -0.15, -0.55, 1.0], [-0.61, 0.37, 0.1, -0.14, 0.2], [-0.55, -0.22, -0.15, -0.18, 1.0], [-0.23, 0.41, -0.1, 0.73, 1.0]]","[[-0.6, -1.0, -1.0, 1.0, -0.36], [-0.6, -1.0, 1.0, 1.0, -0.5], [-0.2, -1.0, -1.0, 1.0, -0.35], [-0.2, -1.0, 1.0, 1.0, 1.0], [0.2, 1.0, -1.0, -1.0, -0.12]]","[[0.8, 1.0, 0.2, 1.0, 0.23], [-1.0, -1.0, -1.0, -1.0, 0.78], [-1.0, -1.0, -1.0, -1.0, 0.01], [-1.0, -1.0, -1.0, -1.0, 0.32], [-1.0, -1.0, -1.0, -1.0, -0.33]]","[[-0.07, -0.03, -0.65, 0.58, 0.53], [-0.46, -0.35, -0.73, -0.01, 0.19], [-0.56, -0.57, -0.76, 0.08, 0.12], [-0.83, -0.8, -0.81, -0.23, -0.16], [-0.42, -0.32, -0.73, 0.36, 0.42]]","[1.0, 0.39, 0.29, 0.59, 0.85]","[-0.62, -0.69, -0.74, -0.52, -0.75]","[0.17, 0.48, -0.19, 0.1, -0.28]","[0.07, -0.43, -0.29, -0.21, -0.29]",pinot,tip,prostate,abalone
