run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,0.1,-0.31,"[-0.31, 1.0, -1.0, -0.91, 1.0]",lake,"[[-1.0, -1.0, -0.5, -0.66, -0.91], [-0.5, 0.0, -0.5, -0.52, -0.45], [-1.0, -1.0, -1.0, -0.72, -0.58], [0.0, -1.0, 0.5, -0.98, -0.98], [0.0, -0.5, 0.0, -0.33, -0.92]]","[[0.83, 0.14, 0.22, -0.18, 0.62], [0.74, 0.14, -0.08, -1.0, -0.59], [-0.04, 0.71, -0.11, -0.88, -0.66], [-0.83, -0.43, 0.01, 0.29, -0.28], [0.3, 0.14, -0.33, -0.76, 0.2]]","[[-0.84, -0.9, -0.85, -0.9, -0.86], [0.07, -0.29, -0.08, -0.39, -0.28], [0.14, -0.01, 0.06, -0.17, -0.07], [-0.42, -0.6, -0.59, -0.55, -0.54], [-0.44, -0.7, -0.7, -0.59, -0.54]]","[[-0.07, -0.63, 0.99, 0.88, -0.96], [-0.93, -0.35, 0.06, 0.09, -0.2], [-0.66, 0.47, 0.1, 0.21, 0.36], [-0.95, -0.58, 0.37, 0.39, 0.44], [-0.88, -0.93, 0.06, -0.33, 0.28]]","[0.71, -0.19, -0.05, 0.23, -0.68]","[0.99, 0.07, -0.26, -0.71, -0.16]","[-0.85, -0.14, -0.28, -0.47, -0.29]","[-0.56, -0.07, 0.46, -0.18, -0.08]",mammal,afl,hitter,mortality
0,1,-0.38,-0.05,"[-0.99, -0.98, -0.98, 0.12, 0.32]",lake,"[[-1.0, -1.0, -0.5, -0.66, -0.91], [-0.5, 0.0, -0.5, -0.52, -0.45], [-1.0, -1.0, -1.0, -0.72, -0.58], [0.0, -1.0, 0.5, -0.98, -0.98], [0.0, -0.5, 0.0, -0.33, -0.92]]","[[0.83, 0.14, 0.22, -0.18, 0.62], [0.74, 0.14, -0.08, -1.0, -0.59], [-0.04, 0.71, -0.11, -0.88, -0.66], [-0.83, -0.43, 0.01, 0.29, -0.28], [0.3, 0.14, -0.33, -0.76, 0.2]]","[[-0.84, -0.9, -0.85, -0.9, -0.86], [0.07, -0.29, -0.08, -0.39, -0.28], [0.14, -0.01, 0.06, -0.17, -0.07], [-0.42, -0.6, -0.59, -0.55, -0.54], [-0.44, -0.7, -0.7, -0.59, -0.54]]","[[-0.07, -0.63, 0.99, 0.88, -0.96], [-0.93, -0.35, 0.06, 0.09, -0.2], [-0.66, 0.47, 0.1, 0.21, 0.36], [-0.95, -0.58, 0.37, 0.39, 0.44], [-0.88, -0.93, 0.06, -0.33, 0.28]]","[0.71, -0.19, -0.05, 0.23, -0.68]","[0.99, 0.07, -0.26, -0.71, -0.16]","[-0.85, -0.14, -0.28, -0.47, -0.29]","[-0.56, -0.07, 0.46, -0.18, -0.08]",mammal,afl,hitter,mortality
0,2,-0.66,-0.05,"[-1.0, -0.94, -1.0, -0.58, -0.92]",lake,"[[-1.0, -1.0, -0.5, -0.66, -0.91], [-0.5, 0.0, -0.5, -0.52, -0.45], [-1.0, -1.0, -1.0, -0.72, -0.58], [0.0, -1.0, 0.5, -0.98, -0.98], [0.0, -0.5, 0.0, -0.33, -0.92]]","[[0.83, 0.14, 0.22, -0.18, 0.62], [0.74, 0.14, -0.08, -1.0, -0.59], [-0.04, 0.71, -0.11, -0.88, -0.66], [-0.83, -0.43, 0.01, 0.29, -0.28], [0.3, 0.14, -0.33, -0.76, 0.2]]","[[-0.84, -0.9, -0.85, -0.9, -0.86], [0.07, -0.29, -0.08, -0.39, -0.28], [0.14, -0.01, 0.06, -0.17, -0.07], [-0.42, -0.6, -0.59, -0.55, -0.54], [-0.44, -0.7, -0.7, -0.59, -0.54]]","[[-0.07, -0.63, 0.99, 0.88, -0.96], [-0.93, -0.35, 0.06, 0.09, -0.2], [-0.66, 0.47, 0.1, 0.21, 0.36], [-0.95, -0.58, 0.37, 0.39, 0.44], [-0.88, -0.93, 0.06, -0.33, 0.28]]","[0.71, -0.19, -0.05, 0.23, -0.68]","[0.99, 0.07, -0.26, -0.71, -0.16]","[-0.85, -0.14, -0.28, -0.47, -0.29]","[-0.56, -0.07, 0.46, -0.18, -0.08]",mammal,afl,hitter,mortality
0,3,-0.17,-0.68,"[-1.0, -0.99, -0.98, -0.88, -0.62]",lake,"[[-1.0, -1.0, -0.5, -0.66, -0.91], [-0.5, 0.0, -0.5, -0.52, -0.45], [-1.0, -1.0, -1.0, -0.72, -0.58], [0.0, -1.0, 0.5, -0.98, -0.98], [0.0, -0.5, 0.0, -0.33, -0.92]]","[[0.83, 0.14, 0.22, -0.18, 0.62], [0.74, 0.14, -0.08, -1.0, -0.59], [-0.04, 0.71, -0.11, -0.88, -0.66], [-0.83, -0.43, 0.01, 0.29, -0.28], [0.3, 0.14, -0.33, -0.76, 0.2]]","[[-0.84, -0.9, -0.85, -0.9, -0.86], [0.07, -0.29, -0.08, -0.39, -0.28], [0.14, -0.01, 0.06, -0.17, -0.07], [-0.42, -0.6, -0.59, -0.55, -0.54], [-0.44, -0.7, -0.7, -0.59, -0.54]]","[[-0.07, -0.63, 0.99, 0.88, -0.96], [-0.93, -0.35, 0.06, 0.09, -0.2], [-0.66, 0.47, 0.1, 0.21, 0.36], [-0.95, -0.58, 0.37, 0.39, 0.44], [-0.88, -0.93, 0.06, -0.33, 0.28]]","[0.71, -0.19, -0.05, 0.23, -0.68]","[0.99, 0.07, -0.26, -0.71, -0.16]","[-0.85, -0.14, -0.28, -0.47, -0.29]","[-0.56, -0.07, 0.46, -0.18, -0.08]",mammal,afl,hitter,mortality
0,4,-0.03,-0.4,"[-1.0, -0.9, -0.95, -0.71, -0.89]",lake,"[[-1.0, -1.0, -0.5, -0.66, -0.91], [-0.5, 0.0, -0.5, -0.52, -0.45], [-1.0, -1.0, -1.0, -0.72, -0.58], [0.0, -1.0, 0.5, -0.98, -0.98], [0.0, -0.5, 0.0, -0.33, -0.92]]","[[0.83, 0.14, 0.22, -0.18, 0.62], [0.74, 0.14, -0.08, -1.0, -0.59], [-0.04, 0.71, -0.11, -0.88, -0.66], [-0.83, -0.43, 0.01, 0.29, -0.28], [0.3, 0.14, -0.33, -0.76, 0.2]]","[[-0.84, -0.9, -0.85, -0.9, -0.86], [0.07, -0.29, -0.08, -0.39, -0.28], [0.14, -0.01, 0.06, -0.17, -0.07], [-0.42, -0.6, -0.59, -0.55, -0.54], [-0.44, -0.7, -0.7, -0.59, -0.54]]","[[-0.07, -0.63, 0.99, 0.88, -0.96], [-0.93, -0.35, 0.06, 0.09, -0.2], [-0.66, 0.47, 0.1, 0.21, 0.36], [-0.95, -0.58, 0.37, 0.39, 0.44], [-0.88, -0.93, 0.06, -0.33, 0.28]]","[0.71, -0.19, -0.05, 0.23, -0.68]","[0.99, 0.07, -0.26, -0.71, -0.16]","[-0.85, -0.14, -0.28, -0.47, -0.29]","[-0.56, -0.07, 0.46, -0.18, -0.08]",mammal,afl,hitter,mortality
1,0,1.0,-0.59,"[0.41, -0.86, -1.0, -0.89, -0.09]",lake,"[[-0.92, -0.92, -0.92, -0.96, -0.91], [-0.94, -0.93, -0.92, -0.94, -1.0], [-0.94, -0.94, -0.95, -0.96, -0.91], [-0.84, -0.5, -0.82, -0.87, -0.55], [-0.84, -0.86, -0.84, -0.83, -0.91]]","[[1.0, -0.75, -0.5, 1.0, -1.0], [-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, 0.25, 0.5, -0.6, -0.18], [-1.0, 0.25, 1.0, -0.6, 0.84], [1.0, 0.25, 1.0, 1.0, -0.14]]","[[-0.81, -0.77, -0.83, -0.77, -0.64], [-0.43, -0.44, -0.49, -0.3, -0.53], [-0.67, -0.82, -0.9, -0.68, -0.82], [-0.35, -0.3, -0.53, -0.29, -0.48], [-0.37, -0.57, -0.71, -0.44, -0.62]]","[[1.0, -1.0, -0.71, 0.12, 0.3], [-1.0, -1.0, -0.47, -0.02, 0.35], [-1.0, -1.0, 1.0, 0.54, 0.02], [1.0, -1.0, -0.57, 0.09, 0.02], [-1.0, -1.0, -0.57, 0.13, -0.21]]","[-0.98, -0.94, -1.0, -0.38, -0.81]","[-0.57, 0.23, 0.02, 0.27, -0.23]","[-0.65, -0.36, -0.58, -0.17, -0.29]","[-0.49, -0.47, -0.89, -0.68, -0.68]",pitcher,recycle,dropout,prefecture
1,1,-0.52,-0.99,"[-1.0, -0.99, -0.96, -0.7, -0.92]",lake,"[[-0.92, -0.92, -0.92, -0.96, -0.91], [-0.94, -0.93, -0.92, -0.94, -1.0], [-0.94, -0.94, -0.95, -0.96, -0.91], [-0.84, -0.5, -0.82, -0.87, -0.55], [-0.84, -0.86, -0.84, -0.83, -0.91]]","[[1.0, -0.75, -0.5, 1.0, -1.0], [-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, 0.25, 0.5, -0.6, -0.18], [-1.0, 0.25, 1.0, -0.6, 0.84], [1.0, 0.25, 1.0, 1.0, -0.14]]","[[-0.81, -0.77, -0.83, -0.77, -0.64], [-0.43, -0.44, -0.49, -0.3, -0.53], [-0.67, -0.82, -0.9, -0.68, -0.82], [-0.35, -0.3, -0.53, -0.29, -0.48], [-0.37, -0.57, -0.71, -0.44, -0.62]]","[[1.0, -1.0, -0.71, 0.12, 0.3], [-1.0, -1.0, -0.47, -0.02, 0.35], [-1.0, -1.0, 1.0, 0.54, 0.02], [1.0, -1.0, -0.57, 0.09, 0.02], [-1.0, -1.0, -0.57, 0.13, -0.21]]","[-0.98, -0.94, -1.0, -0.38, -0.81]","[-0.57, 0.23, 0.02, 0.27, -0.23]","[-0.65, -0.36, -0.58, -0.17, -0.29]","[-0.49, -0.47, -0.89, -0.68, -0.68]",pitcher,recycle,dropout,prefecture
1,2,-0.03,-0.62,"[-1.0, -0.97, -0.98, -0.84, -0.9]",lake,"[[-0.92, -0.92, -0.92, -0.96, -0.91], [-0.94, -0.93, -0.92, -0.94, -1.0], [-0.94, -0.94, -0.95, -0.96, -0.91], [-0.84, -0.5, -0.82, -0.87, -0.55], [-0.84, -0.86, -0.84, -0.83, -0.91]]","[[1.0, -0.75, -0.5, 1.0, -1.0], [-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, 0.25, 0.5, -0.6, -0.18], [-1.0, 0.25, 1.0, -0.6, 0.84], [1.0, 0.25, 1.0, 1.0, -0.14]]","[[-0.81, -0.77, -0.83, -0.77, -0.64], [-0.43, -0.44, -0.49, -0.3, -0.53], [-0.67, -0.82, -0.9, -0.68, -0.82], [-0.35, -0.3, -0.53, -0.29, -0.48], [-0.37, -0.57, -0.71, -0.44, -0.62]]","[[1.0, -1.0, -0.71, 0.12, 0.3], [-1.0, -1.0, -0.47, -0.02, 0.35], [-1.0, -1.0, 1.0, 0.54, 0.02], [1.0, -1.0, -0.57, 0.09, 0.02], [-1.0, -1.0, -0.57, 0.13, -0.21]]","[-0.98, -0.94, -1.0, -0.38, -0.81]","[-0.57, 0.23, 0.02, 0.27, -0.23]","[-0.65, -0.36, -0.58, -0.17, -0.29]","[-0.49, -0.47, -0.89, -0.68, -0.68]",pitcher,recycle,dropout,prefecture
1,3,-0.45,-0.14,"[-1.0, -0.96, -0.91, -0.7, -0.94]",lake,"[[-0.92, -0.92, -0.92, -0.96, -0.91], [-0.94, -0.93, -0.92, -0.94, -1.0], [-0.94, -0.94, -0.95, -0.96, -0.91], [-0.84, -0.5, -0.82, -0.87, -0.55], [-0.84, -0.86, -0.84, -0.83, -0.91]]","[[1.0, -0.75, -0.5, 1.0, -1.0], [-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, 0.25, 0.5, -0.6, -0.18], [-1.0, 0.25, 1.0, -0.6, 0.84], [1.0, 0.25, 1.0, 1.0, -0.14]]","[[-0.81, -0.77, -0.83, -0.77, -0.64], [-0.43, -0.44, -0.49, -0.3, -0.53], [-0.67, -0.82, -0.9, -0.68, -0.82], [-0.35, -0.3, -0.53, -0.29, -0.48], [-0.37, -0.57, -0.71, -0.44, -0.62]]","[[1.0, -1.0, -0.71, 0.12, 0.3], [-1.0, -1.0, -0.47, -0.02, 0.35], [-1.0, -1.0, 1.0, 0.54, 0.02], [1.0, -1.0, -0.57, 0.09, 0.02], [-1.0, -1.0, -0.57, 0.13, -0.21]]","[-0.98, -0.94, -1.0, -0.38, -0.81]","[-0.57, 0.23, 0.02, 0.27, -0.23]","[-0.65, -0.36, -0.58, -0.17, -0.29]","[-0.49, -0.47, -0.89, -0.68, -0.68]",pitcher,recycle,dropout,prefecture
1,4,0.1,0.0,"[-0.31, 1.0, -1.0, -0.91, 1.0]",lake,"[[-0.92, -0.92, -0.92, -0.96, -0.91], [-0.94, -0.93, -0.92, -0.94, -1.0], [-0.94, -0.94, -0.95, -0.96, -0.91], [-0.84, -0.5, -0.82, -0.87, -0.55], [-0.84, -0.86, -0.84, -0.83, -0.91]]","[[1.0, -0.75, -0.5, 1.0, -1.0], [-1.0, 0.0, 0.5, -0.6, 0.45], [-1.0, 0.25, 0.5, -0.6, -0.18], [-1.0, 0.25, 1.0, -0.6, 0.84], [1.0, 0.25, 1.0, 1.0, -0.14]]","[[-0.81, -0.77, -0.83, -0.77, -0.64], [-0.43, -0.44, -0.49, -0.3, -0.53], [-0.67, -0.82, -0.9, -0.68, -0.82], [-0.35, -0.3, -0.53, -0.29, -0.48], [-0.37, -0.57, -0.71, -0.44, -0.62]]","[[1.0, -1.0, -0.71, 0.12, 0.3], [-1.0, -1.0, -0.47, -0.02, 0.35], [-1.0, -1.0, 1.0, 0.54, 0.02], [1.0, -1.0, -0.57, 0.09, 0.02], [-1.0, -1.0, -0.57, 0.13, -0.21]]","[-0.98, -0.94, -1.0, -0.38, -0.81]","[-0.57, 0.23, 0.02, 0.27, -0.23]","[-0.65, -0.36, -0.58, -0.17, -0.29]","[-0.49, -0.47, -0.89, -0.68, -0.68]",pitcher,recycle,dropout,prefecture
