run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-1.0,-0.68,"[-0.68, -0.76, 0.2, -0.95, 0.6]",pinot,"[[-0.86, -0.98, -0.81, 0.81, -0.9], [-0.81, -0.62, -0.25, 0.25, -0.22], [-0.91, -0.69, 0.62, -0.62, -0.98], [-0.89, -0.87, 1.0, -1.0, -0.72], [-0.91, -0.81, 0.0, 0.0, -0.63]]","[[0.17, -0.81, -0.74, -0.91, -0.6], [0.0, -0.66, -0.62, -0.75, -0.6], [0.83, -0.37, -0.3, -0.46, 0.2], [-0.5, -0.32, -0.17, -0.55, 0.2], [0.17, 0.08, -0.43, -0.06, 0.2]]","[[-0.53, -0.8, -0.94, -0.72, -0.67], [-0.22, -0.36, -0.9, -0.88, -0.69], [0.34, -0.35, -0.83, -0.84, -0.34], [-0.44, -0.54, -0.98, -1.0, -0.67], [0.19, -0.9, -0.81, -0.25, -0.88]]","[[0.48, 0.14, -0.31, -0.65, 0.05], [-1.0, -0.43, -1.0, 0.41, 0.54], [-0.65, 0.14, 0.36, 0.06, -0.29], [-0.91, 0.14, -0.31, 0.06, 0.25], [-0.3, -1.0, -0.95, -0.41, 0.64]]","[-0.74, -0.29, -0.74, 0.35, -0.16]","[0.3, -0.15, -0.23, -0.41, -0.49]","[-0.95, -0.87, -0.32, -0.91, -0.36]","[0.52, -1.0, 0.71, 0.07, -0.72]",mussel,mileage,movie,afl
0,1,0.32,0.67,"[0.42, 0.27, 0.25, 0.05, 1.0]",pinot,"[[-0.86, -0.98, -0.81, 0.81, -0.9], [-0.81, -0.62, -0.25, 0.25, -0.22], [-0.91, -0.69, 0.62, -0.62, -0.98], [-0.89, -0.87, 1.0, -1.0, -0.72], [-0.91, -0.81, 0.0, 0.0, -0.63]]","[[0.17, -0.81, -0.74, -0.91, -0.6], [0.0, -0.66, -0.62, -0.75, -0.6], [0.83, -0.37, -0.3, -0.46, 0.2], [-0.5, -0.32, -0.17, -0.55, 0.2], [0.17, 0.08, -0.43, -0.06, 0.2]]","[[-0.53, -0.8, -0.94, -0.72, -0.67], [-0.22, -0.36, -0.9, -0.88, -0.69], [0.34, -0.35, -0.83, -0.84, -0.34], [-0.44, -0.54, -0.98, -1.0, -0.67], [0.19, -0.9, -0.81, -0.25, -0.88]]","[[0.48, 0.14, -0.31, -0.65, 0.05], [-1.0, -0.43, -1.0, 0.41, 0.54], [-0.65, 0.14, 0.36, 0.06, -0.29], [-0.91, 0.14, -0.31, 0.06, 0.25], [-0.3, -1.0, -0.95, -0.41, 0.64]]","[-0.74, -0.29, -0.74, 0.35, -0.16]","[0.3, -0.15, -0.23, -0.41, -0.49]","[-0.95, -0.87, -0.32, -0.91, -0.36]","[0.52, -1.0, 0.71, 0.07, -0.72]",mussel,mileage,movie,afl
0,2,0.85,0.42,"[-0.03, 0.32, 0.5, 0.0, 0.6]",pinot,"[[-0.86, -0.98, -0.81, 0.81, -0.9], [-0.81, -0.62, -0.25, 0.25, -0.22], [-0.91, -0.69, 0.62, -0.62, -0.98], [-0.89, -0.87, 1.0, -1.0, -0.72], [-0.91, -0.81, 0.0, 0.0, -0.63]]","[[0.17, -0.81, -0.74, -0.91, -0.6], [0.0, -0.66, -0.62, -0.75, -0.6], [0.83, -0.37, -0.3, -0.46, 0.2], [-0.5, -0.32, -0.17, -0.55, 0.2], [0.17, 0.08, -0.43, -0.06, 0.2]]","[[-0.53, -0.8, -0.94, -0.72, -0.67], [-0.22, -0.36, -0.9, -0.88, -0.69], [0.34, -0.35, -0.83, -0.84, -0.34], [-0.44, -0.54, -0.98, -1.0, -0.67], [0.19, -0.9, -0.81, -0.25, -0.88]]","[[0.48, 0.14, -0.31, -0.65, 0.05], [-1.0, -0.43, -1.0, 0.41, 0.54], [-0.65, 0.14, 0.36, 0.06, -0.29], [-0.91, 0.14, -0.31, 0.06, 0.25], [-0.3, -1.0, -0.95, -0.41, 0.64]]","[-0.74, -0.29, -0.74, 0.35, -0.16]","[0.3, -0.15, -0.23, -0.41, -0.49]","[-0.95, -0.87, -0.32, -0.91, -0.36]","[0.52, -1.0, 0.71, 0.07, -0.72]",mussel,mileage,movie,afl
0,3,0.44,0.57,"[0.1, -0.07, 0.4, 0.36, 1.0]",pinot,"[[-0.86, -0.98, -0.81, 0.81, -0.9], [-0.81, -0.62, -0.25, 0.25, -0.22], [-0.91, -0.69, 0.62, -0.62, -0.98], [-0.89, -0.87, 1.0, -1.0, -0.72], [-0.91, -0.81, 0.0, 0.0, -0.63]]","[[0.17, -0.81, -0.74, -0.91, -0.6], [0.0, -0.66, -0.62, -0.75, -0.6], [0.83, -0.37, -0.3, -0.46, 0.2], [-0.5, -0.32, -0.17, -0.55, 0.2], [0.17, 0.08, -0.43, -0.06, 0.2]]","[[-0.53, -0.8, -0.94, -0.72, -0.67], [-0.22, -0.36, -0.9, -0.88, -0.69], [0.34, -0.35, -0.83, -0.84, -0.34], [-0.44, -0.54, -0.98, -1.0, -0.67], [0.19, -0.9, -0.81, -0.25, -0.88]]","[[0.48, 0.14, -0.31, -0.65, 0.05], [-1.0, -0.43, -1.0, 0.41, 0.54], [-0.65, 0.14, 0.36, 0.06, -0.29], [-0.91, 0.14, -0.31, 0.06, 0.25], [-0.3, -1.0, -0.95, -0.41, 0.64]]","[-0.74, -0.29, -0.74, 0.35, -0.16]","[0.3, -0.15, -0.23, -0.41, -0.49]","[-0.95, -0.87, -0.32, -0.91, -0.36]","[0.52, -1.0, 0.71, 0.07, -0.72]",mussel,mileage,movie,afl
0,4,0.71,0.68,"[0.48, 0.51, 0.2, 0.59, 1.0]",pinot,"[[-0.86, -0.98, -0.81, 0.81, -0.9], [-0.81, -0.62, -0.25, 0.25, -0.22], [-0.91, -0.69, 0.62, -0.62, -0.98], [-0.89, -0.87, 1.0, -1.0, -0.72], [-0.91, -0.81, 0.0, 0.0, -0.63]]","[[0.17, -0.81, -0.74, -0.91, -0.6], [0.0, -0.66, -0.62, -0.75, -0.6], [0.83, -0.37, -0.3, -0.46, 0.2], [-0.5, -0.32, -0.17, -0.55, 0.2], [0.17, 0.08, -0.43, -0.06, 0.2]]","[[-0.53, -0.8, -0.94, -0.72, -0.67], [-0.22, -0.36, -0.9, -0.88, -0.69], [0.34, -0.35, -0.83, -0.84, -0.34], [-0.44, -0.54, -0.98, -1.0, -0.67], [0.19, -0.9, -0.81, -0.25, -0.88]]","[[0.48, 0.14, -0.31, -0.65, 0.05], [-1.0, -0.43, -1.0, 0.41, 0.54], [-0.65, 0.14, 0.36, 0.06, -0.29], [-0.91, 0.14, -0.31, 0.06, 0.25], [-0.3, -1.0, -0.95, -0.41, 0.64]]","[-0.74, -0.29, -0.74, 0.35, -0.16]","[0.3, -0.15, -0.23, -0.41, -0.49]","[-0.95, -0.87, -0.32, -0.91, -0.36]","[0.52, -1.0, 0.71, 0.07, -0.72]",mussel,mileage,movie,afl
1,0,0.02,-0.99,"[0.03, -0.32, -0.55, -1.0, 1.0]",pinot,"[[0.41, -0.86, -1.0, -0.89, -0.09], [-1.0, -0.99, -0.96, -0.7, -0.92], [-1.0, -0.99, -0.93, -0.72, -0.87], [-1.0, -0.99, -0.62, -1.0, -1.0], [-1.0, -0.95, -0.98, -0.71, -0.97]]","[[-0.42, -0.67, -0.31, -0.81, -0.61], [0.06, -0.8, -0.33, -0.8, -0.66], [0.06, -0.83, -0.43, -0.86, -0.29], [-0.45, -0.66, -0.1, -0.83, -0.69], [-0.29, -0.84, -0.49, -0.83, -0.86]]","[[-0.6, -1.0, 1.0, 1.0, -0.82], [-0.6, 1.0, -1.0, 1.0, -0.4], [-0.6, -1.0, -1.0, 1.0, -0.31], [-0.6, -1.0, 1.0, 1.0, -0.6], [-0.6, 1.0, -1.0, 1.0, -0.58]]","[[-1.0, -0.97, 0.17, -0.67, -1.0], [-1.0, -0.5, 0.34, -1.0, 1.0], [1.0, -0.04, -0.02, -0.44, 1.0], [1.0, -0.16, -0.67, -0.44, 1.0], [1.0, 0.24, -0.26, -0.44, 1.0]]","[1.0, -0.52, -0.59, -0.31, -0.1]","[0.33, 0.0, 0.33, 0.33, 0.0]","[1.0, -0.64, -0.57, -0.87, -0.65]","[-1.0, -0.99, -0.99, -1.0, -1.0]",lake,whitewine,tip,medexp
1,1,0.32,0.42,"[0.42, 0.27, 0.25, 0.05, 1.0]",pinot,"[[0.41, -0.86, -1.0, -0.89, -0.09], [-1.0, -0.99, -0.96, -0.7, -0.92], [-1.0, -0.99, -0.93, -0.72, -0.87], [-1.0, -0.99, -0.62, -1.0, -1.0], [-1.0, -0.95, -0.98, -0.71, -0.97]]","[[-0.42, -0.67, -0.31, -0.81, -0.61], [0.06, -0.8, -0.33, -0.8, -0.66], [0.06, -0.83, -0.43, -0.86, -0.29], [-0.45, -0.66, -0.1, -0.83, -0.69], [-0.29, -0.84, -0.49, -0.83, -0.86]]","[[-0.6, -1.0, 1.0, 1.0, -0.82], [-0.6, 1.0, -1.0, 1.0, -0.4], [-0.6, -1.0, -1.0, 1.0, -0.31], [-0.6, -1.0, 1.0, 1.0, -0.6], [-0.6, 1.0, -1.0, 1.0, -0.58]]","[[-1.0, -0.97, 0.17, -0.67, -1.0], [-1.0, -0.5, 0.34, -1.0, 1.0], [1.0, -0.04, -0.02, -0.44, 1.0], [1.0, -0.16, -0.67, -0.44, 1.0], [1.0, 0.24, -0.26, -0.44, 1.0]]","[1.0, -0.52, -0.59, -0.31, -0.1]","[0.33, 0.0, 0.33, 0.33, 0.0]","[1.0, -0.64, -0.57, -0.87, -0.65]","[-1.0, -0.99, -0.99, -1.0, -1.0]",lake,whitewine,tip,medexp
1,2,-0.54,-0.23,"[-0.23, -0.9, -0.9, -1.0, 1.0]",pinot,"[[0.41, -0.86, -1.0, -0.89, -0.09], [-1.0, -0.99, -0.96, -0.7, -0.92], [-1.0, -0.99, -0.93, -0.72, -0.87], [-1.0, -0.99, -0.62, -1.0, -1.0], [-1.0, -0.95, -0.98, -0.71, -0.97]]","[[-0.42, -0.67, -0.31, -0.81, -0.61], [0.06, -0.8, -0.33, -0.8, -0.66], [0.06, -0.83, -0.43, -0.86, -0.29], [-0.45, -0.66, -0.1, -0.83, -0.69], [-0.29, -0.84, -0.49, -0.83, -0.86]]","[[-0.6, -1.0, 1.0, 1.0, -0.82], [-0.6, 1.0, -1.0, 1.0, -0.4], [-0.6, -1.0, -1.0, 1.0, -0.31], [-0.6, -1.0, 1.0, 1.0, -0.6], [-0.6, 1.0, -1.0, 1.0, -0.58]]","[[-1.0, -0.97, 0.17, -0.67, -1.0], [-1.0, -0.5, 0.34, -1.0, 1.0], [1.0, -0.04, -0.02, -0.44, 1.0], [1.0, -0.16, -0.67, -0.44, 1.0], [1.0, 0.24, -0.26, -0.44, 1.0]]","[1.0, -0.52, -0.59, -0.31, -0.1]","[0.33, 0.0, 0.33, 0.33, 0.0]","[1.0, -0.64, -0.57, -0.87, -0.65]","[-1.0, -0.99, -0.99, -1.0, -1.0]",lake,whitewine,tip,medexp
1,3,0.85,0.02,"[-0.03, 0.32, 0.5, 0.0, 0.6]",pinot,"[[0.41, -0.86, -1.0, -0.89, -0.09], [-1.0, -0.99, -0.96, -0.7, -0.92], [-1.0, -0.99, -0.93, -0.72, -0.87], [-1.0, -0.99, -0.62, -1.0, -1.0], [-1.0, -0.95, -0.98, -0.71, -0.97]]","[[-0.42, -0.67, -0.31, -0.81, -0.61], [0.06, -0.8, -0.33, -0.8, -0.66], [0.06, -0.83, -0.43, -0.86, -0.29], [-0.45, -0.66, -0.1, -0.83, -0.69], [-0.29, -0.84, -0.49, -0.83, -0.86]]","[[-0.6, -1.0, 1.0, 1.0, -0.82], [-0.6, 1.0, -1.0, 1.0, -0.4], [-0.6, -1.0, -1.0, 1.0, -0.31], [-0.6, -1.0, 1.0, 1.0, -0.6], [-0.6, 1.0, -1.0, 1.0, -0.58]]","[[-1.0, -0.97, 0.17, -0.67, -1.0], [-1.0, -0.5, 0.34, -1.0, 1.0], [1.0, -0.04, -0.02, -0.44, 1.0], [1.0, -0.16, -0.67, -0.44, 1.0], [1.0, 0.24, -0.26, -0.44, 1.0]]","[1.0, -0.52, -0.59, -0.31, -0.1]","[0.33, 0.0, 0.33, 0.33, 0.0]","[1.0, -0.64, -0.57, -0.87, -0.65]","[-1.0, -0.99, -0.99, -1.0, -1.0]",lake,whitewine,tip,medexp
1,4,0.44,0.42,"[0.1, -0.07, 0.4, 0.36, 1.0]",pinot,"[[0.41, -0.86, -1.0, -0.89, -0.09], [-1.0, -0.99, -0.96, -0.7, -0.92], [-1.0, -0.99, -0.93, -0.72, -0.87], [-1.0, -0.99, -0.62, -1.0, -1.0], [-1.0, -0.95, -0.98, -0.71, -0.97]]","[[-0.42, -0.67, -0.31, -0.81, -0.61], [0.06, -0.8, -0.33, -0.8, -0.66], [0.06, -0.83, -0.43, -0.86, -0.29], [-0.45, -0.66, -0.1, -0.83, -0.69], [-0.29, -0.84, -0.49, -0.83, -0.86]]","[[-0.6, -1.0, 1.0, 1.0, -0.82], [-0.6, 1.0, -1.0, 1.0, -0.4], [-0.6, -1.0, -1.0, 1.0, -0.31], [-0.6, -1.0, 1.0, 1.0, -0.6], [-0.6, 1.0, -1.0, 1.0, -0.58]]","[[-1.0, -0.97, 0.17, -0.67, -1.0], [-1.0, -0.5, 0.34, -1.0, 1.0], [1.0, -0.04, -0.02, -0.44, 1.0], [1.0, -0.16, -0.67, -0.44, 1.0], [1.0, 0.24, -0.26, -0.44, 1.0]]","[1.0, -0.52, -0.59, -0.31, -0.1]","[0.33, 0.0, 0.33, 0.33, 0.0]","[1.0, -0.64, -0.57, -0.87, -0.65]","[-1.0, -0.99, -0.99, -1.0, -1.0]",lake,whitewine,tip,medexp
