run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.31,0.12,"[-0.6, -0.33, 0.27, -1.0, 0.32]",prostate,"[[-0.76, -0.64, -0.64, -0.78, -0.73], [-0.64, -0.24, -0.59, -0.63, -0.27], [-0.48, 0.18, -0.42, -0.39, -0.18], [-0.53, -0.31, -0.41, -0.56, -0.27], [-0.81, -0.63, -0.75, -0.83, -0.55]]","[[-0.5, -0.42, -0.7, -0.79, -0.6], [-0.37, -0.72, -0.63, -0.74, -0.6], [0.51, 0.28, -0.2, -0.02, 0.2], [-1.0, -0.8, -1.0, -1.0, -1.0], [-0.52, -0.42, -0.7, -0.79, -0.6]]","[[1.0, -1.0, -0.11, 0.0, 0.12], [-0.11, -1.0, -0.58, -0.33, -0.0], [-0.33, -1.0, -0.68, -0.33, 0.21], [0.11, -1.0, -0.11, -0.33, 0.17], [-0.56, -1.0, 0.42, -0.33, 0.03]]","[[-0.81, -0.79, -0.86, -0.8, -0.8], [0.0, -0.25, -0.18, -0.27, -0.21], [-0.48, -0.43, -0.82, -0.38, -0.31], [0.24, -0.1, -0.44, -0.0, 0.05], [0.22, -0.19, 0.0, -0.22, -0.22]]","[-0.68, -0.37, 0.13, -0.27, -0.68]","[-0.95, -0.66, -0.4, -1.0, -0.94]","[0.69, 0.64, 0.69, 0.65, 0.63]","[-0.43, -0.64, -0.68, -0.41, 1.0]",pitcher,car,laborsupply,hitter
0,1,-0.28,-0.86,"[-1.0, -1.0, -1.0, -1.0, -0.33]",prostate,"[[-0.76, -0.64, -0.64, -0.78, -0.73], [-0.64, -0.24, -0.59, -0.63, -0.27], [-0.48, 0.18, -0.42, -0.39, -0.18], [-0.53, -0.31, -0.41, -0.56, -0.27], [-0.81, -0.63, -0.75, -0.83, -0.55]]","[[-0.5, -0.42, -0.7, -0.79, -0.6], [-0.37, -0.72, -0.63, -0.74, -0.6], [0.51, 0.28, -0.2, -0.02, 0.2], [-1.0, -0.8, -1.0, -1.0, -1.0], [-0.52, -0.42, -0.7, -0.79, -0.6]]","[[1.0, -1.0, -0.11, 0.0, 0.12], [-0.11, -1.0, -0.58, -0.33, -0.0], [-0.33, -1.0, -0.68, -0.33, 0.21], [0.11, -1.0, -0.11, -0.33, 0.17], [-0.56, -1.0, 0.42, -0.33, 0.03]]","[[-0.81, -0.79, -0.86, -0.8, -0.8], [0.0, -0.25, -0.18, -0.27, -0.21], [-0.48, -0.43, -0.82, -0.38, -0.31], [0.24, -0.1, -0.44, -0.0, 0.05], [0.22, -0.19, 0.0, -0.22, -0.22]]","[-0.68, -0.37, 0.13, -0.27, -0.68]","[-0.95, -0.66, -0.4, -1.0, -0.94]","[0.69, 0.64, 0.69, 0.65, 0.63]","[-0.43, -0.64, -0.68, -0.41, 1.0]",pitcher,car,laborsupply,hitter
0,2,-0.02,-0.46,"[-0.6, -0.33, -0.55, -1.0, 0.1]",prostate,"[[-0.76, -0.64, -0.64, -0.78, -0.73], [-0.64, -0.24, -0.59, -0.63, -0.27], [-0.48, 0.18, -0.42, -0.39, -0.18], [-0.53, -0.31, -0.41, -0.56, -0.27], [-0.81, -0.63, -0.75, -0.83, -0.55]]","[[-0.5, -0.42, -0.7, -0.79, -0.6], [-0.37, -0.72, -0.63, -0.74, -0.6], [0.51, 0.28, -0.2, -0.02, 0.2], [-1.0, -0.8, -1.0, -1.0, -1.0], [-0.52, -0.42, -0.7, -0.79, -0.6]]","[[1.0, -1.0, -0.11, 0.0, 0.12], [-0.11, -1.0, -0.58, -0.33, -0.0], [-0.33, -1.0, -0.68, -0.33, 0.21], [0.11, -1.0, -0.11, -0.33, 0.17], [-0.56, -1.0, 0.42, -0.33, 0.03]]","[[-0.81, -0.79, -0.86, -0.8, -0.8], [0.0, -0.25, -0.18, -0.27, -0.21], [-0.48, -0.43, -0.82, -0.38, -0.31], [0.24, -0.1, -0.44, -0.0, 0.05], [0.22, -0.19, 0.0, -0.22, -0.22]]","[-0.68, -0.37, 0.13, -0.27, -0.68]","[-0.95, -0.66, -0.4, -1.0, -0.94]","[0.69, 0.64, 0.69, 0.65, 0.63]","[-0.43, -0.64, -0.68, -0.41, 1.0]",pitcher,car,laborsupply,hitter
0,3,-0.18,-0.3,"[-1.0, -1.0, -1.0, -1.0, -0.47]",prostate,"[[-0.76, -0.64, -0.64, -0.78, -0.73], [-0.64, -0.24, -0.59, -0.63, -0.27], [-0.48, 0.18, -0.42, -0.39, -0.18], [-0.53, -0.31, -0.41, -0.56, -0.27], [-0.81, -0.63, -0.75, -0.83, -0.55]]","[[-0.5, -0.42, -0.7, -0.79, -0.6], [-0.37, -0.72, -0.63, -0.74, -0.6], [0.51, 0.28, -0.2, -0.02, 0.2], [-1.0, -0.8, -1.0, -1.0, -1.0], [-0.52, -0.42, -0.7, -0.79, -0.6]]","[[1.0, -1.0, -0.11, 0.0, 0.12], [-0.11, -1.0, -0.58, -0.33, -0.0], [-0.33, -1.0, -0.68, -0.33, 0.21], [0.11, -1.0, -0.11, -0.33, 0.17], [-0.56, -1.0, 0.42, -0.33, 0.03]]","[[-0.81, -0.79, -0.86, -0.8, -0.8], [0.0, -0.25, -0.18, -0.27, -0.21], [-0.48, -0.43, -0.82, -0.38, -0.31], [0.24, -0.1, -0.44, -0.0, 0.05], [0.22, -0.19, 0.0, -0.22, -0.22]]","[-0.68, -0.37, 0.13, -0.27, -0.68]","[-0.95, -0.66, -0.4, -1.0, -0.94]","[0.69, 0.64, 0.69, 0.65, 0.63]","[-0.43, -0.64, -0.68, -0.41, 1.0]",pitcher,car,laborsupply,hitter
0,4,-0.27,0.12,"[-1.0, -1.0, -1.0, -1.0, 0.08]",prostate,"[[-0.76, -0.64, -0.64, -0.78, -0.73], [-0.64, -0.24, -0.59, -0.63, -0.27], [-0.48, 0.18, -0.42, -0.39, -0.18], [-0.53, -0.31, -0.41, -0.56, -0.27], [-0.81, -0.63, -0.75, -0.83, -0.55]]","[[-0.5, -0.42, -0.7, -0.79, -0.6], [-0.37, -0.72, -0.63, -0.74, -0.6], [0.51, 0.28, -0.2, -0.02, 0.2], [-1.0, -0.8, -1.0, -1.0, -1.0], [-0.52, -0.42, -0.7, -0.79, -0.6]]","[[1.0, -1.0, -0.11, 0.0, 0.12], [-0.11, -1.0, -0.58, -0.33, -0.0], [-0.33, -1.0, -0.68, -0.33, 0.21], [0.11, -1.0, -0.11, -0.33, 0.17], [-0.56, -1.0, 0.42, -0.33, 0.03]]","[[-0.81, -0.79, -0.86, -0.8, -0.8], [0.0, -0.25, -0.18, -0.27, -0.21], [-0.48, -0.43, -0.82, -0.38, -0.31], [0.24, -0.1, -0.44, -0.0, 0.05], [0.22, -0.19, 0.0, -0.22, -0.22]]","[-0.68, -0.37, 0.13, -0.27, -0.68]","[-0.95, -0.66, -0.4, -1.0, -0.94]","[0.69, 0.64, 0.69, 0.65, 0.63]","[-0.43, -0.64, -0.68, -0.41, 1.0]",pitcher,car,laborsupply,hitter
1,0,0.6,0.75,"[0.2, -0.33, 0.26, 1.0, 0.62]",prostate,"[[-1.0, 0.76, -0.81, 0.13, -0.5], [-0.0, 0.76, -0.89, 0.26, 0.31], [-0.48, 0.92, -0.95, 0.88, -0.43], [-0.63, 0.52, -0.88, -0.15, -0.34], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[[-0.66, -0.91, -0.85, -0.33, 0.18], [1.0, 1.0, -0.95, -0.68, -0.24], [-0.9, -0.93, -0.78, -0.82, 0.71], [-0.91, -0.99, -0.98, -0.97, 0.41], [-0.87, -0.87, -0.95, -0.82, 0.53]]","[[-0.23, -0.78, -0.6, -0.77, -0.86], [-0.29, -0.67, -0.4, -0.82, -0.61], [-0.29, -0.72, -0.65, -0.8, 0.21], [-0.39, -0.77, -0.54, -0.03, -0.69], [-0.61, -0.54, -0.05, -0.79, -0.57]]","[[-0.6, -1.0, 1.0, -1.0, 0.01], [0.2, -1.0, 1.0, 1.0, -0.12], [-0.2, -1.0, 1.0, -1.0, -0.25], [0.2, -1.0, -1.0, 1.0, -0.06], [-0.6, -1.0, -1.0, 1.0, -0.54]]","[-0.48, -0.62, -0.1, -0.48, -0.14]","[-0.95, -1.0, -0.97, -0.64, 0.67]","[0.67, 0.0, -0.33, 0.0, -0.33]","[-0.89, -0.86, -0.61, -0.6, -0.47]",rebellion,algae,whitewine,tip
1,1,-0.44,0.0,"[-1.0, -1.0, -1.0, -1.0, -0.38]",prostate,"[[-1.0, 0.76, -0.81, 0.13, -0.5], [-0.0, 0.76, -0.89, 0.26, 0.31], [-0.48, 0.92, -0.95, 0.88, -0.43], [-0.63, 0.52, -0.88, -0.15, -0.34], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[[-0.66, -0.91, -0.85, -0.33, 0.18], [1.0, 1.0, -0.95, -0.68, -0.24], [-0.9, -0.93, -0.78, -0.82, 0.71], [-0.91, -0.99, -0.98, -0.97, 0.41], [-0.87, -0.87, -0.95, -0.82, 0.53]]","[[-0.23, -0.78, -0.6, -0.77, -0.86], [-0.29, -0.67, -0.4, -0.82, -0.61], [-0.29, -0.72, -0.65, -0.8, 0.21], [-0.39, -0.77, -0.54, -0.03, -0.69], [-0.61, -0.54, -0.05, -0.79, -0.57]]","[[-0.6, -1.0, 1.0, -1.0, 0.01], [0.2, -1.0, 1.0, 1.0, -0.12], [-0.2, -1.0, 1.0, -1.0, -0.25], [0.2, -1.0, -1.0, 1.0, -0.06], [-0.6, -1.0, -1.0, 1.0, -0.54]]","[-0.48, -0.62, -0.1, -0.48, -0.14]","[-0.95, -1.0, -0.97, -0.64, 0.67]","[0.67, 0.0, -0.33, 0.0, -0.33]","[-0.89, -0.86, -0.61, -0.6, -0.47]",rebellion,algae,whitewine,tip
1,2,-0.09,0.56,"[0.6, 1.0, -1.0, -1.0, -0.24]",prostate,"[[-1.0, 0.76, -0.81, 0.13, -0.5], [-0.0, 0.76, -0.89, 0.26, 0.31], [-0.48, 0.92, -0.95, 0.88, -0.43], [-0.63, 0.52, -0.88, -0.15, -0.34], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[[-0.66, -0.91, -0.85, -0.33, 0.18], [1.0, 1.0, -0.95, -0.68, -0.24], [-0.9, -0.93, -0.78, -0.82, 0.71], [-0.91, -0.99, -0.98, -0.97, 0.41], [-0.87, -0.87, -0.95, -0.82, 0.53]]","[[-0.23, -0.78, -0.6, -0.77, -0.86], [-0.29, -0.67, -0.4, -0.82, -0.61], [-0.29, -0.72, -0.65, -0.8, 0.21], [-0.39, -0.77, -0.54, -0.03, -0.69], [-0.61, -0.54, -0.05, -0.79, -0.57]]","[[-0.6, -1.0, 1.0, -1.0, 0.01], [0.2, -1.0, 1.0, 1.0, -0.12], [-0.2, -1.0, 1.0, -1.0, -0.25], [0.2, -1.0, -1.0, 1.0, -0.06], [-0.6, -1.0, -1.0, 1.0, -0.54]]","[-0.48, -0.62, -0.1, -0.48, -0.14]","[-0.95, -1.0, -0.97, -0.64, 0.67]","[0.67, 0.0, -0.33, 0.0, -0.33]","[-0.89, -0.86, -0.61, -0.6, -0.47]",rebellion,algae,whitewine,tip
1,3,-0.27,-0.5,"[-1.0, -1.0, -1.0, -1.0, 0.08]",prostate,"[[-1.0, 0.76, -0.81, 0.13, -0.5], [-0.0, 0.76, -0.89, 0.26, 0.31], [-0.48, 0.92, -0.95, 0.88, -0.43], [-0.63, 0.52, -0.88, -0.15, -0.34], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[[-0.66, -0.91, -0.85, -0.33, 0.18], [1.0, 1.0, -0.95, -0.68, -0.24], [-0.9, -0.93, -0.78, -0.82, 0.71], [-0.91, -0.99, -0.98, -0.97, 0.41], [-0.87, -0.87, -0.95, -0.82, 0.53]]","[[-0.23, -0.78, -0.6, -0.77, -0.86], [-0.29, -0.67, -0.4, -0.82, -0.61], [-0.29, -0.72, -0.65, -0.8, 0.21], [-0.39, -0.77, -0.54, -0.03, -0.69], [-0.61, -0.54, -0.05, -0.79, -0.57]]","[[-0.6, -1.0, 1.0, -1.0, 0.01], [0.2, -1.0, 1.0, 1.0, -0.12], [-0.2, -1.0, 1.0, -1.0, -0.25], [0.2, -1.0, -1.0, 1.0, -0.06], [-0.6, -1.0, -1.0, 1.0, -0.54]]","[-0.48, -0.62, -0.1, -0.48, -0.14]","[-0.95, -1.0, -0.97, -0.64, 0.67]","[0.67, 0.0, -0.33, 0.0, -0.33]","[-0.89, -0.86, -0.61, -0.6, -0.47]",rebellion,algae,whitewine,tip
1,4,0.13,0.12,"[-0.8, -0.33, -0.55, -1.0, 0.37]",prostate,"[[-1.0, 0.76, -0.81, 0.13, -0.5], [-0.0, 0.76, -0.89, 0.26, 0.31], [-0.48, 0.92, -0.95, 0.88, -0.43], [-0.63, 0.52, -0.88, -0.15, -0.34], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[[-0.66, -0.91, -0.85, -0.33, 0.18], [1.0, 1.0, -0.95, -0.68, -0.24], [-0.9, -0.93, -0.78, -0.82, 0.71], [-0.91, -0.99, -0.98, -0.97, 0.41], [-0.87, -0.87, -0.95, -0.82, 0.53]]","[[-0.23, -0.78, -0.6, -0.77, -0.86], [-0.29, -0.67, -0.4, -0.82, -0.61], [-0.29, -0.72, -0.65, -0.8, 0.21], [-0.39, -0.77, -0.54, -0.03, -0.69], [-0.61, -0.54, -0.05, -0.79, -0.57]]","[[-0.6, -1.0, 1.0, -1.0, 0.01], [0.2, -1.0, 1.0, 1.0, -0.12], [-0.2, -1.0, 1.0, -1.0, -0.25], [0.2, -1.0, -1.0, 1.0, -0.06], [-0.6, -1.0, -1.0, 1.0, -0.54]]","[-0.48, -0.62, -0.1, -0.48, -0.14]","[-0.95, -1.0, -0.97, -0.64, 0.67]","[0.67, 0.0, -0.33, 0.0, -0.33]","[-0.89, -0.86, -0.61, -0.6, -0.47]",rebellion,algae,whitewine,tip
