run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,0.12,2.2078094,"[-0.9, 1.0, 1.0, -0.86, -0.77]",airfoil,"[[1.0, 1.0, -1.0, -0.33, -0.48], [1.0, 1.0, 0.01, -0.33, -0.54], [1.0, -1.0, 0.33, -0.33, -0.43], [1.0, 1.0, 0.01, -1.0, -0.89], [1.0, -1.0, 0.98, 0.33, -0.13]]","[[-0.4, -0.33, -1.0, -0.44, -0.56], [-0.53, 0.0, -0.52, -0.78, -0.78], [-0.69, 0.0, -1.0, -0.6, -0.56], [-0.46, 0.0, -1.0, -0.68, -0.11], [-0.29, 0.33, -1.0, -0.91, -0.56]]","[[-0.21, -0.21, -0.31, -0.18, -0.28], [-0.47, -0.62, -0.67, -0.34, -0.44], [-1.0, -0.85, -0.96, -1.0, -0.84], [0.2, 0.18, -0.28, 0.17, -0.06], [-0.5, -0.58, -0.54, -0.61, -0.69]]","[[-0.07, -0.3, -0.65, 0.38, 0.35], [-0.46, -0.4, -0.73, 0.13, 0.14], [-0.52, -0.34, -0.73, 0.38, 0.28], [-0.97, -0.96, -0.89, -0.58, -0.57], [-0.6, -0.49, -0.77, 0.29, 0.31]]","[-0.1, -0.11, 0.23, -0.34, 0.04]","[-0.7, -0.72, -0.7, -0.34, -0.67]","[-0.51, -0.63, -0.27, -1.0, -0.13]","[-0.5, -0.07, -0.43, -0.64, -0.5]",rent,highway,dropout,abalone
0,1,-0.54,1.9504567,"[-0.59, -0.6, 0.45, -0.34, -0.52]",airfoil,"[[1.0, 1.0, -1.0, -0.33, -0.48], [1.0, 1.0, 0.01, -0.33, -0.54], [1.0, -1.0, 0.33, -0.33, -0.43], [1.0, 1.0, 0.01, -1.0, -0.89], [1.0, -1.0, 0.98, 0.33, -0.13]]","[[-0.4, -0.33, -1.0, -0.44, -0.56], [-0.53, 0.0, -0.52, -0.78, -0.78], [-0.69, 0.0, -1.0, -0.6, -0.56], [-0.46, 0.0, -1.0, -0.68, -0.11], [-0.29, 0.33, -1.0, -0.91, -0.56]]","[[-0.21, -0.21, -0.31, -0.18, -0.28], [-0.47, -0.62, -0.67, -0.34, -0.44], [-1.0, -0.85, -0.96, -1.0, -0.84], [0.2, 0.18, -0.28, 0.17, -0.06], [-0.5, -0.58, -0.54, -0.61, -0.69]]","[[-0.07, -0.3, -0.65, 0.38, 0.35], [-0.46, -0.4, -0.73, 0.13, 0.14], [-0.52, -0.34, -0.73, 0.38, 0.28], [-0.97, -0.96, -0.89, -0.58, -0.57], [-0.6, -0.49, -0.77, 0.29, 0.31]]","[-0.1, -0.11, 0.23, -0.34, 0.04]","[-0.7, -0.72, -0.7, -0.34, -0.67]","[-0.51, -0.63, -0.27, -1.0, -0.13]","[-0.5, -0.07, -0.43, -0.64, -0.5]",rent,highway,dropout,abalone
0,2,-0.16,2.1714115,"[-0.56, -1.0, 0.45, -0.34, -0.92]",airfoil,"[[1.0, 1.0, -1.0, -0.33, -0.48], [1.0, 1.0, 0.01, -0.33, -0.54], [1.0, -1.0, 0.33, -0.33, -0.43], [1.0, 1.0, 0.01, -1.0, -0.89], [1.0, -1.0, 0.98, 0.33, -0.13]]","[[-0.4, -0.33, -1.0, -0.44, -0.56], [-0.53, 0.0, -0.52, -0.78, -0.78], [-0.69, 0.0, -1.0, -0.6, -0.56], [-0.46, 0.0, -1.0, -0.68, -0.11], [-0.29, 0.33, -1.0, -0.91, -0.56]]","[[-0.21, -0.21, -0.31, -0.18, -0.28], [-0.47, -0.62, -0.67, -0.34, -0.44], [-1.0, -0.85, -0.96, -1.0, -0.84], [0.2, 0.18, -0.28, 0.17, -0.06], [-0.5, -0.58, -0.54, -0.61, -0.69]]","[[-0.07, -0.3, -0.65, 0.38, 0.35], [-0.46, -0.4, -0.73, 0.13, 0.14], [-0.52, -0.34, -0.73, 0.38, 0.28], [-0.97, -0.96, -0.89, -0.58, -0.57], [-0.6, -0.49, -0.77, 0.29, 0.31]]","[-0.1, -0.11, 0.23, -0.34, 0.04]","[-0.7, -0.72, -0.7, -0.34, -0.67]","[-0.51, -0.63, -0.27, -1.0, -0.13]","[-0.5, -0.07, -0.43, -0.64, -0.5]",rent,highway,dropout,abalone
0,3,0.05,1.8315411,"[-0.44, 0.2, -1.0, 0.57, -0.94]",airfoil,"[[1.0, 1.0, -1.0, -0.33, -0.48], [1.0, 1.0, 0.01, -0.33, -0.54], [1.0, -1.0, 0.33, -0.33, -0.43], [1.0, 1.0, 0.01, -1.0, -0.89], [1.0, -1.0, 0.98, 0.33, -0.13]]","[[-0.4, -0.33, -1.0, -0.44, -0.56], [-0.53, 0.0, -0.52, -0.78, -0.78], [-0.69, 0.0, -1.0, -0.6, -0.56], [-0.46, 0.0, -1.0, -0.68, -0.11], [-0.29, 0.33, -1.0, -0.91, -0.56]]","[[-0.21, -0.21, -0.31, -0.18, -0.28], [-0.47, -0.62, -0.67, -0.34, -0.44], [-1.0, -0.85, -0.96, -1.0, -0.84], [0.2, 0.18, -0.28, 0.17, -0.06], [-0.5, -0.58, -0.54, -0.61, -0.69]]","[[-0.07, -0.3, -0.65, 0.38, 0.35], [-0.46, -0.4, -0.73, 0.13, 0.14], [-0.52, -0.34, -0.73, 0.38, 0.28], [-0.97, -0.96, -0.89, -0.58, -0.57], [-0.6, -0.49, -0.77, 0.29, 0.31]]","[-0.1, -0.11, 0.23, -0.34, 0.04]","[-0.7, -0.72, -0.7, -0.34, -0.67]","[-0.51, -0.63, -0.27, -1.0, -0.13]","[-0.5, -0.07, -0.43, -0.64, -0.5]",rent,highway,dropout,abalone
0,4,-0.54,0.84875584,"[-0.3, 0.2, -0.09, -0.11, -0.52]",airfoil,"[[1.0, 1.0, -1.0, -0.33, -0.48], [1.0, 1.0, 0.01, -0.33, -0.54], [1.0, -1.0, 0.33, -0.33, -0.43], [1.0, 1.0, 0.01, -1.0, -0.89], [1.0, -1.0, 0.98, 0.33, -0.13]]","[[-0.4, -0.33, -1.0, -0.44, -0.56], [-0.53, 0.0, -0.52, -0.78, -0.78], [-0.69, 0.0, -1.0, -0.6, -0.56], [-0.46, 0.0, -1.0, -0.68, -0.11], [-0.29, 0.33, -1.0, -0.91, -0.56]]","[[-0.21, -0.21, -0.31, -0.18, -0.28], [-0.47, -0.62, -0.67, -0.34, -0.44], [-1.0, -0.85, -0.96, -1.0, -0.84], [0.2, 0.18, -0.28, 0.17, -0.06], [-0.5, -0.58, -0.54, -0.61, -0.69]]","[[-0.07, -0.3, -0.65, 0.38, 0.35], [-0.46, -0.4, -0.73, 0.13, 0.14], [-0.52, -0.34, -0.73, 0.38, 0.28], [-0.97, -0.96, -0.89, -0.58, -0.57], [-0.6, -0.49, -0.77, 0.29, 0.31]]","[-0.1, -0.11, 0.23, -0.34, 0.04]","[-0.7, -0.72, -0.7, -0.34, -0.67]","[-0.51, -0.63, -0.27, -1.0, -0.13]","[-0.5, -0.07, -0.43, -0.64, -0.5]",rent,highway,dropout,abalone
1,0,-0.02,0.90743524,"[-0.88, -0.6, 1.0, -0.86, -0.99]",airfoil,"[[-0.96, 0.67, -1.0, -0.88, -0.98], [-1.0, -0.78, -0.99, -0.87, -0.98], [-0.99, 0.29, -0.99, -0.89, -0.98], [-0.98, 0.76, -1.0, -0.83, -0.96], [-1.0, 0.38, -1.0, -0.9, -0.98]]","[[1.0, -1.0, -0.71, 0.12, 0.3], [-1.0, -0.91, 0.31, -0.3, 0.12], [-1.0, -0.61, -0.25, -0.2, 0.21], [1.0, -0.99, -0.94, -0.18, -0.3], [-1.0, -1.0, -0.53, 0.2, -0.16]]","[[0.02, -0.07, 0.06, 0.2, -0.19], [-0.3, -0.42, -0.23, -0.15, -0.36], [-0.52, -0.73, -0.79, -0.52, -0.72], [-0.33, -0.53, -0.27, -0.1, -0.5], [-0.65, -0.77, -0.72, -0.57, -0.72]]","[[-0.27, -0.77, -1.0, -0.81, -0.81], [-0.82, -0.77, -0.81, -0.5, -0.88], [-0.73, -0.54, -0.77, -0.35, -0.68], [-0.64, -0.85, -1.0, -0.5, -0.97], [-0.93, -0.88, -0.98, -0.88, -0.94]]","[-1.0, -1.0, -1.0, -0.99, -1.0]","[-0.49, -0.83, -0.47, 0.24, -0.86]","[0.33, -0.01, -0.6, 0.04, -0.52]","[-0.88, -0.9, -0.83, -0.95, -0.97]",news,prefecture,bodyfat,cpu
1,1,0.45,1.4425988,"[-0.86, 0.2, -0.09, -0.51, -0.86]",airfoil,"[[-0.96, 0.67, -1.0, -0.88, -0.98], [-1.0, -0.78, -0.99, -0.87, -0.98], [-0.99, 0.29, -0.99, -0.89, -0.98], [-0.98, 0.76, -1.0, -0.83, -0.96], [-1.0, 0.38, -1.0, -0.9, -0.98]]","[[1.0, -1.0, -0.71, 0.12, 0.3], [-1.0, -0.91, 0.31, -0.3, 0.12], [-1.0, -0.61, -0.25, -0.2, 0.21], [1.0, -0.99, -0.94, -0.18, -0.3], [-1.0, -1.0, -0.53, 0.2, -0.16]]","[[0.02, -0.07, 0.06, 0.2, -0.19], [-0.3, -0.42, -0.23, -0.15, -0.36], [-0.52, -0.73, -0.79, -0.52, -0.72], [-0.33, -0.53, -0.27, -0.1, -0.5], [-0.65, -0.77, -0.72, -0.57, -0.72]]","[[-0.27, -0.77, -1.0, -0.81, -0.81], [-0.82, -0.77, -0.81, -0.5, -0.88], [-0.73, -0.54, -0.77, -0.35, -0.68], [-0.64, -0.85, -1.0, -0.5, -0.97], [-0.93, -0.88, -0.98, -0.88, -0.94]]","[-1.0, -1.0, -1.0, -0.99, -1.0]","[-0.49, -0.83, -0.47, 0.24, -0.86]","[0.33, -0.01, -0.6, 0.04, -0.52]","[-0.88, -0.9, -0.83, -0.95, -0.97]",news,prefecture,bodyfat,cpu
1,2,0.04,2.5553968,"[-0.98, -0.6, -1.0, -0.57, -0.92]",airfoil,"[[-0.96, 0.67, -1.0, -0.88, -0.98], [-1.0, -0.78, -0.99, -0.87, -0.98], [-0.99, 0.29, -0.99, -0.89, -0.98], [-0.98, 0.76, -1.0, -0.83, -0.96], [-1.0, 0.38, -1.0, -0.9, -0.98]]","[[1.0, -1.0, -0.71, 0.12, 0.3], [-1.0, -0.91, 0.31, -0.3, 0.12], [-1.0, -0.61, -0.25, -0.2, 0.21], [1.0, -0.99, -0.94, -0.18, -0.3], [-1.0, -1.0, -0.53, 0.2, -0.16]]","[[0.02, -0.07, 0.06, 0.2, -0.19], [-0.3, -0.42, -0.23, -0.15, -0.36], [-0.52, -0.73, -0.79, -0.52, -0.72], [-0.33, -0.53, -0.27, -0.1, -0.5], [-0.65, -0.77, -0.72, -0.57, -0.72]]","[[-0.27, -0.77, -1.0, -0.81, -0.81], [-0.82, -0.77, -0.81, -0.5, -0.88], [-0.73, -0.54, -0.77, -0.35, -0.68], [-0.64, -0.85, -1.0, -0.5, -0.97], [-0.93, -0.88, -0.98, -0.88, -0.94]]","[-1.0, -1.0, -1.0, -0.99, -1.0]","[-0.49, -0.83, -0.47, 0.24, -0.86]","[0.33, -0.01, -0.6, 0.04, -0.52]","[-0.88, -0.9, -0.83, -0.95, -0.97]",news,prefecture,bodyfat,cpu
1,3,0.0,1.9290432,"[-0.91, 0.2, 0.45, -0.82, -0.62]",airfoil,"[[-0.96, 0.67, -1.0, -0.88, -0.98], [-1.0, -0.78, -0.99, -0.87, -0.98], [-0.99, 0.29, -0.99, -0.89, -0.98], [-0.98, 0.76, -1.0, -0.83, -0.96], [-1.0, 0.38, -1.0, -0.9, -0.98]]","[[1.0, -1.0, -0.71, 0.12, 0.3], [-1.0, -0.91, 0.31, -0.3, 0.12], [-1.0, -0.61, -0.25, -0.2, 0.21], [1.0, -0.99, -0.94, -0.18, -0.3], [-1.0, -1.0, -0.53, 0.2, -0.16]]","[[0.02, -0.07, 0.06, 0.2, -0.19], [-0.3, -0.42, -0.23, -0.15, -0.36], [-0.52, -0.73, -0.79, -0.52, -0.72], [-0.33, -0.53, -0.27, -0.1, -0.5], [-0.65, -0.77, -0.72, -0.57, -0.72]]","[[-0.27, -0.77, -1.0, -0.81, -0.81], [-0.82, -0.77, -0.81, -0.5, -0.88], [-0.73, -0.54, -0.77, -0.35, -0.68], [-0.64, -0.85, -1.0, -0.5, -0.97], [-0.93, -0.88, -0.98, -0.88, -0.94]]","[-1.0, -1.0, -1.0, -0.99, -1.0]","[-0.49, -0.83, -0.47, 0.24, -0.86]","[0.33, -0.01, -0.6, 0.04, -0.52]","[-0.88, -0.9, -0.83, -0.95, -0.97]",news,prefecture,bodyfat,cpu
1,4,-0.83,2.782162,"[-0.9, 1.0, 1.0, -0.86, 0.6]",airfoil,"[[-0.96, 0.67, -1.0, -0.88, -0.98], [-1.0, -0.78, -0.99, -0.87, -0.98], [-0.99, 0.29, -0.99, -0.89, -0.98], [-0.98, 0.76, -1.0, -0.83, -0.96], [-1.0, 0.38, -1.0, -0.9, -0.98]]","[[1.0, -1.0, -0.71, 0.12, 0.3], [-1.0, -0.91, 0.31, -0.3, 0.12], [-1.0, -0.61, -0.25, -0.2, 0.21], [1.0, -0.99, -0.94, -0.18, -0.3], [-1.0, -1.0, -0.53, 0.2, -0.16]]","[[0.02, -0.07, 0.06, 0.2, -0.19], [-0.3, -0.42, -0.23, -0.15, -0.36], [-0.52, -0.73, -0.79, -0.52, -0.72], [-0.33, -0.53, -0.27, -0.1, -0.5], [-0.65, -0.77, -0.72, -0.57, -0.72]]","[[-0.27, -0.77, -1.0, -0.81, -0.81], [-0.82, -0.77, -0.81, -0.5, -0.88], [-0.73, -0.54, -0.77, -0.35, -0.68], [-0.64, -0.85, -1.0, -0.5, -0.97], [-0.93, -0.88, -0.98, -0.88, -0.94]]","[-1.0, -1.0, -1.0, -0.99, -1.0]","[-0.49, -0.83, -0.47, 0.24, -0.86]","[0.33, -0.01, -0.6, 0.04, -0.52]","[-0.88, -0.9, -0.83, -0.95, -0.97]",news,prefecture,bodyfat,cpu
