run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.14,0.14,"[-0.84, 0.68, -0.91, 0.53, -0.39]",rebellion,"[[-0.78, -1.0, 0.11, -0.67, 0.18], [-0.78, -1.0, -0.05, -0.33, 0.3], [-0.11, -1.0, 0.63, -0.67, 0.28], [1.0, -1.0, 0.26, -1.0, 0.44], [0.56, -1.0, 0.42, -1.0, 0.12]]","[[-1.0, -0.92, -0.02, -0.67, 1.0], [-1.0, -0.58, 0.48, -0.67, 1.0], [1.0, -0.14, -0.26, -0.8, 1.0], [-1.0, -0.81, -0.26, -0.62, 1.0], [-1.0, -0.53, -0.26, -0.67, -1.0]]","[[-0.77, -0.81, -0.85, -0.8, -0.78], [-0.63, -0.77, -0.79, -0.72, -0.69], [-0.82, -0.88, -0.97, -0.85, -0.82], [-0.44, -0.54, -0.63, -0.58, -0.51], [-0.91, -0.92, -0.95, -0.93, -0.91]]","[[0.54, 0.52, -0.98, 0.11, 0.65], [-0.63, 0.52, -0.88, -0.15, -0.34], [1.0, 0.52, -0.91, 0.26, 0.85], [-0.96, -1.0, 0.67, -0.46, -0.09], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[0.66, 0.78, 0.6, 0.73, 0.61]","[-1.0, -1.0, -1.0, -1.0, -0.95]","[-0.53, -0.5, -0.92, -0.4, -0.93]","[-0.48, -0.48, 0.52, -1.0, -0.14]",laborsupply,medexp,hitter,rebellion
0,1,0.0,0.12,"[-0.51, 0.6, -0.87, 0.83, 0.7]",rebellion,"[[-0.78, -1.0, 0.11, -0.67, 0.18], [-0.78, -1.0, -0.05, -0.33, 0.3], [-0.11, -1.0, 0.63, -0.67, 0.28], [1.0, -1.0, 0.26, -1.0, 0.44], [0.56, -1.0, 0.42, -1.0, 0.12]]","[[-1.0, -0.92, -0.02, -0.67, 1.0], [-1.0, -0.58, 0.48, -0.67, 1.0], [1.0, -0.14, -0.26, -0.8, 1.0], [-1.0, -0.81, -0.26, -0.62, 1.0], [-1.0, -0.53, -0.26, -0.67, -1.0]]","[[-0.77, -0.81, -0.85, -0.8, -0.78], [-0.63, -0.77, -0.79, -0.72, -0.69], [-0.82, -0.88, -0.97, -0.85, -0.82], [-0.44, -0.54, -0.63, -0.58, -0.51], [-0.91, -0.92, -0.95, -0.93, -0.91]]","[[0.54, 0.52, -0.98, 0.11, 0.65], [-0.63, 0.52, -0.88, -0.15, -0.34], [1.0, 0.52, -0.91, 0.26, 0.85], [-0.96, -1.0, 0.67, -0.46, -0.09], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[0.66, 0.78, 0.6, 0.73, 0.61]","[-1.0, -1.0, -1.0, -1.0, -0.95]","[-0.53, -0.5, -0.92, -0.4, -0.93]","[-0.48, -0.48, 0.52, -1.0, -0.14]",laborsupply,medexp,hitter,rebellion
0,2,-0.67,-0.3,"[0.05, 0.28, -0.96, 0.09, 0.05]",rebellion,"[[-0.78, -1.0, 0.11, -0.67, 0.18], [-0.78, -1.0, -0.05, -0.33, 0.3], [-0.11, -1.0, 0.63, -0.67, 0.28], [1.0, -1.0, 0.26, -1.0, 0.44], [0.56, -1.0, 0.42, -1.0, 0.12]]","[[-1.0, -0.92, -0.02, -0.67, 1.0], [-1.0, -0.58, 0.48, -0.67, 1.0], [1.0, -0.14, -0.26, -0.8, 1.0], [-1.0, -0.81, -0.26, -0.62, 1.0], [-1.0, -0.53, -0.26, -0.67, -1.0]]","[[-0.77, -0.81, -0.85, -0.8, -0.78], [-0.63, -0.77, -0.79, -0.72, -0.69], [-0.82, -0.88, -0.97, -0.85, -0.82], [-0.44, -0.54, -0.63, -0.58, -0.51], [-0.91, -0.92, -0.95, -0.93, -0.91]]","[[0.54, 0.52, -0.98, 0.11, 0.65], [-0.63, 0.52, -0.88, -0.15, -0.34], [1.0, 0.52, -0.91, 0.26, 0.85], [-0.96, -1.0, 0.67, -0.46, -0.09], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[0.66, 0.78, 0.6, 0.73, 0.61]","[-1.0, -1.0, -1.0, -1.0, -0.95]","[-0.53, -0.5, -0.92, -0.4, -0.93]","[-0.48, -0.48, 0.52, -1.0, -0.14]",laborsupply,medexp,hitter,rebellion
0,3,-0.48,-0.42,"[-0.15, -0.36, -0.76, 0.5, -0.59]",rebellion,"[[-0.78, -1.0, 0.11, -0.67, 0.18], [-0.78, -1.0, -0.05, -0.33, 0.3], [-0.11, -1.0, 0.63, -0.67, 0.28], [1.0, -1.0, 0.26, -1.0, 0.44], [0.56, -1.0, 0.42, -1.0, 0.12]]","[[-1.0, -0.92, -0.02, -0.67, 1.0], [-1.0, -0.58, 0.48, -0.67, 1.0], [1.0, -0.14, -0.26, -0.8, 1.0], [-1.0, -0.81, -0.26, -0.62, 1.0], [-1.0, -0.53, -0.26, -0.67, -1.0]]","[[-0.77, -0.81, -0.85, -0.8, -0.78], [-0.63, -0.77, -0.79, -0.72, -0.69], [-0.82, -0.88, -0.97, -0.85, -0.82], [-0.44, -0.54, -0.63, -0.58, -0.51], [-0.91, -0.92, -0.95, -0.93, -0.91]]","[[0.54, 0.52, -0.98, 0.11, 0.65], [-0.63, 0.52, -0.88, -0.15, -0.34], [1.0, 0.52, -0.91, 0.26, 0.85], [-0.96, -1.0, 0.67, -0.46, -0.09], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[0.66, 0.78, 0.6, 0.73, 0.61]","[-1.0, -1.0, -1.0, -1.0, -0.95]","[-0.53, -0.5, -0.92, -0.4, -0.93]","[-0.48, -0.48, 0.52, -1.0, -0.14]",laborsupply,medexp,hitter,rebellion
0,4,0.52,0.52,"[1.0, 0.52, -0.91, 0.26, 0.85]",rebellion,"[[-0.78, -1.0, 0.11, -0.67, 0.18], [-0.78, -1.0, -0.05, -0.33, 0.3], [-0.11, -1.0, 0.63, -0.67, 0.28], [1.0, -1.0, 0.26, -1.0, 0.44], [0.56, -1.0, 0.42, -1.0, 0.12]]","[[-1.0, -0.92, -0.02, -0.67, 1.0], [-1.0, -0.58, 0.48, -0.67, 1.0], [1.0, -0.14, -0.26, -0.8, 1.0], [-1.0, -0.81, -0.26, -0.62, 1.0], [-1.0, -0.53, -0.26, -0.67, -1.0]]","[[-0.77, -0.81, -0.85, -0.8, -0.78], [-0.63, -0.77, -0.79, -0.72, -0.69], [-0.82, -0.88, -0.97, -0.85, -0.82], [-0.44, -0.54, -0.63, -0.58, -0.51], [-0.91, -0.92, -0.95, -0.93, -0.91]]","[[0.54, 0.52, -0.98, 0.11, 0.65], [-0.63, 0.52, -0.88, -0.15, -0.34], [1.0, 0.52, -0.91, 0.26, 0.85], [-0.96, -1.0, 0.67, -0.46, -0.09], [-0.84, 0.68, -0.91, 0.53, -0.39]]","[0.66, 0.78, 0.6, 0.73, 0.61]","[-1.0, -1.0, -1.0, -1.0, -0.95]","[-0.53, -0.5, -0.92, -0.4, -0.93]","[-0.48, -0.48, 0.52, -1.0, -0.14]",laborsupply,medexp,hitter,rebellion
1,0,-0.95,-0.64,"[-0.23, -0.04, -0.85, 0.03, -0.72]",rebellion,"[[-0.02, -0.34, -0.96, -0.97, 0.09], [0.72, -0.85, -1.0, -1.0, -0.27], [0.34, 0.73, -0.61, -0.68, -0.86], [0.15, -0.01, -0.58, -0.76, -0.14], [0.28, -0.43, -0.77, -0.85, -0.01]]","[[1.0, -0.81, -0.0, -0.33, -0.41], [1.0, -0.52, 0.08, 0.07, -0.36], [1.0, 0.43, 0.36, -0.47, -0.19], [1.0, 0.52, 0.17, -0.2, -0.1], [1.0, -0.71, -0.69, -0.33, -0.28]]","[[1.0, -1.0, 0.5, -0.5, -0.76], [0.25, -0.63, -0.56, 0.56, -0.99], [-0.95, -0.93, 0.44, -0.44, 0.04], [-0.95, -0.89, 0.94, -0.94, -0.68], [-0.95, 0.47, 0.62, -0.62, -0.39]]","[[-0.19, 0.36, -0.88, 0.36, -0.66], [-0.48, 0.92, -0.95, 0.88, -0.43], [-0.72, 0.36, -0.9, -0.28, -0.29], [-0.75, 0.68, -0.76, -0.18, -0.08], [-0.8, 0.28, -0.94, -0.97, -1.0]]","[-0.9, -0.55, -0.84, -0.59, -0.8]","[0.43, -0.26, 0.07, -0.45, -0.58]","[-1.0, -0.61, -0.61, 0.03, -0.48]","[-0.76, -0.1, 0.05, -0.14, -0.76]",air,reactor,mussel,rebellion
1,1,0.0,0.12,"[-0.51, 0.6, -0.87, 0.83, 0.7]",rebellion,"[[-0.02, -0.34, -0.96, -0.97, 0.09], [0.72, -0.85, -1.0, -1.0, -0.27], [0.34, 0.73, -0.61, -0.68, -0.86], [0.15, -0.01, -0.58, -0.76, -0.14], [0.28, -0.43, -0.77, -0.85, -0.01]]","[[1.0, -0.81, -0.0, -0.33, -0.41], [1.0, -0.52, 0.08, 0.07, -0.36], [1.0, 0.43, 0.36, -0.47, -0.19], [1.0, 0.52, 0.17, -0.2, -0.1], [1.0, -0.71, -0.69, -0.33, -0.28]]","[[1.0, -1.0, 0.5, -0.5, -0.76], [0.25, -0.63, -0.56, 0.56, -0.99], [-0.95, -0.93, 0.44, -0.44, 0.04], [-0.95, -0.89, 0.94, -0.94, -0.68], [-0.95, 0.47, 0.62, -0.62, -0.39]]","[[-0.19, 0.36, -0.88, 0.36, -0.66], [-0.48, 0.92, -0.95, 0.88, -0.43], [-0.72, 0.36, -0.9, -0.28, -0.29], [-0.75, 0.68, -0.76, -0.18, -0.08], [-0.8, 0.28, -0.94, -0.97, -1.0]]","[-0.9, -0.55, -0.84, -0.59, -0.8]","[0.43, -0.26, 0.07, -0.45, -0.58]","[-1.0, -0.61, -0.61, 0.03, -0.48]","[-0.76, -0.1, 0.05, -0.14, -0.76]",air,reactor,mussel,rebellion
1,2,1.0,-0.35,"[-0.98, 0.6, -0.61, -0.57, 0.0]",rebellion,"[[-0.02, -0.34, -0.96, -0.97, 0.09], [0.72, -0.85, -1.0, -1.0, -0.27], [0.34, 0.73, -0.61, -0.68, -0.86], [0.15, -0.01, -0.58, -0.76, -0.14], [0.28, -0.43, -0.77, -0.85, -0.01]]","[[1.0, -0.81, -0.0, -0.33, -0.41], [1.0, -0.52, 0.08, 0.07, -0.36], [1.0, 0.43, 0.36, -0.47, -0.19], [1.0, 0.52, 0.17, -0.2, -0.1], [1.0, -0.71, -0.69, -0.33, -0.28]]","[[1.0, -1.0, 0.5, -0.5, -0.76], [0.25, -0.63, -0.56, 0.56, -0.99], [-0.95, -0.93, 0.44, -0.44, 0.04], [-0.95, -0.89, 0.94, -0.94, -0.68], [-0.95, 0.47, 0.62, -0.62, -0.39]]","[[-0.19, 0.36, -0.88, 0.36, -0.66], [-0.48, 0.92, -0.95, 0.88, -0.43], [-0.72, 0.36, -0.9, -0.28, -0.29], [-0.75, 0.68, -0.76, -0.18, -0.08], [-0.8, 0.28, -0.94, -0.97, -1.0]]","[-0.9, -0.55, -0.84, -0.59, -0.8]","[0.43, -0.26, 0.07, -0.45, -0.58]","[-1.0, -0.61, -0.61, 0.03, -0.48]","[-0.76, -0.1, 0.05, -0.14, -0.76]",air,reactor,mussel,rebellion
1,3,-0.86,-0.5,"[-0.05, 0.44, -0.88, 0.18, -0.16]",rebellion,"[[-0.02, -0.34, -0.96, -0.97, 0.09], [0.72, -0.85, -1.0, -1.0, -0.27], [0.34, 0.73, -0.61, -0.68, -0.86], [0.15, -0.01, -0.58, -0.76, -0.14], [0.28, -0.43, -0.77, -0.85, -0.01]]","[[1.0, -0.81, -0.0, -0.33, -0.41], [1.0, -0.52, 0.08, 0.07, -0.36], [1.0, 0.43, 0.36, -0.47, -0.19], [1.0, 0.52, 0.17, -0.2, -0.1], [1.0, -0.71, -0.69, -0.33, -0.28]]","[[1.0, -1.0, 0.5, -0.5, -0.76], [0.25, -0.63, -0.56, 0.56, -0.99], [-0.95, -0.93, 0.44, -0.44, 0.04], [-0.95, -0.89, 0.94, -0.94, -0.68], [-0.95, 0.47, 0.62, -0.62, -0.39]]","[[-0.19, 0.36, -0.88, 0.36, -0.66], [-0.48, 0.92, -0.95, 0.88, -0.43], [-0.72, 0.36, -0.9, -0.28, -0.29], [-0.75, 0.68, -0.76, -0.18, -0.08], [-0.8, 0.28, -0.94, -0.97, -1.0]]","[-0.9, -0.55, -0.84, -0.59, -0.8]","[0.43, -0.26, 0.07, -0.45, -0.58]","[-1.0, -0.61, -0.61, 0.03, -0.48]","[-0.76, -0.1, 0.05, -0.14, -0.76]",air,reactor,mussel,rebellion
1,4,0.33,0.12,"[-0.62, 1.0, -0.93, -0.45, 0.14]",rebellion,"[[-0.02, -0.34, -0.96, -0.97, 0.09], [0.72, -0.85, -1.0, -1.0, -0.27], [0.34, 0.73, -0.61, -0.68, -0.86], [0.15, -0.01, -0.58, -0.76, -0.14], [0.28, -0.43, -0.77, -0.85, -0.01]]","[[1.0, -0.81, -0.0, -0.33, -0.41], [1.0, -0.52, 0.08, 0.07, -0.36], [1.0, 0.43, 0.36, -0.47, -0.19], [1.0, 0.52, 0.17, -0.2, -0.1], [1.0, -0.71, -0.69, -0.33, -0.28]]","[[1.0, -1.0, 0.5, -0.5, -0.76], [0.25, -0.63, -0.56, 0.56, -0.99], [-0.95, -0.93, 0.44, -0.44, 0.04], [-0.95, -0.89, 0.94, -0.94, -0.68], [-0.95, 0.47, 0.62, -0.62, -0.39]]","[[-0.19, 0.36, -0.88, 0.36, -0.66], [-0.48, 0.92, -0.95, 0.88, -0.43], [-0.72, 0.36, -0.9, -0.28, -0.29], [-0.75, 0.68, -0.76, -0.18, -0.08], [-0.8, 0.28, -0.94, -0.97, -1.0]]","[-0.9, -0.55, -0.84, -0.59, -0.8]","[0.43, -0.26, 0.07, -0.45, -0.58]","[-1.0, -0.61, -0.61, 0.03, -0.48]","[-0.76, -0.1, 0.05, -0.14, -0.76]",air,reactor,mussel,rebellion
