run,trial,ytrue,ypred,x,name,task1x,task2x,task3x,task4x,task1y,task2y,task3y,task4y,task1name,task2name,task3name,task4name
0,0,-0.98,-0.99,"[-1.0, -1.0, -0.26, -0.63, -0.12]",prefecture,"[[-0.52, -0.77, -0.16, -0.67, -0.73], [-0.48, -0.72, -0.33, -0.73, -0.88], [-0.06, -0.72, -0.44, -0.86, -0.75], [0.03, -0.87, -0.61, -0.81, -0.82], [-0.23, -0.77, -0.45, -0.82, -0.73]]","[[0.15, 0.07, -0.49, -0.64, -0.28], [0.31, 0.1, -0.59, -0.8, -0.45], [0.34, 0.73, -0.61, -0.68, -0.86], [0.71, 0.01, -0.73, -0.81, -0.57], [0.72, -0.85, -1.0, -1.0, -0.27]]","[[-0.95, -0.02, -1.0, -0.88, -0.98], [-1.0, -1.0, -1.0, -0.89, -0.96], [-0.32, -0.97, -1.0, -0.91, -0.98], [-0.46, -0.63, -0.99, -0.86, -0.96], [-0.99, -0.99, -1.0, -0.85, -0.97]]","[[-1.0, 1.0, 0.05, -0.33, 0.14], [0.78, -1.0, 0.37, -1.0, 0.01], [-0.78, 1.0, -0.84, 0.0, -0.24], [-0.56, -1.0, 0.16, -0.33, 0.23], [-0.33, -1.0, -0.63, 0.0, 0.15]]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.24, -0.61, -0.84, 0.04, -0.55]","[-1.0, -0.99, -0.99, -1.0, -1.0]","[0.67, 0.68, -0.15, 0.65, 0.66]",whitewine,air,news,laborsupply
0,1,0.24,-0.99,"[1.0, -0.99, -0.94, -0.18, -0.3]",prefecture,"[[-0.52, -0.77, -0.16, -0.67, -0.73], [-0.48, -0.72, -0.33, -0.73, -0.88], [-0.06, -0.72, -0.44, -0.86, -0.75], [0.03, -0.87, -0.61, -0.81, -0.82], [-0.23, -0.77, -0.45, -0.82, -0.73]]","[[0.15, 0.07, -0.49, -0.64, -0.28], [0.31, 0.1, -0.59, -0.8, -0.45], [0.34, 0.73, -0.61, -0.68, -0.86], [0.71, 0.01, -0.73, -0.81, -0.57], [0.72, -0.85, -1.0, -1.0, -0.27]]","[[-0.95, -0.02, -1.0, -0.88, -0.98], [-1.0, -1.0, -1.0, -0.89, -0.96], [-0.32, -0.97, -1.0, -0.91, -0.98], [-0.46, -0.63, -0.99, -0.86, -0.96], [-0.99, -0.99, -1.0, -0.85, -0.97]]","[[-1.0, 1.0, 0.05, -0.33, 0.14], [0.78, -1.0, 0.37, -1.0, 0.01], [-0.78, 1.0, -0.84, 0.0, -0.24], [-0.56, -1.0, 0.16, -0.33, 0.23], [-0.33, -1.0, -0.63, 0.0, 0.15]]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.24, -0.61, -0.84, 0.04, -0.55]","[-1.0, -0.99, -0.99, -1.0, -1.0]","[0.67, 0.68, -0.15, 0.65, 0.66]",whitewine,air,news,laborsupply
0,2,-0.85,-0.99,"[-1.0, -1.0, -0.7, -0.44, 0.02]",prefecture,"[[-0.52, -0.77, -0.16, -0.67, -0.73], [-0.48, -0.72, -0.33, -0.73, -0.88], [-0.06, -0.72, -0.44, -0.86, -0.75], [0.03, -0.87, -0.61, -0.81, -0.82], [-0.23, -0.77, -0.45, -0.82, -0.73]]","[[0.15, 0.07, -0.49, -0.64, -0.28], [0.31, 0.1, -0.59, -0.8, -0.45], [0.34, 0.73, -0.61, -0.68, -0.86], [0.71, 0.01, -0.73, -0.81, -0.57], [0.72, -0.85, -1.0, -1.0, -0.27]]","[[-0.95, -0.02, -1.0, -0.88, -0.98], [-1.0, -1.0, -1.0, -0.89, -0.96], [-0.32, -0.97, -1.0, -0.91, -0.98], [-0.46, -0.63, -0.99, -0.86, -0.96], [-0.99, -0.99, -1.0, -0.85, -0.97]]","[[-1.0, 1.0, 0.05, -0.33, 0.14], [0.78, -1.0, 0.37, -1.0, 0.01], [-0.78, 1.0, -0.84, 0.0, -0.24], [-0.56, -1.0, 0.16, -0.33, 0.23], [-0.33, -1.0, -0.63, 0.0, 0.15]]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.24, -0.61, -0.84, 0.04, -0.55]","[-1.0, -0.99, -0.99, -1.0, -1.0]","[0.67, 0.68, -0.15, 0.65, 0.66]",whitewine,air,news,laborsupply
0,3,-0.68,-0.99,"[-1.0, -1.0, -0.12, -0.02, -0.86]",prefecture,"[[-0.52, -0.77, -0.16, -0.67, -0.73], [-0.48, -0.72, -0.33, -0.73, -0.88], [-0.06, -0.72, -0.44, -0.86, -0.75], [0.03, -0.87, -0.61, -0.81, -0.82], [-0.23, -0.77, -0.45, -0.82, -0.73]]","[[0.15, 0.07, -0.49, -0.64, -0.28], [0.31, 0.1, -0.59, -0.8, -0.45], [0.34, 0.73, -0.61, -0.68, -0.86], [0.71, 0.01, -0.73, -0.81, -0.57], [0.72, -0.85, -1.0, -1.0, -0.27]]","[[-0.95, -0.02, -1.0, -0.88, -0.98], [-1.0, -1.0, -1.0, -0.89, -0.96], [-0.32, -0.97, -1.0, -0.91, -0.98], [-0.46, -0.63, -0.99, -0.86, -0.96], [-0.99, -0.99, -1.0, -0.85, -0.97]]","[[-1.0, 1.0, 0.05, -0.33, 0.14], [0.78, -1.0, 0.37, -1.0, 0.01], [-0.78, 1.0, -0.84, 0.0, -0.24], [-0.56, -1.0, 0.16, -0.33, 0.23], [-0.33, -1.0, -0.63, 0.0, 0.15]]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.24, -0.61, -0.84, 0.04, -0.55]","[-1.0, -0.99, -0.99, -1.0, -1.0]","[0.67, 0.68, -0.15, 0.65, 0.66]",whitewine,air,news,laborsupply
0,4,-0.89,0.99,"[-1.0, -1.0, 0.89, 0.4, -0.91]",prefecture,"[[-0.52, -0.77, -0.16, -0.67, -0.73], [-0.48, -0.72, -0.33, -0.73, -0.88], [-0.06, -0.72, -0.44, -0.86, -0.75], [0.03, -0.87, -0.61, -0.81, -0.82], [-0.23, -0.77, -0.45, -0.82, -0.73]]","[[0.15, 0.07, -0.49, -0.64, -0.28], [0.31, 0.1, -0.59, -0.8, -0.45], [0.34, 0.73, -0.61, -0.68, -0.86], [0.71, 0.01, -0.73, -0.81, -0.57], [0.72, -0.85, -1.0, -1.0, -0.27]]","[[-0.95, -0.02, -1.0, -0.88, -0.98], [-1.0, -1.0, -1.0, -0.89, -0.96], [-0.32, -0.97, -1.0, -0.91, -0.98], [-0.46, -0.63, -0.99, -0.86, -0.96], [-0.99, -0.99, -1.0, -0.85, -0.97]]","[[-1.0, 1.0, 0.05, -0.33, 0.14], [0.78, -1.0, 0.37, -1.0, 0.01], [-0.78, 1.0, -0.84, 0.0, -0.24], [-0.56, -1.0, 0.16, -0.33, 0.23], [-0.33, -1.0, -0.63, 0.0, 0.15]]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.24, -0.61, -0.84, 0.04, -0.55]","[-1.0, -0.99, -0.99, -1.0, -1.0]","[0.67, 0.68, -0.15, 0.65, 0.66]",whitewine,air,news,laborsupply
1,0,-0.84,-0.5,"[-1.0, -1.0, -0.19, -0.3, -0.4]",prefecture,"[[0.42, 0.07, -0.3, -0.73, 1.0], [-0.48, 0.02, -0.25, -0.36, -0.2], [0.42, 0.02, 0.15, -0.18, 1.0], [-0.29, -0.41, -0.3, -0.64, -0.2], [-1.0, -0.51, -0.15, -0.55, 1.0]]","[[0.52, -0.85, -0.46, -0.75, -0.51], [-0.29, -0.69, -0.59, -0.84, -0.53], [-0.42, -0.49, -0.26, -0.73, -0.67], [-0.58, -0.59, -0.35, -0.69, -0.78], [0.06, -0.8, -0.5, -0.87, -0.47]]","[[-0.91, -0.7, -0.19, 0.19, -0.31], [-0.81, -0.77, -0.5, 0.5, -0.92], [-0.95, -0.93, 0.44, -0.44, 0.04], [-0.7, -0.92, 0.31, -0.31, -0.24], [-0.81, -0.99, -0.94, 0.94, -0.59]]","[[1.0, -0.93, -0.19, 0.01, -0.07], [1.0, -0.93, 0.5, -0.9, -0.37], [-1.0, -0.59, -0.44, -0.28, -0.04], [-1.0, 0.88, 0.56, -0.95, -0.68], [-1.0, -0.4, -0.5, 0.06, 0.1]]","[-0.07, -0.29, -0.02, -0.61, 0.39]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.35, -0.68, -0.61, 0.23, -0.61]","[-0.43, 0.29, -0.87, -0.59, -0.89]",pinot,whitewine,mussel,homeless
1,1,-0.89,0.02,"[-1.0, -1.0, 1.0, 0.54, 0.02]",prefecture,"[[0.42, 0.07, -0.3, -0.73, 1.0], [-0.48, 0.02, -0.25, -0.36, -0.2], [0.42, 0.02, 0.15, -0.18, 1.0], [-0.29, -0.41, -0.3, -0.64, -0.2], [-1.0, -0.51, -0.15, -0.55, 1.0]]","[[0.52, -0.85, -0.46, -0.75, -0.51], [-0.29, -0.69, -0.59, -0.84, -0.53], [-0.42, -0.49, -0.26, -0.73, -0.67], [-0.58, -0.59, -0.35, -0.69, -0.78], [0.06, -0.8, -0.5, -0.87, -0.47]]","[[-0.91, -0.7, -0.19, 0.19, -0.31], [-0.81, -0.77, -0.5, 0.5, -0.92], [-0.95, -0.93, 0.44, -0.44, 0.04], [-0.7, -0.92, 0.31, -0.31, -0.24], [-0.81, -0.99, -0.94, 0.94, -0.59]]","[[1.0, -0.93, -0.19, 0.01, -0.07], [1.0, -0.93, 0.5, -0.9, -0.37], [-1.0, -0.59, -0.44, -0.28, -0.04], [-1.0, 0.88, 0.56, -0.95, -0.68], [-1.0, -0.4, -0.5, 0.06, 0.1]]","[-0.07, -0.29, -0.02, -0.61, 0.39]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.35, -0.68, -0.61, 0.23, -0.61]","[-0.43, 0.29, -0.87, -0.59, -0.89]",pinot,whitewine,mussel,homeless
1,2,-0.59,-0.88,"[1.0, -1.0, 0.12, -0.2, -0.67]",prefecture,"[[0.42, 0.07, -0.3, -0.73, 1.0], [-0.48, 0.02, -0.25, -0.36, -0.2], [0.42, 0.02, 0.15, -0.18, 1.0], [-0.29, -0.41, -0.3, -0.64, -0.2], [-1.0, -0.51, -0.15, -0.55, 1.0]]","[[0.52, -0.85, -0.46, -0.75, -0.51], [-0.29, -0.69, -0.59, -0.84, -0.53], [-0.42, -0.49, -0.26, -0.73, -0.67], [-0.58, -0.59, -0.35, -0.69, -0.78], [0.06, -0.8, -0.5, -0.87, -0.47]]","[[-0.91, -0.7, -0.19, 0.19, -0.31], [-0.81, -0.77, -0.5, 0.5, -0.92], [-0.95, -0.93, 0.44, -0.44, 0.04], [-0.7, -0.92, 0.31, -0.31, -0.24], [-0.81, -0.99, -0.94, 0.94, -0.59]]","[[1.0, -0.93, -0.19, 0.01, -0.07], [1.0, -0.93, 0.5, -0.9, -0.37], [-1.0, -0.59, -0.44, -0.28, -0.04], [-1.0, 0.88, 0.56, -0.95, -0.68], [-1.0, -0.4, -0.5, 0.06, 0.1]]","[-0.07, -0.29, -0.02, -0.61, 0.39]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.35, -0.68, -0.61, 0.23, -0.61]","[-0.43, 0.29, -0.87, -0.59, -0.89]",pinot,whitewine,mussel,homeless
1,3,-0.76,-0.89,"[-1.0, -1.0, 0.0, -0.27, 0.35]",prefecture,"[[0.42, 0.07, -0.3, -0.73, 1.0], [-0.48, 0.02, -0.25, -0.36, -0.2], [0.42, 0.02, 0.15, -0.18, 1.0], [-0.29, -0.41, -0.3, -0.64, -0.2], [-1.0, -0.51, -0.15, -0.55, 1.0]]","[[0.52, -0.85, -0.46, -0.75, -0.51], [-0.29, -0.69, -0.59, -0.84, -0.53], [-0.42, -0.49, -0.26, -0.73, -0.67], [-0.58, -0.59, -0.35, -0.69, -0.78], [0.06, -0.8, -0.5, -0.87, -0.47]]","[[-0.91, -0.7, -0.19, 0.19, -0.31], [-0.81, -0.77, -0.5, 0.5, -0.92], [-0.95, -0.93, 0.44, -0.44, 0.04], [-0.7, -0.92, 0.31, -0.31, -0.24], [-0.81, -0.99, -0.94, 0.94, -0.59]]","[[1.0, -0.93, -0.19, 0.01, -0.07], [1.0, -0.93, 0.5, -0.9, -0.37], [-1.0, -0.59, -0.44, -0.28, -0.04], [-1.0, 0.88, 0.56, -0.95, -0.68], [-1.0, -0.4, -0.5, 0.06, 0.1]]","[-0.07, -0.29, -0.02, -0.61, 0.39]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.35, -0.68, -0.61, 0.23, -0.61]","[-0.43, 0.29, -0.87, -0.59, -0.89]",pinot,whitewine,mussel,homeless
1,4,-0.85,-0.89,"[-1.0, -1.0, -0.7, -0.44, 0.02]",prefecture,"[[0.42, 0.07, -0.3, -0.73, 1.0], [-0.48, 0.02, -0.25, -0.36, -0.2], [0.42, 0.02, 0.15, -0.18, 1.0], [-0.29, -0.41, -0.3, -0.64, -0.2], [-1.0, -0.51, -0.15, -0.55, 1.0]]","[[0.52, -0.85, -0.46, -0.75, -0.51], [-0.29, -0.69, -0.59, -0.84, -0.53], [-0.42, -0.49, -0.26, -0.73, -0.67], [-0.58, -0.59, -0.35, -0.69, -0.78], [0.06, -0.8, -0.5, -0.87, -0.47]]","[[-0.91, -0.7, -0.19, 0.19, -0.31], [-0.81, -0.77, -0.5, 0.5, -0.92], [-0.95, -0.93, 0.44, -0.44, 0.04], [-0.7, -0.92, 0.31, -0.31, -0.24], [-0.81, -0.99, -0.94, 0.94, -0.59]]","[[1.0, -0.93, -0.19, 0.01, -0.07], [1.0, -0.93, 0.5, -0.9, -0.37], [-1.0, -0.59, -0.44, -0.28, -0.04], [-1.0, 0.88, 0.56, -0.95, -0.68], [-1.0, -0.4, -0.5, 0.06, 0.1]]","[-0.07, -0.29, -0.02, -0.61, 0.39]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.35, -0.68, -0.61, 0.23, -0.61]","[-0.43, 0.29, -0.87, -0.59, -0.89]",pinot,whitewine,mussel,homeless
