x,y,machine,trial,y_pred,subject
21,467321065.9,1,1,10.0,1
72,1.46454685365935e+30,1,2,1e+19,1
93,1.0400005938169079e+39,1,3,1.46454685365935e+30,1
80,3.448566690462081e+33,1,4,,1
72,1.46454685365935e+30,1,5,1.46454685365935e+30,1
44,3.146399581136305e+41,2,1,,1
13,1419489348238.2,2,2,,1
42,4.022944916075752e+39,2,3,,1
70,1.2892025011560305e+66,2,4,,1
95,5.973013666965908e+89,2,5,,1
65,4.0684769958724146e+47,3,1,,1
76,4.748904035568898e+55,3,2,,1
43,2.986130662893325e+31,3,3,11111.11111111111,1
38,6.430092241264868e+27,3,4,1111.111111111111,1
56,1.021002904386379e+41,3,5,1111.111111111111,1
77,1.063015773470935e+26,4,1,10210.02904386379,1
78,2.3087180570862327e+26,4,2,106.3015773470935,1
23,68810610.1,4,3,106.3015773470935,1
8,610.9,4,4,,1
70,4.6636008490744705e+23,4,5,,1
51,3.1147643205677326e+19,5,1,,1
48,2.401997162741965e+18,5,2,10210.02904386379,1
95,6.535289162368122e+35,5,3,10210.02904386379,1
43,3.355969368297346e+16,5,4,2986.130662893325,1
67,2.683116916587974e+25,5,5,,1
29,30044028.8,1,1,10.0,2
74,2.5591772207717347e+19,1,2,1e+19,2
80,9.972697359975551e+20,1,3,,2
95,9.453515390716789e+24,1,4,111.1111111111111,2
10,268.5,1,5,1.0,2
20,14693.5,2,1,1.0,2
55,669305676107.5,2,2,11.11111111111111,2
83,8.960233743644846e+17,2,3,111.1111111111111,2
58,3034283092471.1,2,4,11.11111111111111,2
93,1.3817346097699353e+20,2,5,100.0,2
94,1.710744262497809e+68,3,1,,2
81,4.993428140707788e+58,3,2,11.11111111111111,2
27,1.236982214940362e+19,3,3,111.1111111111111,2
86,2.3207283076310027e+62,3,4,11.11111111111111,2
41,2.29400754648717e+29,3,5,11.11111111111111,2
76,1.9120894805927176e+24,4,1,11.11111111111111,2
4,23.0,4,2,1.0,2
7,171.2,4,3,1.0,2
42,25780571732096.5,4,4,11.11111111111111,2
47,1022948269587238.4,4,5,11.11111111111111,2
49,3.948833399909028e+22,5,1,100.0,2
0,5.8,5,2,0.0,2
29,33958227960029.8,5,3,11.25899906842624,2
57,1.669853334544717e+26,5,4,11.11111111111111,2
36,5.056829915947327e+16,5,5,,2
92,11.1,1,1,10.0,3
59,11.1,1,2,11.1,3
52,11.1,1,3,11.1,3
86,11.1,1,4,11.1,3
26,11.1,1,5,11.1,3
74,4508561244882335.0,2,1,11.1,3
48,23171416817.4,2,2,4508561244882335.0,3
35,52530305.3,2,3,11.1,3
98,3.437721068475948e+20,2,4,11.1,3
66,106322966714139.6,2,5,112.5899906842624,3
69,4.542310084844969e+34,3,1,11.1,3
67,4.640573135802437e+33,3,2,,3
30,2180350031421845.5,3,3,,3
59,5.055347271195578e+29,3,4,1111.111111111111,3
81,3.994916619508828e+40,3,5,1010.10101010101,3
57,6.926221697891693e+20,4,1,1.0,3
95,3.817140535147766e+34,4,2,,3
34,3337559423683.2,4,3,1.0,3
16,1033750.0,4,4,1.0,3
39,214529555694567.0,4,5,10.3375,3
12,5.3,5,1,1.0,3
7,2.6,5,2,5.3,3
39,170.4,5,3,1.0,3
2,1.2,5,4,0.8,3
31,62.1,5,5,15.6,3
6,223.0,1,1,12.0,4
