,task,item,choice,gt,num_previous_points
0,data/test/abstract_algebra_test.csv,0,D,B,6
1,data/test/abstract_algebra_test.csv,0,D,B,7
2,data/test/abstract_algebra_test.csv,0,D,B,8
3,data/test/abstract_algebra_test.csv,1,B,C,6
4,data/test/abstract_algebra_test.csv,1,B,C,7
5,data/test/abstract_algebra_test.csv,1,B,C,8
6,data/test/abstract_algebra_test.csv,2,C,D,6
7,data/test/abstract_algebra_test.csv,2,C,D,7
8,data/test/abstract_algebra_test.csv,2,C,D,8
9,data/test/abstract_algebra_test.csv,3,B,B,6
10,data/test/abstract_algebra_test.csv,3,D,B,7
11,data/test/abstract_algebra_test.csv,3,D,B,8
12,data/test/abstract_algebra_test.csv,4,B,B,6
13,data/test/abstract_algebra_test.csv,4,B,B,7
14,data/test/abstract_algebra_test.csv,4,B,B,8
15,data/test/abstract_algebra_test.csv,5,B,A,6
16,data/test/abstract_algebra_test.csv,5,B,A,7
17,data/test/abstract_algebra_test.csv,5,B,A,8
18,data/test/abstract_algebra_test.csv,6,A,A,6
19,data/test/abstract_algebra_test.csv,6,A,A,7
20,data/test/abstract_algebra_test.csv,6,B,A,8
21,data/test/abstract_algebra_test.csv,7,A,D,6
22,data/test/abstract_algebra_test.csv,7,A,D,7
23,data/test/abstract_algebra_test.csv,7,A,D,8
24,data/test/abstract_algebra_test.csv,8,C,B,6
25,data/test/abstract_algebra_test.csv,8,C,B,7
26,data/test/abstract_algebra_test.csv,8,C,B,8
27,data/test/abstract_algebra_test.csv,9,C,C,6
28,data/test/abstract_algebra_test.csv,9,C,C,7
29,data/test/abstract_algebra_test.csv,9,C,C,8
30,data/test/abstract_algebra_test.csv,10,A,C,6
31,data/test/abstract_algebra_test.csv,10,D,C,7
32,data/test/abstract_algebra_test.csv,10,A,C,8
33,data/test/abstract_algebra_test.csv,11,D,C,6
34,data/test/abstract_algebra_test.csv,11,D,C,7
35,data/test/abstract_algebra_test.csv,11,D,C,8
36,data/test/abstract_algebra_test.csv,12,C,A,6
37,data/test/abstract_algebra_test.csv,12,C,A,7
38,data/test/abstract_algebra_test.csv,12,C,A,8
39,data/test/abstract_algebra_test.csv,13,B,C,6
40,data/test/abstract_algebra_test.csv,13,B,C,7
41,data/test/abstract_algebra_test.csv,13,B,C,8
42,data/test/abstract_algebra_test.csv,14,B,C,6
43,data/test/abstract_algebra_test.csv,14,B,C,7
44,data/test/abstract_algebra_test.csv,14,B,C,8
45,data/test/abstract_algebra_test.csv,15,B,B,6
46,data/test/abstract_algebra_test.csv,15,B,B,7
47,data/test/abstract_algebra_test.csv,15,B,B,8
48,data/test/abstract_algebra_test.csv,16,C,C,6
49,data/test/abstract_algebra_test.csv,16,D,C,7
50,data/test/abstract_algebra_test.csv,16,D,C,8
51,data/test/abstract_algebra_test.csv,17,D,C,6
52,data/test/abstract_algebra_test.csv,17,D,C,7
53,data/test/abstract_algebra_test.csv,17,D,C,8
54,data/test/abstract_algebra_test.csv,18,D,D,6
55,data/test/abstract_algebra_test.csv,18,D,D,7
56,data/test/abstract_algebra_test.csv,18,D,D,8
57,data/test/abstract_algebra_test.csv,19,D,A,6
58,data/test/abstract_algebra_test.csv,19,D,A,7
59,data/test/abstract_algebra_test.csv,19,D,A,8
60,data/test/abstract_algebra_test.csv,20,D,A,6
61,data/test/abstract_algebra_test.csv,20,D,A,7
