,task,item,choice,gt,num_previous_points
0,data/test/high_school_chemistry_test.csv,0,A,A,6
1,data/test/high_school_chemistry_test.csv,0,A,A,7
2,data/test/high_school_chemistry_test.csv,0,A,A,8
3,data/test/high_school_chemistry_test.csv,1,B,A,6
4,data/test/high_school_chemistry_test.csv,1,B,A,7
5,data/test/high_school_chemistry_test.csv,1,B,A,8
6,data/test/high_school_chemistry_test.csv,2,C,C,6
7,data/test/high_school_chemistry_test.csv,2,C,C,7
8,data/test/high_school_chemistry_test.csv,2,C,C,8
9,data/test/high_school_chemistry_test.csv,3,D,A,6
10,data/test/high_school_chemistry_test.csv,3,A,A,7
11,data/test/high_school_chemistry_test.csv,3,A,A,8
12,data/test/high_school_chemistry_test.csv,4,B,B,6
13,data/test/high_school_chemistry_test.csv,4,B,B,7
14,data/test/high_school_chemistry_test.csv,4,B,B,8
15,data/test/high_school_chemistry_test.csv,5,B,C,6
16,data/test/high_school_chemistry_test.csv,5,A,C,7
17,data/test/high_school_chemistry_test.csv,5,A,C,8
18,data/test/high_school_chemistry_test.csv,6,C,C,6
19,data/test/high_school_chemistry_test.csv,6,C,C,7
20,data/test/high_school_chemistry_test.csv,6,C,C,8
21,data/test/high_school_chemistry_test.csv,7,B,D,6
22,data/test/high_school_chemistry_test.csv,7,B,D,7
23,data/test/high_school_chemistry_test.csv,7,B,D,8
24,data/test/high_school_chemistry_test.csv,8,C,C,6
25,data/test/high_school_chemistry_test.csv,8,C,C,7
26,data/test/high_school_chemistry_test.csv,8,C,C,8
27,data/test/high_school_chemistry_test.csv,9,A,A,6
28,data/test/high_school_chemistry_test.csv,9,A,A,7
29,data/test/high_school_chemistry_test.csv,9,A,A,8
30,data/test/high_school_chemistry_test.csv,10,B,C,6
31,data/test/high_school_chemistry_test.csv,10,B,C,7
32,data/test/high_school_chemistry_test.csv,10,B,C,8
33,data/test/high_school_chemistry_test.csv,11,A,A,6
34,data/test/high_school_chemistry_test.csv,11,A,A,7
