,task,item,choice,gt,meta_tasks
0,data/test/anatomy_test.csv,0,D,A,['machine learning' 'high school computer science']
1,data/test/anatomy_test.csv,1,B,B,['elementary mathematics' 'college computer science']
2,data/test/anatomy_test.csv,2,A,A,['high school computer science' 'abstract algebra']
3,data/test/anatomy_test.csv,3,C,C,['college computer science' 'high school mathematics']
4,data/test/anatomy_test.csv,4,B,B,['conceptual physics' 'college physics']
5,data/test/anatomy_test.csv,5,A,B,['astronomy' 'high school biology']
6,data/test/anatomy_test.csv,6,A,A,['high school physics' 'high school mathematics']
7,data/test/anatomy_test.csv,7,B,B,['astronomy' 'college biology']
8,data/test/anatomy_test.csv,8,C,C,['high school biology' 'electrical engineering']
9,data/test/anatomy_test.csv,9,D,D,['high school physics' 'college computer science']
10,data/test/anatomy_test.csv,10,B,D,['college physics' 'high school statistics']
11,data/test/anatomy_test.csv,11,B,D,['college biology' 'college computer science']
12,data/test/anatomy_test.csv,12,B,D,['college biology' 'conceptual physics']
13,data/test/anatomy_test.csv,13,D,B,['elementary mathematics' 'conceptual physics']
14,data/test/anatomy_test.csv,14,B,A,['college computer science' 'college biology']
15,data/test/anatomy_test.csv,15,D,C,['college biology' 'conceptual physics']
16,data/test/anatomy_test.csv,16,B,B,['computer security' 'college computer science']
17,data/test/anatomy_test.csv,17,D,D,['high school biology' 'computer security']
18,data/test/anatomy_test.csv,18,D,D,['machine learning' 'college physics']
19,data/test/anatomy_test.csv,19,C,C,['high school chemistry' 'college physics']
20,data/test/anatomy_test.csv,20,C,C,['high school chemistry' 'high school physics']
21,data/test/anatomy_test.csv,21,A,C,['machine learning' 'college biology']
22,data/test/anatomy_test.csv,22,B,B,['high school chemistry' 'college biology']
23,data/test/anatomy_test.csv,23,C,B,['high school physics' 'computer security']
24,data/test/anatomy_test.csv,24,C,B,['computer security' 'high school computer science']
25,data/test/anatomy_test.csv,25,A,C,['college mathematics' 'conceptual physics']
26,data/test/anatomy_test.csv,26,C,C,['college physics' 'computer security']
27,data/test/anatomy_test.csv,27,A,A,['high school chemistry' 'college physics']
28,data/test/anatomy_test.csv,28,C,C,['high school chemistry' 'college biology']
29,data/test/anatomy_test.csv,29,D,B,['college computer science' 'college biology']
30,data/test/anatomy_test.csv,30,C,C,['high school biology' 'high school chemistry']
31,data/test/anatomy_test.csv,31,B,A,['machine learning' 'electrical engineering']
32,data/test/anatomy_test.csv,32,B,B,['elementary mathematics' 'college mathematics']
33,data/test/anatomy_test.csv,33,D,B,['high school statistics' 'high school biology']
34,data/test/anatomy_test.csv,34,C,C,['college computer science' 'high school computer science']
35,data/test/anatomy_test.csv,35,C,C,['college chemistry' 'college physics']
36,data/test/anatomy_test.csv,36,D,D,['college biology' 'high school chemistry']
37,data/test/anatomy_test.csv,37,C,C,['college computer science' 'machine learning']
38,data/test/anatomy_test.csv,38,D,D,['high school chemistry' 'college biology']
39,data/test/anatomy_test.csv,39,C,C,['electrical engineering' 'astronomy']
40,data/test/anatomy_test.csv,40,C,C,['astronomy' 'college chemistry']
41,data/test/anatomy_test.csv,41,C,C,['abstract algebra' 'college physics']
42,data/test/anatomy_test.csv,42,B,B,['electrical engineering' 'college computer science']
43,data/test/anatomy_test.csv,43,D,C,['high school chemistry' 'college biology']
