,task,item,choice,gt,meta_tasks
0,data/test/high_school_chemistry_test.csv,0,A,A,['college physics' 'college computer science']
1,data/test/high_school_chemistry_test.csv,1,B,A,['conceptual physics' 'high school biology']
2,data/test/high_school_chemistry_test.csv,2,C,C,['college physics' 'high school mathematics']
3,data/test/high_school_chemistry_test.csv,3,A,A,['abstract algebra' 'high school statistics']
4,data/test/high_school_chemistry_test.csv,4,B,B,['college physics' 'college mathematics']
5,data/test/high_school_chemistry_test.csv,5,A,C,['high school statistics' 'anatomy']
6,data/test/high_school_chemistry_test.csv,6,C,C,['high school computer science' 'college biology']
7,data/test/high_school_chemistry_test.csv,7,B,D,['high school statistics' 'high school mathematics']
8,data/test/high_school_chemistry_test.csv,8,B,C,['astronomy' 'conceptual physics']
9,data/test/high_school_chemistry_test.csv,9,C,A,['computer security' 'high school biology']
10,data/test/high_school_chemistry_test.csv,10,B,C,['conceptual physics' 'abstract algebra']
11,data/test/high_school_chemistry_test.csv,11,A,A,['high school physics' 'college mathematics']
12,data/test/high_school_chemistry_test.csv,12,A,C,['high school computer science' 'high school statistics']
13,data/test/high_school_chemistry_test.csv,13,B,A,['college computer science' 'high school computer science']
14,data/test/high_school_chemistry_test.csv,14,D,D,['conceptual physics' 'college physics']
15,data/test/high_school_chemistry_test.csv,15,C,C,['high school biology' 'computer security']
16,data/test/high_school_chemistry_test.csv,16,B,A,['college physics' 'high school mathematics']
17,data/test/high_school_chemistry_test.csv,17,B,B,['conceptual physics' 'high school biology']
18,data/test/high_school_chemistry_test.csv,18,B,B,['college mathematics' 'high school computer science']
19,data/test/high_school_chemistry_test.csv,19,D,D,['machine learning' 'college chemistry']
20,data/test/high_school_chemistry_test.csv,20,C,B,['college biology' 'astronomy']
21,data/test/high_school_chemistry_test.csv,21,C,C,['anatomy' 'electrical engineering']
22,data/test/high_school_chemistry_test.csv,22,B,B,['abstract algebra' 'machine learning']
23,data/test/high_school_chemistry_test.csv,23,C,B,['anatomy' 'astronomy']
24,data/test/high_school_chemistry_test.csv,24,C,C,['college physics' 'electrical engineering']
25,data/test/high_school_chemistry_test.csv,25,D,B,['electrical engineering' 'high school physics']
