x,y,machine,trial,y_pred,subject
31,-88.5,1,1,1.0,1
68,-178.3,1,2,-88.5,1
66,-174.1,1,3,-174.8,1
12,-42.6,1,4,-35.4,1
70,-184.1,1,5,-180.5,1
44,-159.1,2,1,-148.8,1
47,-169.9,2,2,-168.1,1
61,-218.4,2,3,-188.3,1
77,-272.6,2,4,-259.8,1
91,-321.3,2,5,-347.8,1
17,-48.9,3,1,-62.8,1
34,-83.5,3,2,-116.8,1
50,-117.5,3,3,-116.1,1
72,-167.2,3,4,-172.8,1
80,-184.1,3,5,-188.8,1
57,-71.1,4,1,-206.8,1
65,-79.9,4,2,-80.1,1
21,-31.9,4,3,-25.3,1
8,-17.5,4,4,-14.7,1
8,-18.4,4,5,-17.5,1
38,-65.7,5,1,-21.1,1
51,-84.5,5,2,-84.1,1
16,-33.9,5,3,-34.1,1
51,-82.6,5,4,-85.1,1
65,-103.0,5,5,-104.1,1
18,-58.2,1,1,2.0,2
42,-120.8,1,2,-14.6,2
15,-51.5,1,3,-47.1,2
97,-263.1,1,4,-332.8,2
50,-142.4,1,5,-140.0,2
52,-91.0,2,1,-145.6,2
84,-138.1,2,2,-151.8,2
11,-26.0,2,3,-19.1,2
98,-161.6,2,4,-153.0,2
17,-35.4,2,5,-30.0,2
39,-113.8,3,1,-56.8,2
62,-176.7,3,2,-160.8,2
41,-121.1,3,3,-116.8,2
7,-28.1,3,4,-21.0,2
83,-234.1,3,5,-206.8,2
32,-146.8,4,1,-88.0,2
27,-124.2,4,2,-130.8,2
56,-249.4,4,3,-200.8,2
71,-314.1,4,4,-284.8,2
40,-180.1,4,5,-200.0,2
88,-193.3,5,1,-121.0,2
82,-179.1,5,2,-176.8,2
47,-109.4,5,3,-116.8,2
65,-145.3,5,4,-161.8,2
34,-82.7,5,5,-88.0,2
50,-104.0,1,1,100.0,3
10,-29.3,1,2,-24.0,3
16,-41.1,1,3,-48.0,3
92,-184.3,1,4,-200.8,3
66,-134.8,1,5,-131.8,3
4,-15.2,2,1,-8.0,3
55,-77.1,2,2,-104.0,3
60,-82.7,2,3,-84.0,3
26,-42.6,2,4,-47.1,3
20,-33.7,2,5,-32.1,3
43,-134.3,3,1,-59.1,3
76,-230.6,3,2,-200.8,3
71,-214.6,3,3,-215.8,3
61,-184.8,3,4,-182.8,3
97,-289.8,3,5,-292.8,3
31,-129.4,4,1,-104.0,3
41,-168.4,4,2,-149.8,3
58,-230.5,4,3,-241.4,3
21,-92.3,4,4,-93.8,3
53,-213.9,4,5,-211.8,3
80,-194.0,5,1,-240.0,3
34,-86.6,5,2,-116.0,3
32,-82.6,5,3,-81.8,3
61,-149.5,5,4,-170.0,3
29,-76.4,5,5,-77.0,3
98,-133.3,1,1,98.0,4
41,-61.7,1,2,-66.7,4
40,-58.5,1,3,-60.7,4
89,-122.6,1,4,-130.7,4
98,-133.4,1,5,-133.3,4
99,-308.6,2,1,-134.1,4
93,-288.7,2,2,-279.8,4
13,-48.6,2,3,-88.8,4
20,-70.6,2,4,-70.8,4
36,-116.7,2,5,-130.8,4
71,-199.0,3,1,-1.7,4
99,-269.4,3,2,-308.6,4
67,-187.7,3,3,-188.8,4
77,-212.1,3,4,-206.8,4
9,-35.9,3,5,-31.8,4
61,-87.9,4,1,-10.0,4
33,-52.9,4,2,-47.8,4
53,-77.1,4,3,-76.9,4
42,-60.5,4,4,-62.8,4
10,-22.5,4,5,-36.0,4
32,-124.9,5,1,-1.0,4
43,-164.7,5,2,-131.8,4
61,-230.7,5,3,-200.0,4
22,-86.9,5,4,-88.8,4
4,-23.5,5,5,-14.7,4
70,-181.8,1,1,30.0,5
58,-152.6,1,2,-153.4,5
31,-85.4,1,3,-68.8,5
70,-180.5,1,4,-181.8,5
23,-62.9,1,5,-61.8,5
41,-59.6,2,1,-100.8,5
50,-69.2,2,2,-70.5,5
71,-96.1,2,3,-90.8,5
59,-81.7,2,4,-70.8,5
79,-106.1,2,5,-114.8,5
85,-471.3,3,1,-112.5,5
8,-53.9,3,2,-43.8,5
88,-490.0,3,3,-480.8,5
4,-31.3,3,4,-43.8,5
9,-58.1,3,5,-54.8,5
54,-163.2,4,1,-1.8,5
23,-76.1,4,2,-62.9,5
0,-9.8,4,3,-0.0,5
2,-16.8,4,4,-14.0,5
52,-160.6,4,5,-155.8,5
17,-45.5,5,1,-21.8,5
85,-181.3,5,2,-215.8,5
85,-181.9,5,3,-181.3,5
74,-158.9,5,4,-161.8,5
91,-193.1,5,5,-188.0,5
61,-146.7,1,1,1.0,6
74,-176.8,1,2,-168.8,6
17,-49.6,1,3,-41.7,6
58,-141.7,1,4,-140.8,6
35,-91.5,1,5,-93.5,6
31,-81.3,2,1,-76.5,6
34,-89.1,2,2,-88.2,6
33,-84.1,2,3,-85.7,6
27,-73.2,2,4,-69.7,6
88,-212.1,2,5,-229.8,6
1,-9.7,3,1,-2.7,6
97,-83.0,3,2,-228.8,6
50,-45.4,3,3,-24.8,6
31,-34.0,3,4,-28.0,6
18,-22.9,3,5,-16.8,6
51,-111.3,4,1,-47.0,6
5,-19.8,4,2,-14.8,6
44,-96.3,4,3,-98.8,6
17,-44.9,4,4,-39.0,6
98,-203.6,4,5,-215.0,6
92,-171.8,5,1,-206.0,6
98,-184.0,5,2,-179.0,6
37,-76.5,5,3,-88.0,6
10,-29.4,5,4,-24.8,6
13,-35.2,5,5,-37.0,6
