x,y,machine,trial,y_pred,subject
49,-67.9,1,1,63.0,1
66,-90.8,1,2,161.6,1
45,-65.9,1,3,-67.1,1
37,-57.7,1,4,-57.7,1
68,-91.4,1,5,92.8,1
73,-87.7,2,1,109.7,1
45,-54.7,2,2,61.5,1
83,-95.7,2,3,-96.7,1
50,-60.9,2,4,-58.5,1
93,-109.3,2,5,-99.5,1
11,-6.5,3,1,1.7,1
73,-41.1,3,2,0.2,1
79,-45.1,3,3,43.7,1
83,-45.9,3,4,-46.9,1
58,-34.5,3,5,-29.5,1
34,4.1,4,1,1.2,1
20,6.6,4,2,0.7,1
28,6.5,4,3,8.3,1
62,0.4,4,4,2.1,1
80,-2.2,4,5,0.8,1
41,-19.4,5,1,20.4,1
18,-7.5,5,2,0.7,1
48,-21.7,5,3,0.1,1
18,-8.5,5,4,0.2,1
1,-0.4,5,5,16.4,1
2,1.2,1,1,4.0,2
92,-110.5,1,2,0.0,2
5,-3.0,1,3,4.5,2
30,-34.7,1,4,0.0,2
45,-49.0,1,5,0.0,2
11,-19.0,2,1,1.2,2
44,-68.7,2,2,0.0,2
42,-65.9,2,3,0.0,2
53,-80.5,2,4,81.0,2
81,-119.7,2,5,0.0,2
84,-106.4,3,1,0.0,2
24,-26.3,3,2,0.0,2
87,-110.2,3,3,108.5,2
56,-67.2,3,4,79.0,2
9,-5.4,3,5,0.0,2
27,-19.4,4,1,0.0,2
95,-43.2,4,2,0.0,2
18,-16.3,4,3,0.0,2
7,-11.5,4,4,0.0,2
17,-16.7,4,5,0.0,2
40,-74.1,5,1,40.0,2
7,-13.4,5,2,2.0,2
87,-163.5,5,3,100.5,2
21,-38.0,5,4,0.0,2
13,-22.7,5,5,2.0,2
2,-2.8,1,1,4.0,3
79,-95.0,1,2,1.4,3
52,-63.0,1,3,-66.4,3
76,-91.3,1,4,-93.0,3
83,-98.6,1,5,-98.0,3
71,-139.5,2,1,0.4,3
77,-149.4,2,2,151.7,3
91,-174.6,2,3,169.2,3
45,-91.6,2,4,0.0,3
3,-13.6,2,5,0.0,3
46,-76.3,3,1,0.0,3
26,-45.2,3,2,0.0,3
49,-80.7,3,3,81.4,3
12,-18.6,3,4,0.0,3
16,-27.2,3,5,24.8,3
98,-30.6,4,1,0.0,3
42,-8.6,4,2,0.0,3
19,-3.7,4,3,0.2,3
61,-17.1,4,4,0.4,3
52,-14.6,4,5,0.0,3
7,-10.3,5,1,1.7,3
99,-95.8,5,2,0.0,3
73,-69.2,5,3,-68.8,3
7,-10.6,5,4,0.0,3
82,-79.4,5,5,0.4,3
42,-23.8,1,1,10.0,4
38,-22.5,1,2,21.6,4
28,-15.0,1,3,-19.2,4
74,-45.6,1,4,35.2,4
38,-22.2,1,5,-22.5,4
38,-61.6,2,1,21.0,4
4,-8.9,2,2,13.2,4
52,-86.3,2,3,0.0,4
