x,y,machine,trial,y_pred,subject
8,-55.0,1,1,16.0,1
61,-151.0,1,2,-55.0,1
65,-158.5,1,3,-161.0,1
46,-124.3,1,4,-131.0,1
51,-135.6,1,5,-131.0,1
72,-78.0,2,1,-168.0,1
44,-50.7,2,2,-66.0,1
71,-75.3,2,3,-77.0,1
98,-102.2,2,4,-116.0,1
64,-68.4,2,5,-57.6,1
65,-159.0,3,1,-158.5,1
80,-183.3,3,2,-180.0,1
31,-103.9,3,3,-88.8,1
88,-194.9,3,4,-196.2,1
2,-56.0,3,5,-21.8,1
59,-207.0,4,1,-145.0,1
91,-292.5,4,2,-215.0,1
79,-258.6,4,3,-200.7,1
6,-63.0,4,4,-116.0,1
97,-308.1,4,5,-316.8,1
66,-163.6,5,1,-160.0,1
33,-108.6,5,2,-108.8,1
20,-84.7,5,3,-88.0,1
47,-132.2,5,4,-125.8,1
21,-88.9,5,5,-86.0,1
92,-199.5,1,1,64.0,2
22,-75.0,1,2,-47.5,2
65,-152.5,1,3,-165.5,2
19,-70.8,1,4,-68.5,2
36,-101.9,1,5,-90.0,2
52,-184.9,2,1,-125.0,2
79,-269.2,2,2,-200.0,2
28,-109.3,2,3,-106.8,2
19,-80.7,2,4,-70.8,2
91,-305.1,2,5,-345.8,2
39,-138.5,3,1,-116.8,2
99,-233.5,3,2,-345.0,2
56,-165.4,3,3,-200.0,2
87,-215.6,3,4,-206.5,2
6,-83.6,3,5,-24.0,2
15,-61.7,4,1,-66.0,2
11,-49.3,4,2,-47.8,2
28,-96.5,4,3,-116.8,2
8,-41.6,4,4,-41.8,2
2,-27.4,4,5,-21.8,2
25,-148.6,5,1,-66.8,2
83,-372.0,5,2,-229.8,2
7,-79.4,5,3,-66.8,2
83,-372.9,5,4,-372.0,2
7,-81.1,5,5,-79.4,2
22,-57.2,1,1,4.0,3
61,-88.0,1,2,-16.2,3
14,-50.9,1,3,-38.8,3
17,-53.5,1,4,-54.1,3
86,-109.4,1,5,-116.8,3
91,-235.0,2,1,-116.1,3
26,-107.5,2,2,-65.0,3
78,-208.1,2,3,-188.0,3
76,-203.8,2,4,-202.8,3
21,-95.8,2,5,-93.0,3
94,-370.3,3,1,-241.0,3
71,-285.0,3,2,-325.8,3
56,-228.6,3,3,-228.0,3
25,-110.8,3,4,-112.5,3
84,-332.1,3,5,-325.0,3
26,-145.1,4,1,-107.5,3
82,-292.7,4,2,-206.0,3
38,-175.1,4,3,-176.8,3
39,-181.0,4,4,-178.0,3
17,-120.2,4,5,-116.0,3
17,-53.2,5,1,-57.2,3
40,-91.7,5,2,-100.0,3
3,-31.6,5,3,-21.8,3
77,-151.9,5,4,-200.0,3
17,-53.9,5,5,-53.2,3
74,-157.9,1,1,-1.0,4
28,-96.5,1,2,-61.6,4
64,-145.1,1,3,-131.8,4
86,-175.1,1,4,-176.3,4
30,-98.7,1,5,-99.5,4
88,43.1,2,1,-177.6,4
75,35.2,2,2,34.7,4
27,5.1,2,3,12.7,4
37,10.5,2,4,12.7,4
35,8.6,2,5,9.3,4
22,-58.6,3,1,-0.1,4
75,-86.8,3,2,-177.8,4
74,-84.4,3,3,-85.9,4
46,-71.0,3,4,-66.8,4
40,-66.1,3,5,-65.0,4
80,-150.4,4,1,-1.0,4
81,-150.7,4,2,-151.4,4
39,-73.2,4,3,-74.8,4
52,-98.6,4,4,-88.0,4
71,-133.7,4,5,-130.0,4
75,-210.1,5,1,-86.8,4
9,-34.1,5,2,-21.8,4
64,-178.8,5,3,-176.1,4
52,-149.2,5,4,-148.8,4
35,-104.5,5,5,-106.1,4
65,-153.0,1,1,0.0,5
74,-165.3,1,2,-168.0,5
97,-197.9,1,3,-205.0,5
22,-95.1,1,4,-50.6,5
56,-142.3,1,5,-135.8,5
38,-235.7,2,1,-88.0,5
1,-104.3,2,2,-10.7,5
34,-219.0,2,3,-229.3,5
34,-219.4,2,4,-219.0,5
17,-160.6,2,5,-176.8,5
18,-105.5,3,1,-131.0,5
0,-65.3,3,2,-100.0,5
60,-193.6,3,3,-165.3,5
1,-69.4,3,4,-65.3,5
67,-209.2,3,5,-206.8,5
91,-207.5,4,1,-205.0,5
87,-198.4,4,2,-200.8,5
20,-63.5,4,3,-107.0,5
49,-121.9,4,4,-116.0,5
75,-176.1,4,5,-165.8,5
30,-61.1,5,1,-65.3,5
42,-77.3,5,2,-92.0,5
66,-111.0,5,3,-153.8,5
47,-83.5,5,4,-107.0,5
93,-146.3,5,5,-116.0,5
11,-64.6,1,1,1.0,6
88,-164.0,1,2,-64.6,6
37,-96.9,1,3,-74.2,6
78,-151.1,1,4,-184.8,6
62,-128.8,1,5,-131.8,6
70,-241.9,2,1,-143.0,6
39,-153.1,2,2,-116.7,6
67,-233.8,2,3,-233.8,6
44,-165.0,2,4,-166.8,6
88,-294.4,2,5,-280.0,6
56,-248.7,3,1,-206.8,6
28,-164.4,3,2,-153.1,6
47,-220.4,3,3,-215.8,6
4,-95.1,3,4,-116.0,6
60,-259.0,3,5,-255.0,6
46,-112.1,4,1,-229.0,6
65,-154.0,4,2,-200.0,6
92,-217.1,4,3,-206.0,6
58,-137.6,4,4,-142.0,6
16,-39.3,4,5,-49.8,6
74,-284.1,5,1,-121.0,6
62,-253.5,5,2,-263.8,6
19,-132.7,5,3,-116.0,6
36,-179.2,5,4,-200.0,6
3,-90.3,5,5,-48.0,6
98,-99.5,1,1,98.0,7
40,-49.4,1,2,-39.5,7
51,-59.9,1,3,-50.5,7
87,-88.2,1,4,-89.5,7
44,-53.4,1,5,-54.4,7
76,-226.8,2,1,-76.5,7
76,-227.0,2,2,-226.8,7
80,-237.0,2,3,-228.0,7
15,-81.5,2,4,-56.5,7
98,-277.4,2,5,-299.0,7
68,-83.2,3,1,-0.8,7
79,-93.8,3,2,-95.7,7
28,-44.6,3,3,-33.8,7
47,-63.6,3,4,-64.8,7
35,-53.8,3,5,-52.8,7
56,-230.9,4,1,-56.0,7
87,-324.3,4,2,-351.8,7
25,-137.8,4,3,-125.0,7
13,-99.7,4,4,-66.5,7
8,-85.4,4,5,-74.8,7
10,-64.1,5,1,-0.5,7
72,-174.0,5,2,-176.8,7
68,-164.0,5,3,-166.8,7
96,-212.3,5,4,-192.0,7
95,-209.6,5,5,-211.5,7
44,-146.5,1,1,0.0,8
0,-77.8,1,2,0.0,8
2,-80.3,1,3,-79.8,8
25,-117.5,1,4,-131.5,8
98,-230.2,1,5,-292.5,8
69,-96.3,2,1,-241.7,8
16,-30.9,2,2,-107.8,8
90,-125.2,2,3,-131.7,8
55,-77.6,2,4,-74.8,8
9,-19.5,2,5,-21.8,8
84,-184.6,3,1,-116.8,8
24,-57.4,3,2,-48.1,8
92,-203.0,3,3,-188.8,8
53,-120.5,3,4,-116.8,8
80,-176.5,3,5,-172.0,8
11,-102.1,4,1,-21.8,8
91,-204.9,4,2,-205.0,8
45,-146.8,4,3,-145.0,8
77,-184.5,4,4,-170.8,8
83,-194.4,4,5,-184.8,8
34,-171.9,5,1,-116.8,8
58,-245.8,5,2,-200.8,8
65,-267.3,5,3,-257.8,8
8,-91.0,5,4,-88.0,8
7,-85.3,5,5,-88.0,8
51,-177.3,1,1,1.0,9
70,-207.2,1,2,-246.2,9
49,-172.4,1,3,-176.8,9
36,-152.0,1,4,-142.8,9
93,-247.2,1,5,-247.8,9
3,-37.0,2,1,-8.7,9
18,-80.7,2,2,-92.0,9
98,-315.7,2,3,-1224.0,9
51,-176.1,2,4,-177.3,9
73,-241.9,2,5,-211.8,9
79,-201.9,3,1,-229.0,9
61,-174.0,3,2,-188.8,9
6,-99.5,3,3,-47.0,9
57,-170.2,3,4,-176.8,9
20,-116.9,3,5,-84.0,9
39,-171.3,4,1,-160.0,9
69,-270.9,4,2,-206.8,9
87,-328.1,4,3,-229.0,9
94,-350.3,4,4,-345.0,9
18,-103.7,4,5,-80.7,9
30,-55.7,5,1,-116.0,9
23,-48.0,5,2,-47.0,9
29,-53.6,5,3,-54.0,9
99,-145.0,5,4,-325.8,9
54,-86.6,5,5,-88.0,9
8,-46.1,1,1,16.0,10
56,-122.6,1,2,-1.1,10
14,-55.1,1,3,-57.8,10
54,-120.1,1,4,-120.6,10
32,-85.6,1,5,-88.1,10
7,-49.2,2,1,-42.1,10
40,-179.9,2,2,-98.4,10
33,-150.3,2,3,-88.8,10
78,-328.5,2,4,-206.8,10
13,-73.0,2,5,-57.2,10
61,-63.3,3,1,-200.8,10
15,-22.1,3,2,-16.8,10
45,-47.2,3,3,-21.8,10
16,-23.1,3,4,-23.1,10
53,-56.9,3,5,-57.2,10
70,-194.8,4,1,-70.0,10
39,-133.8,4,2,-116.8,10
92,-238.2,4,3,-547.0,10
82,-219.8,4,4,-215.8,10
71,-197.4,4,5,-196.8,10
15,-96.5,5,1,-0.1,10
91,-308.9,5,2,-8.0,10
30,-138.7,5,3,-183.0,10
60,-220.9,5,4,-277.3,10
68,-243.5,5,5,-206.0,10
