x,y,machine,trial,y_pred,subject
80,-109.5,1,1,0.8,1
89,-121.4,1,2,-116.5,1
7,-26.5,1,3,-10.1,1
24,-45.6,1,4,-49.2,1
67,-95.9,1,5,-93.7,1
50,-85.0,2,1,-65.5,1
31,-58.9,2,2,-57.1,1
52,-89.1,2,3,-88.0,1
26,-53.3,2,4,-50.8,1
67,-107.8,2,5,-95.9,1
8,-48.4,3,1,-23.2,1
96,-335.5,3,2,-151.2,1
88,-308.3,3,3,-316.8,1
96,-336.9,3,4,-335.5,1
56,-205.9,3,5,-200.8,1
97,-357.0,4,1,-345.8,1
61,-232.9,4,2,-215.8,1
87,-321.3,4,3,-351.0,1
77,-289.1,4,4,-274.0,1
37,-147.8,4,5,-160.8,1
63,-168.0,5,1,-241.8,1
71,-186.9,5,2,-188.0,1
29,-88.2,5,3,-88.0,1
59,-158.3,5,4,-160.8,1
55,-147.0,5,5,-149.0,1
8,-24.3,1,1,16.0,2
66,-44.4,1,2,-16.2,2
63,-41.9,1,3,-43.8,2
46,-36.4,1,4,-31.8,2
2,-19.8,1,5,-24.3,2
69,-195.7,2,1,-45.1,2
38,-117.0,2,2,-116.2,2
16,-60.2,2,3,-68.8,2
63,-181.8,2,4,-41.9,2
99,-272.7,2,5,-297.5,2
89,-244.2,3,1,-269.3,2
96,-263.2,3,2,-257.6,2
82,-224.6,3,3,-228.8,2
40,-121.0,3,4,-122.0,2
62,-177.5,3,5,-184.8,2
77,-155.8,4,1,-215.8,2
7,-32.0,4,2,-21.0,2
75,-155.3,4,3,-149.5,2
1,-22.7,4,4,-4.8,2
37,-85.7,4,5,-116.0,2
24,-58.8,5,1,-66.0,2
11,-36.6,5,2,-37.0,2
3,-23.7,5,3,-14.8,2
13,-40.6,5,4,-41.0,2
7,-30.2,5,5,-32.0,2
64,-225.4,1,1,64.0,3
47,-170.2,1,2,-168.1,3
57,-203.1,1,3,-200.7,3
56,-201.8,1,4,-200.8,3
43,-159.2,1,5,-157.8,3
97,-144.1,2,1,-325.8,3
22,-48.0,2,2,-37.8,3
5,-27.6,2,3,-10.5,3
51,-86.0,2,4,-88.8,3
68,-107.7,2,5,-116.8,3
75,-268.3,3,1,-112.5,3
40,-150.5,3,2,-153.8,3
16,-74.5,3,3,-66.8,3
99,-345.3,3,4,-292.0,3
7,-43.0,3,5,-39.0,3
27,-108.1,4,1,-108.0,3
50,-181.7,4,2,-200.0,3
2,-27.4,4,3,-10.8,3
53,-191.9,4,4,-192.0,3
63,-224.6,4,5,-225.8,3
72,-109.2,5,1,-267.8,3
13,-36.4,5,2,-57.0,3
42,-72.1,5,3,-153.0,3
39,-68.7,5,4,-69.0,3
77,-117.5,5,5,-116.8,3
16,-65.4,1,1,4.0,4
12,-54.1,1,2,-49.2,4
72,-226.8,1,3,-1.2,4
67,-212.2,1,4,-211.7,4
22,-83.3,1,5,-73.8,4
69,-223.3,2,1,-215.8,4
83,-265.4,2,2,-274.9,4
93,-294.6,2,3,-293.1,4
48,-164.1,2,4,-165.8,4
23,-90.2,2,5,-84.1,4
63,-72.9,3,1,-215.8,4
17,-34.3,3,2,-65.4,4
99,-103.7,3,3,-316.8,4
12,-32.8,3,4,-12.6,4
54,-66.6,3,5,-57.8,4
57,-61.9,4,1,-62.8,4
66,-66.1,4,2,-66.6,4
49,-56.0,4,3,-49.1,4
38,-46.6,4,4,-43.2,4
8,-25.7,4,5,-21.8,4
48,-65.7,5,1,-56.0,4
69,-85.3,5,2,-88.8,4
96,-109.7,5,3,-116.8,4
30,-50.5,5,4,-49.0,4
95,-109.3,5,5,-108.8,4
43,-25.9,1,1,1.0,5
40,-29.0,1,2,-25.6,5
85,-33.6,1,3,-10.0,5
90,-33.3,1,4,-37.0,5
49,-29.4,1,5,-27.0,5
27,-65.8,2,1,-21.8,5
79,-161.5,2,2,-66.0,5
5,-27.5,2,3,-21.0,5
47,-103.1,2,4,-129.0,5
33,-76.5,2,5,-67.8,5
93,-164.8,3,1,-1.0,5
96,-171.4,3,2,-165.0,5
57,-109.9,3,3,-95.8,5
87,-155.3,3,4,-155.8,5
38,-78.7,3,5,-84.0,5
55,-225.4,4,1,-25.9,5
19,-91.0,4,2,-87.8,5
61,-249.7,4,3,-236.8,5
71,-288.1,4,4,-283.0,5
0,-19.5,4,5,-0.0,5
91,-178.9,5,1,-1.0,5
73,-148.8,5,2,-142.0,5
72,-146.6,5,3,-148.8,5
45,-97.3,5,4,-99.0,5
13,-42.8,5,5,-42.0,5
11,-32.5,1,1,1.0,6
10,-30.5,1,2,-30.0,6
6,-28.6,1,3,-18.5,6
68,-93.6,1,4,-29.5,6
65,-90.8,1,5,-91.6,6
29,-41.1,2,1,-41.5,6
74,-70.2,2,2,-98.1,6
7,-22.6,2,3,-21.7,6
