run,trial,ytrue,ypred,x,name
0,0,-0.97,0.5,"[-0.99, -0.96, -1.0, -0.75, -0.98]",cpu
0,1,-0.95,-0.79,"[-0.73, -0.54, -0.77, -0.67, -0.84]",cpu
0,2,-0.78,-0.96,"[-0.86, -0.77, -0.99, -0.5, -0.75]",cpu
0,3,-0.95,-0.97,"[-0.99, -0.96, -1.0, -0.88, -0.88]",cpu
0,4,-0.98,-0.97,"[-0.95, -0.96, -1.0, -0.75, -0.99]",cpu
1,0,-0.82,0.5,"[-0.89, -0.81, -0.5, -0.5, -0.75]",cpu
1,1,-0.93,-0.95,"[-0.93, -0.96, -0.88, -0.81, -0.97]",cpu
1,2,-0.9,-0.82,"[-0.93, -0.96, -0.88, -0.5, -0.75]",cpu
1,3,-1.0,-0.96,"[-0.95, -0.96, -1.0, -0.97, -0.94]",cpu
1,4,-0.6,-0.75,"[-0.82, -0.54, -0.5, -0.25, -0.75]",cpu
2,0,-0.97,0.01,"[-0.92, -0.96, -1.0, -0.88, -0.97]",cpu
2,1,-0.94,-0.94,"[-0.91, -0.96, -1.0, -0.75, -0.94]",cpu
2,2,-0.71,-0.5,"[-0.82, -0.69, -0.75, -0.25, -0.5]",cpu
2,3,-0.88,-0.97,"[-0.94, -0.96, -0.97, -0.85, -0.97]",cpu
2,4,-0.95,-0.97,"[-0.64, -0.85, -1.0, -0.5, -0.97]",cpu
3,0,-0.99,1.0,"[-0.95, -0.96, -1.0, -1.0, -1.0]",cpu
3,1,-0.71,-0.6,"[-0.82, -0.69, -0.75, -0.25, -0.5]",cpu
3,2,-0.96,-0.98,"[-0.97, -0.96, -0.97, -0.91, -0.99]",cpu
3,3,-0.99,-0.96,"[-0.97, -0.96, -1.0, -0.88, -0.99]",cpu
3,4,-0.95,-0.88,"[-0.94, -0.88, -0.94, -0.75, -0.94]",cpu
4,0,-0.95,0.0,"[-0.82, -0.77, -0.88, -0.81, -0.88]",cpu
4,1,-0.63,-0.62,"[-0.64, -0.69, -0.75, -0.0, -0.5]",cpu
4,2,1.0,0.95,"[1.0, -0.54, 0.0, 1.0, -0.5]",cpu
4,3,-0.97,-1.0,"[-0.99, -0.96, -1.0, -0.75, -0.98]",cpu
4,4,-0.97,-0.96,"[-0.73, -0.88, -1.0, -0.94, -0.99]",cpu
5,0,-0.9,0.1,"[-0.93, -0.96, -0.88, -0.5, -0.88]",cpu
5,1,-0.82,-0.8,"[-0.85, -0.96, -0.75, -0.75, -0.88]",cpu
5,2,-0.95,-0.79,"[-0.77, -0.96, -0.94, -0.88, -0.88]",cpu
5,3,-0.85,-0.87,"[-0.91, -0.96, -0.49, -0.75, -0.88]",cpu
5,4,-0.96,-0.99,"[-0.97, -0.96, -0.97, -0.91, -0.99]",cpu
6,0,-0.98,0.8,"[-0.95, -0.92, -1.0, -0.91, -0.94]",cpu
6,1,-0.53,-0.62,"[-0.73, -0.69, -0.5, -0.0, -0.5]",cpu
6,2,-0.97,-0.99,"[-0.98, -0.96, -0.88, -0.88, -0.94]",cpu
6,3,-0.93,-0.92,"[-0.91, -0.96, -1.0, -0.5, -0.75]",cpu
6,4,-0.89,-0.97,"[-0.97, -0.96, -0.97, -0.94, -0.97]",cpu
7,0,-0.95,0.5,"[-0.99, -0.96, -1.0, -0.75, -0.75]",cpu
7,1,-0.88,-0.79,"[-0.27, -0.77, -1.0, -0.81, -0.81]",cpu
7,2,-0.92,-0.84,"[-0.73, -0.77, -0.95, -0.63, -0.96]",cpu
7,3,-0.96,-0.9,"[-0.64, -0.81, -1.0, -0.8, -0.91]",cpu
7,4,-0.97,-0.99,"[-0.92, -0.96, -1.0, -0.88, -0.97]",cpu
