run,trial,ytrue,ypred,x,name
0,0,0.13,0.8,"[-0.9, -0.33, -0.73, -1.0, -0.02]",prostate
0,1,0.1,0.21,"[-0.6, -0.33, -0.55, -1.0, 0.09]",prostate
0,2,-0.13,0.07,"[-0.7, -0.33, -1.0, -1.0, -0.3]",prostate
0,3,-0.32,-0.23,"[-1.0, -1.0, -1.0, -1.0, -0.41]",prostate
0,4,-0.39,0.12,"[-0.9, -0.33, -0.55, -1.0, -0.01]",prostate
1,0,0.09,0.0,"[-1.0, -1.0, -1.0, -1.0, -0.3]",prostate
1,1,-0.0,0.95,"[1.0, 1.0, 0.88, 1.0, 0.58]",prostate
1,2,0.85,0.0,"[-0.8, -0.33, 0.79, 1.0, 0.65]",prostate
1,3,-0.28,0.09,"[-1.0, -1.0, -1.0, -1.0, -0.33]",prostate
1,4,0.04,-0.95,"[-0.9, -0.33, -1.0, -1.0, 0.74]",prostate
2,0,0.15,1.0,"[-0.5, -0.33, -1.0, -1.0, -0.03]",prostate
2,1,-0.0,0.1,"[-0.2, -0.33, -0.55, -1.0, -0.03]",prostate
2,2,-0.37,-0.36,"[-0.4, -0.33, -0.63, -1.0, -0.64]",prostate
2,3,-0.91,-1.0,"[-1.0, -1.0, -1.0, -1.0, -0.86]",prostate
2,4,-0.19,-0.99,"[-1.0, -1.0, -1.0, -1.0, 0.01]",prostate
3,0,0.01,0.0,"[-1.0, -1.0, -1.0, -1.0, 0.2]",prostate
3,1,-0.38,0.1,"[-1.0, -1.0, -1.0, -1.0, 0.12]",prostate
3,2,0.29,1.21,"[0.4, -0.33, 0.85, 1.0, 0.55]",prostate
3,3,-0.19,-0.02,"[-1.0, -1.0, -1.0, -1.0, 0.01]",prostate
3,4,0.1,-0.14,"[-0.6, -0.33, -0.55, -1.0, 0.09]",prostate
4,0,-0.19,0.0,"[-1.0, -1.0, -1.0, -1.0, 0.01]",prostate
4,1,0.13,-0.21,"[-0.9, -0.33, -0.73, -1.0, -0.02]",prostate
4,2,0.7,0.81,"[-0.2, -0.33, 0.66, 1.0, 1.0]",prostate
4,3,-0.0,0.95,"[1.0, 1.0, 0.88, 1.0, 0.58]",prostate
4,4,-0.31,0.4,"[-0.6, -0.33, 0.27, -1.0, 0.32]",prostate
5,0,0.08,0.1,"[-0.2, -0.33, -1.0, -1.0, -0.07]",prostate
5,1,-0.09,0.16,"[0.6, 1.0, -1.0, -1.0, -0.24]",prostate
