run,trial,ytrue,ypred,x,name
0,0,-0.35,0.95,"[-0.95, -0.78, -0.06, 0.06, -0.72]",mussel
0,1,-0.16,-0.31,"[-0.91, -0.81, 0.0, 0.0, -0.63]",mussel
0,2,-1.0,-0.31,"[-1.0, 0.76, 0.69, -0.69, -1.0]",mussel
0,3,-0.61,-0.53,"[-0.81, -0.99, -0.94, 0.94, -0.59]",mussel
0,4,-0.68,-0.39,"[-0.93, -0.76, 0.62, -0.62, -0.79]",mussel
1,0,-0.29,0.99,"[-0.99, -0.58, 0.75, -0.75, -0.29]",mussel
1,1,1.0,0.4,"[-0.91, -0.89, 0.88, -0.88, 0.4]",mussel
1,2,-0.42,-0.19,"[-0.86, -0.81, -0.44, 0.44, -0.19]",mussel
1,3,-0.74,-0.98,"[-0.91, -0.69, 0.62, -0.62, -0.98]",mussel
1,4,0.23,0.23,"[-0.81, -0.89, 0.19, -0.06, 0.23]",mussel
2,0,-0.87,0.67,"[0.25, -0.86, 0.56, -0.56, -0.89]",mussel
2,1,-0.42,-0.82,"[-0.86, -0.81, -0.44, 0.44, -0.19]",mussel
2,2,-0.42,-0.87,"[-0.95, -0.56, -0.38, 0.38, -0.88]",mussel
2,3,0.16,-0.81,"[-0.91, -0.79, 0.81, -0.81, -0.81]",mussel
2,4,1.0,0.4,"[-0.91, -0.89, 0.88, -0.88, 0.4]",mussel
3,0,-0.87,0.67,"[0.25, -0.86, 0.56, -0.56, -0.89]",mussel
3,1,0.16,-0.81,"[-0.91, -0.79, 0.81, -0.81, -0.81]",mussel
3,2,-0.42,-0.81,"[-0.86, -0.81, -0.44, 0.44, -0.19]",mussel
3,3,-0.74,0.02,"[-0.91, -0.69, 0.62, -0.62, -0.98]",mussel
3,4,-0.29,-0.47,"[-0.81, -0.62, -0.25, 0.25, -0.22]",mussel
4,0,-0.55,0.5,"[-1.0, -0.19, 0.62, -0.62, -0.87]",mussel
4,1,-0.16,-0.18,"[-0.91, -0.81, 0.0, 0.0, -0.63]",mussel
4,2,-0.48,-0.68,"[-0.38, -1.0, 0.12, -0.12, -0.87]",mussel
4,3,-0.55,-0.33,"[-0.76, -0.89, -1.0, 1.0, -0.41]",mussel
4,4,-0.68,-0.61,"[-0.81, -0.77, -0.5, 0.5, -0.92]",mussel
5,0,-0.29,0.02,"[-0.81, -0.89, 0.12, -0.12, 0.02]",mussel
5,1,-0.55,-0.57,"[-0.98, -0.07, 0.62, -0.62, -0.86]",mussel
5,2,-0.61,-0.36,"[0.25, -0.63, -0.56, 0.56, -0.99]",mussel
5,3,-0.42,-0.68,"[-0.95, -0.56, -0.38, 0.38, -0.88]",mussel
5,4,-0.42,-0.53,"[-0.62, -0.8, -0.75, 0.75, -0.66]",mussel
6,0,-1.0,1.0,"[-1.0, 0.76, 0.69, -0.69, -1.0]",mussel
6,1,-0.35,-0.91,"[-0.91, -0.7, -0.19, 0.19, -0.31]",mussel
6,2,-0.16,-0.5,"[-0.91, -0.81, 0.0, 0.0, -0.63]",mussel
6,3,-0.61,-0.14,"[-0.81, -0.99, -0.94, 0.94, -0.59]",mussel
6,4,0.35,-0.73,"[-0.89, -0.87, 1.0, -1.0, -0.72]",mussel
7,0,-0.68,0.53,"[-0.89, -0.88, -0.12, 0.25, -0.82]",mussel
7,1,-0.55,-0.68,"[-0.91, -0.71, -0.12, 0.12, -0.67]",mussel
7,2,-0.29,-0.14,"[-0.81, -0.62, -0.25, 0.25, -0.22]",mussel
7,3,-1.0,-0.14,"[-1.0, 0.76, 0.69, -0.69, -1.0]",mussel
7,4,-0.29,-0.68,"[-0.81, -0.89, 0.12, -0.12, 0.02]",mussel
8,0,-0.29,0.99,"[-0.99, -0.58, 0.75, -0.75, -0.29]",mussel
8,1,-0.87,-0.89,"[0.25, -0.86, 0.56, -0.56, -0.89]",mussel
8,2,-0.68,-0.92,"[-0.81, -0.77, -0.5, 0.5, -0.92]",mussel
8,3,0.03,-0.68,"[-0.95, -0.89, 0.94, -0.94, -0.68]",mussel
8,4,-0.61,-0.68,"[0.25, -0.63, -0.56, 0.56, -0.99]",mussel
9,0,-0.87,0.67,"[0.25, -0.86, 0.56, -0.56, -0.89]",mussel
9,1,0.16,-0.81,"[-0.91, -0.79, 0.81, -0.81, -0.81]",mussel
9,2,-0.61,-0.78,"[-0.91, -0.9, 0.25, -0.25, -0.78]",mussel
9,3,-0.42,0.21,"[-0.93, -0.45, 0.06, 0.44, 1.0]",mussel
9,4,-0.42,0.17,"[-0.95, -0.56, -0.38, 0.38, -0.88]",mussel
10,0,-0.48,0.5,"[-0.38, -1.0, 0.12, -0.12, -0.87]",mussel
10,1,-0.55,-0.88,"[-0.91, -0.71, -0.12, 0.12, -0.67]",mussel
10,2,-0.29,-0.68,"[-0.81, -0.89, 0.12, -0.12, 0.02]",mussel
10,3,-0.55,-0.57,"[-0.89, -0.93, -0.06, 0.31, -0.84]",mussel
10,4,0.16,-0.59,"[-0.91, -0.79, 0.81, -0.81, -0.81]",mussel
11,0,-0.35,0.01,"[-0.95, -0.78, -0.06, 0.06, -0.72]",mussel
11,1,-0.61,-0.45,"[-0.91, -0.9, 0.25, -0.25, -0.78]",mussel
11,2,-0.42,-0.47,"[-0.95, -0.56, -0.38, 0.38, -0.88]",mussel
11,3,-0.74,-0.71,"[-0.91, -0.69, 0.62, -0.62, -0.98]",mussel
11,4,-0.48,0.03,"[-0.95, 0.47, 0.62, -0.62, -0.39]",mussel
12,0,1.0,0.0,"[-0.91, -0.89, 0.88, -0.88, 0.4]",mussel
12,1,-0.48,-1.0,"[-0.93, -0.77, -0.12, 0.12, -0.32]",mussel
12,2,-0.35,-0.71,"[-0.91, -0.89, 0.38, -0.38, -0.71]",mussel
12,3,-0.42,-0.71,"[-0.95, -0.56, -0.38, 0.38, -0.88]",mussel
12,4,-0.42,-0.58,"[-0.62, -0.8, -0.75, 0.75, -0.66]",mussel
13,0,0.23,0.5,"[-0.81, -0.89, 0.19, -0.06, 0.23]",mussel
13,1,-0.55,-0.84,"[-0.89, -0.93, -0.06, 0.31, -0.84]",mussel
13,2,-0.23,0.02,"[-0.98, -0.48, 0.0, 0.38, 0.02]",mussel
13,3,-0.42,0.23,"[-0.93, -0.45, 0.06, 0.44, 1.0]",mussel
13,4,-0.35,-0.71,"[-0.91, -0.89, 0.38, -0.38, -0.71]",mussel
14,0,-0.42,1.0,"[-0.93, -0.45, 0.06, 0.44, 1.0]",mussel
14,1,-0.42,-0.58,"[-0.62, -0.8, -0.75, 0.75, -0.66]",mussel
14,2,0.16,-0.42,"[-0.91, -0.79, 0.81, -0.81, -0.81]",mussel
14,3,-0.61,0.03,"[-0.99, -0.42, 0.62, -0.62, -0.97]",mussel
14,4,0.23,0.14,"[-0.81, -0.89, 0.19, -0.06, 0.23]",mussel
15,0,-0.35,0.0,"[-0.91, -0.89, 0.38, -0.38, -0.71]",mussel
15,1,-0.55,-0.79,"[-0.89, -0.93, -0.06, 0.31, -0.84]",mussel
15,2,-0.48,-0.39,"[-0.95, 0.47, 0.62, -0.62, -0.39]",mussel
15,3,-0.42,-0.68,"[-0.95, -0.56, -0.38, 0.38, -0.88]",mussel
15,4,-0.68,-0.51,"[-0.86, -0.85, -0.88, 0.88, -0.77]",mussel
16,0,-0.61,0.02,"[-0.81, -0.99, -0.94, 0.94, -0.59]",mussel
16,1,-0.23,0.02,"[-0.98, -0.48, 0.0, 0.38, 0.02]",mussel
16,2,-1.0,-0.61,"[-1.0, 0.76, 0.69, -0.69, -1.0]",mussel
16,3,-0.68,-0.78,"[-0.86, -0.85, -0.88, 0.88, -0.77]",mussel
16,4,-0.74,-0.79,"[-0.86, -0.98, -0.81, 0.81, -0.9]",mussel
17,0,-0.35,0.91,"[-0.91, -0.7, -0.19, 0.19, -0.31]",mussel
