run,trial,ytrue,ypred,x,name
0,0,0.46,1.0,"[1.0, -1.0, -0.44, 0.23, -0.71]",wage
0,1,0.32,0.12,"[-1.0, -1.0, -0.22, 0.23, 0.43]",wage
0,2,0.49,0.21,"[-1.0, 1.0, -0.56, 0.38, -0.43]",wage
0,3,0.37,0.48,"[-1.0, -1.0, -0.56, 0.38, -0.43]",wage
0,4,-0.43,0.31,"[-1.0, -1.0, -0.56, 0.23, -0.71]",wage
1,0,0.38,1.0,"[-1.0, -1.0, -0.56, 0.69, -0.43]",wage
1,1,0.32,0.48,"[-1.0, -1.0, 0.0, 0.08, 1.0]",wage
1,2,0.28,0.57,"[1.0, -1.0, -0.33, 0.23, 0.43]",wage
1,3,0.38,0.24,"[-1.0, -1.0, -0.11, 0.38, 0.14]",wage
1,4,0.16,0.14,"[-1.0, -1.0, -0.67, 0.23, -0.71]",wage
2,0,0.5,0.5,"[-1.0, -1.0, -0.22, 0.85, 0.43]",wage
2,1,0.48,1.0,"[1.0, 1.0, 0.0, 0.38, 0.71]",wage
2,2,0.09,-0.5,"[-1.0, -1.0, -0.56, 0.08, -0.43]",wage
2,3,0.32,0.5,"[-1.0, 1.0, -0.11, 0.38, 0.43]",wage
2,4,0.35,0.37,"[1.0, -1.0, 0.33, -0.08, 0.71]",wage
3,0,-0.0,1.0,"[-1.0, -1.0, -0.56, 0.54, -0.43]",wage
3,1,0.47,1.0,"[1.0, -1.0, 0.22, 0.38, 1.0]",wage
3,2,0.25,-0.0,"[-1.0, -1.0, -0.67, 0.38, -0.71]",wage
3,3,0.47,0.0,"[-1.0, 1.0, -0.33, 0.38, -0.43]",wage
3,4,0.43,0.0,"[-1.0, -1.0, -0.56, 0.38, -1.0]",wage
4,0,0.46,1.0,"[-1.0, -1.0, -0.44, 0.23, -0.43]",wage
4,1,0.48,0.61,"[1.0, -1.0, -0.56, 0.38, -0.43]",wage
4,2,0.22,0.46,"[-1.0, -1.0, -0.44, 0.38, -0.14]",wage
4,3,0.54,1.3,"[1.0, -1.0, -0.11, 0.69, 1.0]",wage
4,4,0.28,-0.14,"[-1.0, -1.0, -0.44, 0.38, -1.0]",wage
5,0,0.54,1.0,"[-1.0, 1.0, -0.67, 0.23, -0.71]",wage
5,1,0.44,-0.54,"[-1.0, -1.0, -0.33, 0.38, -0.71]",wage
5,2,0.32,0.54,"[1.0, -1.0, -0.33, 0.23, -0.14]",wage
5,3,0.55,0.76,"[1.0, -1.0, 0.11, 0.54, 1.0]",wage
5,4,0.35,0.47,"[1.0, -1.0, 0.56, -0.69, 1.0]",wage
6,0,0.3,1.0,"[1.0, 1.0, -0.22, 0.38, 0.14]",wage
6,1,0.47,-0.1,"[-1.0, -1.0, 0.0, -0.08, 1.0]",wage
6,2,0.44,0.27,"[1.0, -1.0, -0.22, 0.38, 0.14]",wage
6,3,0.28,-0.39,"[-1.0, -1.0, -0.67, 0.38, -0.71]",wage
6,4,0.36,0.39,"[1.0, -1.0, 0.11, 0.38, 0.43]",wage
7,0,0.34,0.5,"[-1.0, -1.0, -0.44, 0.38, -0.71]",wage
7,1,0.36,0.11,"[1.0, -1.0, -0.44, 0.08, -0.14]",wage
7,2,0.34,0.38,"[1.0, -1.0, 0.0, 0.38, 0.71]",wage
7,3,0.3,0.36,"[1.0, -1.0, 0.0, 0.38, 1.0]",wage
7,4,0.46,0.3,"[-1.0, -1.0, -0.56, 0.38, -1.0]",wage
8,0,0.41,1.0,"[1.0, -1.0, -0.67, 0.38, -1.0]",wage
8,1,0.34,0.21,"[-1.0, -1.0, -0.56, 0.08, -0.43]",wage
8,2,0.18,0.41,"[1.0, -1.0, -0.67, 0.38, -1.0]",wage
8,3,0.59,0.95,"[1.0, -1.0, 0.0, 0.85, 1.0]",wage
8,4,0.18,0.17,"[-1.0, -1.0, -0.22, 0.08, -1.0]",wage
9,0,0.45,1.0,"[1.0, -1.0, 0.11, 0.38, 0.71]",wage
9,1,0.29,-0.45,"[-1.0, -1.0, -0.78, 0.38, -1.0]",wage
9,2,0.36,0.45,"[1.0, 1.0, 0.11, 0.38, 1.0]",wage
9,3,0.48,0.21,"[-1.0, 1.0, -0.56, 0.69, -0.43]",wage
9,4,0.6,0.21,"[-1.0, -1.0, -0.33, 0.54, 0.43]",wage
10,0,0.47,1.0,"[1.0, -1.0, -0.11, 0.38, 1.0]",wage
10,1,0.41,-0.13,"[1.0, -1.0, -0.67, 0.38, -1.0]",wage
10,2,0.29,0.39,"[1.0, -1.0, -0.33, 0.38, -0.71]",wage
10,3,0.41,0.62,"[1.0, -1.0, -0.11, 0.54, 0.71]",wage
10,4,0.3,0.21,"[-1.0, -1.0, -0.44, 0.38, -0.14]",wage
11,0,0.35,1.0,"[-1.0, -1.0, -0.67, 0.54, -1.0]",wage
11,1,0.21,0.12,"[1.0, -1.0, -0.44, 0.23, -0.43]",wage
11,2,0.44,0.29,"[-1.0, -1.0, -0.33, 0.38, -0.71]",wage
11,3,0.36,0.11,"[1.0, -1.0, -0.33, 0.08, -0.14]",wage
11,4,0.37,0.31,"[-1.0, -1.0, -0.78, 0.23, -1.0]",wage
12,0,0.36,0.09,"[-1.0, -1.0, -0.22, 0.38, 0.43]",wage
12,1,0.56,-0.71,"[1.0, -1.0, -0.56, 0.38, -0.71]",wage
12,2,0.22,1.11,"[1.0, -1.0, 0.11, 0.38, 1.0]",wage
12,3,0.38,0.67,"[-1.0, 1.0, -0.67, 0.23, -0.71]",wage
12,4,0.23,0.22,"[1.0, -1.0, 0.11, 0.23, 0.43]",wage
13,0,0.37,1.0,"[1.0, 1.0, -0.11, 0.23, -0.14]",wage
13,1,0.32,0.37,"[-1.0, -1.0, -0.11, 0.54, 0.14]",wage
13,2,-0.01,0.21,"[-1.0, -1.0, -0.33, 0.08, -0.43]",wage
13,3,0.51,0.58,"[1.0, -1.0, -0.22, 0.69, 0.43]",wage
13,4,0.35,-0.21,"[1.0, -1.0, -0.78, 0.38, -1.0]",wage
14,0,0.32,1.0,"[-1.0, -1.0, -0.56, 0.69, -0.43]",wage
14,1,0.46,0.57,"[-1.0, 1.0, -0.33, 0.38, 0.71]",wage
14,2,0.46,0.54,"[-1.0, -1.0, 0.0, 0.23, 0.71]",wage
14,3,0.35,-0.32,"[-1.0, -1.0, 0.0, -0.38, -0.14]",wage
14,4,0.53,0.35,"[-1.0, -1.0, -0.44, 0.38, -0.14]",wage
15,0,0.41,1.0,"[1.0, 1.0, -0.44, 0.23, 0.14]",wage
15,1,0.34,-0.11,"[1.0, -1.0, -0.22, 0.38, -0.14]",wage
15,2,0.46,-0.39,"[1.0, -1.0, -0.44, 0.23, -0.71]",wage
15,3,0.05,0.61,"[-1.0, -1.0, -0.89, 0.54, -1.0]",wage
15,4,0.56,0.57,"[1.0, 1.0, -0.11, 0.38, 0.43]",wage
16,0,0.49,0.5,"[-1.0, -1.0, -0.11, 0.38, 0.71]",wage
16,1,0.27,-0.39,"[1.0, -1.0, -0.78, 0.23, -0.71]",wage
16,2,0.35,-0.03,"[-1.0, -1.0, -0.44, 0.38, -1.0]",wage
16,3,0.28,0.31,"[1.0, -1.0, -0.67, 0.38, -0.43]",wage
16,4,0.36,0.32,"[-1.0, -1.0, -0.56, 0.38, -0.71]",wage
17,0,0.27,1.0,"[-1.0, 1.0, 0.11, 0.69, 1.0]",wage
17,1,0.42,-0.39,"[1.0, -1.0, -0.56, 0.54, -0.71]",wage
17,2,0.44,0.14,"[1.0, -1.0, 0.0, 0.38, 1.0]",wage
17,3,0.43,0.14,"[1.0, 1.0, -0.44, 0.54, -0.14]",wage
17,4,0.54,0.39,"[1.0, -1.0, -0.33, 0.69, 0.14]",wage
18,0,0.49,1.0,"[1.0, -1.0, -0.33, 0.23, -0.14]",wage
18,1,0.42,0.76,"[1.0, -1.0, 0.0, 0.38, 1.0]",wage
18,2,0.71,0.21,"[-1.0, 1.0, -0.56, 0.08, -0.43]",wage
18,3,0.35,0.0,"[1.0, -1.0, 0.56, -0.69, 1.0]",wage
18,4,0.35,-0.49,"[-1.0, -1.0, -0.33, 0.23, 0.14]",wage
19,0,0.43,1.0,"[-1.0, -1.0, -0.56, 0.23, -0.71]",wage
19,1,0.39,0.5,"[-1.0, -1.0, 0.0, 0.38, 0.43]",wage
19,2,0.31,0.39,"[1.0, -1.0, -0.11, 0.38, 0.43]",wage
19,3,0.44,0.39,"[-1.0, 1.0, 0.22, 0.08, 0.43]",wage
19,4,0.28,0.39,"[-1.0, -1.0, 0.11, -0.23, 0.43]",wage
20,0,0.34,1.0,"[-1.0, -1.0, -0.67, 0.38, -1.0]",wage
20,1,0.32,0.54,"[-1.0, -1.0, -0.56, 0.69, -0.43]",wage
20,2,0.22,-0.14,"[-1.0, -1.0, -0.44, -0.08, -0.71]",wage
20,3,0.3,0.34,"[-1.0, -1.0, -0.56, 0.38, -0.43]",wage
20,4,0.54,0.54,"[-1.0, -1.0, -0.11, 0.85, 0.71]",wage
21,0,0.36,1.0,"[1.0, -1.0, -0.22, 0.54, 0.43]",wage
21,1,0.35,0.14,"[1.0, -1.0, -0.44, 0.54, -0.14]",wage
21,2,0.4,0.34,"[1.0, -1.0, -0.44, 0.54, -0.43]",wage
21,3,0.58,0.36,"[1.0, 1.0, -0.11, 0.08, 0.43]",wage
21,4,0.44,0.36,"[1.0, -1.0, 0.0, 0.38, 0.43]",wage
22,0,0.56,0.2,"[-1.0, -1.0, -0.33, 0.54, 0.14]",wage
22,1,0.37,-0.71,"[1.0, -1.0, -0.67, 0.38, -0.71]",wage
22,2,0.55,0.95,"[1.0, -1.0, 0.11, 0.08, 1.0]",wage
22,3,0.21,0.21,"[-1.0, -1.0, -0.22, 0.08, -0.14]",wage
22,4,0.54,0.48,"[-1.0, 1.0, -0.33, 0.23, -0.14]",wage
23,0,0.26,1.0,"[1.0, -1.0, -0.78, 0.85, -1.0]",wage
23,1,0.27,0.57,"[1.0, -1.0, -0.11, 0.38, 0.43]",wage
23,2,0.62,0.3,"[-1.0, 1.0, 0.0, 0.85, 1.0]",wage
23,3,0.18,-0.03,"[-1.0, -1.0, -0.67, 0.38, -0.71]",wage
