run,trial,ytrue,ypred,x,name
0,0,0.11,0.8,"[0.67, -0.38, -0.52, -0.66, -0.6]",mileage
0,1,0.73,0.0,"[0.67, -0.7, -0.67, -0.84, -0.6]",mileage
0,2,0.34,0.81,"[0.5, -0.67, -0.74, -0.81, -0.6]",mileage
0,3,-0.79,0.57,"[0.0, 0.28, -0.09, 0.21, 1.0]",mileage
0,4,0.01,-0.18,"[-0.83, -0.71, -0.52, -0.75, -0.6]",mileage
1,0,0.12,0.5,"[0.33, -0.69, -0.76, -0.84, -0.6]",mileage
1,1,-0.07,0.23,"[0.0, -0.46, -0.72, -0.63, -0.6]",mileage
1,2,0.09,-0.47,"[0.0, -0.88, -0.73, -0.85, -0.6]",mileage
1,3,0.44,0.1,"[0.33, -0.89, -0.85, -0.88, -0.6]",mileage
1,4,-0.65,1.21,"[0.17, 0.54, 0.57, 0.72, 1.0]",mileage
2,0,-0.52,0.11,"[-0.5, -0.24, -0.41, -0.15, 0.2]",mileage
2,1,-0.15,-0.64,"[-1.0, -0.4, -0.55, -0.78, -0.6]",mileage
2,2,0.39,-0.52,"[0.83, -0.92, -0.85, -0.93, -0.6]",mileage
2,3,0.69,0.23,"[0.67, -0.72, -0.79, -0.91, -0.6]",mileage
2,4,-0.15,-0.14,"[-0.17, -0.4, -0.25, -0.73, -0.6]",mileage
3,0,0.22,1.0,"[1.0, -0.8, -0.77, -0.88, -0.6]",mileage
3,1,-0.47,0.14,"[-0.17, -0.09, -0.52, -0.15, 0.2]",mileage
3,2,-0.03,0.12,"[0.5, -0.11, -0.73, -0.62, -0.6]",mileage
3,3,-0.68,0.92,"[-0.5, 0.4, 0.08, 0.46, 1.0]",mileage
3,4,-0.79,-0.79,"[-0.5, 0.77, 0.84, 0.92, 1.0]",mileage
4,0,-0.2,0.0,"[1.0, -0.29, -0.5, -0.63, -0.6]",mileage
4,1,-0.2,-0.4,"[-0.5, -0.41, -0.3, -0.73, -0.6]",mileage
4,2,0.14,-0.2,"[0.17, -0.67, -0.65, -0.85, -0.6]",mileage
4,3,-0.1,-0.2,"[-1.0, -0.65, -0.27, -0.73, -0.6]",mileage
4,4,-0.73,0.14,"[-0.67, 0.43, 0.16, 0.46, 1.0]",mileage
5,0,0.38,0.8,"[0.67, -0.5, -0.54, -0.72, -0.6]",mileage
5,1,0.86,0.14,"[1.0, -0.71, -0.93, -0.85, -0.6]",mileage
5,2,-0.73,-0.14,"[-0.67, 0.4, 0.13, 0.29, 1.0]",mileage
5,3,-0.47,-0.37,"[-0.83, -0.42, -0.41, -0.15, 0.2]",mileage
5,4,0.17,0.61,"[1.0, -0.45, -0.58, -0.77, -0.6]",mileage
6,0,-0.33,0.5,"[0.33, -0.33, -0.25, -0.73, -0.6]",mileage
6,1,1.0,-0.72,"[0.67, -0.72, -0.79, -0.91, -0.6]",mileage
6,2,-0.4,-0.67,"[0.33, -0.31, -0.38, -0.67, -0.2]",mileage
6,3,-0.79,-0.33,"[-0.83, 1.0, 0.4, 0.72, 1.0]",mileage
6,4,-0.12,-0.33,"[0.17, -0.35, -0.53, -0.63, -0.6]",mileage
7,0,-0.03,0.8,"[0.33, -0.61, -0.45, -0.74, -0.6]",mileage
7,1,-0.15,0.1,"[1.0, -0.24, -0.3, -0.42, 0.2]",mileage
7,2,0.26,0.02,"[0.67, -0.26, -0.07, -0.48, 0.2]",mileage
7,3,0.38,-0.03,"[0.67, -0.5, -0.54, -0.72, -0.6]",mileage
7,4,-0.79,0.5,"[-0.17, -0.12, -0.1, 0.21, 1.0]",mileage
8,0,-0.52,0.5,"[-0.67, -0.25, -0.28, -0.73, -0.6]",mileage
8,1,-0.65,0.8,"[0.5, 0.38, 0.04, 0.46, 1.0]",mileage
8,2,0.44,-0.52,"[1.0, -0.69, -0.54, -0.73, -0.6]",mileage
8,3,-0.31,-0.5,"[-0.67, -0.56, -0.57, -0.72, -0.6]",mileage
8,4,-0.31,-0.52,"[-0.67, -0.49, -0.67, -0.73, -0.6]",mileage
9,0,-0.26,1.0,"[0.5, 0.3, -0.14, 0.46, 1.0]",mileage
9,1,-0.51,-0.02,"[0.5, 0.26, -0.03, 0.29, 1.0]",mileage
9,2,-0.63,-0.17,"[-0.83, 0.04, -0.36, -0.19, 0.2]",mileage
9,3,-0.52,-0.47,"[-0.5, -0.24, -0.41, -0.15, 0.2]",mileage
9,4,-0.24,-0.53,"[0.33, -0.36, -0.36, -0.55, -0.6]",mileage
