run,trial,ytrue,ypred,x,name
0,0,-0.63,0.89,"[-0.89, -0.94, -0.99, -0.91, -0.84]",dropout
0,1,0.19,-0.47,"[-0.23, -0.25, -0.41, -0.33, -0.42]",dropout
0,2,-0.27,-0.63,"[-1.0, -0.85, -0.96, -1.0, -0.84]",dropout
0,3,-0.35,0.31,"[0.26, 0.29, 0.02, 0.18, 0.35]",dropout
0,4,-0.34,0.14,"[-0.16, -0.14, -0.39, -0.15, -0.51]",dropout
1,0,-0.63,0.89,"[-0.89, -0.94, -0.99, -0.91, -0.84]",dropout
1,1,-0.01,-0.3,"[-0.44, -0.39, -0.64, -0.39, -0.57]",dropout
1,2,-0.42,-0.11,"[-0.25, -0.33, -0.36, -0.16, -0.21]",dropout
1,3,0.22,-0.66,"[-0.68, -0.78, -0.76, -0.65, -0.78]",dropout
1,4,-0.99,0.02,"[0.18, 0.11, -0.04, 0.22, -0.01]",dropout
2,0,-0.65,-0.81,"[-0.81, -0.77, -0.83, -0.77, -0.64]",dropout
2,1,-0.34,-0.31,"[-0.23, -0.25, -0.43, -0.22, -0.3]",dropout
2,2,-0.9,0.14,"[0.02, -0.04, -0.13, 0.22, 0.19]",dropout
2,3,0.06,-0.53,"[-0.3, -0.41, -0.4, -0.24, -0.51]",dropout
2,4,-0.99,0.66,"[0.6, 0.68, 0.47, 0.63, 0.64]",dropout
3,0,0.05,0.02,"[-0.82, -0.89, -0.92, -0.86, -0.89]",dropout
3,1,-0.0,0.11,"[-0.53, -0.44, -0.5, -0.47, -0.37]",dropout
3,2,-1.0,0.02,"[0.2, 0.18, -0.28, 0.17, -0.06]",dropout
3,3,-0.43,0.0,"[-0.12, -0.12, -0.35, -0.08, -0.17]",dropout
3,4,-0.97,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",dropout
4,0,0.7,0.1,"[-0.71, -0.69, -0.77, -0.61, -0.71]",dropout
4,1,-0.79,0.2,"[-0.24, -0.21, -0.14, 0.05, -0.24]",dropout
4,2,-0.29,-0.51,"[-0.37, -0.57, -0.71, -0.44, -0.62]",dropout
4,3,0.18,-0.39,"[-0.74, -0.74, -1.0, -0.99, -0.82]",dropout
4,4,-1.0,-0.41,"[0.2, 0.18, -0.28, 0.17, -0.06]",dropout
5,0,-0.99,0.09,"[0.18, 0.11, -0.04, 0.22, -0.01]",dropout
5,1,-0.0,-0.99,"[-0.53, -0.44, -0.5, -0.47, -0.37]",dropout
5,2,-0.99,1.0,"[0.6, 0.68, 0.47, 0.63, 0.64]",dropout
5,3,0.26,0.0,"[-0.67, -0.63, -0.93, -0.78, -0.78]",dropout
5,4,0.22,-0.99,"[-0.68, -0.78, -0.76, -0.65, -0.78]",dropout
6,0,-0.65,0.0,"[-0.81, -0.77, -0.83, -0.77, -0.64]",dropout
6,1,-0.01,-0.58,"[-0.44, -0.39, -0.64, -0.39, -0.57]",dropout
6,2,1.0,-0.88,"[-0.77, -0.85, -0.94, -0.84, -0.91]",dropout
6,3,-0.59,-0.79,"[-0.74, -0.76, -0.94, -0.9, -0.8]",dropout
6,4,-0.9,0.21,"[0.02, -0.04, -0.13, 0.22, 0.19]",dropout
7,0,-0.51,0.1,"[-0.21, -0.21, -0.31, -0.18, -0.28]",dropout
7,1,-0.99,0.21,"[0.18, 0.11, -0.04, 0.22, -0.01]",dropout
7,2,-0.36,-0.51,"[-0.35, -0.28, -0.44, -0.23, -0.28]",dropout
7,3,1.0,-0.82,"[-0.77, -0.85, -0.94, -0.84, -0.91]",dropout
7,4,-0.18,-0.57,"[-0.73, -0.73, -0.83, -0.7, -0.87]",dropout
8,0,0.24,0.1,"[-0.63, -0.6, -0.71, -0.59, -0.51]",dropout
8,1,0.03,0.12,"[-0.35, -0.49, -0.71, -0.47, -0.71]",dropout
8,2,-0.36,0.48,"[0.44, 0.46, 0.11, 0.28, 0.57]",dropout
8,3,0.18,0.66,"[-0.84, -0.86, -0.95, -0.93, -0.69]",dropout
8,4,-0.13,0.14,"[-0.5, -0.58, -0.54, -0.61, -0.69]",dropout
9,0,-0.14,0.1,"[-0.64, -0.73, -0.88, -0.7, -0.87]",dropout
9,1,-0.65,-0.21,"[-0.81, -0.77, -0.83, -0.77, -0.64]",dropout
9,2,0.39,-0.13,"[-0.71, -0.78, -0.88, -0.67, -0.71]",dropout
9,3,0.06,0.12,"[-0.3, -0.41, -0.4, -0.24, -0.51]",dropout
9,4,-0.99,0.21,"[0.18, 0.11, -0.04, 0.22, -0.01]",dropout
10,0,-0.58,0.5,"[-0.67, -0.82, -0.9, -0.68, -0.82]",dropout
10,1,-0.3,-0.47,"[-0.53, -0.55, -0.67, -0.36, -0.6]",dropout
10,2,-0.36,0.31,"[0.44, 0.46, 0.11, 0.28, 0.57]",dropout
10,3,-0.29,-0.48,"[-0.37, -0.57, -0.71, -0.44, -0.62]",dropout
10,4,0.39,-0.64,"[-0.71, -0.78, -0.88, -0.67, -0.71]",dropout
11,0,-0.0,0.2,"[-0.53, -0.44, -0.5, -0.47, -0.37]",dropout
11,1,0.06,-0.0,"[-0.64, -0.6, -0.81, -0.66, -0.73]",dropout
11,2,-0.36,0.57,"[0.44, 0.46, 0.11, 0.28, 0.57]",dropout
11,3,-1.0,0.02,"[0.2, 0.18, -0.28, 0.17, -0.06]",dropout
11,4,-0.99,0.16,"[0.6, 0.68, 0.47, 0.63, 0.64]",dropout
12,0,-0.18,0.5,"[-0.73, -0.73, -0.83, -0.7, -0.87]",dropout
12,1,-0.36,-0.04,"[-0.43, -0.44, -0.49, -0.3, -0.53]",dropout
12,2,-0.27,-0.16,"[-1.0, -0.85, -0.96, -1.0, -0.84]",dropout
12,3,1.0,-0.3,"[-0.77, -0.85, -0.94, -0.84, -0.91]",dropout
12,4,0.24,-0.14,"[-0.63, -0.6, -0.71, -0.59, -0.51]",dropout
13,0,-0.99,0.09,"[0.18, 0.11, -0.04, 0.22, -0.01]",dropout
13,1,-0.63,-0.99,"[-0.89, -0.94, -0.99, -0.91, -0.84]",dropout
13,2,-0.36,-0.13,"[-0.35, -0.28, -0.44, -0.23, -0.28]",dropout
13,3,-0.27,-0.64,"[-1.0, -0.85, -0.96, -1.0, -0.84]",dropout
13,4,-0.3,-0.14,"[-0.15, -0.18, -0.43, -0.2, -0.24]",dropout
14,0,-0.58,0.5,"[-0.67, -0.82, -0.9, -0.68, -0.82]",dropout
14,1,-1.0,0.02,"[0.2, 0.18, -0.28, 0.17, -0.06]",dropout
14,2,0.26,-0.58,"[-0.67, -0.63, -0.93, -0.78, -0.78]",dropout
14,3,-0.18,-0.13,"[-0.73, -0.73, -0.83, -0.7, -0.87]",dropout
14,4,0.24,0.14,"[-0.63, -0.6, -0.71, -0.59, -0.51]",dropout
15,0,-0.18,0.5,"[-0.73, -0.73, -0.83, -0.7, -0.87]",dropout
15,1,0.17,-0.14,"[-0.55, -0.52, -0.79, -0.67, -0.8]",dropout
15,2,-0.34,-0.2,"[-0.72, -0.74, -0.85, -0.7, -0.73]",dropout
15,3,-0.65,-0.14,"[-0.81, -0.77, -0.83, -0.77, -0.64]",dropout
15,4,0.05,-0.79,"[-0.82, -0.89, -0.92, -0.86, -0.89]",dropout
16,0,-0.74,0.5,"[-0.49, -0.47, -0.48, -0.41, -0.6]",dropout
16,1,-0.36,-0.37,"[-0.35, -0.28, -0.44, -0.23, -0.28]",dropout
16,2,-0.36,-0.62,"[-0.43, -0.44, -0.49, -0.3, -0.53]",dropout
16,3,0.1,-0.74,"[-0.52, -0.52, -0.7, -0.43, -0.66]",dropout
16,4,0.7,-0.74,"[-0.71, -0.69, -0.77, -0.61, -0.71]",dropout
17,0,0.06,0.1,"[-0.64, -0.6, -0.81, -0.66, -0.73]",dropout
17,1,-0.65,0.03,"[-0.81, -0.77, -0.83, -0.77, -0.64]",dropout
17,2,-0.12,-0.02,"[-0.65, -0.63, -0.83, -0.64, -0.69]",dropout
17,3,-0.86,0.98,"[0.41, 0.45, 0.27, 0.37, 0.44]",dropout
17,4,-0.99,0.21,"[0.18, 0.11, -0.04, 0.22, -0.01]",dropout
18,0,0.22,0.0,"[-0.68, -0.78, -0.76, -0.65, -0.78]",dropout
18,1,0.05,0.11,"[-0.82, -0.89, -0.92, -0.86, -0.89]",dropout
18,2,0.06,0.61,"[-0.3, -0.41, -0.4, -0.24, -0.51]",dropout
18,3,-0.36,0.79,"[0.44, 0.46, 0.11, 0.28, 0.57]",dropout
18,4,-0.55,0.03,"[-0.79, -0.79, -0.85, -0.86, -0.8]",dropout
19,0,0.18,0.5,"[-0.74, -0.74, -1.0, -0.99, -0.82]",dropout
19,1,-0.79,0.11,"[-0.24, -0.21, -0.14, 0.05, -0.24]",dropout
19,2,-0.0,-0.03,"[-0.53, -0.44, -0.5, -0.47, -0.37]",dropout
19,3,-0.58,0.09,"[-0.67, -0.82, -0.9, -0.68, -0.82]",dropout
19,4,-0.58,-0.95,"[-0.07, -0.19, -0.41, -0.21, -0.46]",dropout
20,0,0.18,0.5,"[-0.74, -0.74, -1.0, -0.99, -0.82]",dropout
20,1,-0.42,0.14,"[-0.25, -0.33, -0.36, -0.16, -0.21]",dropout
20,2,0.03,-0.14,"[-0.35, -0.49, -0.71, -0.47, -0.71]",dropout
20,3,-0.55,0.21,"[-0.79, -0.79, -0.85, -0.86, -0.8]",dropout
20,4,-0.51,0.14,"[-0.21, -0.21, -0.31, -0.18, -0.28]",dropout
21,0,-0.65,0.0,"[-0.81, -0.77, -0.83, -0.77, -0.64]",dropout
21,1,-0.14,-0.82,"[-0.64, -0.73, -0.88, -0.7, -0.87]",dropout
21,2,0.39,-0.39,"[-0.71, -0.78, -0.88, -0.67, -0.71]",dropout
