run,trial,ytrue,ypred,x,name
0,0,-0.81,1,"[0.2, -0.3]",tip
0,1,-0.69,1,"[-0.6, -0.44]",tip
0,2,-0.74,1,"[-0.6, -0.62]",tip
0,3,-0.46,1,"[-0.6, -0.36]",tip
0,4,-0.7,1,"[-0.6, -0.52]",tip
1,0,-0.63,1,"[-0.6, -0.34]",tip
1,1,-0.73,1,"[-0.6, -0.46]",tip
1,2,-0.75,1,"[0.6, 0.6]",tip
1,3,-0.7,1,"[-0.6, -0.28]",tip
1,4,-0.66,1,"[0.2, -0.08]",tip
2,0,-0.53,1,"[-0.6, -0.7]",tip
2,1,-0.55,1,"[-0.6, -0.57]",tip
2,2,-0.75,1,"[0.2, -0.44]",tip
2,3,-0.57,1,"[-1.0, -0.71]",tip
2,4,-0.73,1,"[-0.6, -0.57]",tip
3,0,-0.93,1,"[-0.6, -0.42]",tip
3,1,-0.69,1,"[-0.6, -0.47]",tip
3,2,-0.68,1,"[-0.2, -0.1]",tip
3,3,-0.82,1,"[-0.2, -0.17]",tip
3,4,-0.39,1,"[0.6, -0.26]",tip
4,0,-0.93,1,"[-0.6, -0.42]",tip
4,1,-0.74,1,"[-0.2, -0.45]",tip
4,2,-0.66,1,"[-0.6, -0.73]",tip
4,3,-0.69,1,"[-0.6, -0.44]",tip
4,4,-0.68,1,"[0.2, 0.2]",tip
5,0,-0.79,1.0,"[-0.6, -1.0, -1.0, 1.0, -0.26]",tip
5,1,-0.5,-0.92,"[-0.6, 1.0, -1.0, 1.0, -0.43]",tip
5,2,-0.55,-0.96,"[-0.6, -1.0, 1.0, -1.0, -0.68]",tip
5,3,-0.34,-0.42,"[-0.6, 1.0, 1.0, -1.0, -0.57]",tip
5,4,-0.7,-0.79,"[-0.6, -1.0, -1.0, 1.0, -0.68]",tip
6,0,-0.66,1.0,"[-0.6, -1.0, -1.0, 1.0, -0.73]",tip
6,1,-0.62,-0.66,"[-0.6, -1.0, -1.0, 1.0, -0.36]",tip
6,2,-0.65,-0.52,"[-0.6, 1.0, 1.0, -1.0, -0.58]",tip
6,3,-0.53,-0.68,"[-0.6, 1.0, -1.0, -1.0, -0.7]",tip
6,4,-0.52,-0.54,"[-0.6, 1.0, 1.0, -1.0, -0.71]",tip
7,0,-0.53,1.0,"[-0.6, 1.0, 1.0, 1.0, -0.7]",tip
7,1,-0.87,-0.47,"[-0.6, -1.0, 1.0, 1.0, -0.6]",tip
7,2,-0.74,-0.2,"[-0.2, -1.0, -1.0, 1.0, -0.45]",tip
7,3,-0.67,-0.53,"[-0.6, 1.0, -1.0, -1.0, -0.77]",tip
7,4,-0.59,-0.84,"[-0.6, -1.0, 1.0, -1.0, -0.59]",tip
8,0,-0.53,1.0,"[0.2, 1.0, 1.0, 1.0, -0.27]",tip
8,1,-0.66,-0.53,"[0.2, -1.0, -1.0, -1.0, -0.08]",tip
8,2,-0.73,-0.53,"[-0.6, 1.0, -1.0, 1.0, -0.46]",tip
8,3,-0.64,-0.61,"[-0.2, -1.0, -1.0, -1.0, -0.05]",tip
8,4,-0.69,-0.84,"[-0.6, 1.0, -1.0, -1.0, -0.68]",tip
9,0,-0.53,1.0,"[-0.2, -1.0, 1.0, -1.0, -0.37]",tip
9,1,-0.44,-0.47,"[-0.6, -1.0, -1.0, 1.0, -0.2]",tip
9,2,-0.46,-0.4,"[-0.6, -1.0, -1.0, 1.0, -0.51]",tip
9,3,-0.59,-0.53,"[-0.6, -1.0, 1.0, -1.0, -0.89]",tip
9,4,-0.67,-0.47,"[-0.6, -1.0, -1.0, 1.0, -0.4]",tip
10,0,-0.89,1.0,"[-0.6, -1.0, 1.0, -1.0, 0.01]",tip
10,1,-0.66,-0.89,"[-0.6, -1.0, -1.0, -1.0, -0.44]",tip
10,2,-0.67,-0.2,"[0.2, -1.0, -1.0, -1.0, -0.1]",tip
10,3,-0.47,-0.88,"[-0.6, -1.0, -1.0, 1.0, -0.54]",tip
10,4,-0.73,-0.48,"[-0.6, 1.0, -1.0, 1.0, -0.46]",tip
11,0,-0.55,1.0,"[-0.6, -1.0, 1.0, -1.0, -0.57]",tip
11,1,-0.56,-0.39,"[-0.6, -1.0, -1.0, 1.0, -0.38]",tip
11,2,-0.53,-0.39,"[-0.2, -1.0, 1.0, -1.0, -0.37]",tip
11,3,-0.84,0.57,"[-0.6, 1.0, 1.0, 1.0, 0.06]",tip
11,4,-0.68,-0.85,"[-0.6, 1.0, -1.0, -1.0, -0.61]",tip
12,0,-0.72,1.0,"[-0.6, 1.0, 1.0, 1.0, -0.48]",tip
12,1,-0.62,-0.72,"[-0.6, 1.0, -1.0, -1.0, -0.61]",tip
12,2,-0.69,-0.36,"[-0.6, 1.0, -1.0, 1.0, -0.24]",tip
12,3,-0.64,-0.68,"[-0.6, 1.0, 1.0, -1.0, -0.59]",tip
12,4,-0.6,0.68,"[0.6, -1.0, -1.0, -1.0, 0.12]",tip
13,0,-0.51,1.0,"[-0.6, -1.0, -1.0, 1.0, -0.6]",tip
13,1,-0.7,-0.51,"[-0.6, -1.0, -1.0, 1.0, -0.68]",tip
13,2,0.13,-0.8,"[-0.6, -1.0, 1.0, -1.0, -0.73]",tip
13,3,-0.93,0.51,"[-0.6, -1.0, -1.0, -1.0, -0.42]",tip
13,4,-0.66,-0.51,"[-0.2, -1.0, -1.0, 1.0, -0.39]",tip
14,0,-0.36,1.0,"[-0.6, -1.0, -1.0, -1.0, -0.7]",tip
14,1,-0.6,-0.8,"[-0.6, -1.0, 1.0, -1.0, -0.4]",tip
14,2,-0.62,0.04,"[0.2, -1.0, -1.0, 1.0, -0.36]",tip
14,3,-0.6,-0.48,"[0.6, -1.0, -1.0, -1.0, 0.12]",tip
14,4,-0.6,-0.6,"[-0.6, -1.0, 1.0, 1.0, -0.38]",tip
15,0,-0.6,1.0,"[-0.6, -1.0, 1.0, 1.0, -0.38]",tip
15,1,-0.74,-0.2,"[-0.2, -1.0, -1.0, 1.0, -0.45]",tip
15,2,-0.74,-0.6,"[-0.6, -1.0, 1.0, 1.0, -0.62]",tip
15,3,-0.47,-0.86,"[-0.6, -1.0, -1.0, 1.0, -0.54]",tip
15,4,-0.68,-0.48,"[-0.6, -1.0, -1.0, 1.0, -0.55]",tip
16,0,-0.46,1.0,"[-0.6, -1.0, -1.0, 1.0, -0.51]",tip
16,1,-0.39,-0.46,"[-0.6, 1.0, 1.0, 1.0, -0.43]",tip
16,2,-0.81,0.24,"[-0.6, -1.0, 1.0, 1.0, 0.21]",tip
16,3,-0.7,-0.48,"[-0.6, 1.0, -1.0, -1.0, -0.52]",tip
16,4,-0.73,-0.75,"[-0.6, 1.0, -1.0, -1.0, -0.57]",tip
17,0,-0.54,1.0,"[-0.6, 1.0, -1.0, 1.0, -0.81]",tip
17,1,-0.83,-0.54,"[-0.6, -1.0, 1.0, 1.0, 0.25]",tip
17,2,-0.73,-0.21,"[-0.2, -1.0, 1.0, 1.0, -0.01]",tip
17,3,-0.61,-0.83,"[-0.2, -1.0, -1.0, 1.0, -0.25]",tip
17,4,-0.7,-0.54,"[-0.6, 1.0, -1.0, -1.0, -0.63]",tip
18,0,-0.79,1.0,"[-0.6, -1.0, 1.0, 1.0, -0.49]",tip
18,1,-0.75,-0.79,"[-0.6, -1.0, -1.0, 1.0, -0.61]",tip
18,2,-0.65,-0.71,"[-0.6, -1.0, 1.0, -1.0, -0.68]",tip
18,3,-0.62,-0.71,"[-0.6, -1.0, -1.0, 1.0, -0.36]",tip
18,4,-0.56,-0.37,"[0.2, -1.0, -1.0, 1.0, 0.14]",tip
19,0,-0.87,1.0,"[-0.6, -1.0, 1.0, 1.0, -0.6]",tip
19,1,-0.59,-0.87,"[-0.6, 1.0, -1.0, 1.0, -0.77]",tip
19,2,-0.57,-0.12,"[-0.6, -1.0, -1.0, 1.0, -0.31]",tip
19,3,-0.75,0.57,"[0.6, 1.0, -1.0, 1.0, 0.6]",tip
19,4,-0.71,-0.57,"[-0.6, 1.0, -1.0, 1.0, -0.18]",tip
20,0,-0.64,1.0,"[-0.6, 1.0, 1.0, -1.0, -0.59]",tip
20,1,-0.54,-0.47,"[-0.2, -1.0, 1.0, 1.0, -0.47]",tip
20,2,-0.65,-0.64,"[-0.6, 1.0, -1.0, 1.0, -0.58]",tip
20,3,-0.71,-0.65,"[-0.6, 1.0, -1.0, 1.0, -0.18]",tip
20,4,-0.48,-0.68,"[-0.6, 1.0, 1.0, -1.0, -0.3]",tip
