run,trial,ytrue,ypred,x,name
0,0,-0.58,1,"[-0.85, 0.15, -0.5, -0.1, -0.77]",concrete
0,1,-0.63,1,"[-0.97, 0.06, -1.0, 0.12, -0.55]",concrete
0,2,0.27,1,"[-0.85, -0.41, -0.36, -0.36, 0.57]",concrete
0,3,-0.94,1,"[-0.99, 0.03, -1.0, 0.31, -0.63]",concrete
0,4,0.21,1,"[-0.7, -0.04, -0.57, -0.04, -0.49]",concrete
1,0,-0.13,1,"[-0.85, -0.27, -1.0, 0.01, 0.28]",concrete
1,1,0.52,1,"[-0.46, -0.0, -0.26, -0.7, -0.47]",concrete
1,2,-0.05,1,"[0.48, -1.0, -1.0, 0.7, 0.05]",concrete
1,3,0.12,1,"[-0.85, -0.71, 0.11, -0.28, 0.05]",concrete
1,4,-0.26,1,"[-0.51, 0.32, -1.0, 0.12, -0.68]",concrete
2,0,-0.68,1,"[-0.99, 0.06, -1.0, 0.12, 0.13]",concrete
2,1,-0.45,1,"[-0.93, 0.54, -0.53, -0.23, -0.58]",concrete
2,2,-0.11,1,"[-0.97, 0.05, -0.3, -0.63, -0.16]",concrete
2,3,-0.01,1,"[-0.85, 0.18, -0.57, -0.12, -0.15]",concrete
2,4,-0.04,1,"[-0.46, -0.18, -0.62, 0.17, -0.42]",concrete
3,0,-0.61,1,"[-0.85, 0.18, -0.01, -0.42, -0.79]",concrete
3,1,-0.45,1,"[-0.85, -0.07, -0.65, -1.0, -0.7]",concrete
3,2,-0.73,1,"[-0.85, 0.09, -0.31, -0.06, -0.8]",concrete
3,3,-0.58,1,"[-0.85, 0.14, -0.5, -0.1, -0.77]",concrete
3,4,-0.5,1,"[-0.85, -0.1, -1.0, 0.03, -0.18]",concrete
4,0,-0.28,1,"[-0.85, -0.07, -0.35, 0.59, -0.11]",concrete
4,1,0.59,1,"[-0.7, 0.44, -0.11, -0.46, -0.01]",concrete
4,2,-0.07,1,"[-0.85, -0.6, -1.0, 0.02, -0.42]",concrete
4,3,0.21,1,"[-0.02, -0.62, -1.0, 0.7, -0.08]",concrete
4,4,-0.04,1,"[-0.46, -0.18, -0.62, 0.17, -0.42]",concrete
5,0,0.92,0.14,"[-0.51, -0.19, -0.28, -0.31, 0.19]",concrete
