run,trial,ytrue,ypred,x,name
0,0,-0.24,1,"[0.04, -1.0, 0.89]",bone
0,1,0.65,1,"[-0.65, -0.05, -0.45]",bone
0,2,0.39,1,"[-0.83, 0.52, -0.11]",bone
0,3,-0.59,1,"[-0.7, -0.43, 0.83]",bone
0,4,0.14,1,"[0.17, 1.0, -0.01]",bone
1,0,0.67,1,"[-1.0, 0.9, -0.73]",bone
1,1,0.22,1,"[-0.35, -0.05, -0.43]",bone
1,2,-0.34,1,"[-0.0, 0.33, 0.31]",bone
1,3,0.39,1,"[-0.83, 0.52, -0.11]",bone
1,4,0.32,1,"[-0.13, 0.71, -0.74]",bone
2,0,0.47,1,"[0.35, 0.9, -0.31]",bone
2,1,0.65,1,"[-0.65, -0.05, -0.45]",bone
2,2,0.32,1,"[-0.13, 0.71, -0.74]",bone
2,3,0.22,1,"[-0.35, -0.05, -0.43]",bone
2,4,0.95,1,"[-0.52, 0.71, -0.76]",bone
3,0,0.65,1,"[-0.48, 0.33, -0.93]",bone
3,1,0.59,1,"[-0.65, -0.62, 0.14]",bone
3,2,0.54,1,"[-0.3, 0.52, 0.34]",bone
3,3,-1.0,1,"[0.22, -0.71, 0.59]",bone
3,4,-0.34,1,"[-0.0, 0.33, 0.31]",bone
4,0,-0.06,1,"[0.09, -0.24, 0.3]",bone
4,1,0.67,1,"[-0.61, 0.14, 0.24]",bone
4,2,0.47,1,"[-0.78, 0.9, -0.84]",bone
4,3,0.77,1,"[-0.57, -0.24, -0.14]",bone
4,4,0.85,1,"[-0.48, 0.9, -0.52]",bone
5,0,0.54,1.0,"[1.0, -1.0, 0.37, 0.35, -1.0]",bone
5,1,0.14,0.71,"[0.17, 1.0, 1.0, -0.01, 1.0]",bone
5,2,0.47,-0.21,"[-0.65, 1.0, 0.9, -0.83, 1.0]",bone
5,3,-0.06,-0.14,"[0.09, -1.0, -0.24, 0.3, -1.0]",bone
5,4,-0.24,0.21,"[0.04, -1.0, -1.0, 0.89, 1.0]",bone
6,0,0.39,1.0,"[-0.83, 1.0, 0.52, -0.11, -1.0]",bone
6,1,0.67,0.45,"[-0.83, 1.0, 0.52, -0.05, -1.0]",bone
6,2,0.22,-0.13,"[-0.17, 1.0, -0.05, -0.51, -1.0]",bone
6,3,0.85,0.78,"[-0.48, 1.0, 0.9, -0.52, -1.0]",bone
6,4,0.65,0.58,"[-0.65, 1.0, -0.05, -0.45, -1.0]",bone
7,0,0.77,1.0,"[-0.57, 1.0, -0.24, -0.14, -1.0]",bone
7,1,0.95,-0.21,"[-0.52, 1.0, 0.71, -0.76, 1.0]",bone
7,2,0.65,0.67,"[-0.48, 1.0, 0.33, -0.93, -1.0]",bone
7,3,0.39,0.47,"[-0.83, 1.0, 0.52, -0.11, -1.0]",bone
7,4,0.54,-0.03,"[-0.3, -1.0, 0.52, 0.34, -1.0]",bone
8,0,-1.0,1.0,"[0.22, -1.0, -0.71, 0.59, 1.0]",bone
8,1,0.65,1.0,"[-0.65, 1.0, -0.05, -0.45, -1.0]",bone
8,2,0.85,-0.87,"[-0.87, 1.0, -0.24, -0.97, 1.0]",bone
8,3,-0.44,-0.13,"[-0.13, -1.0, -1.0, 1.0, 1.0]",bone
8,4,0.06,0.3,"[-0.3, 1.0, -0.05, -0.4, -1.0]",bone
9,0,-0.44,1.0,"[-0.13, -1.0, -1.0, 1.0, 1.0]",bone
9,1,-1.0,-0.03,"[0.22, -1.0, -0.71, 0.59, 1.0]",bone
9,2,0.59,-0.17,"[-0.65, -1.0, -0.62, 0.14, 1.0]",bone
9,3,0.29,-0.13,"[-0.09, 1.0, -0.05, -0.51, -1.0]",bone
9,4,1.0,-0.71,"[-0.35, 1.0, 0.14, -1.0, 1.0]",bone
10,0,0.85,1.0,"[-0.48, 1.0, 0.9, -0.52, -1.0]",bone
10,1,-0.59,-0.57,"[-0.7, -1.0, -0.43, 0.83, 1.0]",bone
10,2,0.54,-0.03,"[-0.3, -1.0, 0.52, 0.34, -1.0]",bone
10,3,0.22,-0.14,"[-0.35, 1.0, -0.05, -0.43, -1.0]",bone
10,4,0.77,0.11,"[-0.57, 1.0, -0.24, -0.14, -1.0]",bone
11,0,0.22,1.0,"[-0.35, 1.0, -0.05, -0.43, -1.0]",bone
11,1,-0.34,-0.14,"[-0.0, -1.0, 0.33, 0.31, -1.0]",bone
11,2,0.77,0.11,"[-0.57, 1.0, -0.24, -0.14, -1.0]",bone
11,3,0.47,-0.27,"[-0.78, 1.0, 0.9, -0.84, 1.0]",bone
11,4,0.85,-0.61,"[-0.48, 1.0, 0.9, -0.52, -1.0]",bone
