run,trial,ytrue,ypred,x,name
0,0,-0.54,1,"[-0.8, -0.74, -0.79, -0.74, -0.09]",plasma
0,1,-0.51,1,"[-0.83, -0.25, -0.22, -0.5, -0.44]",plasma
0,2,-0.72,1,"[-0.82, -0.05, -0.17, -0.15, -0.06]",plasma
0,3,-0.67,1,"[-0.8, -0.7, -0.73, -0.81, -0.28]",plasma
0,4,0.05,1,"[-0.93, -0.87, -0.9, -0.87, 0.5]",plasma
1,0,-0.74,1,"[-0.75, -0.66, -0.61, -0.68, 0.16]",plasma
1,1,-0.17,1,"[-0.26, -0.59, -0.56, -0.63, 0.22]",plasma
1,2,-0.41,1,"[-0.81, -0.64, -0.26, -0.44, -0.41]",plasma
1,3,-0.43,1,"[-0.87, -0.28, -0.36, -0.58, 0.16]",plasma
1,4,-0.62,1,"[-0.74, -0.12, -0.18, -0.27, -0.16]",plasma
2,0,-0.5,1,"[-0.93, -0.64, -0.58, -0.68, -0.22]",plasma
2,1,-0.58,1,"[-0.8, -0.63, -0.45, -0.56, -0.31]",plasma
2,2,-0.67,1,"[-0.85, -0.76, -0.75, -0.7, -0.19]",plasma
2,3,-0.5,1,"[-0.95, -0.74, -0.71, -0.72, 0.0]",plasma
2,4,-0.64,1,"[-0.92, -0.82, -0.7, -0.77, -0.44]",plasma
3,0,-0.56,1,"[-0.97, -0.76, -0.72, -0.6, -0.44]",plasma
3,1,-0.22,1,"[-0.83, -0.42, -0.28, -0.57, -0.28]",plasma
3,2,-0.35,1,"[-0.74, -0.46, 0.02, -0.36, 0.16]",plasma
3,3,-0.59,1,"[-0.94, -0.88, -0.4, -0.61, -0.22]",plasma
3,4,-0.7,1,"[-0.82, -0.25, -0.33, -0.63, 0.34]",plasma
4,0,-0.25,1,"[-0.85, 0.51, -0.65, -0.55, 0.16]",plasma
4,1,-0.76,1,"[-0.74, -0.6, -0.13, -0.54, -0.47]",plasma
4,2,-0.7,1,"[-0.7, -0.64, -0.42, -0.47, -0.44]",plasma
4,3,-0.1,1,"[-0.72, -0.43, -0.04, -0.27, -0.59]",plasma
4,4,-0.6,1,"[-0.55, -0.18, -0.27, -0.39, -0.47]",plasma
5,0,-0.15,0.2,"[-0.5, -0.66, -0.43, -1.0, 0.44]",plasma
5,1,-0.52,-0.14,"[-0.89, -0.8, -0.71, -1.0, 0.28]",plasma
5,2,-0.09,-0.53,"[-0.66, -0.68, -0.73, -1.0, -0.22]",plasma
5,3,-0.51,0.21,"[-0.1, 0.34, -0.07, -1.0, -0.59]",plasma
5,4,-0.68,-0.33,"[-0.71, -0.6, -0.61, -1.0, -0.41]",plasma
6,0,-0.17,0.1,"[-0.76, -0.68, -0.77, -1.0, -0.22]",plasma
6,1,-0.7,-0.03,"[-0.25, -0.33, -0.63, -1.0, 0.34]",plasma
6,2,-0.54,-0.53,"[-0.68, -0.49, -0.61, -1.0, 0.38]",plasma
6,3,-0.37,-0.47,"[-0.51, -0.39, -0.6, -1.0, 0.69]",plasma
6,4,-0.21,-0.58,"[-0.6, -0.3, -0.54, -1.0, -0.22]",plasma
7,0,-0.63,0.1,"[-0.68, -0.27, -0.45, -1.0, -0.59]",plasma
7,1,-0.57,-0.14,"[-0.2, 0.43, -0.03, -1.0, -0.25]",plasma
7,2,-0.75,-0.76,"[-0.79, -0.62, -0.68, -1.0, 0.44]",plasma
7,3,-0.55,-0.68,"[-0.45, -0.45, -0.62, -1.0, -0.62]",plasma
7,4,-0.62,-0.64,"[-0.67, -0.59, -0.61, -1.0, -0.06]",plasma
8,0,-0.71,0.8,"[-0.66, -0.57, -0.7, -1.0, -0.31]",plasma
8,1,-0.9,-0.68,"[-0.59, -0.57, -0.67, -1.0, -0.25]",plasma
8,2,-0.6,-0.46,"[-0.73, -0.25, -0.4, -1.0, 0.41]",plasma
8,3,-0.61,-0.81,"[-0.32, -0.62, -0.79, -1.0, -0.31]",plasma
8,4,-0.56,0.81,"[0.11, -0.06, -0.35, 1.0, 0.69]",plasma
9,0,-0.42,1.0,"[-0.91, -0.63, -0.65, 1.0, 1.0]",plasma
9,1,-0.33,-0.57,"[-0.85, -0.93, -0.93, -1.0, 0.28]",plasma
9,2,-0.3,-0.21,"[-0.49, -0.38, -0.38, -1.0, -0.41]",plasma
9,3,-0.27,-0.24,"[-0.78, -0.68, -0.62, -1.0, -0.34]",plasma
9,4,-0.33,-0.21,"[-0.59, -0.5, -0.71, -1.0, -0.16]",plasma
10,0,0.24,0.84,"[-0.81, -0.32, -0.5, -1.0, 0.59]",plasma
10,1,-0.58,-0.14,"[-0.5, -0.53, -0.64, -1.0, -0.41]",plasma
10,2,-0.75,-0.68,"[-0.01, 0.41, -0.17, -1.0, -0.84]",plasma
10,3,-0.62,-0.48,"[-0.71, -0.68, -0.59, -1.0, -0.38]",plasma
10,4,-0.62,-0.68,"[-0.67, -0.59, -0.61, -1.0, -0.06]",plasma
11,0,-0.6,0.1,"[-0.08, -0.24, -0.5, -1.0, 0.06]",plasma
11,1,-0.28,-0.1,"[-0.22, -0.25, -0.23, 1.0, -0.06]",plasma
11,2,-0.66,-0.82,"[-0.78, -0.6, -0.68, -1.0, -0.41]",plasma
11,3,-0.51,-0.56,"[-0.25, -0.22, -0.5, -1.0, -0.44]",plasma
11,4,-0.29,-0.42,"[-0.28, -0.17, -0.45, -1.0, 0.0]",plasma
12,0,-0.56,0.5,"[-0.66, -0.43, -0.46, -1.0, -0.12]",plasma
12,1,-0.17,-0.47,"[-0.59, -0.56, -0.63, -1.0, 0.22]",plasma
12,2,-0.47,0.31,"[-0.46, -0.61, -0.59, -1.0, 0.72]",plasma
12,3,-0.68,0.4,"[0.64, -0.44, -0.61, 1.0, 0.69]",plasma
12,4,-0.42,-0.56,"[-0.66, -0.46, -0.66, -1.0, 0.72]",plasma
13,0,-0.09,0.5,"[-0.66, -0.68, -0.73, -1.0, -0.22]",plasma
13,1,-0.54,-0.05,"[-0.71, -0.43, -0.61, -1.0, -0.44]",plasma
13,2,-0.75,0.18,"[-0.76, -0.67, -0.75, -1.0, 0.59]",plasma
13,3,-0.51,-0.61,"[-0.67, -0.36, -0.65, -1.0, -0.22]",plasma
13,4,-0.56,-0.88,"[-0.86, -0.86, -0.82, -1.0, -0.06]",plasma
14,0,-0.58,0.02,"[-0.17, -0.18, -0.41, -1.0, -0.62]",plasma
14,1,-0.58,-0.05,"[-0.74, -0.73, -0.78, -1.0, -0.06]",plasma
14,2,-0.59,-0.58,"[-0.63, 0.1, -0.49, -1.0, 0.59]",plasma
14,3,-0.35,-0.58,"[-0.2, 0.17, -0.27, -1.0, -0.62]",plasma
14,4,-0.17,-0.58,"[-0.59, -0.56, -0.63, -1.0, 0.22]",plasma
15,0,-0.63,0.1,"[-0.68, -0.27, -0.45, -1.0, -0.59]",plasma
15,1,-0.51,-0.62,"[-0.69, -0.77, -0.74, -1.0, 0.12]",plasma
15,2,-0.27,-0.71,"[-0.78, -0.68, -0.62, -1.0, -0.34]",plasma
15,3,-0.45,-0.48,"[-0.63, -0.63, -0.7, -1.0, -0.56]",plasma
15,4,-0.7,-0.39,"[-0.64, -0.42, -0.47, -1.0, -0.44]",plasma
16,0,-0.1,0.8,"[-0.68, -0.44, -0.44, 1.0, 0.72]",plasma
16,1,-0.27,-0.1,"[-0.68, -0.57, -0.56, -1.0, -0.31]",plasma
16,2,-0.25,-0.23,"[-0.65, -0.4, -0.48, -1.0, -0.53]",plasma
16,3,-0.38,-0.23,"[-0.76, -0.66, -0.88, -1.0, 0.03]",plasma
16,4,-0.62,-0.47,"[-0.95, -0.71, -0.76, -1.0, 0.72]",plasma
17,0,-0.81,0.31,"[-0.49, -0.37, -0.55, -1.0, -0.19]",plasma
17,1,-0.47,-0.95,"[-0.7, -0.5, -0.65, -1.0, 0.84]",plasma
17,2,-0.76,-0.53,"[-0.62, -0.64, -0.7, -1.0, 0.75]",plasma
17,3,0.05,-0.95,"[-0.87, -0.9, -0.87, -1.0, 0.5]",plasma
17,4,-0.85,-0.96,"[-0.73, -0.44, -0.5, -1.0, -0.78]",plasma
18,0,-0.51,0.5,"[-0.69, -0.62, -0.79, -1.0, -0.06]",plasma
18,1,-0.5,-0.18,"[-0.32, -0.44, -0.57, -1.0, -0.44]",plasma
18,2,-0.76,-0.5,"[-0.62, -0.64, -0.7, -1.0, 0.75]",plasma
18,3,-0.22,-0.57,"[-0.42, -0.28, -0.57, 1.0, -0.28]",plasma
18,4,-0.62,-0.54,"[-0.67, -0.59, -0.61, -1.0, -0.06]",plasma
19,0,-0.43,0.5,"[-0.62, -0.55, -0.52, -1.0, 0.0]",plasma
19,1,0.04,-0.2,"[-0.5, -0.33, -0.23, -1.0, -0.47]",plasma
19,2,-0.22,0.21,"[-0.42, -0.28, -0.57, 1.0, -0.28]",plasma
19,3,-0.5,-0.48,"[-0.61, -0.56, -0.58, -1.0, -0.09]",plasma
19,4,-0.22,-0.83,"[-0.86, -0.91, -0.74, -1.0, 0.25]",plasma
20,0,-0.75,0.02,"[-0.01, 0.41, -0.17, -1.0, -0.84]",plasma
20,1,-0.56,-0.53,"[-0.76, -0.72, -0.6, -1.0, -0.44]",plasma
20,2,-0.09,-0.47,"[-0.66, -0.68, -0.73, -1.0, -0.22]",plasma
20,3,-0.5,0.03,"[-0.74, -0.72, -0.62, -1.0, -0.12]",plasma
20,4,-0.13,0.03,"[0.04, -0.13, -0.4, -1.0, 0.12]",plasma
21,0,0.38,0.11,"[-0.21, 0.03, -0.22, 1.0, 0.41]",plasma
21,1,-0.95,-0.17,"[-0.38, -0.24, -0.42, -1.0, -0.16]",plasma
21,2,-0.98,0.14,"[0.24, -0.1, -0.41, 1.0, -0.56]",plasma
21,3,-0.59,-0.97,"[-0.88, -0.4, -0.61, -1.0, -0.22]",plasma
21,4,-0.7,-0.76,"[-0.29, -0.25, -0.47, -1.0, -0.03]",plasma
22,0,-0.33,0.1,"[-0.53, -0.43, -0.46, -1.0, 0.28]",plasma
22,1,-0.9,0.21,"[1.0, 0.37, -0.17, -1.0, -0.34]",plasma
22,2,-0.65,-0.67,"[-0.62, -0.35, -0.5, -1.0, -0.25]",plasma
22,3,-0.21,-0.84,"[-0.69, -0.52, -0.63, -1.0, -0.72]",plasma
22,4,-0.52,-0.1,"[-0.68, -0.47, -0.64, -1.0, -0.5]",plasma
23,0,0.05,0.5,"[-0.87, -0.9, -0.87, -1.0, 0.5]",plasma
23,1,-0.4,-0.1,"[-0.67, -0.42, -0.55, -1.0, -0.38]",plasma
23,2,-0.41,-0.39,"[-0.64, -0.26, -0.44, -1.0, -0.41]",plasma
23,3,-0.49,-0.45,"[-0.81, -0.82, -0.81, -1.0, -0.44]",plasma
23,4,-0.39,0.05,"[-0.93, -0.7, -0.79, -1.0, 0.66]",plasma
24,0,-0.56,0.5,"[-0.66, -0.43, -0.46, -1.0, -0.12]",plasma
24,1,-0.49,-0.78,"[-0.81, -0.82, -0.81, -1.0, -0.44]",plasma
24,2,-0.34,-0.05,"[-0.64, -0.37, -0.23, -1.0, 0.31]",plasma
24,3,-0.51,-0.68,"[-0.96, -0.82, -0.88, -1.0, 0.72]",plasma
24,4,0.04,-0.48,"[-0.53, -0.47, -0.58, -1.0, 0.47]",plasma
25,0,-0.73,0.1,"[-0.48, -0.13, -0.39, -1.0, -0.03]",plasma
25,1,-0.17,-0.77,"[-0.59, -0.56, -0.63, -1.0, 0.22]",plasma
25,2,-0.43,0.33,"[-0.61, -0.65, -0.74, -1.0, 0.72]",plasma
25,3,-0.7,-0.53,"[-0.29, -0.25, -0.47, -1.0, -0.03]",plasma
25,4,0.05,-0.13,"[-0.87, -0.9, -0.87, -1.0, 0.5]",plasma
26,0,-0.03,0.1,"[-0.21, -0.05, -0.12, -1.0, -0.22]",plasma
26,1,-0.94,0.21,"[-0.04, 0.37, -0.03, 1.0, -0.56]",plasma
26,2,-0.67,-0.18,"[-0.36, -0.57, -0.7, -1.0, -0.38]",plasma
26,3,-0.71,-0.67,"[-0.66, -0.57, -0.7, -1.0, -0.31]",plasma
