run,trial,ytrue,ypred,x,name
0,0,0.13,0.0,"[0.19, 0.6, -0.91, -0.75, -0.03]",fuel
0,1,0.08,-0.11,"[-0.23, 0.49, -0.71, -0.81, 0.31]",fuel
0,2,-0.59,-0.14,"[-0.31, -0.21, -0.96, -0.98, -0.26]",fuel
0,3,0.02,0.14,"[0.24, 0.35, -0.95, -0.86, -0.53]",fuel
0,4,-0.02,0.36,"[-0.23, -0.02, 1.0, 0.12, 0.15]",fuel
1,0,0.25,0.02,"[0.06, 0.02, -0.92, -0.61, -0.88]",fuel
1,1,0.3,-0.03,"[-0.08, -0.17, -0.78, -0.48, -0.66]",fuel
1,2,0.35,0.1,"[-0.56, 0.16, -0.73, -0.13, 0.13]",fuel
1,3,0.22,0.4,"[0.29, 0.16, -0.68, -0.42, -0.47]",fuel
1,4,0.38,0.1,"[-0.28, 0.16, 0.21, 1.0, -0.3]",fuel
2,0,0.14,0.5,"[0.54, 0.35, -0.77, -0.44, 0.22]",fuel
2,1,0.16,-0.17,"[0.11, -0.02, -0.72, -0.64, -0.53]",fuel
2,2,0.17,0.18,"[0.2, 0.44, -0.98, -0.97, 0.04]",fuel
2,3,-0.02,0.15,"[0.23, 0.44, -0.67, -0.47, 0.07]",fuel
2,4,-0.78,0.1,"[-0.76, 0.35, 0.14, -0.26, 0.38]",fuel
3,0,-0.03,0.1,"[-0.04, 0.35, -0.33, -0.23, -0.25]",fuel
3,1,-0.11,0.57,"[0.6, 0.63, -0.82, -0.87, 1.0]",fuel
3,2,0.42,-0.09,"[0.49, 0.12, -0.95, -0.91, 0.26]",fuel
3,3,0.65,-0.14,"[0.24, -1.0, -0.53, -0.24, -0.29]",fuel
3,4,-1.0,0.99,"[-1.0, 0.16, -0.99, -1.0, 0.67]",fuel
4,0,-1.0,1.0,"[-1.0, 0.16, -0.99, -1.0, 0.67]",fuel
4,1,-0.02,1.0,"[-0.23, -0.02, 1.0, 0.12, 0.15]",fuel
4,2,-0.09,0.53,"[0.32, 0.53, -0.82, -0.56, -0.25]",fuel
4,3,0.33,-0.14,"[0.11, 0.26, -0.99, -0.43, -0.59]",fuel
4,4,-0.24,0.72,"[-0.21, 0.72, -0.26, -0.21, -0.13]",fuel
5,0,0.42,0.5,"[0.49, 0.12, -0.95, -0.91, 0.26]",fuel
5,1,-0.07,0.09,"[0.09, 0.69, -0.91, -0.76, -0.91]",fuel
5,2,0.42,0.36,"[1.0, 0.16, -0.99, -0.91, -0.4]",fuel
5,3,0.38,0.57,"[-0.28, 0.16, 0.21, 1.0, -0.3]",fuel
5,4,0.33,0.18,"[0.46, 0.81, -0.97, -0.55, -0.84]",fuel
6,0,0.3,0.0,"[-0.08, -0.17, -0.78, -0.48, -0.66]",fuel
6,1,0.25,0.1,"[0.25, 0.54, -0.53, -0.33, -0.37]",fuel
6,2,0.25,0.1,"[-0.11, 0.16, -0.85, -0.25, -0.42]",fuel
6,3,0.07,0.3,"[-0.08, -0.72, -0.51, -0.77, 0.63]",fuel
6,4,0.17,0.0,"[0.2, 0.44, -0.98, -0.97, 0.04]",fuel
7,0,0.65,0.1,"[0.24, -1.0, -0.53, -0.24, -0.29]",fuel
7,1,0.33,0.54,"[0.11, 0.26, -0.99, -0.43, -0.59]",fuel
7,2,-0.21,0.02,"[-0.36, 0.07, -0.27, -0.09, 0.15]",fuel
7,3,0.39,-0.39,"[-0.14, 0.01, -0.86, -0.52, -1.0]",fuel
7,4,-0.09,0.47,"[0.32, 0.53, -0.82, -0.56, -0.25]",fuel
8,0,-0.25,0.85,"[0.77, -0.95, -0.99, -0.92, -0.08]",fuel
8,1,0.14,-0.14,"[0.41, 0.58, -0.93, -0.39, -0.3]",fuel
8,2,0.42,-0.21,"[1.0, 0.16, -0.99, -0.91, -0.4]",fuel
8,3,0.02,0.21,"[0.24, 0.35, -0.95, -0.86, -0.53]",fuel
8,4,0.04,0.1,"[0.26, 0.58, -0.9, -0.73, -0.7]",fuel
9,0,0.35,0.2,"[-0.56, 0.16, -0.73, -0.13, 0.13]",fuel
9,1,-0.37,-0.21,"[-0.48, 1.0, -0.96, -0.97, -0.12]",fuel
9,2,0.42,-0.14,"[0.06, -0.12, -0.69, -0.18, -0.34]",fuel
9,3,-0.59,-0.39,"[-0.31, -0.21, -0.96, -0.98, -0.26]",fuel
9,4,0.08,0.21,"[0.11, 0.26, -0.87, -0.11, -0.31]",fuel
10,0,0.25,0.02,"[0.06, 0.02, -0.92, -0.61, -0.88]",fuel
10,1,-0.25,0.0,"[0.77, -0.95, -0.99, -0.92, -0.08]",fuel
10,2,0.25,-0.25,"[-0.11, 0.16, -0.85, -0.25, -0.42]",fuel
10,3,0.42,0.25,"[0.06, -0.12, -0.69, -0.18, -0.34]",fuel
10,4,0.33,0.25,"[0.11, 0.26, -0.99, -0.43, -0.59]",fuel
11,0,-0.25,0.85,"[0.77, -0.95, -0.99, -0.92, -0.08]",fuel
11,1,0.38,0.14,"[-0.28, 0.16, 0.21, 1.0, -0.3]",fuel
11,2,0.22,-0.12,"[0.29, 0.16, -0.68, -0.42, -0.47]",fuel
11,3,0.18,0.17,"[0.2, 0.63, -0.95, -0.7, -0.68]",fuel
11,4,0.25,0.14,"[0.06, 0.02, -0.92, -0.61, -0.88]",fuel
12,0,0.01,0.0,"[-0.03, 0.84, -0.7, -0.26, -0.26]",fuel
12,1,0.33,0.02,"[0.46, 0.81, -0.97, -0.55, -0.84]",fuel
12,2,-0.59,-0.14,"[-0.31, -0.21, -0.96, -0.98, -0.26]",fuel
12,3,0.25,-0.02,"[0.06, 0.02, -0.92, -0.61, -0.88]",fuel
12,4,0.29,-0.47,"[-0.39, -0.12, -0.82, -0.26, -0.74]",fuel
13,0,0.22,0.0,"[0.29, 0.16, -0.68, -0.42, -0.47]",fuel
13,1,0.17,0.11,"[0.2, 0.44, -0.98, -0.97, 0.04]",fuel
13,2,0.29,0.21,"[0.31, 0.32, -0.87, -0.35, -0.87]",fuel
13,3,0.25,0.21,"[0.25, 0.54, -0.53, -0.33, -0.37]",fuel
13,4,0.07,-0.03,"[-0.08, -0.72, -0.51, -0.77, 0.63]",fuel
14,0,0.02,0.8,"[0.6, -0.43, -0.02, -0.23, -0.27]",fuel
14,1,0.07,-0.51,"[-0.08, -0.72, -0.51, -0.77, 0.63]",fuel
14,2,0.01,0.04,"[-0.03, 0.84, -0.7, -0.26, -0.26]",fuel
14,3,-0.37,0.05,"[-0.48, 1.0, -0.96, -0.97, -0.12]",fuel
14,4,0.29,-0.03,"[-0.39, -0.12, -0.82, -0.26, -0.74]",fuel
15,0,0.14,0.7,"[0.41, 0.58, -0.93, -0.39, -0.3]",fuel
15,1,0.39,-0.11,"[-0.14, 0.01, -0.86, -0.52, -1.0]",fuel
15,2,-0.02,0.1,"[0.23, 0.44, -0.67, -0.47, 0.07]",fuel
15,3,0.25,0.31,"[-0.11, 0.16, -0.85, -0.25, -0.42]",fuel
15,4,0.02,0.14,"[0.24, 0.35, -0.95, -0.86, -0.53]",fuel
16,0,0.42,0.5,"[0.49, 0.12, -0.95, -0.91, 0.26]",fuel
16,1,-0.02,0.21,"[0.23, 0.44, -0.67, -0.47, 0.07]",fuel
16,2,-0.59,-0.79,"[-0.31, -0.21, -0.96, -0.98, -0.26]",fuel
16,3,0.16,-0.37,"[0.11, -0.02, -0.72, -0.64, -0.53]",fuel
16,4,0.04,0.31,"[0.26, 0.58, -0.9, -0.73, -0.7]",fuel
17,0,1.0,1.0,"[0.44, -0.4, -1.0, -0.83, -0.37]",fuel
17,1,0.45,-1.0,"[0.3, 0.35, -0.98, -0.45, -0.48]",fuel
17,2,-0.78,-0.14,"[-0.76, 0.35, 0.14, -0.26, 0.38]",fuel
17,3,0.04,0.0,"[0.26, 0.58, -0.9, -0.73, -0.7]",fuel
17,4,0.33,-0.06,"[-0.05, -0.3, -0.66, -0.38, -0.39]",fuel
18,0,-0.25,0.85,"[0.77, -0.95, -0.99, -0.92, -0.08]",fuel
18,1,0.13,-0.14,"[0.19, 0.6, -0.91, -0.75, -0.03]",fuel
18,2,0.42,-0.03,"[0.06, -0.12, -0.69, -0.18, -0.34]",fuel
18,3,0.16,0.47,"[0.11, -0.02, -0.72, -0.64, -0.53]",fuel
18,4,0.25,0.14,"[-0.11, 0.16, -0.85, -0.25, -0.42]",fuel
19,0,0.16,0.11,"[0.11, -0.02, -0.72, -0.64, -0.53]",fuel
19,1,-0.14,0.09,"[0.18, 0.26, -0.63, -0.77, 0.73]",fuel
19,2,0.25,0.12,"[0.25, 0.54, -0.53, -0.33, -0.37]",fuel
19,3,0.25,0.12,"[-0.11, 0.16, -0.85, -0.25, -0.42]",fuel
19,4,-0.78,-0.14,"[-0.76, 0.35, 0.14, -0.26, 0.38]",fuel
20,0,-0.24,0.1,"[-0.21, 0.72, -0.26, -0.21, -0.13]",fuel
20,1,0.42,-0.21,"[0.49, 0.12, -0.95, -0.91, 0.26]",fuel
20,2,-0.02,0.21,"[0.23, 0.44, -0.67, -0.47, 0.07]",fuel
20,3,0.24,-0.09,"[0.14, 0.07, -0.43, -0.2, -0.12]",fuel
20,4,-0.09,0.14,"[0.32, 0.53, -0.82, -0.56, -0.25]",fuel
21,0,0.42,0.5,"[0.49, 0.12, -0.95, -0.91, 0.26]",fuel
21,1,-0.78,-0.14,"[-0.76, 0.35, 0.14, -0.26, 0.38]",fuel
21,2,0.13,0.14,"[0.19, 0.6, -0.91, -0.75, -0.03]",fuel
21,3,0.5,-0.68,"[0.14, -0.21, -0.78, -0.57, -0.66]",fuel
21,4,-0.59,-0.42,"[-0.31, -0.21, -0.96, -0.98, -0.26]",fuel
22,0,-0.14,0.8,"[0.18, 0.26, -0.63, -0.77, 0.73]",fuel
22,1,0.35,0.21,"[-0.56, 0.16, -0.73, -0.13, 0.13]",fuel
22,2,0.33,-0.17,"[-0.05, -0.3, -0.66, -0.38, -0.39]",fuel
22,3,0.42,-0.14,"[1.0, 0.16, -0.99, -0.91, -0.4]",fuel
22,4,0.25,0.39,"[-0.11, 0.16, -0.85, -0.25, -0.42]",fuel
23,0,0.3,0.0,"[-0.08, -0.17, -0.78, -0.48, -0.66]",fuel
23,1,0.42,0.2,"[0.77, -0.02, -0.76, -0.38, -0.75]",fuel
23,2,0.14,0.57,"[0.41, 0.58, -0.93, -0.39, -0.3]",fuel
23,3,-0.11,0.21,"[0.6, 0.63, -0.82, -0.87, 1.0]",fuel
23,4,0.16,0.37,"[0.11, -0.02, -0.72, -0.64, -0.53]",fuel
24,0,0.01,0.1,"[-0.03, 0.84, -0.7, -0.26, -0.26]",fuel
24,1,0.25,0.02,"[0.25, 0.54, -0.53, -0.33, -0.37]",fuel
24,2,0.39,-0.14,"[-0.14, 0.01, -0.86, -0.52, -1.0]",fuel
24,3,0.42,0.57,"[1.0, 0.16, -0.99, -0.91, -0.4]",fuel
24,4,0.25,0.36,"[-0.11, 0.16, -0.85, -0.25, -0.42]",fuel
25,0,-0.02,0.31,"[0.23, 0.44, -0.67, -0.47, 0.07]",fuel
25,1,0.18,-0.79,"[0.2, 0.63, -0.95, -0.7, -0.68]",fuel
