run,trial,ytrue,ypred,x,name
0,0,0.65,1.0,"[-0.56, -1.0, -0.32, -1.0, 0.45]",laborsupply
0,1,0.67,0.21,"[0.11, -1.0, 0.63, -1.0, -0.06]",laborsupply
0,2,0.65,0.53,"[1.0, -1.0, -0.37, -0.33, 0.14]",laborsupply
0,3,0.73,0.67,"[0.78, 1.0, 0.16, -0.33, 0.45]",laborsupply
0,4,0.77,0.65,"[1.0, -1.0, -0.16, -0.33, 0.05]",laborsupply
1,0,0.77,1.0,"[0.56, -1.0, -0.21, -0.67, -0.35]",laborsupply
1,1,0.69,0.21,"[-0.11, -1.0, -0.37, -0.33, 0.12]",laborsupply
1,2,0.66,0.61,"[-0.56, -1.0, -0.37, -1.0, 0.27]",laborsupply
1,3,0.79,0.68,"[-0.11, -1.0, -0.11, 0.0, 0.25]",laborsupply
1,4,0.74,0.68,"[-0.33, -1.0, -0.16, -0.67, 0.14]",laborsupply
2,0,0.78,0.5,"[0.11, -1.0, 0.53, -1.0, 0.26]",laborsupply
2,1,0.69,-0.21,"[-0.56, -1.0, -0.74, -1.0, 0.12]",laborsupply
2,2,0.67,0.76,"[-0.56, -1.0, -0.58, -0.33, 0.28]",laborsupply
2,3,0.86,0.79,"[0.56, -1.0, 0.84, -1.0, 0.12]",laborsupply
2,4,0.7,0.78,"[-0.11, -1.0, 0.68, -1.0, 0.36]",laborsupply
3,0,0.73,0.8,"[0.78, -1.0, -0.47, -0.33, -0.06]",laborsupply
3,1,0.68,0.21,"[0.33, -1.0, 0.05, 0.0, 0.31]",laborsupply
3,2,0.68,0.21,"[0.11, 1.0, 0.68, -1.0, 0.16]",laborsupply
3,3,0.63,0.73,"[-0.56, -1.0, -0.26, -0.67, 0.94]",laborsupply
3,4,0.69,0.57,"[-0.11, -1.0, -0.32, -0.33, 0.02]",laborsupply
4,0,0.69,0.33,"[-0.11, -1.0, 0.42, -1.0, 0.17]",laborsupply
4,1,0.72,0.21,"[-0.78, -1.0, 0.47, -0.67, 0.04]",laborsupply
4,2,0.79,0.54,"[-0.33, -1.0, -0.47, -0.67, 0.35]",laborsupply
4,3,0.58,0.87,"[0.56, -1.0, 0.16, -0.33, 0.68]",laborsupply
4,4,0.65,0.68,"[0.56, -1.0, 0.21, -1.0, 0.18]",laborsupply
5,0,0.66,0.0,"[-0.78, -1.0, -0.32, -0.33, 0.14]",laborsupply
5,1,0.68,-0.67,"[0.33, -1.0, 0.68, -1.0, 0.15]",laborsupply
5,2,0.67,0.11,"[0.11, -1.0, -0.05, -0.33, 0.07]",laborsupply
5,3,0.83,0.67,"[1.0, -1.0, 0.0, -0.33, 0.01]",laborsupply
5,4,0.73,0.78,"[0.56, -1.0, 0.0, -0.67, 0.21]",laborsupply
6,0,0.65,0.2,"[-0.56, -1.0, 0.05, -0.33, 0.22]",laborsupply
6,1,0.66,0.65,"[0.56, -1.0, -0.37, -0.33, 0.09]",laborsupply
6,2,0.65,0.67,"[0.56, -1.0, 0.21, -1.0, 0.18]",laborsupply
6,3,0.66,0.67,"[-0.11, 1.0, -0.16, -1.0, 0.24]",laborsupply
6,4,0.69,0.65,"[-0.56, -1.0, 0.58, -1.0, 0.52]",laborsupply
7,0,0.8,1.0,"[1.0, -1.0, -0.16, -0.33, 0.33]",laborsupply
7,1,0.72,0.2,"[0.33, -1.0, 0.0, -0.33, -0.05]",laborsupply
7,2,0.67,0.4,"[-0.56, -1.0, -0.47, -0.67, 0.18]",laborsupply
7,3,0.68,0.6,"[-1.0, 1.0, 0.26, -1.0, -0.12]",laborsupply
7,4,0.71,0.68,"[-0.78, -1.0, -0.68, -1.0, 0.28]",laborsupply
8,0,0.63,1.0,"[0.33, -1.0, -0.05, -0.33, 0.36]",laborsupply
8,1,0.67,0.53,"[0.78, -1.0, 0.16, -0.33, 0.25]",laborsupply
8,2,0.79,0.57,"[0.33, -1.0, -0.21, -0.33, 0.39]",laborsupply
8,3,0.69,0.54,"[-1.0, -1.0, -0.32, -0.33, 0.26]",laborsupply
8,4,0.72,0.51,"[-0.56, -1.0, -0.37, -0.33, 0.08]",laborsupply
9,0,0.7,1.0,"[0.56, -1.0, -0.16, -1.0, 0.49]",laborsupply
9,1,0.7,0.1,"[-1.0, -1.0, 0.26, -1.0, 0.2]",laborsupply
9,2,0.67,0.7,"[-0.78, -1.0, -0.53, -0.67, 0.11]",laborsupply
9,3,0.65,0.67,"[-0.56, -1.0, -0.26, -0.33, 0.36]",laborsupply
9,4,0.67,0.7,"[0.78, -1.0, -0.05, -1.0, 0.31]",laborsupply
10,0,0.74,1.0,"[-0.11, 1.0, -0.47, -0.67, 0.23]",laborsupply
10,1,0.66,-0.14,"[0.56, -1.0, 0.16, -0.67, -0.03]",laborsupply
10,2,0.74,0.6,"[1.0, -1.0, -0.05, -0.67, 0.49]",laborsupply
10,3,0.68,0.66,"[0.56, 1.0, 0.74, -1.0, 0.3]",laborsupply
10,4,0.75,0.68,"[1.0, -1.0, 0.0, -1.0, 0.16]",laborsupply
11,0,0.68,0.87,"[0.78, -1.0, 0.74, -1.0, 0.05]",laborsupply
11,1,0.77,0.21,"[0.56, -1.0, -0.16, 0.0, 0.13]",laborsupply
11,2,0.64,-0.21,"[-0.56, -1.0, -0.42, -0.33, 0.21]",laborsupply
11,3,0.71,0.67,"[-0.78, -1.0, 0.11, -0.33, 0.04]",laborsupply
11,4,0.73,0.67,"[-0.78, -1.0, -0.21, 0.0, 0.3]",laborsupply
12,0,0.78,0.21,"[-0.56, -1.0, -0.79, -0.67, 0.16]",laborsupply
12,1,0.65,0.21,"[0.33, -1.0, -0.47, 0.33, -0.18]",laborsupply
12,2,0.7,0.54,"[0.11, -1.0, -0.37, -0.33, 0.39]",laborsupply
12,3,0.79,0.71,"[0.56, 1.0, -0.42, -0.67, 0.01]",laborsupply
12,4,0.67,0.68,"[0.11, -1.0, -0.74, 0.0, 0.31]",laborsupply
13,0,0.67,0.5,"[-0.78, -1.0, 0.37, -0.33, 0.04]",laborsupply
13,1,0.71,-0.21,"[-0.11, -1.0, -0.21, 0.0, 0.04]",laborsupply
13,2,0.68,-0.14,"[-0.33, 1.0, -0.74, -0.33, -0.14]",laborsupply
13,3,0.76,0.65,"[-0.56, -1.0, -0.68, -1.0, 0.36]",laborsupply
13,4,0.74,0.64,"[0.56, -1.0, 0.37, -0.67, 0.24]",laborsupply
14,0,0.72,0.02,"[-0.56, -1.0, -0.16, -0.67, 0.22]",laborsupply
14,1,0.69,-0.72,"[0.56, -1.0, 0.16, 0.0, -0.12]",laborsupply
14,2,0.68,0.72,"[1.0, -1.0, 1.0, -1.0, 0.03]",laborsupply
14,3,0.65,0.71,"[-0.33, -1.0, -0.63, -0.33, 0.02]",laborsupply
14,4,0.65,0.64,"[-0.11, -1.0, -0.68, -0.33, 0.06]",laborsupply
15,0,0.68,0.1,"[-0.56, -1.0, -0.47, -0.67, 0.18]",laborsupply
15,1,0.62,0.68,"[-0.56, -1.0, -0.16, 0.0, 0.36]",laborsupply
15,2,0.68,0.57,"[-0.56, -1.0, -0.89, -1.0, 0.28]",laborsupply
15,3,0.65,0.62,"[0.33, -1.0, -0.05, -0.33, 0.42]",laborsupply
15,4,0.68,0.68,"[-0.11, -1.0, 0.63, -1.0, 0.27]",laborsupply
16,0,0.63,0.5,"[-0.11, -1.0, -0.26, -0.67, 0.01]",laborsupply
16,1,0.64,-0.21,"[0.78, -1.0, 0.42, -1.0, -0.19]",laborsupply
16,2,0.67,0.62,"[0.11, -1.0, -0.16, -0.33, 0.23]",laborsupply
16,3,0.71,0.68,"[0.33, -1.0, 0.58, -1.0, 0.02]",laborsupply
16,4,0.73,0.72,"[0.33, -1.0, -0.11, -0.33, 0.46]",laborsupply
17,0,0.65,0.5,"[-0.11, -1.0, 0.63, -0.33, 0.18]",laborsupply
17,1,0.62,0.65,"[0.11, -1.0, -0.21, -0.33, 0.18]",laborsupply
17,2,0.7,0.68,"[0.11, -1.0, -0.32, -0.67, 0.12]",laborsupply
17,3,0.68,0.71,"[1.0, 1.0, -0.32, 0.0, 0.14]",laborsupply
17,4,0.66,0.71,"[-1.0, -1.0, -0.47, -1.0, 0.46]",laborsupply
18,0,0.66,1.0,"[0.11, -1.0, 0.0, 0.0, 0.28]",laborsupply
18,1,0.71,0.48,"[0.11, 1.0, -0.58, -0.67, 0.09]",laborsupply
18,2,0.77,0.48,"[-1.0, -1.0, 0.42, -1.0, 0.26]",laborsupply
18,3,0.69,0.79,"[0.78, -1.0, 0.0, -0.67, 0.15]",laborsupply
18,4,0.62,0.61,"[-0.56, -1.0, -0.42, -0.33, 0.21]",laborsupply
19,0,0.7,1.0,"[-0.33, -1.0, 0.26, -1.0, 0.09]",laborsupply
19,1,0.68,0.1,"[1.0, 1.0, 0.21, -0.33, 0.51]",laborsupply
19,2,0.7,0.62,"[-0.78, -1.0, 0.32, -0.33, 0.17]",laborsupply
19,3,0.71,0.7,"[0.56, -1.0, 0.89, -1.0, 0.09]",laborsupply
19,4,0.71,0.69,"[0.56, -1.0, -0.37, -0.67, 0.21]",laborsupply
20,0,0.63,0.21,"[0.11, -1.0, -0.47, -0.33, -0.12]",laborsupply
20,1,0.65,-0.21,"[-0.78, -1.0, -0.74, -0.33, 0.08]",laborsupply
20,2,0.65,0.67,"[0.78, -1.0, -0.42, -0.33, 0.13]",laborsupply
20,3,0.65,0.67,"[0.78, -1.0, 0.05, -0.33, 0.37]",laborsupply
