run,trial,ytrue,ypred,x,name
0,0,-0.33,1.0,"[0.26, -0.53, -0.2, -0.59, -1.0]",obesity
0,1,-0.67,-0.33,"[0.33, -0.5, 0.39, -0.57, -1.0]",obesity
0,2,-0.67,0.67,"[0.56, 0.04, 0.21, -0.31, -1.0]",obesity
0,3,-0.83,-0.67,"[0.96, -0.08, -0.02, -0.31, -1.0]",obesity
0,4,0.33,0.33,"[-0.52, -0.32, -0.5, -0.27, 1.0]",obesity
1,0,0.17,1.0,"[-0.5, -0.35, -0.68, -0.52, 1.0]",obesity
1,1,0.0,-0.39,"[0.63, -0.08, -0.07, -0.46, -1.0]",obesity
1,2,-0.67,0.0,"[0.33, -0.5, 0.39, -0.57, -1.0]",obesity
1,3,0.17,0.5,"[-0.51, -0.6, -0.2, -0.33, 1.0]",obesity
1,4,-0.33,-0.33,"[0.57, -0.28, 0.27, -0.66, -1.0]",obesity
2,0,0.0,1.0,"[-0.64, -0.5, -0.86, -0.72, 1.0]",obesity
2,1,0.5,1.0,"[-0.66, 0.22, -0.51, -0.31, 1.0]",obesity
2,2,0.0,1.0,"[-0.44, -0.96, -0.49, -0.91, 1.0]",obesity
2,3,0.0,0.0,"[-0.36, -0.46, -0.42, -0.31, 1.0]",obesity
2,4,0.0,0.5,"[-0.66, 0.09, -0.55, -0.56, 1.0]",obesity
3,0,-0.17,0.31,"[0.08, -0.29, 0.52, -0.6, -1.0]",obesity
3,1,-0.67,0.23,"[0.56, 0.04, 0.21, -0.31, -1.0]",obesity
3,2,0.33,0.73,"[-0.42, -0.39, -0.36, -0.41, 1.0]",obesity
3,3,0.0,0.67,"[-1.0, -0.83, -0.5, -0.65, 1.0]",obesity
3,4,-0.67,-0.58,"[0.75, -0.08, 0.13, -0.41, -1.0]",obesity
4,0,0.0,0.09,"[0.09, -0.23, 0.28, -0.47, -1.0]",obesity
4,1,-0.17,1.0,"[-0.25, -0.66, -0.95, -0.67, 1.0]",obesity
4,2,-0.33,0.0,"[0.57, -0.28, 0.27, -0.66, -1.0]",obesity
4,3,-0.83,0.0,"[0.73, -0.15, 0.1, -0.28, -1.0]",obesity
4,4,-0.5,-0.83,"[0.7, 0.11, 0.18, -0.28, -1.0]",obesity
5,0,-0.33,1.0,"[0.22, -0.23, 0.21, -0.23, -1.0]",obesity
5,1,0.0,1.08,"[0.7, 0.42, 0.66, 1.0, -1.0]",obesity
5,2,0.83,-0.33,"[-0.67, -0.57, -0.61, -0.19, 1.0]",obesity
5,3,-0.67,-0.33,"[0.29, -0.25, -0.24, -0.49, -1.0]",obesity
5,4,0.5,0.13,"[-0.41, 0.06, -0.02, 0.05, 1.0]",obesity
6,0,0.67,0.1,"[-0.18, 0.29, -0.09, -0.49, -1.0]",obesity
6,1,0.33,0.3,"[-0.5, -0.36, -0.04, -0.44, 1.0]",obesity
6,2,0.0,0.17,"[0.62, -0.05, 0.28, -0.33, -1.0]",obesity
6,3,0.0,-0.67,"[-0.74, -0.59, -0.86, -0.6, 1.0]",obesity
6,4,-0.67,0.0,"[0.9, -0.09, 0.58, -0.44, -1.0]",obesity
7,0,-0.33,0.1,"[0.45, -0.04, 0.31, -0.33, -1.0]",obesity
7,1,-0.67,-0.38,"[0.72, -0.08, 0.33, -0.38, -1.0]",obesity
7,2,0.33,0.48,"[-0.53, -0.08, -0.58, -0.52, 1.0]",obesity
7,3,-0.83,-0.67,"[0.96, -0.08, -0.02, -0.31, -1.0]",obesity
7,4,0.0,0.17,"[0.63, 0.13, 0.44, 0.14, -1.0]",obesity
8,0,0.0,0.2,"[-0.03, -0.09, 0.35, -0.52, -1.0]",obesity
8,1,0.33,1.0,"[-0.79, -0.63, -0.51, -0.45, 1.0]",obesity
8,2,0.33,0.0,"[-0.45, -0.11, -0.67, -0.3, 1.0]",obesity
8,3,-0.33,0.0,"[0.19, -0.25, 0.71, -0.42, -1.0]",obesity
8,4,0.0,0.33,"[-0.36, -0.46, -0.42, -0.31, 1.0]",obesity
9,0,0.0,0.12,"[0.43, -0.06, 0.52, -0.41, -1.0]",obesity
9,1,-0.5,1.0,"[0.7, 0.11, 0.18, -0.28, -1.0]",obesity
9,2,-0.33,1.0,"[-0.6, -0.43, 0.06, -0.47, 1.0]",obesity
9,3,0.67,-0.5,"[-0.75, -0.28, 0.04, -0.45, 1.0]",obesity
9,4,0.5,-0.17,"[-0.4, -0.19, -0.11, -0.14, 1.0]",obesity
10,0,-0.83,1.0,"[0.21, -0.87, 0.31, -0.76, -1.0]",obesity
10,1,-0.67,0.21,"[0.56, 0.04, 0.21, -0.31, -1.0]",obesity
10,2,0.33,0.53,"[-0.55, -0.12, -0.53, -0.39, 1.0]",obesity
10,3,0.0,0.17,"[-0.44, -0.96, -0.49, -0.91, 1.0]",obesity
10,4,-0.17,0.17,"[-0.48, -0.39, 0.15, -0.8, 1.0]",obesity
11,0,-0.5,0.5,"[0.39, -0.04, 0.16, -0.24, -1.0]",obesity
11,1,0.0,-0.5,"[-0.36, -0.46, -0.42, -0.31, 1.0]",obesity
11,2,0.0,0.0,"[-0.41, -0.63, -0.17, -0.42, 1.0]",obesity
11,3,-0.33,-0.5,"[0.19, -0.25, 0.71, -0.42, -1.0]",obesity
11,4,0.5,0.0,"[-0.28, -0.28, -0.59, 0.09, 1.0]",obesity
12,0,0.83,1.0,"[-0.67, -0.57, -0.61, -0.19, 1.0]",obesity
12,1,-1.0,-0.95,"[0.64, -0.4, 0.55, -0.34, -1.0]",obesity
12,2,-0.33,-0.92,"[0.16, -0.45, 0.77, -0.23, -1.0]",obesity
12,3,0.5,0.17,"[-0.4, -0.19, -0.11, -0.14, 1.0]",obesity
12,4,-0.67,-0.17,"[0.06, -0.28, 0.29, -0.51, -1.0]",obesity
13,0,0.33,1.0,"[-0.31, -0.52, -1.0, -0.66, 1.0]",obesity
13,1,-0.33,-0.33,"[0.57, -0.28, 0.27, -0.66, -1.0]",obesity
13,2,-0.67,0.33,"[0.9, -0.09, 0.58, -0.44, -1.0]",obesity
13,3,0.0,0.67,"[-0.64, -0.5, -0.86, -0.72, 1.0]",obesity
13,4,0.0,0.33,"[-0.66, -0.35, -0.5, -0.52, 1.0]",obesity
14,0,-0.17,1.0,"[-0.38, -0.4, -0.03, -0.38, 1.0]",obesity
14,1,-0.83,-0.21,"[0.21, -0.87, 0.31, -0.76, -1.0]",obesity
14,2,0.0,-0.53,"[0.02, -0.12, 0.01, -0.52, -1.0]",obesity
14,3,0.5,0.41,"[-0.41, 0.06, -0.02, 0.05, 1.0]",obesity
14,4,0.0,0.23,"[0.09, -0.23, 0.28, -0.47, -1.0]",obesity
15,0,0.0,0.2,"[-0.03, -0.09, 0.35, -0.52, -1.0]",obesity
15,1,1.0,1.0,"[0.63, 1.0, 0.22, 0.05, -1.0]",obesity
15,2,0.83,0.0,"[-0.67, -0.57, -0.61, -0.19, 1.0]",obesity
15,3,0.0,0.0,"[-0.66, 0.09, -0.55, -0.56, 1.0]",obesity
15,4,0.33,0.0,"[-0.55, -0.08, -0.35, -0.3, 1.0]",obesity
16,0,0.0,0.5,"[0.17, 0.18, 0.33, -0.25, -1.0]",obesity
16,1,0.33,1.0,"[-0.52, -0.32, -0.5, -0.27, 1.0]",obesity
16,2,0.0,-0.61,"[-0.22, -0.42, -0.59, -0.61, 1.0]",obesity
16,3,0.0,-0.33,"[-0.44, -0.96, -0.49, -0.91, 1.0]",obesity
16,4,0.33,0.0,"[-0.38, -0.29, -0.3, -0.42, 1.0]",obesity
17,0,-1.0,0.31,"[0.68, -0.28, 0.31, -0.32, -1.0]",obesity
17,1,0.0,-1.0,"[0.17, 0.18, 0.33, -0.25, -1.0]",obesity
17,2,0.0,1.0,"[-0.66, -0.35, -0.5, -0.52, 1.0]",obesity
17,3,-0.33,-1.0,"[0.37, -0.77, -0.08, -0.57, -1.0]",obesity
17,4,0.83,-0.0,"[-0.67, -0.57, -0.61, -0.19, 1.0]",obesity
18,0,0.0,1.0,"[0.41, -0.09, -0.08, -0.49, -1.0]",obesity
18,1,0.67,1.0,"[-0.67, 0.25, -0.23, -0.23, 1.0]",obesity
18,2,-0.83,0.0,"[0.96, -0.08, -0.02, -0.31, -1.0]",obesity
18,3,0.5,0.29,"[-0.29, 0.12, -0.25, 0.16, 1.0]",obesity
18,4,0.5,0.33,"[-0.41, 0.06, -0.02, 0.05, 1.0]",obesity
19,0,-0.33,0.1,"[0.34, -0.38, -0.16, -0.74, -1.0]",obesity
19,1,0.17,-0.12,"[-0.18, -0.11, -0.17, -0.37, 1.0]",obesity
19,2,-0.17,0.47,"[-0.48, -0.39, 0.15, -0.8, 1.0]",obesity
19,3,-0.67,0.33,"[0.33, -0.5, 0.39, -0.57, -1.0]",obesity
19,4,0.5,0.22,"[-0.22, 0.32, -0.32, 0.08, 1.0]",obesity
20,0,0.0,1.0,"[-0.62, -0.69, -0.96, -0.42, 1.0]",obesity
20,1,0.33,0.0,"[-0.28, -0.35, -0.74, -0.29, 1.0]",obesity
20,2,0.33,0.0,"[-0.52, -0.32, -0.5, -0.27, 1.0]",obesity
20,3,0.33,0.67,"[-0.3, -0.05, -0.25, -0.18, 1.0]",obesity
20,4,-0.33,-0.33,"[0.22, -0.23, 0.21, -0.23, -1.0]",obesity
21,0,-1.0,0.0,"[0.89, -0.08, 0.68, -0.44, -1.0]",obesity
21,1,0.33,1.0,"[-0.42, -0.55, -0.51, -0.66, 1.0]",obesity
21,2,-0.17,-1.0,"[1.0, -0.29, -0.2, -0.57, -1.0]",obesity
