run,trial,ytrue,ypred,x,name
0,0,-0.41,0.0,"[-0.29, -0.47, -0.6, -0.78, -0.74]",crime
0,1,-0.59,0.14,"[-0.52, 1.0, -0.73, 0.28, 0.21]",crime
0,2,0.61,-0.57,"[-0.84, 0.84, 0.19, 0.29, 0.26]",crime
0,3,-0.46,-0.42,"[0.38, -0.47, -0.64, -0.74, -0.79]",crime
0,4,0.47,-0.2,"[-0.41, -0.08, -0.43, 0.17, 0.16]",crime
1,0,-0.51,0.5,"[-0.78, 0.69, -0.42, 0.5, 0.37]",crime
1,1,-0.41,-0.51,"[-0.29, -0.47, -0.6, -0.78, -0.74]",crime
1,2,-0.8,-0.1,"[-0.3, 0.52, -0.55, -0.03, 0.01]",crime
1,3,-0.39,-0.47,"[-0.19, 0.5, -1.0, -0.14, -0.26]",crime
1,4,-0.57,-0.53,"[0.21, -0.46, -0.48, -0.78, -0.79]",crime
2,0,-0.88,1.0,"[0.46, -1.0, -0.77, -0.95, -0.97]",crime
2,1,0.97,0.82,"[-0.84, 0.92, 0.87, 0.72, 0.72]",crime
2,2,-0.62,0.21,"[-0.76, 0.42, 0.33, -0.21, -0.14]",crime
2,3,-0.39,-0.53,"[-0.57, 0.46, -0.47, -0.48, -0.5]",crime
2,4,0.07,0.17,"[-0.51, 0.69, -0.09, 0.1, 0.12]",crime
3,0,-0.88,1.0,"[0.46, -1.0, -0.77, -0.95, -0.97]",crime
3,1,-0.56,-0.79,"[-0.33, 0.19, -0.95, -0.53, -0.57]",crime
3,2,1.0,0.84,"[-0.38, 0.93, -1.0, 0.76, 0.9]",crime
3,3,0.06,-0.42,"[-0.45, 0.24, -0.92, -0.4, -0.39]",crime
3,4,-0.73,-0.79,"[-0.17, -0.32, -0.95, -0.9, -0.9]",crime
4,0,-0.8,0.2,"[-0.3, 0.52, -0.55, -0.03, 0.01]",crime
4,1,-0.27,-0.8,"[-0.2, -0.31, -0.64, -0.38, -0.4]",crime
4,2,0.06,-0.84,"[-0.58, 0.12, -0.52, -0.28, -0.31]",crime
4,3,-0.71,-0.79,"[0.36, -0.85, -0.82, -0.95, -1.0]",crime
4,4,-0.5,0.17,"[-0.37, 0.64, 0.14, -0.31, -0.26]",crime
5,0,-1.0,0.1,"[-0.48, 0.38, -0.96, -0.48, -0.6]",crime
5,1,-0.3,-1.0,"[-0.4, 0.5, -0.82, -0.03, -0.14]",crime
5,2,-0.38,-0.8,"[0.15, -0.34, -0.56, -0.64, -0.67]",crime
5,3,-0.25,-0.58,"[-0.38, 0.66, -0.99, -0.34, -0.39]",crime
5,4,-0.56,-0.44,"[-0.33, 0.19, -0.95, -0.53, -0.57]",crime
6,0,0.13,0.5,"[-1.0, 0.35, -0.93, -0.02, 0.06]",crime
6,1,-0.25,-0.14,"[-0.38, 0.66, -0.99, -0.34, -0.39]",crime
6,2,0.07,0.31,"[-0.51, 0.69, -0.09, 0.1, 0.12]",crime
6,3,0.57,-0.14,"[-0.6, 0.34, -0.88, -0.07, -0.04]",crime
6,4,-0.76,-0.03,"[0.23, -0.01, -0.92, -0.62, -0.65]",crime
7,0,0.97,0.9,"[-0.84, 0.92, 0.87, 0.72, 0.72]",crime
7,1,-0.76,-0.95,"[0.45, 0.0, -0.99, -0.78, -0.82]",crime
7,2,0.57,-0.39,"[-0.6, 0.34, -0.88, -0.07, -0.04]",crime
7,3,0.06,0.47,"[-0.45, 0.24, -0.92, -0.4, -0.39]",crime
7,4,0.07,0.94,"[-0.51, 0.69, -0.09, 0.1, 0.12]",crime
8,0,-0.35,0.0,"[-0.68, 0.51, -0.93, -0.57, -0.55]",crime
8,1,-0.46,-0.58,"[0.38, -0.47, -0.64, -0.74, -0.79]",crime
8,2,1.0,0.17,"[-0.38, 0.93, -1.0, 0.76, 0.9]",crime
8,3,-1.0,-0.36,"[-0.48, 0.38, -0.96, -0.48, -0.6]",crime
8,4,-0.42,-0.5,"[-0.15, 0.04, -0.55, -0.5, -0.5]",crime
9,0,0.06,0.26,"[-0.58, 0.12, -0.52, -0.28, -0.31]",crime
9,1,-0.25,0.03,"[-0.38, 0.66, -0.99, -0.34, -0.39]",crime
9,2,-0.17,0.02,"[-0.62, 0.67, -0.68, -0.05, -0.17]",crime
9,3,-0.52,-0.11,"[-0.72, 0.34, -0.62, -0.55, -0.52]",crime
9,4,-0.76,-0.82,"[0.45, 0.0, -0.99, -0.78, -0.82]",crime
10,0,-0.62,0.87,"[-0.76, 0.42, 0.33, -0.21, -0.14]",crime
10,1,-0.59,0.14,"[-0.52, 1.0, -0.73, 0.28, 0.21]",crime
10,2,0.08,-0.55,"[-0.39, 0.45, -0.82, 0.03, 0.06]",crime
10,3,-0.27,-0.18,"[-0.2, -0.31, -0.64, -0.38, -0.4]",crime
10,4,0.97,0.57,"[-0.84, 0.92, 0.87, 0.72, 0.72]",crime
11,0,-0.88,1.0,"[0.46, -1.0, -0.77, -0.95, -0.97]",crime
11,1,-0.25,-0.57,"[-0.38, 0.66, -0.99, -0.34, -0.39]",crime
11,2,1.0,0.53,"[-0.38, 0.93, -1.0, 0.76, 0.9]",crime
11,3,-0.39,-0.47,"[-0.57, 0.46, -0.47, -0.48, -0.5]",crime
11,4,-0.78,-0.61,"[0.1, -0.01, -0.87, -0.72, -0.7]",crime
12,0,-0.41,0.0,"[-0.29, -0.47, -0.6, -0.78, -0.74]",crime
12,1,-0.3,-0.21,"[-0.4, 0.5, -0.82, -0.03, -0.14]",crime
12,2,-0.39,-0.4,"[-0.57, 0.46, -0.47, -0.48, -0.5]",crime
12,3,0.13,-0.31,"[-1.0, 0.35, -0.93, -0.02, 0.06]",crime
12,4,-0.46,-0.42,"[0.38, -0.47, -0.64, -0.74, -0.79]",crime
13,0,-0.17,0.87,"[-0.62, 0.67, -0.68, -0.05, -0.17]",crime
13,1,0.61,0.26,"[-0.84, 0.84, 0.19, 0.29, 0.26]",crime
13,2,-0.71,-1.0,"[0.36, -0.85, -0.82, -0.95, -1.0]",crime
13,3,-0.46,-0.71,"[0.38, -0.47, -0.64, -0.74, -0.79]",crime
13,4,-0.42,-0.5,"[-0.15, 0.04, -0.55, -0.5, -0.5]",crime
14,0,1.0,1.0,"[-0.38, 0.93, -1.0, 0.76, 0.9]",crime
14,1,-0.38,-1.0,"[0.15, -0.34, -0.56, -0.64, -0.67]",crime
14,2,-0.57,-0.46,"[0.21, -0.46, -0.48, -0.78, -0.79]",crime
14,3,-0.02,0.14,"[-0.43, -0.0, 0.13, -0.43, -0.39]",crime
14,4,-0.24,-0.39,"[-0.39, 0.26, -0.95, -0.45, -0.45]",crime
15,0,-0.8,0.0,"[-0.32, 0.09, -0.7, -0.67, -0.64]",crime
15,1,-0.24,-0.95,"[-0.39, 0.26, -0.95, -0.45, -0.45]",crime
15,2,-0.62,0.14,"[-0.76, 0.42, 0.33, -0.21, -0.14]",crime
15,3,-0.12,-0.81,"[-0.25, -0.13, -0.76, -0.6, -0.7]",crime
15,4,-0.96,-0.14,"[-0.38, -0.18, -0.96, -0.78, -0.83]",crime
16,0,-0.42,0.0,"[-0.15, 0.04, -0.55, -0.5, -0.5]",crime
16,1,-0.59,0.14,"[-0.52, 1.0, -0.73, 0.28, 0.21]",crime
16,2,-0.25,-0.77,"[-0.38, 0.66, -0.99, -0.34, -0.39]",crime
16,3,-0.39,-0.56,"[-0.57, 0.46, -0.47, -0.48, -0.5]",crime
16,4,-0.15,0.14,"[-0.71, 0.74, 1.0, 1.0, 1.0]",crime
17,0,0.57,0.8,"[-0.6, 0.34, -0.88, -0.07, -0.04]",crime
17,1,-0.25,0.48,"[-0.38, 0.66, -0.99, -0.34, -0.39]",crime
17,2,-0.39,0.03,"[-0.57, 0.46, -0.47, -0.48, -0.5]",crime
17,3,0.06,0.17,"[-0.45, 0.24, -0.92, -0.4, -0.39]",crime
17,4,-0.35,-0.4,"[-0.68, 0.51, -0.93, -0.57, -0.55]",crime
18,0,0.06,0.26,"[-0.58, 0.12, -0.52, -0.28, -0.31]",crime
18,1,-0.86,-0.03,"[-0.13, -0.16, -0.81, -1.0, -0.98]",crime
18,2,-0.12,-0.68,"[-0.25, -0.13, -0.76, -0.6, -0.7]",crime
18,3,0.57,0.14,"[-0.6, 0.34, -0.88, -0.07, -0.04]",crime
18,4,-0.17,0.72,"[-0.62, 0.67, -0.68, -0.05, -0.17]",crime
19,0,-0.62,0.8,"[-0.76, 0.42, 0.33, -0.21, -0.14]",crime
19,1,0.97,0.82,"[-0.84, 0.92, 0.87, 0.72, 0.72]",crime
19,2,-0.76,-0.79,"[0.45, 0.0, -0.99, -0.78, -0.82]",crime
19,3,-0.86,-0.92,"[-0.13, -0.16, -0.81, -1.0, -0.98]",crime
19,4,-0.73,-0.88,"[-0.17, -0.32, -0.95, -0.9, -0.9]",crime
20,0,-0.15,1.0,"[-0.71, 0.74, 1.0, 1.0, 1.0]",crime
20,1,0.07,0.39,"[-0.51, 0.69, -0.09, 0.1, 0.12]",crime
20,2,0.06,-0.47,"[-0.45, 0.24, -0.92, -0.4, -0.39]",crime
20,3,-0.8,0.04,"[-0.32, 0.09, -0.7, -0.67, -0.64]",crime
20,4,-0.27,-0.4,"[-0.2, -0.31, -0.64, -0.38, -0.4]",crime
21,0,-0.42,0.0,"[-0.15, 0.04, -0.55, -0.5, -0.5]",crime
21,1,-0.86,-0.68,"[-0.13, -0.16, -0.81, -1.0, -0.98]",crime
21,2,-0.62,-0.09,"[-0.76, 0.42, 0.33, -0.21, -0.14]",crime
21,3,-0.3,-0.68,"[-0.4, 0.5, -0.82, -0.03, -0.14]",crime
21,4,-0.71,-0.94,"[0.36, -0.85, -0.82, -0.95, -1.0]",crime
22,0,-0.8,0.0,"[-0.32, 0.09, -0.7, -0.67, -0.64]",crime
22,1,-0.57,-0.85,"[0.21, -0.46, -0.48, -0.78, -0.79]",crime
22,2,-0.8,0.02,"[-0.3, 0.52, -0.55, -0.03, 0.01]",crime
22,3,-0.96,-0.8,"[-0.38, -0.18, -0.96, -0.78, -0.83]",crime
22,4,-0.61,-0.8,"[-0.18, 0.2, -0.77, -0.66, -0.72]",crime
23,0,-0.29,1.0,"[1.0, 0.71, -0.66, 0.28, 0.29]",crime
23,1,0.13,-0.06,"[-1.0, 0.35, -0.93, -0.02, 0.06]",crime
23,2,-0.62,0.02,"[-0.76, 0.42, 0.33, -0.21, -0.14]",crime
23,3,-0.88,0.97,"[0.46, -1.0, -0.77, -0.95, -0.97]",crime
23,4,-0.73,-0.92,"[-0.17, -0.32, -0.95, -0.9, -0.9]",crime
24,0,-0.38,0.1,"[0.15, -0.34, -0.56, -0.64, -0.67]",crime
24,1,-0.59,0.14,"[-0.52, 1.0, -0.73, 0.28, 0.21]",crime
24,2,0.97,0.78,"[-0.84, 0.92, 0.87, 0.72, 0.72]",crime
24,3,-0.42,-0.31,"[-0.15, 0.04, -0.55, -0.5, -0.5]",crime
24,4,-0.29,0.78,"[1.0, 0.71, -0.66, 0.28, 0.29]",crime
