run,trial,ytrue,ypred,x,name
0,0,-0.26,0.0,"[-0.11, -0.17, -0.4, -0.4, 0.4]",schooling
0,1,0.22,-0.58,"[0.19, -0.39, -1.0, -0.8, -0.4]",schooling
0,2,0.36,0.67,"[0.43, 0.26, -0.2, 0.0, 1.0]",schooling
0,3,-0.48,-0.26,"[-0.29, -0.39, -0.2, -0.4, -0.4]",schooling
0,4,-0.36,-0.21,"[-0.05, -0.3, -0.8, -0.8, -0.2]",schooling
1,0,0.17,1.0,"[-0.33, 0.78, 1.0, 0.0, 0.6]",schooling
1,1,0.07,-0.23,"[0.15, -0.04, -0.6, -0.6, -0.2]",schooling
1,2,0.18,0.03,"[-0.07, -0.43, -0.8, -0.6, -0.2]",schooling
1,3,-0.23,0.13,"[0.47, 0.13, -1.0, -0.8, 0.6]",schooling
1,4,0.17,0.14,"[0.09, 0.13, 0.6, -0.2, -0.2]",schooling
2,0,0.13,0.05,"[0.05, 0.52, 0.0, -0.2, 0.2]",schooling
2,1,-0.11,-0.14,"[0.19, -0.26, -0.8, -0.6, 0.0]",schooling
2,2,0.33,0.48,"[0.56, 0.3, -0.8, -0.6, 0.8]",schooling
2,3,0.21,-0.03,"[0.25, -0.39, -0.8, -0.6, 0.2]",schooling
2,4,-0.36,-0.21,"[-0.52, -0.3, -0.6, -0.6, 0.4]",schooling
3,0,-0.33,0.8,"[-0.11, 0.0, 0.8, -0.2, -0.2]",schooling
3,1,-0.02,-0.33,"[-0.03, 0.39, -0.8, -0.8, -0.2]",schooling
3,2,0.1,-0.11,"[-0.05, 0.09, 0.8, -0.4, -0.4]",schooling
3,3,0.3,-0.33,"[-0.29, -0.22, -0.6, -0.8, -0.6]",schooling
3,4,0.18,0.33,"[0.25, 0.74, 1.0, 0.6, 0.6]",schooling
4,0,0.07,0.9,"[0.27, 0.57, 1.0, 0.6, 0.6]",schooling
4,1,0.04,0.09,"[0.09, -0.13, -0.2, -0.2, 0.2]",schooling
4,2,0.35,0.05,"[-0.25, 0.26, 1.0, -0.2, -0.2]",schooling
4,3,-0.79,0.14,"[0.13, -0.22, -0.6, -0.4, -0.2]",schooling
4,4,0.2,-1.03,"[0.15, -0.3, -1.0, -0.8, 0.6]",schooling
5,0,0.21,0.8,"[0.41, 0.26, -0.2, 0.0, 0.6]",schooling
5,1,-0.15,-0.14,"[0.35, -0.09, -1.0, -0.8, 0.2]",schooling
5,2,0.23,0.03,"[-0.07, 0.17, 0.6, -0.2, -0.2]",schooling
5,3,0.01,-0.03,"[0.11, -0.17, 0.0, -0.6, -0.2]",schooling
5,4,-0.02,-0.21,"[-0.43, -0.26, 1.0, -0.2, 0.4]",schooling
6,0,-0.34,0.1,"[-0.13, -0.26, -0.6, -0.6, -0.2]",schooling
6,1,-0.19,-0.14,"[-0.52, -0.13, 0.2, -0.2, -0.2]",schooling
6,2,0.01,0.17,"[-0.13, -0.3, 0.8, -0.2, -0.2]",schooling
6,3,0.22,1.14,"[0.29, 0.57, 0.6, 0.6, 1.0]",schooling
6,4,0.29,-0.34,"[0.11, -0.22, -0.6, -0.6, -0.2]",schooling
7,0,0.42,0.0,"[-0.19, 0.09, -0.6, -0.6, -0.2]",schooling
7,1,-0.15,0.1,"[-0.07, -0.22, -1.0, -0.8, 0.2]",schooling
7,2,-0.05,0.3,"[-0.05, 0.17, -0.8, -0.6, 0.6]",schooling
7,3,0.01,-0.15,"[0.13, -0.04, -0.8, -0.8, 0.2]",schooling
7,4,0.13,0.21,"[-0.29, 0.13, 1.0, -0.4, -0.2]",schooling
8,0,0.88,0.5,"[0.11, 0.65, 0.2, 0.4, 1.0]",schooling
8,1,0.21,0.48,"[0.41, 0.26, -0.2, 0.0, 0.6]",schooling
8,2,0.26,0.95,"[0.58, 0.09, 0.6, 0.8, 1.0]",schooling
8,3,0.27,0.4,"[0.15, 0.39, 1.0, -0.2, -0.2]",schooling
8,4,0.33,-0.07,"[-0.27, 0.26, 0.2, -0.4, -0.2]",schooling
9,0,-0.33,0.07,"[0.07, 0.3, -0.4, -0.4, 0.4]",schooling
9,1,0.25,-0.67,"[0.31, -0.04, -0.8, -0.8, -0.2]",schooling
9,2,-0.19,-0.33,"[-0.66, -0.7, -0.6, -0.4, -0.2]",schooling
9,3,0.23,0.14,"[0.15, 0.17, -1.0, -0.8, -0.2]",schooling
9,4,0.67,0.17,"[-0.07, 0.39, 0.6, -0.2, -0.2]",schooling
10,0,0.26,0.3,"[0.03, 0.3, -0.6, -0.6, 0.6]",schooling
10,1,-0.49,-0.14,"[-0.31, -0.22, -0.4, -0.4, -0.2]",schooling
10,2,-0.05,0.01,"[-0.49, 0.48, 0.0, 0.0, 0.2]",schooling
10,3,0.58,0.66,"[0.03, 0.43, 0.8, 0.8, 1.0]",schooling
10,4,-0.17,0.21,"[0.39, 0.22, -0.4, -0.6, 0.2]",schooling
11,0,-0.17,0.1,"[-0.29, 0.17, -0.8, -0.6, -0.2]",schooling
11,1,-0.07,0.26,"[0.29, 0.26, -0.4, -0.4, 0.2]",schooling
11,2,-0.17,-0.23,"[0.23, -0.39, -0.8, -0.8, -0.2]",schooling
11,3,0.33,0.17,"[-0.05, 0.22, 0.8, -0.6, -0.6]",schooling
11,4,-0.31,-0.17,"[-0.13, -0.26, -0.8, -0.8, 0.0]",schooling
12,0,-0.17,1.0,"[-0.11, 0.22, -1.0, -0.8, 1.0]",schooling
12,1,0.22,0.67,"[0.29, 0.57, 0.6, 0.6, 1.0]",schooling
12,2,0.01,0.47,"[0.52, 0.17, -0.6, -0.6, 1.0]",schooling
12,3,0.09,0.14,"[0.33, 0.3, -0.6, -0.4, 0.6]",schooling
12,4,0.15,0.14,"[0.29, 0.39, 0.6, -0.4, 0.0]",schooling
13,0,-0.21,1.0,"[-0.62, -0.65, 1.0, -0.8, -0.8]",schooling
13,1,-0.0,0.04,"[-0.35, 0.22, 1.0, -0.8, -0.8]",schooling
13,2,0.12,0.21,"[0.01, 0.17, 0.6, 0.2, 0.4]",schooling
13,3,-0.41,-0.14,"[-0.27, -0.35, -0.2, -0.4, 0.2]",schooling
13,4,-0.08,-0.57,"[-0.68, -0.39, -0.6, -0.8, -0.2]",schooling
14,0,-0.74,0.1,"[-0.58, -0.04, 0.4, -0.2, -0.2]",schooling
14,1,0.12,-0.81,"[0.09, -0.35, -0.6, -0.6, 0.2]",schooling
14,2,0.16,0.48,"[0.27, -0.43, -0.8, -0.6, 0.6]",schooling
14,3,-0.07,1.21,"[0.41, 0.7, -0.2, 0.0, 1.0]",schooling
14,4,-0.06,0.21,"[-0.11, 0.22, 0.0, 0.0, 0.2]",schooling
15,0,0.42,0.8,"[0.37, 0.61, 0.8, 0.6, 0.6]",schooling
15,1,-0.24,-0.31,"[-0.54, -0.43, 1.0, -0.4, -0.2]",schooling
15,2,0.19,-0.04,"[0.27, -0.26, -0.6, -0.4, 0.6]",schooling
15,3,0.43,-0.11,"[-0.19, 0.04, -0.2, -0.4, -0.2]",schooling
15,4,-0.17,0.21,"[0.39, 0.22, -0.4, -0.6, 0.2]",schooling
16,0,-0.4,0.0,"[-0.31, -0.48, -0.4, -0.6, -0.6]",schooling
16,1,-0.02,-0.2,"[-0.37, 0.0, -0.2, -0.6, 0.0]",schooling
16,2,-0.29,-0.38,"[-0.17, -0.35, -1.0, -0.8, 0.0]",schooling
16,3,-0.02,0.21,"[-0.41, -0.3, 0.8, -0.2, 0.2]",schooling
16,4,0.32,0.23,"[0.03, 0.13, 0.8, -0.2, -0.2]",schooling
17,0,0.18,0.0,"[-0.64, -0.43, -0.8, -0.8, 0.0]",schooling
17,1,0.07,0.09,"[0.09, -0.04, 0.2, -0.2, -0.2]",schooling
17,2,0.4,0.45,"[0.25, 0.26, 0.4, 0.6, 0.6]",schooling
17,3,-0.02,0.03,"[-0.29, 0.13, -0.2, -0.2, -0.2]",schooling
17,4,0.2,0.3,"[-0.07, 0.52, 0.2, -0.2, 0.0]",schooling
18,0,0.22,0.0,"[0.03, -0.13, -0.6, -0.4, 0.6]",schooling
18,1,-0.13,0.6,"[-0.03, 0.22, 0.4, 0.2, 1.0]",schooling
18,2,0.06,-0.4,"[-0.6, -0.35, -0.8, -0.8, -0.6]",schooling
18,3,0.17,0.48,"[0.54, 0.04, -0.2, -0.2, 0.4]",schooling
18,4,0.5,0.03,"[-0.19, 0.22, 0.6, -0.2, -0.2]",schooling
19,0,-0.48,0.5,"[0.25, 0.3, -0.6, -0.6, 0.2]",schooling
19,1,-0.17,-0.02,"[0.21, 0.22, -0.2, -0.2, 0.6]",schooling
19,2,-0.13,-0.79,"[-0.03, -0.52, -1.0, -0.8, -0.2]",schooling
19,3,-0.44,-0.2,"[-0.62, -0.39, -0.8, -0.6, 0.0]",schooling
19,4,0.35,0.02,"[0.15, -0.13, 0.0, 0.0, 0.6]",schooling
20,0,-0.08,0.5,"[0.35, -0.22, -0.8, -0.8, 0.6]",schooling
20,1,0.07,0.02,"[0.31, 0.17, 0.2, -0.2, 0.6]",schooling
20,2,-0.02,-0.02,"[-0.09, 0.09, -1.0, -0.8, 0.8]",schooling
20,3,0.26,0.09,"[0.27, 0.35, 0.2, 0.2, 0.8]",schooling
20,4,-0.28,-0.03,"[-0.13, -0.17, -0.6, -0.6, -0.2]",schooling
21,0,-0.81,0.8,"[0.33, 0.13, -0.2, -0.6, 0.2]",schooling
21,1,0.42,-0.2,"[0.54, 0.3, -0.4, -0.2, 0.6]",schooling
21,2,-0.22,-0.73,"[0.25, 0.17, -0.6, -0.4, 0.8]",schooling
21,3,0.07,-0.09,"[0.09, -0.04, 0.2, -0.2, -0.2]",schooling
21,4,-0.38,0.03,"[0.11, -0.17, 0.0, -0.2, -0.2]",schooling
22,0,-0.03,0.0,"[-0.01, -0.48, -0.8, -0.8, -0.4]",schooling
22,1,-0.12,0.05,"[0.03, 0.17, -0.2, -0.2, -0.2]",schooling
22,2,0.07,0.03,"[-0.35, 0.13, 0.4, 0.4, 0.6]",schooling
22,3,0.43,-0.02,"[-0.05, -0.3, -0.6, -0.6, -0.4]",schooling
22,4,-0.02,0.13,"[-0.25, -0.04, -0.6, -0.8, -0.4]",schooling
23,0,-0.04,0.1,"[-0.45, -0.48, -0.8, -0.8, -0.2]",schooling
23,1,0.32,0.14,"[0.03, 0.13, 0.8, -0.2, -0.2]",schooling
23,2,-0.34,-0.14,"[-0.54, 0.22, -0.4, -0.6, -0.4]",schooling
23,3,-0.48,-0.21,"[-0.01, -0.3, -0.4, -0.4, 0.2]",schooling
23,4,0.57,0.14,"[0.19, 0.48, 0.0, -0.2, 0.2]",schooling
24,0,-0.04,0.2,"[-0.11, 0.22, 0.8, -0.2, -0.2]",schooling
24,1,0.3,-0.2,"[-0.41, -0.3, -0.6, -0.6, 0.0]",schooling
24,2,0.0,0.4,"[0.76, 0.35, -1.0, -0.8, 0.6]",schooling
24,3,-0.53,0.2,"[0.39, 0.13, -0.6, -0.4, 0.0]",schooling
24,4,-0.05,0.0,"[-0.05, 0.17, -0.8, -0.6, 0.6]",schooling
25,0,0.24,0.1,"[0.01, 0.09, -0.2, -0.2, -0.2]",schooling
25,1,0.11,0.02,"[0.07, 0.09, -0.8, -0.6, 0.2]",schooling
25,2,0.02,-0.02,"[-0.07, 0.04, -0.4, -0.2, -0.2]",schooling
25,3,0.49,-0.21,"[0.35, -0.35, -1.0, -0.6, 0.0]",schooling
25,4,0.02,1.3,"[0.43, 0.87, 1.0, 0.6, 1.0]",schooling
26,0,0.24,0.2,"[0.17, -0.09, -0.8, -0.6, -0.2]",schooling
26,1,-0.3,-0.1,"[-0.66, 0.3, 0.2, 0.2, 0.2]",schooling
26,2,0.2,0.9,"[0.21, 0.26, 0.8, 0.6, 0.6]",schooling
26,3,0.12,-0.24,"[-0.31, -0.04, -0.4, -0.4, -0.4]",schooling
26,4,0.46,0.14,"[-0.19, 0.13, 0.2, -0.2, -0.2]",schooling
27,0,-0.02,0.1,"[-0.41, 0.04, -0.2, -0.8, -0.2]",schooling
27,1,-0.17,0.85,"[0.58, 0.35, 0.8, -0.2, 0.8]",schooling
27,2,0.16,-0.02,"[0.13, -0.04, -0.8, -0.6, -0.2]",schooling
27,3,-0.6,0.11,"[0.64, 0.39, -0.6, -0.4, 0.0]",schooling
27,4,-0.06,0.14,"[0.09, 0.26, -0.8, -0.6, 0.8]",schooling
28,0,0.06,0.2,"[0.11, -0.48, -0.6, -0.8, -0.2]",schooling
28,1,0.52,0.14,"[0.29, 0.09, 0.6, 0.0, 0.0]",schooling
28,2,0.28,0.03,"[-0.09, 0.17, 0.4, -0.4, -0.2]",schooling
28,3,-0.09,-0.14,"[-0.27, -0.57, -0.8, -0.8, -0.2]",schooling
28,4,0.33,0.66,"[0.15, 0.35, 0.6, -0.2, 0.6]",schooling
29,0,0.64,0.1,"[0.05, 0.26, 0.6, -0.2, -0.2]",schooling
29,1,-0.18,0.02,"[0.41, -0.13, -0.6, -0.6, 0.6]",schooling
29,2,0.17,0.14,"[0.15, -0.26, -0.4, -0.2, 0.8]",schooling
29,3,0.43,-0.14,"[-0.33, -0.09, -0.2, -0.2, -0.2]",schooling
29,4,0.31,-0.14,"[0.25, -0.39, -0.8, -0.8, 0.6]",schooling
30,0,-0.05,0.1,"[0.43, 0.7, 0.2, 0.4, 0.8]",schooling
30,1,-0.09,-0.95,"[-0.13, -0.57, -1.0, -0.8, -0.2]",schooling
30,2,0.58,0.11,"[0.03, 0.43, 0.8, 0.8, 1.0]",schooling
30,3,-0.25,-0.02,"[-0.17, 0.22, -0.2, -0.2, -0.2]",schooling
30,4,0.22,-0.29,"[-0.66, -0.09, -0.2, -0.2, -0.2]",schooling
31,0,-0.17,0.1,"[-0.07, 0.09, 0.0, -0.2, -0.2]",schooling
31,1,0.17,-0.67,"[-0.15, -0.43, 1.0, -0.8, -0.8]",schooling
31,2,-0.48,0.21,"[0.21, -0.13, -0.6, -0.4, 0.6]",schooling
31,3,-0.23,0.48,"[0.47, 0.13, -1.0, -0.8, 0.6]",schooling
