run,trial,ytrue,ypred,x,name
0,0,-0.92,0.5,"[-0.93, -0.83, -1.0, -0.87, -0.85]",hitter
0,1,-0.92,-0.91,"[-0.85, -0.92, -0.86, -0.94, -0.93]",hitter
0,2,-0.99,-0.99,"[-0.98, -0.99, -0.99, -0.99, -0.99]",hitter
0,3,-0.43,-0.92,"[-0.6, -0.55, -0.93, -0.48, -0.39]",hitter
0,4,-0.81,-0.84,"[-0.78, -0.85, -0.84, -0.86, -0.83]",hitter
1,0,-0.63,0.1,"[-0.79, -0.84, -0.95, -0.8, -0.76]",hitter
1,1,-0.53,-0.64,"[-0.7, -0.8, -0.76, -0.8, -0.77]",hitter
1,2,-0.18,-0.31,"[-0.43, -0.68, -0.7, -0.6, -0.58]",hitter
1,3,-0.3,-0.23,"[-0.57, -0.48, -0.79, -0.47, -0.44]",hitter
1,4,-0.9,-0.75,"[-0.86, -0.86, -0.91, -0.86, -0.84]",hitter
2,0,-0.41,0.1,"[0.19, -0.04, -0.35, 0.06, 0.14]",hitter
2,1,-0.62,-0.71,"[-0.4, -0.36, -0.67, -0.4, -0.36]",hitter
2,2,-0.22,-0.42,"[-0.15, -0.1, -0.56, -0.15, -0.14]",hitter
2,3,-0.7,-0.87,"[-0.81, -0.89, -0.88, -0.86, -0.83]",hitter
2,4,0.16,0.14,"[0.56, 0.04, -0.01, 0.21, 0.24]",hitter
3,0,-0.43,0.8,"[-0.81, -0.79, -0.86, -0.8, -0.8]",hitter
3,1,-0.89,-0.57,"[-0.93, -0.91, -0.97, -0.93, -0.93]",hitter
3,2,-0.41,-0.57,"[-0.62, -0.71, -0.9, -0.68, -0.67]",hitter
3,3,-0.14,0.02,"[0.07, -0.29, -0.08, -0.39, -0.28]",hitter
3,4,-0.44,-0.31,"[-0.46, -0.55, -0.69, -0.52, -0.46]",hitter
4,0,-0.98,-0.96,"[-0.96, -0.97, -0.96, -0.97, -0.97]",hitter
4,1,0.45,-0.17,"[0.08, -0.11, -0.53, -0.15, -0.15]",hitter
4,2,-0.87,-0.96,"[-0.93, -0.91, -0.97, -0.92, -0.89]",hitter
4,3,0.53,0.21,"[-0.01, -0.26, -0.03, -0.36, -0.3]",hitter
4,4,-0.55,-0.78,"[-0.71, -0.79, -0.76, -0.79, -0.75]",hitter
5,0,-0.6,-0.76,"[-0.76, -0.82, -0.83, -0.83, -0.82]",hitter
5,1,-0.62,-0.6,"[-0.4, -0.36, -0.67, -0.4, -0.36]",hitter
5,2,-0.64,0.62,"[0.62, -0.04, -0.12, 0.12, 0.18]",hitter
5,3,-0.32,-0.66,"[-0.67, -0.68, -0.87, -0.6, -0.54]",hitter
5,4,-0.38,-0.4,"[-0.6, -0.69, -0.72, -0.68, -0.64]",hitter
6,0,-0.77,0.1,"[-0.65, -0.71, -0.82, -0.71, -0.64]",hitter
6,1,-0.43,-0.4,"[-0.17, -0.32, -0.52, -0.27, -0.15]",hitter
6,2,-0.91,-0.93,"[-0.9, -0.94, -0.89, -0.96, -0.95]",hitter
6,3,-0.85,-0.68,"[-0.62, -0.53, -0.88, -0.56, -0.46]",hitter
6,4,-0.81,-0.86,"[-0.85, -0.84, -0.89, -0.87, -0.83]",hitter
7,0,-0.85,0.1,"[-0.62, -0.53, -0.88, -0.56, -0.46]",hitter
7,1,-0.85,-0.92,"[-0.64, -0.77, -0.84, -0.7, -0.62]",hitter
7,2,-0.43,-0.85,"[-0.81, -0.79, -0.86, -0.8, -0.8]",hitter
7,3,0.16,0.11,"[0.56, 0.04, -0.01, 0.21, 0.24]",hitter
7,4,-0.76,-0.85,"[-0.83, -0.82, -0.96, -0.83, -0.78]",hitter
8,0,-0.81,0.79,"[-0.82, -0.88, -0.77, -0.92, -0.89]",hitter
8,1,-0.97,-0.96,"[-0.97, -0.98, -1.0, -0.97, -0.95]",hitter
8,2,-0.43,-0.76,"[-0.61, -0.79, -0.78, -0.73, -0.69]",hitter
8,3,-0.51,-0.62,"[-0.62, -0.72, -0.8, -0.69, -0.62]",hitter
8,4,-0.85,-0.62,"[-0.62, -0.53, -0.88, -0.56, -0.46]",hitter
9,0,-0.68,-0.5,"[-0.55, -0.63, -0.73, -0.6, -0.55]",hitter
9,1,-0.82,-0.7,"[-0.59, -0.74, -0.65, -0.67, -0.63]",hitter
9,2,0.5,0.14,"[0.48, 0.04, 0.11, -0.03, 0.02]",hitter
9,3,-0.81,-0.88,"[-0.85, -0.9, -0.9, -0.87, -0.84]",hitter
9,4,-0.53,-0.78,"[-0.7, -0.8, -0.76, -0.8, -0.77]",hitter
10,0,-0.42,0.0,"[-0.77, -0.61, -0.94, -0.67, -0.64]",hitter
10,1,-0.94,-0.93,"[-0.88, -0.93, -0.87, -0.93, -0.93]",hitter
10,2,-0.81,-0.89,"[-0.82, -0.88, -0.77, -0.92, -0.89]",hitter
10,3,-0.51,-0.68,"[-0.6, -0.68, -0.88, -0.6, -0.59]",hitter
10,4,-0.64,-0.36,"[-0.41, -0.63, -0.76, -0.5, -0.45]",hitter
11,0,-0.74,0.02,"[-0.86, -0.86, -0.97, -0.86, -0.83]",hitter
11,1,-0.44,-0.21,"[-0.21, -0.35, -0.43, -0.37, -0.26]",hitter
