x,y,machine,trial,y_pred,subject
81,70811.7,1,1,100.0,1
97,101536.5,1,2,8197.8,1
35,13233.2,1,3,101536.5,1
4,170.9,1,4,1.2,1
88,83574.4,1,5,100000.0,1
55,32990.9,2,1,101536.5,1
62,41909.0,2,2,36912.5,1
4,172.7,2,3,170.9,1
98,104601.3,2,4,102552.5,1
6,394.3,2,5,111.2,1
43,18119.0,3,1,26591.5,1
92,82895.4,3,2,98160.8,1
97,92148.2,3,3,101536.5,1
33,10674.7,3,4,12133.1,1
5,245.5,3,5,219.5,1
90,86760.4,4,1,75600.0,1
22,5210.0,4,2,10222.5,1
34,12419.5,4,3,11221.1,1
8,689.0,4,4,320.0,1
61,39894.5,4,5,45559.5,1
15,1801.8,5,1,3500.0,1
79,50565.1,5,2,71515.1,1
56,25402.3,5,3,19595.5,1
28,6336.4,5,4,6569.5,1
47,17888.9,5,5,22555.1,1
50,26767.4,1,1,100.0,2
34,12396.3,1,2,1123.4,2
51,27847.0,1,3,26767.4,2
82,71900.4,1,4,36992.0,2
18,3488.8,1,5,10112.0,2
98,84294.6,2,1,100000.0,2
28,6910.8,2,2,11111.1,2
8,572.7,2,3,128.0,2
79,54800.1,2,4,100000.0,2
25,5513.3,2,5,6250.0,2
95,84236.3,3,1,82900.0,2
63,37072.9,3,2,29900.1,2
62,35906.5,3,3,36960.0,2
66,40683.7,3,4,37500.0,2
7,459.4,3,5,100.0,2
83,70646.6,4,1,71900.4,2
1,5.8,4,2,10.0,2
6,368.3,4,3,35.4,2
52,27741.4,4,4,27847.0,2
55,31032.8,4,5,29125.5,2
36,11584.6,5,1,12396.3,2
85,64460.9,5,2,72000.0,2
24,5156.1,5,3,5520.0,2
61,33217.3,5,4,35253.5,2
53,25083.3,5,5,29120.2,2
17,2998.9,1,1,17.0,3
31,9989.7,1,2,3000.1,3
38,15015.6,1,3,19989.5,3
27,7575.9,1,4,10000.1,3
62,39992.5,1,5,19999.9,3
60,30118.2,2,1,10000.0,3
81,54871.3,2,2,40118.2,3
18,2721.3,2,3,10000.1,3
21,3700.6,2,4,3121.4,3
63,33203.1,2,5,40000.1,3
60,33182.1,3,1,30118.2,3
22,4473.9,3,2,3700.6,3
29,7767.5,3,3,10000.1,3
62,35428.4,3,4,39992.5,3
37,12634.7,3,5,14211.1,3
18,2978.0,4,1,2721.3,3
56,28532.5,4,2,30118.2,3
98,87230.9,4,3,65498.2,3
42,16072.3,4,4,14524.1,3
93,78566.2,4,5,83230.1,3
4,163.5,5,1,100.0,3
4,163.5,5,2,163.5,3
2,50.8,5,3,101.5,3
32,9664.4,5,4,1280.0,3
98,90579.5,5,5,87230.9,3
68,46943.0,1,1,100.0,4
85,73314.4,1,2,54444.0,4
26,6899.7,1,3,13264.0,4
66,44225.5,1,4,46331.0,4
62,39033.8,1,5,41112.0,4
11,1299.7,2,1,11.0,4
70,52069.0,2,2,48666.8,4
89,84124.5,2,3,76334.0,4
47,23502.5,2,4,3999.9,4
15,2410.1,2,5,1459.5,4
31,9185.6,3,1,15500.0,4
2,34.9,3,2,119.9,4
35,11707.4,3,3,11255.0,4
76,55162.9,3,4,59555.5,4
59,33251.3,3,5,36555.2,4
78,49391.4,4,1,60112.0,4
97,76352.8,4,2,89124.5,4
74,44460.8,4,3,48015.1,4
96,74788.0,4,4,75225.2,4
94,71706.9,4,5,72591.2,4
39,15146.4,5,1,13951.1,4
40,15930.1,5,2,15600.0,4
99,97204.7,5,3,77112.0,4
31,9589.7,5,4,11112.5,4
68,45909.8,5,5,46943.0,4
58,32561.8,1,1,10.0,5
90,78305.7,1,2,49121.2,5
24,5600.3,1,3,1111.2,5
69,46058.5,1,4,100000.0,5
29,8166.8,1,5,3800.2,5
35,12340.0,2,1,10000.0,5
64,41242.0,2,2,45670.0,5
61,37467.6,2,3,40320.0,5
49,24180.4,2,4,26560.0,5
60,36249.7,2,5,36000.0,5
48,19171.8,3,1,23920.0,5
35,10202.6,3,2,12340.0,5
19,3012.9,3,3,4200.0,5
55,25162.9,3,4,23112.5,5
33,9071.6,3,5,9365.2,5
44,18974.0,4,1,15560.0,5
11,1206.4,4,2,1100.0,5
97,91987.6,4,3,65555.0,5
2,49.3,4,4,120.0,5
91,80970.1,4,5,86520.0,5
87,78646.7,5,1,91987.6,5
99,101822.4,5,2,99000.0,5
74,56912.9,5,3,55525.9,5
54,30326.3,5,4,32561.8,5
52,28124.3,5,5,28963.1,5
72,59958.5,1,1,10.0,6
40,18546.7,1,2,26666.666666666664,6
47,25586.7,1,3,21546.7,6
14,2295.7,1,4,4295.5,6
20,4661.6,1,5,5995.8,6
35,12350.8,2,1,10000.0,6
42,17783.5,2,2,16950.8,6
73,53714.3,2,3,59958.5,6
24,5809.2,2,4,4525.6,6
64,41287.3,2,5,41128.5,6
41,17574.3,3,1,16923.5,6
80,66764.3,3,2,60800.8,6
65,44098.3,3,3,43287.3,6
62,40127.1,3,4,42198.3,6
12,1521.2,3,5,1512.1,6
66,38916.5,4,1,43127.3,6
70,43764.3,4,2,40580.5,6
27,6560.1,4,3,6111.2,6
38,12948.0,4,4,13520.8,6
51,23271.1,4,5,23585.5,6
76,63723.8,5,1,50127.3,6
86,81594.5,5,2,79124.3,6
20,4418.0,5,3,4661.6,6
68,51015.7,5,4,45127.3,6
67,49526.4,5,5,50127.1,6
98,87148.6,1,1,100.0,7
48,20906.3,1,2,12345.6,7
2,30.9,1,3,1.0,7
9,730.6,1,4,100.1,7
12,1302.7,1,5,1020.9,7
16,2507.7,2,1,10000.0,7
21,4305.4,2,2,3500.3,7
79,60553.8,2,3,100000.0,7
29,8189.2,2,4,11021.1,7
36,12604.5,2,5,10500.1,7
8,654.9,3,1,100.5,7
22,4928.7,3,2,5112.1,7
10,1023.2,3,3,1000.6,7
32,10404.0,3,4,13605.4,7
73,53958.8,3,5,50555.1,7
90,83720.2,4,1,63000.0,7
59,36005.7,4,2,41952.5,7
7,507.7,4,3,495.1,7
60,37235.3,4,4,36504.5,7
34,11973.7,4,5,10604.5,7
38,15555.6,5,1,12604.5,7
60,38769.7,5,2,37235.3,7
46,22791.6,5,3,24551.1,7
47,23793.0,5,4,23512.9,7
75,60570.9,5,5,51989.5,7
41,15996.1,1,1,1.0,8
16,2444.3,1,2,15996.1,8
30,8570.8,1,3,4500.0,8
71,47928.7,1,4,25999.9,8
30,8570.8,1,5,8570.8,8
83,70681.3,2,1,100000.0,8
6,374.0,2,2,100.1,8
97,96533.2,2,3,89125.0,8
56,32179.7,2,4,51920.0,8
14,2016.2,2,5,1024.0,8
87,79426.8,3,1,74520.0,8
78,63848.2,3,2,69552.5,8
88,81262.6,3,3,79999.9,8
33,11438.4,3,4,2255.5,8
43,19414.7,3,5,22552.4,8
75,60742.2,4,1,59500.0,8
9,860.7,4,2,102.0,8
10,1067.6,4,3,1000.0,8
4,149.4,4,4,460.2,8
96,99481.7,4,5,95532.8,8
64,47894.4,5,1,45528.0,8
67,52485.6,5,2,50592.2,8
65,49401.4,5,3,51292.5,8
31,11258.6,5,4,15996.1,8
74,64015.7,5,5,59595.2,8
45,22122.1,1,1,10.0,9
6,404.2,1,2,12.1,9
70,53449.3,1,3,22122.1,9
7,547.7,1,4,421.3,9
6,404.2,1,5,404.2,9
78,69614.0,2,1,62449.3,9
99,112155.6,2,2,100000.0,9
70,56063.4,2,3,53449.3,9
29,9613.3,2,4,2555.5,9
76,66089.0,2,5,68598.4,9
92,75247.1,3,1,102400.0,9
36,11544.9,3,2,13212.0,9
17,2587.1,3,3,2255.1,9
42,15705.9,3,4,16528.0,9
61,33100.6,3,5,37569.0,9
90,90704.1,4,1,72000.0,9
29,9441.2,4,2,9613.3,9
25,7019.9,4,3,6250.0,9
39,17059.9,4,4,13100.1,9
28,8802.3,4,5,9216.1,9
90,86655.3,5,1,90704.1,9
52,28952.9,5,2,35510.9,9
98,102735.8,5,3,109915.6,9
74,58597.9,5,4,51559.1,9
39,16297.6,5,5,17059.9,9
7,475.5,1,1,1.0,10
17,2825.4,1,2,1000.5,10
78,59418.5,1,3,10000.0,10
38,14112.1,1,4,2354.5,10
44,18917.6,1,5,16112.1,10
39,15113.1,2,1,14112.1,10
70,48627.7,2,2,34550.5,10
53,27890.8,2,3,23151.5,10
22,4818.3,2,4,10244.2,10
45,20113.7,2,5,21995.5,10
81,55767.8,3,1,59418.5,10
57,27657.1,3,2,29953.5,10
66,37055.2,3,3,35198.2,10
47,18824.2,3,4,22199.4,10
67,38184.1,3,5,37555.2,10
85,67413.4,4,1,59150.5,10
71,47042.6,4,2,49113.5,10
1,2.0,4,3,1.1,10
28,7323.4,4,4,1192.1,10
4,144.3,4,5,1.6,10
66,44685.1,5,1,37055.2,10
40,16398.9,5,2,16920.4,10
42,18081.8,5,3,17995.8,10
81,67319.3,5,4,55767.8,10
95,92613.7,5,5,89150.5,10
41,16873.1,1,1,1.0,11
27,7342.2,1,2,16873.1,11
40,16062.6,1,3,16000.0,11
43,18554.1,1,4,17344.2,11
82,67296.4,1,5,33106.4,11
62,39547.6,2,1,25317.2,11
30,9290.1,2,2,10000.0,11
98,98693.8,2,3,100740.2,11
75,57839.4,2,4,56750.2,11
45,20858.0,2,5,25965.5,11
42,20639.3,3,1,17641.4,11
25,7321.3,3,2,7625.1,11
22,5672.3,3,3,6112.5,11
84,82505.6,3,4,67120.4,11
16,3005.6,3,5,3520.6,11
71,57243.0,4,1,49500.0,11
81,74494.8,4,2,81681.0,11
55,34360.3,4,3,27815.0,11
42,20045.9,4,4,20639.3,11
76,65585.2,4,5,61296.4,11
62,38744.1,5,1,39547.6,11
56,31609.6,5,2,29422.1,11
67,45243.7,5,3,43125.4,11
34,11656.4,5,4,10200.2,11
64,41283.5,5,5,43200.0,11
66,41643.8,1,1,100.0,12
48,22041.5,1,2,29491.2,12
9,777.6,1,3,11.2,12
18,3108.8,1,4,1111.2,12
73,50936.5,1,5,10000.0,12
71,60143.5,2,1,49999.9,12
29,10073.3,2,2,16941.5,12
88,92343.4,2,3,100000.0,12
22,5809.2,2,4,11041.2,12
22,5809.2,2,5,5809.2,12
46,18427.2,3,1,21041.5,12
62,33443.7,3,2,25934.8,12
66,37892.1,3,3,41643.8,12
13,1488.4,3,4,1111.1,12
53,24450.2,3,5,25559.5,12
73,60388.6,4,1,50936.5,12
46,23977.6,4,2,18427.2,12
35,13881.3,4,3,15999.2,12
37,15513.0,4,4,14992.1,12
80,72526.2,4,5,56320.0,12
56,30794.0,5,1,30429.5,12
52,26555.4,5,2,28592.0,12
42,17331.4,5,3,17555.2,12
36,12738.2,5,4,14400.0,12
79,61254.8,5,5,65526.1,12
62,39952.0,1,1,10.0,13
95,93813.9,1,2,49952.0,13
97,97806.1,1,3,93813.9,13
99,101881.5,1,4,101799.2,13
52,28101.0,1,5,52952.0,13
92,84797.6,2,1,92000.0,13
19,3652.2,2,2,10000.0,13
38,14519.1,2,3,11555.5,13
20,4044.3,2,4,3802.2,13
76,57898.4,2,5,74525.4,13
58,35379.9,3,1,31999.0,13
32,10784.3,3,2,13119.5,13
50,26300.5,3,3,25000.0,13
36,13644.5,3,4,12642.1,13
8,677.2,3,5,216.1,13
3,90.2,4,1,11.1,13
32,9738.1,4,2,10784.3,13
87,71774.3,4,3,79555.5,13
81,62223.4,4,4,63555.5,13
92,80254.1,4,5,84797.6,13
40,16204.6,5,1,21200.0,13
9,841.1,5,2,351.2,13
22,4926.0,5,3,4942.2,13
22,4926.0,5,4,4926.0,13
23,5381.3,5,5,5122.0,13
81,68021.8,1,1,100.0,14
26,7006.2,1,2,100000.0,14
17,2994.5,1,3,6999.2,14
65,43801.5,1,4,10000.0,14
13,1750.7,1,5,1995.3,14
36,15417.1,2,1,10000.0,14
13,2025.0,2,2,1750.7,14
52,32131.6,2,3,29000.0,14
22,5771.5,2,4,5500.0,14
84,83771.8,2,5,59914.2,14
88,88346.1,3,1,100000.0,14
39,17358.6,3,2,21500.0,14
99,111805.8,3,3,100000.0,14
95,102955.8,3,4,107251.5,14
89,90364.8,3,5,99546.1,14
69,45759.8,4,1,51555.5,14
36,12475.1,4,2,15417.1,14
18,3132.1,4,3,2595.5,14
1,19.9,4,4,1.0,14
64,39372.7,4,5,43125.1,14
12,1284.0,5,1,1200.0,14
67,39921.1,5,2,41951.5,14
71,44826.6,5,3,42125.1,14
30,8015.2,5,4,10200.0,14
81,58333.6,5,5,68021.8,14
70,44937.9,1,1,100.0,15
49,22050.7,1,2,24969.9,15
21,4073.5,1,3,10000.0,15
3,84.0,1,4,10.0,15
7,458.7,1,5,119.0,15
14,1848.5,2,1,10000.0,15
36,12171.2,2,2,4995.1,15
52,25386.0,2,3,18485.0,15
85,67820.6,2,4,55555.0,15
92,79450.2,2,5,79120.0,15
5,239.4,3,1,100.0,15
18,3131.8,3,2,1016.8,15
27,7060.4,3,3,10000.0,15
92,82223.1,3,4,219800.0,15
92,82223.1,3,5,82223.1,15
65,46270.7,4,1,41999.0,15
32,11248.8,4,2,19991.2,15
24,6342.2,4,3,5552.0,15
33,11960.4,4,4,12025.5,15
50,27401.8,4,5,20000.0,15
69,45176.7,5,1,48510.0,15
5,241.5,5,2,159.4,15
17,2766.0,5,3,2995.2,15
3,85.5,5,4,84.0,15
61,35323.3,5,5,31251.2,15
36,14501.4,1,1,12.0,16
52,30221.5,1,2,14501.4,16
16,2876.6,1,3,10000.0,16
15,2529.4,1,4,2700.5,16
24,6456.4,1,5,1214.8,16
49,25314.9,2,1,29999.9,16
75,59325.9,2,2,45000.0,16
10,1044.5,2,3,1000.1,16
88,81680.7,2,4,75525.9,16
59,36707.9,2,5,45250.5,16
93,84308.4,3,1,79200.1,16
63,38721.0,3,2,41995.5,16
20,3921.9,3,3,1020.0,16
83,67166.6,3,4,69925.1,16
82,65559.4,3,5,66120.5,16
79,71453.8,4,1,61520.5,16
44,22176.8,4,2,26561.0,16
46,24237.9,4,3,23353.4,16
18,3707.1,4,4,3122.9,16
51,29790.9,4,5,31582.4,16
29,8736.7,5,1,10112.1,16
16,2650.8,5,2,2876.6,16
65,43909.7,5,3,42950.1,16
15,2328.0,5,4,2412.9,16
15,2328.0,5,5,2328.0,16
3,105.7,1,1,1.0,17
57,30113.6,1,2,105.7,17
99,90634.1,1,3,1e+19,17
63,36767.6,1,4,100000.0,17
98,88815.0,1,5,90490.2,17
5,238.6,2,1,10.0,17
79,57110.8,2,2,10113.6,17
80,58564.7,2,3,57600.0,17
10,929.1,2,4,314.6,17
88,70853.1,2,5,69125.4,17
79,60275.3,3,1,57110.8,17
26,6559.5,3,2,1057.6,17
0,9.5,3,3,0.0,17
11,1190.0,3,4,111.1,17
65,40822.7,3,5,55555.5,17
45,19466.7,4,1,25500.0,17
93,82995.3,4,2,65593.1,17
73,51158.1,4,3,55555.5,17
99,94041.5,4,4,90634.1,17
41,16166.0,4,5,16955.5,17
15,2160.8,5,1,1029.0,17
55,28818.6,5,2,33254.0,17
42,16821.5,5,3,17522.4,17
36,12367.0,5,4,13696.0,17
19,3459.0,5,5,2419.5,17
58,37255.9,1,1,10.0,18
73,58985.6,1,2,43255.9,18
46,23450.8,1,3,32999.2,18
3,105.2,1,4,1.5,18
86,81838.7,1,5,59125.4,18
35,12375.7,2,1,105.2,18
22,4895.8,2,2,10500.1,18
31,9710.8,2,3,10385.4,18
52,27305.9,2,4,26451.4,18
8,656.5,2,5,204.2,18
90,85620.5,3,1,105000.0,18
33,11550.6,3,2,12375.7,18
91,87532.2,3,3,86920.5,18
25,6644.0,3,4,6375.8,18
55,32010.7,3,5,45500.0,18
51,28979.6,4,1,27555.9,18
96,102654.9,4,2,84912.5,18
78,67773.1,4,3,65555.5,18
8,714.2,4,4,656.5,18
55,33702.4,4,5,32010.7,18
27,6754.1,5,1,10100.0,18
27,6754.1,5,2,6754.1,18
37,12690.4,5,3,10125.9,18
2,34.8,5,4,10.2,18
17,2674.1,5,5,3995.9,18
70,42654.2,1,1,100.0,19
62,33478.8,1,2,39421.2,19
17,2553.3,1,3,10000.0,19
39,13283.7,1,4,1959.2,19
77,51593.3,1,5,45322.2,19
83,62721.3,2,1,55555.5,19
71,45913.8,2,2,45123.8,19
84,64240.1,2,3,63521.3,19
35,11187.6,2,4,13953.3,19
79,56828.2,2,5,54113.2,19
18,3298.5,3,1,2653.3,19
92,85664.4,3,2,69521.5,19
