run,trial,ytrue,ypred,x,name
0,0,-0.66,1.0,"[-0.9, -0.87, -0.68, -0.63, -0.85]",bodyfat
0,1,-0.04,-0.56,"[-0.49, -0.69, -0.51, -0.36, -0.76]",bodyfat
0,2,-0.3,0.12,"[-0.2, -0.46, -0.32, -0.08, -0.26]",bodyfat
0,3,0.25,-0.17,"[-0.32, -0.5, -0.36, -0.17, -0.51]",bodyfat
0,4,0.22,0.1,"[-0.12, -0.36, -0.31, -0.21, -0.37]",bodyfat
1,0,-0.45,-0.35,"[-0.16, -0.41, -0.42, -0.31, -0.46]",bodyfat
1,1,-0.01,0.02,"[0.02, -0.24, 0.01, 0.34, -0.07]",bodyfat
1,2,0.38,-0.31,"[-0.33, -0.47, -0.19, -0.18, -0.37]",bodyfat
1,3,-0.09,-0.52,"[-0.69, -0.54, -0.34, -0.4, -0.65]",bodyfat
1,4,-0.84,-0.8,"[-0.77, -0.89, -0.79, -0.71, -0.85]",bodyfat
2,0,0.12,-0.54,"[-0.63, -0.64, -0.48, -0.31, -0.6]",bodyfat
2,1,-0.49,0.08,"[-0.46, -0.65, -0.56, -0.54, -0.67]",bodyfat
2,2,-0.07,0.02,"[-0.25, -0.57, -0.35, -0.28, -0.51]",bodyfat
2,3,-0.74,-0.34,"[-0.43, -0.56, -0.65, -0.5, -0.55]",bodyfat
2,4,-0.36,-1.02,"[-0.74, -0.85, -0.64, -0.65, -0.82]",bodyfat
3,0,-0.51,-0.35,"[-0.21, -0.39, -0.51, -0.29, -0.35]",bodyfat
3,1,-0.5,-0.74,"[-0.59, -0.74, -0.65, -0.5, -0.8]",bodyfat
3,2,-0.42,-0.56,"[-0.65, -0.78, -0.56, -0.43, -0.7]",bodyfat
3,3,-0.28,-0.52,"[-0.83, -0.92, -0.74, -0.52, -0.93]",bodyfat
3,4,-0.07,-0.01,"[-0.23, -0.4, -0.37, -0.01, -0.36]",bodyfat
4,0,-0.62,-0.45,"[-0.49, -0.48, -0.51, -0.29, -0.46]",bodyfat
4,1,-0.41,-0.52,"[-0.34, -0.58, -0.57, -0.39, -0.53]",bodyfat
4,2,-0.3,-0.25,"[-0.2, -0.46, -0.32, -0.08, -0.26]",bodyfat
4,3,0.6,0.1,"[0.06, -0.13, 0.13, 0.26, 0.03]",bodyfat
4,4,0.26,-0.25,"[-0.12, -0.39, -0.21, -0.17, -0.47]",bodyfat
5,0,-0.41,-0.48,"[-0.34, -0.58, -0.57, -0.39, -0.53]",bodyfat
5,1,-0.14,-0.45,"[-0.47, -0.56, -0.47, -0.25, -0.52]",bodyfat
5,2,0.22,0.02,"[-0.12, -0.36, -0.31, -0.21, -0.37]",bodyfat
5,3,-0.7,-0.07,"[-0.38, -0.58, -0.64, -0.22, -0.45]",bodyfat
5,4,-0.27,-0.56,"[-0.5, -0.58, -0.64, -0.55, -0.57]",bodyfat
6,0,-0.28,-0.51,"[-0.59, -0.62, -0.4, -0.32, -0.6]",bodyfat
6,1,-0.6,-0.66,"[-0.52, -0.73, -0.79, -0.52, -0.72]",bodyfat
6,2,-0.45,-0.35,"[-0.16, -0.41, -0.42, -0.31, -0.46]",bodyfat
6,3,-0.32,-0.37,"[-0.4, -0.5, -0.31, -0.15, -0.48]",bodyfat
6,4,-0.12,-0.25,"[-0.26, -0.36, -0.22, -0.23, -0.33]",bodyfat
7,0,-0.33,-0.58,"[-0.46, -0.67, -0.58, -0.48, -0.73]",bodyfat
7,1,-0.37,-0.42,"[-0.68, -0.7, -0.51, -0.49, -0.71]",bodyfat
7,2,0.33,0.02,"[-0.41, -0.62, -0.09, 0.27, -0.31]",bodyfat
7,3,0.47,0.45,"[-0.3, -0.07, 0.24, 0.42, -0.13]",bodyfat
7,4,-0.83,-0.21,"[-0.22, -0.52, -0.67, -0.24, -0.41]",bodyfat
8,0,-0.73,-0.67,"[-0.56, -0.65, -0.77, -0.65, -0.7]",bodyfat
8,1,0.07,-0.37,"[-0.31, -0.5, -0.31, -0.22, -0.5]",bodyfat
8,2,-0.37,-0.24,"[-0.44, -0.57, -0.49, -0.13, -0.54]",bodyfat
8,3,-0.1,-0.49,"[-0.29, -0.53, -0.49, -0.5, -0.64]",bodyfat
8,4,-0.24,-0.32,"[-0.44, -0.49, -0.54, -0.21, -0.44]",bodyfat
9,0,0.07,-0.37,"[-0.31, -0.5, -0.31, -0.22, -0.5]",bodyfat
9,1,0.03,0.12,"[-0.56, -0.57, -0.55, -0.33, -0.59]",bodyfat
9,2,-0.15,0.05,"[-0.42, -0.53, -0.48, -0.41, -0.52]",bodyfat
9,3,0.09,0.1,"[-0.56, -0.59, -0.19, 0.02, -0.41]",bodyfat
9,4,0.04,0.05,"[-0.33, -0.53, -0.27, -0.1, -0.5]",bodyfat
10,0,0.22,0.12,"[-0.45, -0.47, -0.07, 0.37, -0.34]",bodyfat
10,1,-0.11,-0.18,"[-0.06, -0.25, -0.18, -0.13, -0.29]",bodyfat
10,2,-0.33,-0.32,"[-0.15, -0.44, -0.49, -0.03, -0.47]",bodyfat
10,3,-0.07,-0.55,"[-0.48, -0.64, -0.58, -0.35, -0.69]",bodyfat
10,4,-0.19,-0.25,"[-0.44, -0.51, -0.46, -0.09, -0.49]",bodyfat
11,0,-1.0,-5.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",bodyfat
11,1,-0.27,-0.67,"[-0.69, -0.74, -0.78, -0.42, -0.72]",bodyfat
11,2,0.28,0.19,"[-0.18, -0.23, 0.01, 0.42, -0.05]",bodyfat
11,3,0.09,0.25,"[-0.15, -0.35, 0.04, 0.43, -0.09]",bodyfat
11,4,-0.37,-0.42,"[-0.68, -0.7, -0.51, -0.49, -0.71]",bodyfat
12,0,-0.15,-0.48,"[-0.36, -0.58, -0.5, -0.39, -0.56]",bodyfat
12,1,-0.6,-0.61,"[-0.71, -0.78, -0.63, -0.28, -0.66]",bodyfat
12,2,0.18,0.05,"[-0.27, -0.34, -0.12, 0.13, -0.32]",bodyfat
12,3,-0.76,-0.72,"[-0.73, -0.75, -0.74, -0.63, -0.75]",bodyfat
12,4,0.07,0.24,"[0.1, -0.06, 0.0, 0.27, -0.12]",bodyfat
13,0,0.28,0.08,"[-0.18, -0.23, 0.01, 0.42, -0.05]",bodyfat
13,1,-0.51,-0.35,"[-0.21, -0.39, -0.51, -0.29, -0.35]",bodyfat
13,2,-0.38,-0.48,"[-0.53, -0.61, -0.45, -0.21, -0.58]",bodyfat
13,3,-0.28,-0.79,"[-0.83, -0.92, -0.74, -0.52, -0.93]",bodyfat
13,4,-0.7,-0.45,"[-0.38, -0.58, -0.64, -0.22, -0.45]",bodyfat
14,0,-0.47,-0.84,"[-0.86, -0.85, -0.82, -0.67, -0.85]",bodyfat
14,1,-0.23,-0.36,"[-0.42, -0.53, -0.28, -0.16, -0.41]",bodyfat
14,2,0.44,0.11,"[0.36, -0.14, 0.18, 0.25, -0.1]",bodyfat
14,3,-0.65,-0.46,"[-0.31, -0.54, -0.58, -0.37, -0.52]",bodyfat
14,4,-0.14,-0.45,"[-0.4, -0.58, -0.43, -0.3, -0.55]",bodyfat
15,0,-0.24,-0.51,"[-0.51, -0.66, -0.47, -0.35, -0.56]",bodyfat
15,1,-0.09,-0.32,"[-0.69, -0.54, -0.34, -0.4, -0.65]",bodyfat
15,2,-0.41,-0.35,"[-0.44, -0.61, -0.69, -0.39, -0.63]",bodyfat
15,3,-0.63,-0.52,"[-0.53, -0.7, -0.76, -0.57, -0.64]",bodyfat
15,4,-0.14,0.12,"[-0.04, -0.28, -0.05, -0.11, -0.23]",bodyfat
16,0,0.27,0.05,"[-0.2, -0.2, -0.03, 0.21, -0.21]",bodyfat
16,1,-0.38,-0.48,"[-0.53, -0.61, -0.45, -0.21, -0.58]",bodyfat
16,2,-1.0,-1.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",bodyfat
16,3,0.36,-0.17,"[-0.11, -0.26, -0.08, -0.09, -0.29]",bodyfat
16,4,-0.07,-0.42,"[-0.61, -0.58, -0.35, -0.2, -0.52]",bodyfat
