run,trial,ytrue,ypred,x,name
0,0,-0.43,2.15,"[1.0, -0.93, -0.19, 0.01, -0.07]",homeless
0,1,-0.92,1.25,"[-1.0, 0.29, 0.88, -0.92, -0.82]",homeless
0,2,-0.67,-0.34,"[-1.0, 0.57, -0.06, -0.72, -0.56]",homeless
0,3,-0.98,-0.97,"[-1.0, -0.4, -0.5, -0.97, -1.0]",homeless
0,4,1.0,0.12,"[-1.0, -0.34, 1.0, 0.42, 0.31]",homeless
1,0,-0.81,1.2,"[-1.0, -0.33, 0.5, 0.15, 0.1]",homeless
1,1,-0.77,-0.53,"[-1.0, -0.15, -0.31, -0.06, -0.1]",homeless
1,2,-0.87,-1.24,"[-1.0, -0.46, -0.81, -0.67, -0.59]",homeless
1,3,-0.96,-0.82,"[-1.0, -0.32, -0.19, -0.75, -0.64]",homeless
1,4,-0.78,-0.82,"[-1.0, -0.04, -0.69, -0.31, -0.21]",homeless
2,0,-0.78,-0.42,"[-1.0, -0.04, -0.69, -0.31, -0.21]",homeless
2,1,-0.7,-0.53,"[-1.0, -0.4, 0.25, -0.22, -0.56]",homeless
2,2,-0.71,1.17,"[-1.0, 1.0, 0.56, 0.19, 0.46]",homeless
2,3,-0.96,-0.82,"[-1.0, -0.32, -0.19, -0.75, -0.64]",homeless
2,4,-0.43,0.34,"[1.0, -0.93, -0.19, 0.01, -0.07]",homeless
3,0,-0.79,1.23,"[-1.0, -0.49, -0.25, 0.16, -0.36]",homeless
3,1,-0.77,0.38,"[-1.0, 0.6, 0.56, -0.2, -0.18]",homeless
3,2,-0.22,-1.03,"[-1.0, -0.46, -0.56, -0.4, -0.05]",homeless
3,3,-0.42,-0.34,"[-1.0, 0.76, 0.56, -0.75, -0.56]",homeless
3,4,-0.3,-0.63,"[-1.0, -0.1, 0.06, -0.34, -0.87]",homeless
4,0,0.3,-0.52,"[-1.0, -0.83, -0.38, -0.35, -0.54]",homeless
4,1,-0.42,0.7,"[-1.0, 0.76, 0.56, -0.75, -0.56]",homeless
4,2,-0.87,0.48,"[-1.0, -0.45, -1.0, -0.16, -0.71]",homeless
4,3,-0.76,0.12,"[-1.0, -0.54, -0.19, 0.1, 0.17]",homeless
4,4,-0.77,0.48,"[-1.0, 0.6, 0.56, -0.2, -0.18]",homeless
5,0,-0.87,-0.87,"[-1.0, -0.45, -1.0, -0.16, -0.71]",homeless
5,1,-0.87,-0.72,"[-1.0, -0.46, -0.81, -0.67, -0.59]",homeless
5,2,-0.23,-0.75,"[-1.0, -0.52, -0.19, -0.33, -0.81]",homeless
5,3,0.16,1.12,"[1.0, -0.91, -0.25, 1.0, 1.0]",homeless
5,4,-0.22,-0.49,"[-1.0, -0.46, -0.56, -0.4, -0.05]",homeless
6,0,-0.73,-0.73,"[-1.0, -0.46, -0.81, -0.59, -0.8]",homeless
6,1,-0.44,0.07,"[-1.0, 0.51, -0.38, -0.6, -0.6]",homeless
6,2,0.25,-0.68,"[1.0, -0.98, 0.5, -1.0, -0.92]",homeless
6,3,-0.8,-0.45,"[-1.0, -0.71, -0.19, -0.34, -0.02]",homeless
6,4,-0.96,-0.58,"[-1.0, -0.32, -0.19, -0.75, -0.64]",homeless
7,0,-0.79,1.2,"[-1.0, -0.49, -0.25, 0.16, -0.36]",homeless
7,1,-0.78,-1.24,"[-1.0, -0.04, -0.69, -0.31, -0.21]",homeless
7,2,-0.8,-0.82,"[-1.0, -0.71, -0.19, -0.34, -0.02]",homeless
7,3,-0.83,-0.88,"[-1.0, -0.28, -0.69, -0.79, -0.62]",homeless
7,4,-0.18,-0.81,"[-1.0, -0.54, -0.5, -0.56, 0.09]",homeless
8,0,-0.83,-0.52,"[-1.0, -0.28, -0.69, -0.79, -0.62]",homeless
8,1,-0.87,-0.47,"[-1.0, -0.59, -0.44, -0.28, -0.04]",homeless
8,2,-0.22,-0.82,"[-1.0, -0.46, -0.56, -0.4, -0.05]",homeless
8,3,-0.77,-0.32,"[-1.0, -0.15, -0.31, -0.06, -0.1]",homeless
8,4,-0.7,-0.49,"[-1.0, -0.4, 0.25, -0.22, -0.56]",homeless
9,0,-0.87,0.37,"[-1.0, -0.59, -0.44, -0.28, -0.04]",homeless
9,1,-0.89,-0.55,"[-1.0, -0.4, -0.5, 0.06, 0.1]",homeless
9,2,-1.0,-0.9,"[-1.0, -0.1, -0.62, -0.53, -0.28]",homeless
9,3,-0.22,-0.95,"[-1.0, -0.46, -0.56, -0.4, -0.05]",homeless
9,4,-0.51,-1.12,"[-1.0, -0.07, -0.38, -0.79, -0.82]",homeless
10,0,-0.42,3.24,"[-1.0, 0.76, 0.56, -0.75, -0.56]",homeless
10,1,0.29,0.38,"[1.0, -0.93, 0.5, -0.9, -0.37]",homeless
10,2,-0.87,-0.68,"[-1.0, -0.45, -1.0, -0.16, -0.71]",homeless
10,3,-0.43,0.52,"[1.0, -0.93, -0.19, 0.01, -0.07]",homeless
10,4,-0.73,-1.12,"[-1.0, -0.46, -0.81, -0.59, -0.8]",homeless
11,0,-0.59,2.3,"[-1.0, 0.88, 0.56, -0.95, -0.68]",homeless
11,1,-0.76,0.12,"[-1.0, -0.54, -0.19, 0.1, 0.17]",homeless
11,2,-0.46,-0.82,"[-1.0, -0.48, -0.12, 0.08, -0.69]",homeless
11,3,-0.83,-0.84,"[-1.0, -0.28, -0.69, -0.79, -0.62]",homeless
11,4,0.29,0.42,"[1.0, -0.93, 0.5, -0.9, -0.37]",homeless
12,0,-0.38,-0.37,"[-1.0, -0.52, 0.19, -0.04, -0.13]",homeless
12,1,0.44,-0.31,"[-1.0, -0.16, -0.19, -0.35, 0.08]",homeless
12,2,0.43,1.12,"[1.0, -1.0, -0.06, -0.54, -0.6]",homeless
12,3,-0.92,-0.27,"[-1.0, 0.29, 0.88, -0.92, -0.82]",homeless
12,4,-0.3,-0.48,"[-1.0, -0.1, 0.06, -0.34, -0.87]",homeless
13,0,-0.87,2.37,"[-1.0, -0.46, -0.81, -0.67, -0.59]",homeless
13,1,1.0,0.48,"[-1.0, -0.34, 1.0, 0.42, 0.31]",homeless
13,2,-0.87,-1.0,"[-1.0, -0.45, -1.0, -0.16, -0.71]",homeless
13,3,-0.3,-0.34,"[-1.0, -0.1, 0.06, -0.34, -0.87]",homeless
13,4,0.43,-0.2,"[1.0, -1.0, -0.06, -0.54, -0.6]",homeless
14,0,-0.44,0.054,"[-1.0, 0.51, -0.38, -0.6, -0.6]",homeless
14,1,-0.67,-0.53,"[-1.0, -0.55, 0.62, -0.99, -0.71]",homeless
14,2,-0.67,-0.35,"[-1.0, 0.57, -0.06, -0.72, -0.56]",homeless
14,3,-0.79,-0.39,"[-1.0, -0.49, -0.25, 0.16, -0.36]",homeless
14,4,-0.73,-0.88,"[-1.0, -0.46, -0.81, -0.59, -0.8]",homeless
15,0,-0.53,2.13,"[-1.0, -0.52, -0.06, -0.79, -0.66]",homeless
15,1,-0.67,0.02,"[-1.0, 0.57, -0.06, -0.72, -0.56]",homeless
15,2,-0.87,-0.47,"[-1.0, -0.59, -0.44, -0.28, -0.04]",homeless
15,3,-0.22,-0.89,"[-1.0, -0.46, -0.56, -0.4, -0.05]",homeless
15,4,0.44,-0.34,"[-1.0, -0.16, -0.19, -0.35, 0.08]",homeless
16,0,-0.76,2.3,"[-1.0, -0.54, -0.19, 0.1, 0.17]",homeless
16,1,-0.82,-0.52,"[-1.0, -0.3, -0.19, 0.0, -0.13]",homeless
16,2,-0.89,-0.87,"[-1.0, -0.4, -0.5, 0.06, 0.1]",homeless
16,3,-0.77,0.34,"[-1.0, 0.6, 0.56, -0.2, -0.18]",homeless
16,4,-0.73,-1.28,"[-1.0, -0.46, -0.81, -0.59, -0.8]",homeless
17,0,-0.83,0.042,"[-1.0, -0.28, -0.69, -0.79, -0.62]",homeless
