run,trial,ytrue,ypred,x,name
0,0,-0.67,1.2,"[0.05, 0.28, -0.96, 0.09, 0.05]",rebellion
0,1,-0.29,1.35,"[-0.92, 1.0, -1.0, -1.0, 0.15]",rebellion
0,2,-0.95,-0.56,"[-0.23, -0.04, -0.85, 0.03, -0.72]",rebellion
0,3,-0.43,-0.75,"[-0.62, 0.28, -0.8, 0.28, -0.9]",rebellion
0,4,-0.48,-0.3,"[-0.63, 0.52, -0.88, -0.15, -0.34]",rebellion
1,0,-0.76,-0.52,"[-0.8, 0.28, -0.94, -0.97, -1.0]",rebellion
1,1,1.0,0.12,"[-0.98, 0.6, -0.61, -0.57, 0.0]",rebellion
1,2,-1.0,-1.0,"[-0.96, -1.0, 0.67, -0.46, -0.09]",rebellion
1,3,0.52,1.0,"[1.0, 0.52, -0.91, 0.26, 0.85]",rebellion
1,4,0.33,1.0,"[-0.62, 1.0, -0.93, -0.45, 0.14]",rebellion
2,0,0.05,-0.42,"[-0.72, 0.36, -0.9, -0.28, -0.29]",rebellion
2,1,-0.76,0.1,"[-0.8, 0.28, -0.94, -0.97, -1.0]",rebellion
2,2,-0.95,-0.36,"[-0.23, -0.04, -0.85, 0.03, -0.72]",rebellion
2,3,-0.57,0.32,"[0.31, 0.36, -0.91, 0.28, 0.57]",rebellion
2,4,1.0,0.31,"[-0.98, 0.6, -0.61, -0.57, 0.0]",rebellion
3,0,-0.76,-1.23,"[-0.8, 0.28, -0.94, -0.97, -1.0]",rebellion
3,1,-0.29,-0.47,"[-0.59, 0.04, -0.91, -0.13, -0.77]",rebellion
3,2,-0.95,0.02,"[-0.23, -0.04, -0.85, 0.03, -0.72]",rebellion
3,3,-0.76,0.12,"[-0.19, 0.36, -0.88, 0.36, -0.66]",rebellion
3,4,-0.1,0.37,"[-0.48, 0.92, -0.95, 0.88, -0.43]",rebellion
4,0,-0.43,-0.35,"[-0.62, 0.28, -0.8, 0.28, -0.9]",rebellion
4,1,-0.48,-0.27,"[-0.15, -0.36, -0.76, 0.5, -0.59]",rebellion
4,2,0.05,-0.55,"[-0.72, 0.36, -0.9, -0.28, -0.29]",rebellion
4,3,-1.0,0.12,"[-0.75, -0.36, 1.0, -0.17, -0.76]",rebellion
4,4,-1.0,-0.89,"[-0.96, -1.0, 0.67, -0.46, -0.09]",rebellion
5,0,-0.76,1.23,"[-0.19, 0.36, -0.88, 0.36, -0.66]",rebellion
5,1,-0.1,-0.19,"[-0.48, 0.92, -0.95, 0.88, -0.43]",rebellion
5,2,0.33,-0.45,"[-0.53, 0.84, -0.96, 0.42, -0.34]",rebellion
5,3,-1.0,-0.57,"[-0.96, -1.0, 0.67, -0.46, -0.09]",rebellion
5,4,-0.14,-0.45,"[-0.75, 0.68, -0.76, -0.18, -0.08]",rebellion
