run,trial,ytrue,ypred,x,name
0,0,-0.88,1.0,"[-0.92, -0.66, -0.82, -0.91, -0.82]",pitcher
0,1,-0.9,-0.86,"[-0.91, -0.77, -0.88, -0.93, -0.82]",pitcher
0,2,-0.09,-0.45,"[-0.69, 0.18, -0.68, -0.71, -0.36]",pitcher
0,3,-0.37,-0.29,"[-0.74, -0.08, -0.67, -0.62, -0.36]",pitcher
0,4,1.0,-0.21,"[-0.2, -0.3, -0.28, -0.11, -0.18]",pitcher
1,0,-0.94,0.92,"[-0.93, -0.92, -0.9, -0.93, -0.91]",pitcher
1,1,-0.51,-0.31,"[-0.48, -0.02, -0.28, -0.6, -0.18]",pitcher
1,2,-0.86,-0.86,"[-0.91, -0.74, -0.92, -0.89, -0.82]",pitcher
1,3,-0.65,-0.71,"[-0.84, -0.49, -0.79, -0.86, -0.55]",pitcher
1,4,-0.96,-0.7,"[-0.86, -0.53, -0.81, -0.84, -0.45]",pitcher
2,0,-0.99,0.94,"[-0.96, -0.95, -0.95, -0.98, -0.91]",pitcher
2,1,-0.97,-0.97,"[-0.96, -0.96, -0.97, -0.95, -1.0]",pitcher
2,2,-0.26,-0.67,"[-0.85, -0.31, -0.79, -0.83, -0.55]",pitcher
2,3,-0.32,-0.45,"[-0.56, -0.51, -0.53, -0.6, -0.36]",pitcher
2,4,-0.97,-0.96,"[-0.95, -0.94, -0.94, -0.94, -1.0]",pitcher
3,0,-0.39,2.1,"[-0.68, -0.65, -0.7, -0.67, -0.64]",pitcher
3,1,0.13,0.06,"[-0.48, 0.18, -0.42, -0.39, -0.18]",pitcher
3,2,-0.15,-0.36,"[-0.78, -0.08, -0.69, -0.78, -0.45]",pitcher
3,3,-0.62,0.14,"[0.02, 0.16, 0.21, -0.07, 0.36]",pitcher
3,4,-0.97,-0.94,"[-0.95, -0.95, -0.92, -0.96, -0.91]",pitcher
4,0,-0.75,0.81,"[-0.81, -0.82, -0.84, -0.79, -0.82]",pitcher
4,1,1.0,-0.15,"[-0.2, -0.3, -0.28, -0.11, -0.18]",pitcher
4,2,-0.95,-0.85,"[-0.95, -0.94, -0.96, -0.93, -0.82]",pitcher
4,3,-0.17,-0.55,"[-0.66, -0.69, -0.63, -0.61, -0.45]",pitcher
4,4,-0.17,0.35,"[-0.51, -0.13, -0.4, -0.5, -0.27]",pitcher
5,0,-0.51,0.23,"[-0.48, -0.02, -0.28, -0.6, -0.18]",pitcher
5,1,-0.54,-0.7,"[-0.87, -0.45, -0.85, -0.88, -0.45]",pitcher
5,2,-0.71,-0.79,"[-0.81, -0.81, -0.77, -0.81, -0.73]",pitcher
5,3,-0.94,-0.92,"[-0.93, -0.92, -0.9, -0.93, -0.91]",pitcher
5,4,-0.73,-0.74,"[-0.75, -0.71, -0.68, -0.81, -0.73]",pitcher
6,0,-0.68,0.78,"[-0.76, -0.64, -0.64, -0.78, -0.73]",pitcher
6,1,-0.98,-0.96,"[-0.95, -0.93, -0.98, -0.94, -1.0]",pitcher
6,2,-0.51,-0.83,"[-0.82, -0.85, -0.91, -0.76, -0.82]",pitcher
6,3,-0.89,-0.84,"[-0.88, -0.88, -0.87, -0.87, -0.82]",pitcher
6,4,-0.51,0.98,"[1.0, 0.96, 1.0, 0.93, 1.0]",pitcher
7,0,-0.73,-0.85,"[-0.83, -0.85, -0.86, -0.79, -0.91]",pitcher
7,1,-0.37,-0.98,"[-1.0, -1.0, -1.0, -1.0, -0.91]",pitcher
7,2,-0.96,0.12,"[-0.86, -0.53, -0.81, -0.84, -0.45]",pitcher
7,3,-0.73,-0.78,"[-0.83, -0.83, -0.84, -0.81, -0.73]",pitcher
7,4,-0.66,-0.76,"[-0.78, -0.78, -0.72, -0.78, -0.82]",pitcher
8,0,-0.87,1.27,"[-0.93, -0.73, -0.94, -0.93, -0.91]",pitcher
8,1,-0.86,-0.86,"[-0.9, -0.76, -0.87, -0.93, -0.82]",pitcher
8,2,-0.38,-0.46,"[-0.57, -0.3, -0.52, -0.64, -0.27]",pitcher
8,3,-0.97,-0.96,"[-0.98, -0.87, -0.98, -0.99, -1.0]",pitcher
8,4,-0.23,-0.05,"[-0.1, -0.09, -0.12, -0.12, 0.09]",pitcher
9,0,-0.86,0.85,"[-0.9, -0.76, -0.87, -0.93, -0.82]",pitcher
9,1,-0.88,-0.73,"[-0.81, -0.77, -0.66, -0.88, -0.55]",pitcher
9,2,-0.07,-0.44,"[-0.51, -0.44, -0.43, -0.55, -0.27]",pitcher
9,3,-0.23,0.01,"[-0.1, -0.09, -0.12, -0.12, 0.09]",pitcher
9,4,-0.99,-0.98,"[-0.97, -0.97, -0.98, -0.96, -1.0]",pitcher
10,0,-0.85,-0.898,"[-0.91, -0.89, -0.9, -0.88, -0.91]",pitcher
10,1,-0.68,-0.71,"[-0.81, -0.63, -0.75, -0.83, -0.55]",pitcher
10,2,-0.92,-0.87,"[-0.91, -0.9, -0.91, -0.9, -0.91]",pitcher
10,3,-0.38,-0.72,"[-0.84, -0.5, -0.82, -0.87, -0.55]",pitcher
10,4,-0.45,-0.62,"[-0.69, -0.56, -0.66, -0.73, -0.45]",pitcher
11,0,-0.95,-4.59,"[-0.95, -0.84, -0.98, -0.91, -0.91]",pitcher
11,1,-0.17,-0.32,"[-0.41, -0.36, -0.2, -0.47, -0.18]",pitcher
11,2,-0.45,-0.01,"[-0.65, -0.01, -0.64, -0.71, 0.0]",pitcher
11,3,-0.17,-0.36,"[-0.51, -0.13, -0.4, -0.5, -0.27]",pitcher
11,4,-0.97,-0.96,"[-0.96, -0.95, -0.95, -0.96, -1.0]",pitcher
12,0,-0.33,0.12,"[0.04, -0.05, 0.17, -0.02, 0.18]",pitcher
12,1,-0.1,-2.25,"[-0.51, -0.47, -0.48, -0.52, -0.27]",pitcher
12,2,-0.91,-0.9,"[-0.89, -0.9, -0.89, -0.9, -0.91]",pitcher
12,3,-0.17,-0.36,"[-0.51, -0.13, -0.4, -0.5, -0.27]",pitcher
12,4,-0.91,-0.86,"[-0.93, -0.78, -0.92, -0.96, -0.73]",pitcher
13,0,-0.91,-4.75,"[-0.97, -0.89, -0.95, -0.94, -1.0]",pitcher
13,1,-0.17,0.13,"[-0.55, 1.0, -0.42, -0.48, 0.09]",pitcher
13,2,-0.94,-0.94,"[-0.95, -0.92, -0.96, -0.95, -0.91]",pitcher
13,3,-0.96,-0.96,"[-0.95, -0.96, -0.95, -0.94, -1.0]",pitcher
13,4,0.05,-0.18,"[-0.19, -0.21, -0.1, -0.3, -0.09]",pitcher
14,0,-0.59,-0.68,"[-0.72, -0.67, -0.72, -0.73, -0.55]",pitcher
14,1,-0.51,-0.83,"[-0.82, -0.85, -0.91, -0.76, -0.82]",pitcher
14,2,-0.14,-0.45,"[-0.59, -0.62, -0.52, -0.61, -0.64]",pitcher
14,3,-0.38,0.02,"[-0.57, -0.3, -0.52, -0.64, -0.27]",pitcher
14,4,-0.97,-0.76,"[-0.98, -0.87, -0.98, -0.99, -1.0]",pitcher
15,0,-0.51,-2.35,"[-0.83, -0.39, -0.78, -0.8, -0.55]",pitcher
15,1,-0.74,-0.82,"[-0.93, -0.7, -0.94, -0.91, -0.64]",pitcher
15,2,-0.03,-0.45,"[-0.81, -0.27, -0.72, -0.73, -0.45]",pitcher
15,3,-0.9,-0.82,"[-0.87, -0.81, -0.81, -0.89, -0.82]",pitcher
15,4,-0.61,-0.75,"[-0.89, -0.71, -0.94, -0.91, -0.82]",pitcher
16,0,-0.15,-0.61,"[-0.75, -0.32, -0.66, -0.75, -0.55]",pitcher
16,1,-0.15,-0.16,"[-0.78, -0.08, -0.69, -0.78, -0.45]",pitcher
16,2,-0.97,-0.98,"[-0.98, -0.87, -0.98, -0.99, -1.0]",pitcher
16,3,-0.26,-0.64,"[-0.71, -0.64, -0.73, -0.7, -0.45]",pitcher
16,4,-0.17,0.21,"[-0.55, 1.0, -0.42, -0.48, 0.09]",pitcher
17,0,-0.98,-4.78,"[-0.97, -0.97, -0.95, -0.98, -0.91]",pitcher
17,1,-0.74,-0.72,"[-0.77, -0.72, -0.7, -0.77, -0.64]",pitcher
17,2,-0.13,-0.38,"[-0.41, -0.4, -0.42, -0.39, -0.27]",pitcher
17,3,-0.15,-0.56,"[-0.78, -0.08, -0.69, -0.78, -0.45]",pitcher
17,4,-0.23,0.08,"[0.05, 0.02, 0.18, 0.0, 0.18]",pitcher
18,0,-0.47,-0.69,"[-0.71, -0.67, -0.72, -0.74, -0.64]",pitcher
18,1,-0.51,-0.61,"[-0.72, -0.43, -0.7, -0.76, -0.45]",pitcher
18,2,0.22,0.43,"[0.51, 0.27, 0.51, 0.42, 0.45]",pitcher
18,3,-0.99,-0.79,"[-0.97, -0.97, -0.98, -0.96, -1.0]",pitcher
18,4,-0.62,-0.47,"[-0.71, -0.65, -0.58, -0.76, -0.64]",pitcher
19,0,-0.81,-0.86,"[-0.84, -0.86, -0.84, -0.83, -0.91]",pitcher
19,1,0.61,-0.77,"[-0.72, -0.78, -0.86, -0.65, -0.82]",pitcher
19,2,-0.29,0.58,"[-0.62, -0.61, -0.59, -0.66, -0.45]",pitcher
19,3,-0.62,0.53,"[-0.71, -0.65, -0.58, -0.76, -0.64]",pitcher
19,4,-0.99,-0.95,"[-0.96, -0.95, -0.95, -0.98, -0.91]",pitcher
20,0,-0.47,-0.63,"[-0.63, -0.66, -0.55, -0.66, -0.64]",pitcher
20,1,-0.82,-0.79,"[-0.82, -0.81, -0.77, -0.83, -0.73]",pitcher
20,2,-0.68,-0.71,"[-0.81, -0.63, -0.75, -0.83, -0.55]",pitcher
20,3,-0.23,-0.05,"[-0.1, -0.09, -0.12, -0.12, 0.09]",pitcher
20,4,-0.95,-0.92,"[-0.93, -0.93, -0.88, -0.93, -0.91]",pitcher
21,0,-1.0,-0.98,"[-1.0, -0.99, -0.99, -1.0, -0.91]",pitcher
21,1,-0.23,0.08,"[0.05, 0.02, 0.18, 0.0, 0.18]",pitcher
21,2,-0.97,-0.96,"[-0.96, -0.95, -0.95, -0.96, -1.0]",pitcher
21,3,-0.03,-0.26,"[-0.31, -0.3, -0.11, -0.38, -0.18]",pitcher
21,4,-0.62,-0.47,"[-0.71, -0.65, -0.58, -0.76, -0.64]",pitcher
22,0,-0.51,-0.67,"[-0.83, -0.39, -0.78, -0.8, -0.55]",pitcher
