run,trial,ytrue,ypred,x,name
0,0,0.14,1.34,"[0.29, -0.22, -1.0, -0.8, 0.6]",schooling
0,1,-0.51,-0.03,"[0.35, 0.3, -0.8, -0.8, -0.2]",schooling
0,2,0.11,-0.24,"[0.29, 0.17, -0.8, -0.6, 0.0]",schooling
0,3,0.37,0.25,"[0.17, 0.3, 0.6, -0.2, -0.2]",schooling
0,4,0.12,0.62,"[-0.15, 0.7, 1.0, -0.2, 0.4]",schooling
1,0,0.52,1.2,"[-0.21, 0.7, 1.0, 0.6, 0.6]",schooling
1,1,0.07,0.47,"[0.58, 0.57, 0.0, 0.0, 0.6]",schooling
1,2,-0.17,-0.28,"[-0.58, -0.22, -0.4, -0.4, 0.2]",schooling
1,3,-0.2,0.03,"[0.39, -0.13, -0.4, -0.2, 0.8]",schooling
1,4,-0.0,-0.07,"[-0.05, 0.04, 0.0, -0.2, -0.2]",schooling
2,0,-0.62,1.2,"[0.13, 0.43, -0.8, -0.6, 0.2]",schooling
2,1,0.21,0.42,"[0.37, 0.17, -0.2, 0.0, 0.6]",schooling
2,2,0.23,-0.15,"[-0.15, -0.04, -0.4, -0.2, -0.2]",schooling
2,3,0.27,0.74,"[0.15, 0.39, 1.0, -0.2, -0.2]",schooling
2,4,0.2,-0.11,"[0.47, 0.39, -0.8, -0.6, 0.6]",schooling
3,0,-0.06,1.25,"[-0.13, 0.48, -0.2, 0.0, 1.0]",schooling
3,1,0.21,-0.07,"[-0.19, 0.22, -0.2, -0.2, -0.2]",schooling
3,2,0.03,0.08,"[-0.09, 0.3, -0.2, -0.6, -0.2]",schooling
3,3,-0.33,0.12,"[0.41, 0.22, -0.8, -0.6, 0.6]",schooling
3,4,0.25,0.29,"[0.23, 0.26, 0.0, 0.2, 1.0]",schooling
4,0,0.05,2.43,"[0.11, 0.52, 1.0, 0.8, 1.0]",schooling
4,1,0.2,-0.28,"[-0.13, -0.3, -0.8, -0.8, -0.4]",schooling
4,2,0.6,0.15,"[0.56, 0.52, -0.2, 0.0, 1.0]",schooling
4,3,-0.02,0.15,"[-0.7, 0.09, -0.2, -0.2, -0.2]",schooling
4,4,0.23,0.15,"[-0.09, 0.22, 0.8, 0.4, 0.4]",schooling
5,0,-0.06,1.2,"[0.09, -0.17, -0.6, -0.4, 0.6]",schooling
5,1,0.3,0.46,"[0.7, 0.39, -0.4, -0.2, 0.8]",schooling
5,2,-0.26,0.12,"[-0.17, -0.04, 0.6, -0.4, 0.6]",schooling
5,3,0.09,0.42,"[0.35, 0.0, 0.4, 0.4, 1.0]",schooling
5,4,-0.15,-0.64,"[-0.54, -0.83, -0.4, -0.6, 0.0]",schooling
6,0,0.03,-0.45,"[-0.56, -0.3, -0.6, -0.6, -0.2]",schooling
6,1,0.14,0.63,"[0.05, 0.7, 0.4, 0.4, 0.6]",schooling
6,2,0.44,0.24,"[0.33, 0.52, 0.4, 0.4, 1.0]",schooling
6,3,0.07,-0.01,"[-0.7, -0.13, -0.2, -0.2, -0.2]",schooling
6,4,0.33,0.08,"[-0.05, -0.09, -0.6, -0.4, 0.2]",schooling
7,0,-0.05,-0.15,"[0.31, -0.04, -0.6, -0.4, -0.2]",schooling
7,1,-0.48,0.1,"[0.25, 0.3, -0.6, -0.6, 0.2]",schooling
7,2,0.55,-0.93,"[-0.11, 0.26, -1.0, -1.0, 0.2]",schooling
7,3,0.12,0.12,"[-0.43, 0.09, 0.2, 0.2, 0.6]",schooling
7,4,0.72,1.47,"[0.92, 0.74, 1.0, 0.6, 0.6]",schooling
8,0,0.01,-0.42,"[0.19, 0.26, -0.8, -0.8, 0.0]",schooling
8,1,-0.26,0.02,"[0.01, -0.09, -0.8, -0.8, 0.2]",schooling
8,2,0.3,0.12,"[0.29, 0.3, -0.8, -0.6, 0.2]",schooling
8,3,-0.17,0.15,"[-0.17, 0.3, 0.8, -0.2, 0.2]",schooling
8,4,0.37,0.42,"[0.27, 0.52, 0.4, 0.4, 0.6]",schooling
9,0,0.2,1.2,"[-0.37, -0.17, 0.4, -0.6, -0.4]",schooling
9,1,0.12,0.3,"[-0.25, 0.0, 0.6, -0.2, -0.2]",schooling
9,2,-0.41,0.34,"[0.47, 0.35, -0.4, -0.2, 0.6]",schooling
9,3,0.31,0.34,"[0.33, 0.39, 0.2, 0.2, 0.4]",schooling
9,4,-0.15,-0.15,"[0.31, -0.09, -0.4, -0.4, -0.2]",schooling
10,0,0.24,1.2,"[0.54, 0.48, -0.4, -0.4, 0.2]",schooling
10,1,0.21,-0.52,"[0.05, -0.65, -1.0, -0.8, -0.2]",schooling
10,2,-0.26,-0.47,"[-0.74, -0.3, -0.4, -0.8, -0.4]",schooling
10,3,-0.07,0.49,"[0.45, 0.7, 0.0, 0.2, 0.6]",schooling
10,4,-0.28,0.02,"[0.03, -0.09, -0.2, 0.0, 0.2]",schooling
11,0,0.29,-0.35,"[0.11, -0.22, -0.6, -0.6, -0.2]",schooling
11,1,0.38,0.63,"[-0.17, 0.35, 0.0, 0.0, 0.8]",schooling
11,2,0.22,0.47,"[0.21, 0.39, 0.8, -0.2, -0.2]",schooling
11,3,0.17,0.51,"[0.52, 0.52, 0.8, 0.0, 0.2]",schooling
11,4,0.21,0.31,"[0.13, -0.26, -0.6, -0.6, 0.6]",schooling
12,0,0.2,1.2,"[-0.19, 0.61, 0.8, -0.2, -0.2]",schooling
12,1,0.2,0.18,"[0.09, 0.43, 0.8, -0.2, -0.2]",schooling
12,2,-0.35,-0.4,"[-0.52, -0.39, -0.6, -0.6, -0.2]",schooling
12,3,-0.07,0.05,"[0.29, 0.26, -0.4, -0.4, 0.2]",schooling
12,4,0.15,0.24,"[0.29, 0.13, 0.0, 0.0, 0.8]",schooling
13,0,-0.29,-0.44,"[-0.31, -0.3, -0.6, -0.8, -0.2]",schooling
13,1,-0.32,-0.54,"[-0.47, -0.22, -1.0, -0.8, -0.2]",schooling
13,2,0.38,-0.41,"[-0.6, -0.65, -0.2, -0.4, -0.2]",schooling
13,3,0.2,0.12,"[-0.27, -0.48, 0.0, -0.6, -0.4]",schooling
13,4,0.34,0.52,"[-0.07, -0.04, 1.0, -0.2, -0.2]",schooling
14,0,0.83,3.2,"[-0.03, 0.7, 1.0, 0.6, 0.8]",schooling
14,1,0.64,0.89,"[0.37, 0.3, 1.0, 0.8, 1.0]",schooling
14,2,-0.09,-0.23,"[-0.19, 0.09, 0.2, -0.6, -0.6]",schooling
14,3,0.57,0.82,"[0.31, 0.78, 1.0, 0.8, 1.0]",schooling
14,4,0.21,0.21,"[-0.07, 0.39, -0.2, -0.2, 0.6]",schooling
15,0,-0.37,0.03,"[0.19, 0.26, -0.6, -0.6, 0.2]",schooling
15,1,0.1,0.39,"[0.17, 0.57, 0.0, 0.0, 0.2]",schooling
15,2,-0.38,-0.53,"[0.49, 0.04, -1.0, -0.8, 0.4]",schooling
15,3,-0.08,0.24,"[0.54, 0.04, 0.0, 0.0, 0.4]",schooling
15,4,-0.17,0.02,"[0.54, 0.17, -0.4, -0.4, 0.8]",schooling
16,0,0.67,1.52,"[0.03, 0.48, 0.8, 0.6, 1.0]",schooling
16,1,0.33,0.45,"[0.11, 0.52, 1.0, -0.2, -0.2]",schooling
16,2,0.22,-0.15,"[-0.19, -0.22, 0.0, -0.4, -0.2]",schooling
16,3,-0.11,0.15,"[0.35, -0.17, -0.4, -0.4, 0.6]",schooling
16,4,0.23,0.28,"[0.17, 0.39, 0.0, 0.0, 0.0]",schooling
17,0,0.3,-0.38,"[-0.41, -0.3, -0.6, -0.6, 0.0]",schooling
17,1,-0.53,0.4,"[-0.52, -0.39, -0.2, -0.8, -0.2]",schooling
17,2,0.19,0.67,"[0.47, 0.65, 0.6, 0.8, 0.8]",schooling
17,3,0.03,-0.15,"[-0.09, -0.04, -0.6, -0.4, -0.2]",schooling
17,4,0.01,-0.15,"[0.19, -0.17, -0.8, -0.8, -0.2]",schooling
18,0,-0.1,0.15,"[-0.09, -0.04, -0.4, -0.2, 0.2]",schooling
18,1,0.04,0.1,"[0.31, 0.04, 0.2, -0.2, -0.2]",schooling
18,2,-0.21,0.24,"[0.66, 0.17, -0.8, -0.6, 0.8]",schooling
18,3,0.13,0.08,"[0.07, 0.3, -0.2, -0.2, 0.2]",schooling
18,4,-0.11,0.02,"[0.13, 0.17, -0.4, -0.4, 0.6]",schooling
19,0,0.24,-0.35,"[0.01, -0.04, -0.8, -0.8, -0.2]",schooling
19,1,-0.17,0.37,"[0.15, -0.57, -0.2, -0.6, 0.4]",schooling
19,2,0.15,0.08,"[0.07, 0.3, 0.2, -0.2, -0.2]",schooling
19,3,-0.06,-0.03,"[-0.29, -0.13, 0.8, -0.2, -0.2]",schooling
19,4,-0.11,0.02,"[-0.09, -0.09, -0.6, -0.6, -0.4]",schooling
20,0,-0.13,1.15,"[0.37, 0.35, -1.0, -0.8, 0.2]",schooling
20,1,0.23,0.12,"[0.41, -0.09, -0.4, -0.2, 0.8]",schooling
20,2,0.07,-0.03,"[0.52, -0.04, -0.8, -0.8, -0.2]",schooling
20,3,-0.19,0.29,"[0.15, 0.3, 1.0, -0.2, -0.2]",schooling
20,4,0.1,0.03,"[0.11, 0.35, 0.0, -0.2, 0.2]",schooling
21,0,0.21,0.12,"[0.31, 0.3, -1.0, -0.8, 0.0]",schooling
21,1,-0.0,-0.07,"[-0.05, 0.04, 0.0, -0.2, -0.2]",schooling
21,2,0.4,-0.39,"[-0.05, -0.13, -0.8, -0.8, -0.2]",schooling
21,3,-0.36,0.03,"[0.07, 0.09, -0.4, -0.2, 0.4]",schooling
21,4,-0.04,0.08,"[-0.11, -0.17, -0.2, 0.0, 0.6]",schooling
22,0,-0.33,1.2,"[0.56, 0.48, -0.4, -0.4, 0.6]",schooling
22,1,-0.18,0.22,"[0.11, 0.39, 1.0, -0.2, -0.2]",schooling
22,2,-0.57,0.26,"[-0.11, -0.39, -0.8, -0.8, 0.4]",schooling
22,3,0.33,-0.25,"[-0.05, 0.22, 0.8, -0.6, -0.6]",schooling
22,4,-0.01,0.12,"[-0.35, -0.13, 0.2, 0.4, 0.6]",schooling
23,0,0.07,2.3,"[0.19, 0.52, 1.0, 0.2, 0.4]",schooling
23,1,0.53,0.53,"[0.35, 0.91, 0.8, 0.6, 1.0]",schooling
23,2,-0.1,0.24,"[0.29, 0.04, 0.4, 0.6, 0.6]",schooling
23,3,0.25,0.15,"[0.23, 0.48, 0.6, -0.2, 0.0]",schooling
23,4,-0.02,-0.35,"[-0.13, -0.13, -0.4, -0.4, -0.2]",schooling
24,0,-0.02,2.3,"[-0.6, 0.04, 1.0, -0.6, -0.6]",schooling
24,1,0.31,0.97,"[0.15, 0.7, 1.0, 1.0, 1.0]",schooling
24,2,0.79,0.25,"[0.23, 0.48, 1.0, 0.6, 0.6]",schooling
24,3,-0.41,-0.53,"[-0.47, -0.13, -0.8, -0.8, -0.4]",schooling
24,4,0.15,0.05,"[0.17, -0.3, -0.6, -0.4, 0.0]",schooling
25,0,0.07,1.35,"[0.23, 0.52, 0.4, 0.4, 0.6]",schooling
25,1,0.24,0.03,"[0.11, 0.52, 0.4, -0.2, 0.4]",schooling
25,2,0.3,0.35,"[-0.17, 0.52, -0.2, -0.4, -0.2]",schooling
25,3,-0.12,0.15,"[-0.01, 0.48, 0.6, -0.2, -0.2]",schooling
25,4,-0.11,-0.35,"[0.19, -0.26, -0.8, -0.6, 0.0]",schooling
26,0,0.12,-0.04,"[0.05, 0.13, -0.2, -0.2, 0.0]",schooling
26,1,0.1,-0.18,"[-0.33, 0.26, -0.2, -0.4, -0.2]",schooling
26,2,0.02,1.35,"[0.72, 0.43, -0.2, 0.0, 0.8]",schooling
26,3,0.24,0.25,"[-0.01, 0.3, 0.6, 0.2, 1.0]",schooling
26,4,-0.36,0.08,"[-0.07, 0.17, -0.4, -0.8, -0.8]",schooling
27,0,-0.02,0.03,"[0.19, 0.22, -0.2, -0.2, -0.2]",schooling
